hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-5.891431	1.449900	1.634020	4.855503	15.056627	26.999296	3.016022	-12.065431	-18.420678
	-5.099352	1.439075	2.846862	4.553858	15.093828	25.568077	2.364034	-12.629336	-16.943991
	-4.225724	1.513282	3.931679	4.252412	15.222984	24.144282	1.736257	-13.202883	-15.349802
	-3.274304	1.752036	5.088702	4.022077	15.497381	22.782412	0.947346	-13.840842	-13.576226
	-2.258577	2.195189	6.156403	3.797992	15.794859	21.498297	0.231122	-14.605407	-11.635363
	-1.196326	2.785725	7.081160	3.615226	16.005511	20.314786	-0.325251	-15.507492	-9.518879
	-0.115243	3.497940	7.889181	3.483551	16.236775	19.187686	-0.900044	-16.474114	-7.262290
	0.895465	4.267741	8.697549	3.348614	16.572714	18.117558	-1.465412	-17.139527	-4.875494
	1.806577	5.019631	9.565661	3.317068	16.708732	17.040156	-2.012096	-17.818703	-2.426892
	2.640546	5.797149	10.453322	3.416059	16.819859	16.061306	-2.597866	-18.624450	-0.018483
	3.260707	6.474076	11.243363	3.559557	16.955505	15.352289	-3.119192	-19.308224	2.284900
	3.771293	7.169066	11.984365	3.770222	17.107431	14.725303	-3.486100	-19.370803	4.600501
	3.966613	7.852045	12.767525	4.097730	16.930563	14.598649	-3.715299	-19.393470	6.701617
	4.014380	8.390751	13.474844	4.525370	16.791114	14.652316	-3.852902	-19.199448	8.581129
	3.953085	8.707556	14.083487	5.020589	16.722103	14.946498	-3.891024	-18.447040	10.018332
	3.814698	8.930907	14.546007	5.607515	16.813297	15.866649	-3.986474	-17.497650	11.135001
	3.588403	8.999554	14.886643	6.335136	17.085229	17.450618	-4.092037	-16.230741	12.144432
	3.317611	8.940790	14.852621	7.238562	17.575281	19.302668	-4.052575	-15.004014	12.648513
	3.059679	8.767624	14.600359	8.307123	18.245420	21.268449	-3.978097	-13.744581	13.249656
	2.844172	8.658483	14.132718	9.634174	18.818399	23.730498	-3.869444	-12.774240	13.162452
	2.626579	8.829976	13.554759	11.327774	19.499935	26.545641	-3.521656	-11.987574	12.707768
	2.592054	9.105495	12.886980	13.212960	19.818583	29.500370	-3.131787	-11.424028	12.081306
	2.514636	9.398547	12.161446	15.059369	19.660666	32.683590	-2.884197	-11.094301	11.430268
	2.469770	9.848631	11.282008	17.031907	19.336748	35.957063	-2.624174	-11.061883	10.808872
	2.469043	10.366575	10.364938	18.946411	18.392201	39.425817	-2.396557	-11.235638	10.144201
	2.486278	10.946435	9.404459	20.821541	17.125785	42.919234	-2.304806	-11.307187	9.503246
	2.346623	11.510284	8.440774	22.406353	15.624068	46.669311	-2.301855	-11.418863	9.132583
	2.143125	11.914810	7.341283	23.808102	13.735353	50.581951	-2.167689	-11.393978	8.824631
	2.000745	12.179001	6.259627	24.932531	11.628362	54.426845	-2.250273	-11.368425	8.525520
	1.852120	12.301295	5.128513	25.746203	9.525166	58.490002	-2.318462	-11.301278	8.161829
	1.727322	12.141163	3.968620	26.280011	7.739125	62.469360	-2.328638	-11.318912	7.938028
	1.822311	11.837912	2.681801	26.751591	6.142391	66.300280	-2.211310	-11.345673	7.697849
	1.973690	11.242884	1.413315	26.856694	4.757762	69.945853	-2.045268	-11.542795	7.583606
	2.225353	10.716270	-0.050551	26.654688	3.455813	73.447044	-1.824787	-11.742447	7.049931
	2.472576	10.166448	-1.825559	26.574713	2.287375	76.814904	-1.625453	-12.013071	6.316382
	2.809629	9.429407	-3.833777	26.295380	1.099131	79.950608	-1.517225	-12.182925	5.733216
	2.936066	8.710128	-6.013119	25.831051	-0.041995	82.847142	-1.248496	-12.254225	4.775628
	2.808954	7.893708	-8.335728	25.531090	-1.106990	85.631679	-0.973817	-12.371589	3.763080
	2.653574	7.318829	-10.716170	25.079037	-2.074803	87.966311	-0.611997	-12.331344	2.508094
	2.444283	6.656179	-13.086768	24.728327	-2.901881	89.709986	-0.244926	-12.371535	1.335018
	1.983332	6.199620	-15.349328	23.975897	-3.419016	91.094902	0.022767	-12.397290	0.239149
	1.515843	5.755599	-17.588036	23.604699	-4.074554	92.029778	0.340986	-12.349124	-0.876663
	1.179254	5.225779	-19.905952	23.445827	-4.128607	92.759426	0.695701	-12.534475	-1.953161
	0.680269	4.914812	-21.978384	23.468423	-4.174945	93.051565	1.016098	-12.672232	-2.881346
	0.308086	4.402952	-23.975445	23.422434	-3.932742	92.729839	1.257972	-12.773789	-3.810052
	-0.081866	3.760199	-25.819417	23.511426	-3.322404	91.744637	1.405444	-12.765503	-4.689618
	-0.416505	3.115746	-27.620369	23.619061	-2.559840	90.604004	1.444143	-12.803328	-5.422461
	-0.738121	2.475965	-29.215121	23.795600	-1.575416	89.028340	1.547674	-12.602871	-5.918769
	-0.932696	1.925268	-30.808795	23.667249	-0.142014	87.054686	1.608883	-12.275362	-6.355301
	-1.105254	1.371547	-32.214435	23.451682	1.293540	84.654554	1.665736	-11.860430	-6.758443
	-1.299066	0.726603	-33.353345	23.347536	2.635909	81.959354	1.634070	-11.495081	-7.146404
	-1.455677	0.109413	-34.422692	23.441897	4.297201	78.906275	1.670126	-11.444384	-7.580272
	-1.600383	-0.532842	-35.267505	23.314092	6.114558	75.520099	1.690009	-11.334123	-8.074299
	-1.848904	-1.416053	-35.887208	23.497352	8.194754	71.784886	1.675143	-11.301531	-8.589693
	-2.070170	-2.135586	-36.271110	23.783900	10.453879	67.718562	1.488875	-11.105716	-8.981166
	-2.405434	-2.721092	-36.435757	23.838895	12.499785	63.309617	1.292158	-10.910279	-9.172995
	-2.740177	-3.384020	-36.381204	23.447279	14.774744	58.571403	1.087868	-10.766945	-9.438010
	-3.098762	-4.081261	-36.094651	22.969153	16.887246	53.484915	0.878081	-10.666706	-9.712926
	-3.331353	-4.759160	-35.579361	21.920311	19.085079	48.433139	0.646303	-10.859164	-9.830148
	-3.412156	-5.448514	-34.759081	20.179625	21.439152	43.205880	0.373718	-11.158428	-10.035137
	-3.411343	-5.976885	-33.865430	18.481459	23.450368	38.308094	0.085158	-11.778614	-10.174417
	-3.240532	-6.025952	-32.943085	16.518528	24.575560	33.732958	-0.419958	-12.703034	-10.243566
	-3.265418	-5.743799	-31.933516	14.494378	25.164853	29.349137	-0.930453	-13.675794	-10.406759
	-3.377202	-5.167272	-30.952814	12.449195	24.998197	25.448865	-1.494770	-14.436248	-10.676156
	-3.490539	-4.499575	-29.964672	10.526584	24.096928	22.311307	-2.205300	-14.879275	-11.019576
	-3.576326	-3.835580	-29.042509	8.842581	22.836297	19.648140	-2.830980	-15.006990	-11.381335
	-3.658469	-3.262121	-28.149863	7.425598	21.557683	17.325266	-3.405402	-14.848679	-11.717928
	-3.822613	-2.736346	-27.199562	6.294542	20.684746	15.446694	-3.646366	-14.567337	-11.913196
	-3.973176	-2.403416	-26.344400	5.516980	20.187993	14.158284	-3.364342	-14.336143	-12.075187
	-4.111539	-2.258963	-25.637332	5.058723	19.985882	13.268818	-2.863511	-14.212965	-12.115621
	-4.211476	-2.282174	-25.007479	4.786160	20.075712	12.811684	-2.395454	-14.031887	-11.983039
	-4.329742	-2.386618	-24.522313	4.754163	20.549373	13.011211	-1.860420	-14.036505	-11.424058
