Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23
53	10.482406	-2.463204	2.262033	44.489099	26.673149	20.608142	11.547925	-13.186856	-19.085778	10.869297	-3.498794	1.967922	41.893183	26.053509	23.361048	11.249287	-12.023799	-18.090432	7.855746	-2.626989	1.948722	44.935475	26.709519	21.160959	9.900401	-12.642782	-18.128022	9.482527	-1.665672	3.969494	43.660229	25.701819	21.832013	10.785363	-14.48998	-19.186392	10.085842	-1.902168	2.866833	42.514304	26.47904	22.241564	10.179697	-13.129362	-17.763876	9.782868	-1.521172	3.728242	43.695506	25.570263	20.475658	9.773941	-13.615395	-18.275967	8.97519	-2.014212	3.357162	43.516726	25.574673	20.476417	9.771043	-12.907449	-17.852085	9.509448	0.272104	6.693229	44.444285	25.663773	17.82043	11.123631	-12.494569	-17.451147	10.229304	-1.646105	2.296982	42.667147	24.522111	19.835515	9.071349	-13.624838	-18.362225	8.759412	-1.490522	2.158205	47.821074	26.301679	16.062889	11.645939	-13.833855	-19.812696	9.382567	-2.760055	3.133233	44.430112	26.081283	20.273887	11.221404	-12.778842	-18.586753	10.906688	-2.285697	2.81747	41.930035	25.918054	22.299559	10.505318	-12.457904	-17.723504	8.573634	-1.926676	2.255168	43.029546	25.369141	20.515153	10.714583	-14.356145	-18.67846	9.62161	-0.155433	6.430444	44.003914	25.530152	17.938791	10.884295	-11.972742	-17.959852	9.608066	-2.29325	3.335514	41.913532	25.133139	20.997041	11.769834	-13.911308	-19.172123	9.22433	-2.76001	3.790888	44.020196	26.293105	21.697982	12.477647	-13.518764	-18.546653	10.397716	-1.40207	2.996313	42.542188	25.071266	21.676423	9.482404	-13.452441	-18.281536	11.270705	-2.794818	3.492149	39.887288	24.952319	24.000364	12.274141	-12.730392	-18.042058	13.099922	-2.041806	2.306795	35.505252	22.676402	24.283616	9.49047	-12.659555	-17.594946	9.863251	-3.236085	2.648934	41.687529	24.855156	20.233932	8.942646	-11.635896	-17.4052	8.795943	-2.545283	3.205272	43.371971	26.540806	21.342035	10.308527	-12.066756	-17.967184	7.560092	-1.289728	4.578522	46.378152	27.601506	19.43284	9.087238	-13.107231	-17.970539	10.062919	-2.573523	4.293256	42.868376	26.452648	20.232771	10.689218	-11.317774	-16.759051
54	8.998409	-2.018673	3.007925	47.88643	28.066688	18.851326	10.752975	-13.123651	-18.917365	9.362501	-3.055336	2.561277	45.350316	27.631056	21.60765	10.409598	-11.75346	-17.856775	6.166613	-2.030555	2.899017	48.629341	28.070609	18.910681	9.059895	-12.675127	-18.120928	7.80178	-1.214116	4.822823	47.03466	27.263952	20.11804	10.006905	-14.290009	-19.037749	8.662765	-1.500049	3.563249	45.916187	27.944842	20.441961	9.371698	-13.080464	-17.620103	8.065831	-0.925527	4.650872	47.309711	26.811479	18.24593	8.987911	-13.494465	-18.125671	7.415015	-1.401679	4.474288	47.151009	26.796268	18.155405	9.200926	-12.954862	-17.747265	8.028533	0.600928	7.271504	47.883798	26.882867	16.100385	10.136419	-12.284723	-17.340154	8.772066	-1.119531	3.469747	46.154539	25.643082	17.510257	8.205444	-13.691926	-18.298089	7.077805	-0.918896	3.403414	51.514439	27.335678	13.547638	11.174353	-13.77305	-19.729993	7.762729	-2.184099	4.171071	48.061949	27.348679	17.999997	10.420772	-12.693232	-18.495502	9.404569	-1.818458	3.597852	45.275511	27.4039	20.446847	9.792872	-12.347445	-17.442193	6.93306	-1.273429	3.40035	46.654855	26.572761	18.115887	9.792104	-14.114711	-18.511185	7.875333	0.318514	7.515697	47.549358	26.792725	15.6625	10.034919	-11.695172	-17.59994	7.959429	-1.640031	4.503323	45.547074	26.460892	18.675661	10.965004	-13.687977	-19.143695	7.601559	-2.144199	4.820936	47.520004	27.462275	19.477089	11.47278	-13.340516	-18.314801	8.900048	-0.613608	4.307889	46.07655	26.341885	19.30912	8.733915	-13.247357	-18.070533	9.721417	-2.150773	4.926817	43.518279	26.542653	21.63072	11.421085	-12.541961	-17.837122	11.754213	-1.436973	3.556108	38.816408	24.051534	22.152965	8.728651	-12.421339	-17.209166	8.364879	-2.638767	3.567405	45.246438	26.162097	18.017022	8.195981	-11.508225	-17.197369	7.088416	-2.001579	4.336209	46.950318	28.017099	19.16626	9.588574	-11.93566	-17.921862	5.903342	-0.633451	5.762303	49.972338	28.772056	17.128886	8.174472	-12.635356	-17.616577	8.347203	-2.105509	5.49423	46.519702	28.010159	17.802086	10.284402	-11.256896	-16.490381
55	7.397123	-1.452637	3.705553	51.286834	29.317511	17.129697	9.992932	-13.04087	-18.781803	7.730401	-2.493561	3.232267	48.903882	29.05077	19.671007	9.592635	-11.482945	-17.647957	4.364609	-1.334989	3.914951	52.368342	29.231073	16.534485	8.179581	-12.610896	-18.143208	6.036234	-0.744923	5.547577	50.387097	28.653902	18.43791	9.17301	-13.956388	-18.880503	7.134539	-1.02286	4.174361	49.318694	29.221881	18.671809	8.538308	-12.954839	-17.495521	6.18427	-0.241671	5.640016	50.944992	27.855696	15.91818	8.173332	-13.271715	-17.966261	5.771768	-0.74922	5.569431	50.743635	27.851778	15.86104	8.606244	-12.922219	-17.688698	6.451027	1.008373	7.781783	51.299019	27.911166	14.401736	9.133176	-12.077571	-17.240131	7.214062	-0.5379	4.542459	49.593546	26.627535	15.301392	7.377737	-13.676605	-18.249559	5.257539	-0.283058	4.56575	55.218412	28.152453	11.105538	10.626971	-13.616054	-19.698398	6.038931	-1.525008	5.208496	51.712266	28.434884	15.691399	9.591197	-12.51798	-18.412035	7.801672	-1.287932	4.32849	48.652062	28.714364	18.552782	9.059085	-12.215566	-17.205547	5.183258	-0.586396	4.55049	50.271597	27.580676	15.66792	8.867842	-13.77787	-18.333049	6.064946	0.7322	8.382401	51.039153	27.915628	13.517628	9.194233	-11.382606	-17.28603	6.174274	-0.942765	5.665428	49.158305	27.63124	16.340541	10.197405	-13.426182	-19.09772	5.845488	-1.453726	5.923791	51.013454	28.477816	17.169672	10.494729	-13.139584	-18.104654	7.274534	0.230882	5.627516	49.610224	27.440745	16.873582	7.96839	-12.955034	-17.832714	8.068377	-1.463812	6.389859	47.17527	27.962394	19.1484	10.577718	-12.331348	-17.61521	10.260193	-0.750997	4.828389	42.158912	25.293381	19.982216	8.001088	-12.194562	-16.820191	6.753794	-1.98103	4.414981	48.805837	27.314308	15.855917	7.475315	-11.34113	-16.991084	5.272758	-1.410637	5.450742	50.537691	29.3001	16.908557	8.8386	-11.737359	-17.877781	4.160227	0.018688	6.882585	53.556737	29.747001	14.78472	7.2604	-12.075983	-17.315008	6.499041	-1.623819	6.509842	50.135657	29.409214	15.510204	9.869924	-11.235521	-16.324604
56	5.666926	-0.757496	4.329921	54.688201	30.378673	15.454716	9.230599	-12.870406	-18.687289	5.989975	-1.819747	3.967454	52.531276	30.270137	17.569644	8.765447	-11.171221	-17.498437	2.468727	-0.573275	4.934169	56.100141	30.15795	14.104127	7.244034	-12.381941	-18.203744	4.229743	-0.26352	6.069059	53.681009	29.844888	16.856367	8.262332	-13.451617	-18.737628	5.508637	-0.4764	4.672696	52.699405	30.302435	16.965523	7.660836	-12.715829	-17.406001	4.16764	0.482661	6.626032	54.554415	28.686332	13.572458	7.31152	-12.900894	-17.828906	4.079105	-0.110695	6.526063	54.243703	28.740724	13.700406	7.949765	-12.751156	-17.693512	4.762603	1.509452	8.194132	54.669141	28.712248	12.756727	8.118635	-11.84157	-17.168108	5.578058	0.075784	5.441396	52.951014	27.476648	13.277941	6.565011	-13.52427	-18.231282	3.328914	0.395528	5.540677	58.887688	28.743134	8.851925	9.981877	-13.336863	-19.708893	4.249183	-0.817989	6.148028	55.321568	29.322656	13.453676	8.721722	-12.199685	-18.341903	6.114902	-0.701817	4.971497	52.040227	29.812434	16.64812	8.273376	-12.009373	-17.050072	3.352349	0.092488	5.614612	53.831414	28.384477	13.266087	7.934109	-13.313135	-18.171615	4.230158	1.07	8.961772	54.442355	28.890728	11.556331	8.331431	-10.997921	-17.058532	4.297223	-0.246584	6.709625	52.704748	28.641171	14.099755	9.447906	-13.093964	-19.054064	3.974258	-0.71807	6.991149	54.451519	29.310424	14.882288	9.538583	-12.868927	-17.952395	5.557586	1.066992	6.84039	53.097152	28.381762	14.48762	7.168628	-12.554999	-17.612387	6.33533	-0.759295	7.750131	50.805596	29.179373	16.691284	9.740123	-12.071924	-17.42153	8.64231	-0.021627	6.02695	45.491985	26.400459	17.871695	7.278941	-11.945296	-16.472481	5.038028	-1.267553	5.161904	52.330338	28.272685	13.787992	6.756767	-11.081038	-16.817816	3.384542	-0.805639	6.468957	54.085985	30.377513	14.664296	8.040902	-11.439166	-17.855999	2.347587	0.62186	7.859422	57.088099	30.516672	12.473221	6.32166	-11.39288	-17.115852	4.540037	-1.105964	7.32679	53.709281	30.627211	13.368642	9.402691	-11.203293	-16.296052
57	3.820531	0.034982	4.857021	58.073369	31.233049	13.844576	8.426418	-12.567851	-18.64213	4.152609	-1.057948	4.742122	56.193611	31.242861	15.333057	7.897538	-10.771182	-17.441156	0.511373	0.197147	5.849783	59.745811	30.846721	11.742286	6.247412	-11.94822	-18.311602	2.422654	0.216829	6.346761	56.882893	30.848249	15.421123	7.274692	-12.77522	-18.616374	3.784632	0.12724	5.0143	56.024165	31.150715	15.363027	6.70959	-12.312158	-17.370648	2.078247	1.17882	7.49867	58.079227	29.328853	11.326365	6.395173	-12.366881	-17.7318	2.374447	0.45754	7.233804	57.605369	29.476387	11.763785	7.200578	-12.405975	-17.76708	2.994732	2.079066	8.495917	57.97829	29.317072	11.191251	7.090579	-11.540719	-17.136717	3.875653	0.696028	6.078881	56.185375	28.167234	11.512459	5.742652	-13.163474	-18.246283	1.3178	1.094233	6.196524	62.458722	29.068264	6.925187	9.210064	-12.895985	-19.740037	2.442069	-0.116509	6.887502	58.827626	30.033126	11.393262	7.807026	-11.718902	-18.293449	4.371884	-0.088105	5.49835	55.409489	30.696721	14.769361	7.415631	-11.685006	-16.993345	1.481816	0.716413	6.491326	57.284627	29.013686	11.020179	6.986896	-12.716639	-18.049711	2.396578	1.323864	9.21869	57.735208	29.714473	9.805301	7.421554	-10.515063	-16.944649	2.371927	0.398088	7.498205	56.128557	29.468118	12.076847	8.690712	-12.648927	-19.041085	2.045029	0.013761	7.907999	57.795065	29.989777	12.727506	8.588093	-12.502753	-17.873672	3.774959	1.822926	7.804013	56.479486	29.158176	12.280581	6.306894	-12.004759	-17.448083	4.553253	-0.069563	8.871902	54.355124	30.175072	14.395927	8.892856	-11.728093	-17.297671	6.91721	0.707128	7.037235	48.769004	27.350953	15.920358	6.531355	-11.625732	-16.214595	3.258353	-0.538654	5.789719	55.785001	29.060939	11.835829	6.017498	-10.705726	-16.696203	1.448717	-0.226549	7.270732	57.524191	31.212212	12.561438	7.169927	-11.000197	-17.879936	0.499778	1.142081	8.631289	60.530282	31.137006	10.279635	5.351843	-10.603958	-17.024335	2.486099	-0.537436	7.898843	57.213693	31.606734	11.41307	8.831319	-11.099789	-16.448393
58	1.862963	0.879198	5.22657	61.398309	31.842222	12.35249	7.537389	-12.084158	-18.667297	2.235095	-0.264003	5.509223	59.829175	31.954979	13.021104	6.973457	-10.249557	-17.492464	-1.466906	0.913011	6.553202	63.23155	31.344954	9.572951	5.202732	-11.328671	-18.461197	0.637624	0.679443	6.316715	59.939379	31.64954	14.195449	6.209721	-11.919109	-18.517475	1.998624	0.745922	5.204741	59.270456	31.809829	13.871562	5.684603	-11.756798	-17.385203	-0.031593	1.772929	8.114743	61.440585	29.791596	9.319451	5.413356	-11.648486	-17.688252	0.676832	0.920839	7.644873	60.812902	30.092869	10.077554	6.351156	-11.897912	-17.896955	1.164592	2.694643	8.630909	61.180387	29.699515	9.761447	6.037971	-11.116932	-17.165383	2.133296	1.290065	6.46173	59.296328	28.727726	9.981603	4.89366	-12.608471	-18.274337	-0.721151	1.780003	6.520405	65.893409	29.179656	5.340605	8.331852	-12.316762	-19.757427	0.650807	0.519977	7.299144	62.152865	30.566603	9.627721	6.835137	-11.049832	-18.280843	2.583184	0.514934	5.858253	58.715417	31.337283	12.960991	6.462649	-11.189113	-17.054078	-0.40047	1.233618	7.046286	60.562519	29.475748	9.064075	6.021262	-11.981204	-17.988848	0.565158	1.502283	9.176541	60.909139	30.400822	8.257844	6.458106	-9.938729	-16.943721	0.446592	0.963665	8.001043	59.416906	30.152177	10.298968	7.903065	-12.097862	-19.072236	0.088943	0.692926	8.528409	60.977603	30.503247	10.836689	7.62905	-11.994493	-17.897973	1.959588	2.465907	8.484509	59.740119	29.814105	10.293412	5.382233	-11.320644	-17.345527	2.757375	0.57147	9.671076	57.785354	30.965421	12.346704	8.015436	-11.275002	-17.26617	5.137835	1.386506	7.822741	51.965118	28.176003	14.146202	5.740009	-11.214744	-16.057809	1.432726	0.149286	6.230822	59.105757	29.660862	10.061897	5.232789	-10.174206	-16.651931	-0.504875	0.302561	7.817849	60.821617	31.846823	10.666453	6.226786	-10.437691	-17.944739	-1.367865	1.528013	9.047765	63.810735	31.618208	8.3498	4.350554	-9.724376	-17.056364	0.386978	0.060852	8.244605	60.63039	32.370699	9.634435	8.14816	-10.896302	-16.75395
59	-0.160306	1.70098	5.423761	64.625884	32.261462	11.001585	6.564034	-11.450075	-18.752662	0.261152	0.488558	6.202707	63.365097	32.434153	10.72014	5.99915	-9.606136	-17.642809	-3.442023	1.515267	6.928538	66.470745	31.681395	7.714891	4.128797	-10.549686	-18.635332	-1.12949	1.117168	6.033417	62.84509	32.297646	13.162047	5.100695	-10.950966	-18.431518	0.164232	1.332399	5.190727	62.379966	32.26795	12.545162	4.579626	-11.035911	-17.45059	-2.123	2.244034	8.44478	64.623575	30.14021	7.579686	4.383575	-10.803893	-17.682661	-1.024092	1.249245	7.695809	63.83368	30.600935	8.683286	5.396553	-11.240973	-18.072309	-0.696322	3.307965	8.600171	64.259229	29.909938	8.475172	4.9611	-10.566802	-17.240424	0.352942	1.812663	6.518612	62.238455	29.149583	8.737254	4.001317	-11.841865	-18.292878	-2.746897	2.412945	6.407082	69.100992	29.066151	4.208337	7.345003	-11.598054	-19.720236	-1.118577	1.063686	7.388221	65.288321	30.98113	8.15009	5.818981	-10.248059	-18.298526	0.76168	1.069026	6.052736	61.930147	31.78949	11.247396	5.436488	-10.547872	-17.196811	-2.279213	1.641437	7.277104	63.661289	29.830516	7.408684	5.041332	-11.16234	-17.979669	-1.286451	1.609583	8.816546	63.929877	30.938579	6.947361	5.442089	-9.280395	-17.054871	-1.457435	1.409614	8.123296	62.515781	30.68684	8.851239	7.059477	-11.439696	-19.158094	-1.866523	1.297094	8.831804	63.989735	30.892458	9.22723	6.656114	-11.363357	-18.006427	0.111929	2.947848	8.788415	62.823787	30.348553	8.60999	4.392445	-10.499821	-17.311476	0.972063	1.120847	10.037911	61.042339	31.538414	10.633996	7.083779	-10.685034	-17.345692	3.331152	1.948793	8.291608	55.030588	28.871028	12.600827	4.881512	-10.681773	-16.032239	-0.415458	0.750064	6.479471	62.271941	30.125819	8.467525	4.401205	-9.521204	-16.675831	-2.470023	0.757994	8.015039	63.908846	32.254741	9.085899	5.199988	-9.748364	-18.042112	-3.247415	1.793186	9.087313	66.912049	32.007677	6.732219	3.338834	-8.817807	-17.171156	-1.727142	0.655979	8.290255	63.89683	32.878827	8.10222	7.327678	-10.552414	-17.21151
60	-2.22782	2.419936	5.373902	67.672694	32.490833	9.866586	5.503722	-10.673796	-18.892448	-1.751746	1.127634	6.718728	66.709811	32.698651	8.54946	4.993466	-8.862619	-17.875612	-5.409788	2.001061	6.991865	69.465863	31.924762	6.15739	3.059706	-9.703516	-18.801768	-2.894924	1.522191	5.478157	65.53635	32.78109	12.363388	3.976182	-9.917718	-18.350489	-1.699264	1.854001	4.988705	65.336063	32.582878	11.383589	3.431595	-10.211392	-17.541833	-4.176309	2.556456	8.390084	67.553731	30.391329	6.20547	3.320532	-9.871658	-17.70367	-2.752804	1.472344	7.446333	66.686946	31.033913	7.534044	4.377776	-10.507724	-18.265041	-2.581369	3.874292	8.378789	67.170131	29.966141	7.366023	3.866335	-9.892095	-17.343331	-1.457542	2.249937	6.293465	65.01668	29.473316	7.737447	3.074278	-10.942741	-18.285111	-4.734181	2.978169	5.916328	72.065198	28.793583	3.472119	6.292274	-10.80078	-19.610298	-2.8818	1.475908	7.075293	68.162707	31.288092	7.033016	4.768192	-9.351504	-18.336245	-1.107562	1.524329	6.01638	64.98415	32.049087	9.701817	4.355124	-9.775253	-17.397392	-4.156782	1.918985	7.093013	66.513263	30.093929	6.151431	4.056174	-10.306987	-18.020183	-3.180399	1.678413	8.206866	66.796589	31.35584	5.854394	4.402327	-8.587353	-17.232682	-3.346858	1.75095	7.913821	65.43216	31.111464	7.702093	6.164647	-10.728556	-19.278636	-3.811239	1.807362	8.774139	66.790993	31.168903	7.9429	5.672779	-10.633424	-18.182355	-1.765881	3.291815	8.765644	65.727253	30.796421	7.203552	3.373453	-9.606375	-17.317715	-0.798005	1.570577	10.012472	64.125984	31.947458	9.229205	6.100158	-9.993452	-17.504863	1.517056	2.371839	8.466144	57.959516	29.47817	11.254163	3.967045	-10.061036	-16.110676	-2.287042	1.219357	6.502661	65.239475	30.482901	7.083973	3.527644	-8.784461	-16.761633	-4.447703	1.154452	7.900936	66.78651	32.481665	7.809544	4.119959	-8.986533	-18.144753	-5.148071	1.95362	8.693484	69.786732	32.31436	5.505369	2.34144	-7.946114	-17.337314	-3.83163	1.209852	8.06109	66.994195	33.180922	6.808362	6.4068	-10.096996	-17.747672
61	-4.311521	3.009793	5.100892	70.517242	32.598231	8.938417	4.403897	-9.834621	-19.050175	-3.778351	1.630305	6.964629	69.812464	32.818205	6.629921	3.992275	-8.08979	-18.146478	-7.38145	2.350967	6.662214	72.130406	32.093952	4.990194	2.039054	-8.872718	-18.921564	-4.676478	1.907023	4.740846	68.020019	33.139904	11.752831	2.875214	-8.892597	-18.262317	-3.592791	2.283536	4.584777	68.087712	32.774764	10.417346	2.279437	-9.336178	-17.636581	-6.195943	2.751226	8.002945	70.240467	30.588286	5.162735	2.26047	-8.933653	-17.727799	-4.54994	1.602341	6.854727	69.31118	31.385472	6.686027	3.330103	-9.752183	-18.445416	-4.493792	4.3586	7.95878	69.870262	29.905164	6.460729	2.774949	-9.133249	-17.446204	-3.302766	2.590554	5.777891	67.591957	29.713481	6.99942	2.128499	-9.976852	-18.239076	-6.671726	3.469287	5.054534	74.724142	28.383943	3.145345	5.204479	-9.972264	-19.405678	-4.667146	1.78593	6.442661	70.79522	31.528523	6.214934	3.71547	-8.444369	-18.369636	-3.027422	1.881398	5.756654	67.856361	32.181338	8.354523	3.268511	-8.956532	-17.607668	-6.040391	2.108889	6.570852	69.13225	30.304277	5.239017	3.084525	-9.479674	-18.084217	-5.142886	1.742052	7.309926	69.422473	31.630926	5.074768	3.373205	-7.90332	-17.44839	-5.238616	2.002057	7.363199	68.126465	31.430779	6.884954	5.228317	-10.013039	-19.413602	-5.748431	2.224553	8.358844	69.350339	31.351816	6.994063	4.6946	-9.862406	-18.395097	-3.676978	3.50562	8.403475	68.397031	31.1682	6.107752	2.364655	-8.701145	-17.341632	-2.568066	1.89166	9.504247	66.964854	32.18434	8.215121	5.064841	-9.229733	-17.724129	-0.309788	2.625973	8.311722	60.71669	30.015259	10.124783	3.012143	-9.390139	-16.277564	-4.193899	1.542797	6.289649	67.978317	30.765153	5.931652	2.634372	-8.029464	-16.88883	-6.442581	1.509361	7.459652	69.403936	32.528584	6.889794	3.01936	-8.19643	-18.224174	-7.077411	2.055471	7.869572	72.395973	32.541538	4.70932	1.386315	-7.170749	-17.515219	-5.917558	1.688018	7.530243	69.864748	33.28335	5.797235	5.414098	-9.560408	-18.298573
62	-6.404288	3.443115	4.591225	73.086073	32.602503	8.251078	3.311935	-9.001115	-19.1897	-5.801993	1.979784	6.777357	72.562954	32.815172	5.153728	3.035958	-7.365723	-18.414555	-9.365801	2.618256	6.027725	74.506284	32.222097	4.148581	1.090177	-8.123967	-18.978614	-6.486483	2.285616	3.873766	70.239469	33.365214	11.326135	1.839065	-7.934139	-18.152124	-5.517261	2.620807	3.997757	70.599815	32.872759	9.65385	1.169378	-8.478191	-17.711549	-8.177829	2.854306	7.253603	72.614568	30.745561	4.512951	1.242534	-8.06261	-17.732673	-6.416904	1.699213	6.021952	71.721963	31.67507	6.08465	2.3048	-9.029823	-18.587796	-6.436633	4.753055	7.360081	72.337373	29.773066	5.764391	1.713171	-8.353969	-17.524594	-5.188692	2.850656	5.004984	69.937311	29.893073	6.516326	1.194066	-9.026492	-18.157388	-8.570879	3.910053	3.906092	77.055576	27.868092	3.174316	4.118143	-9.162873	-19.104624	-6.499176	2.016302	5.4977	73.128749	31.708496	5.720906	2.69883	-7.596822	-18.373597	-5.004346	2.14115	5.203267	70.46475	32.205357	7.314444	2.227504	-8.168402	-17.790697	-7.931567	2.241477	5.712137	71.45632	30.468561	4.707797	2.153306	-8.738901	-18.148872	-7.154597	1.840556	6.203066	71.802661	31.799296	4.589547	2.387158	-7.262831	-17.660189	-7.149175	2.20605	6.512196	70.571597	31.654685	6.400784	4.276639	-9.339994	-19.536108	-7.686312	2.57187	7.635935	71.658802	31.467173	6.356172	3.743323	-9.116388	-18.612	-5.61159	3.621841	7.724882	70.792168	31.482356	5.33231	1.408599	-7.853815	-17.360471	-4.362774	2.125482	8.627608	69.580317	32.304858	7.519493	4.009615	-8.465376	-17.953811	-2.164635	2.724781	7.834283	63.278202	30.501904	9.219466	2.049518	-8.726629	-16.500726	-6.142458	1.746352	5.859196	70.48131	31.001638	5.014159	1.751109	-7.319673	-17.031533	-8.44972	1.857016	6.720125	71.729247	32.418144	6.341332	1.941668	-7.428856	-18.253224	-9.028274	2.157654	6.691113	74.726399	32.694219	4.321117	0.492014	-6.522967	-17.670535	-7.987501	2.080892	6.710961	72.468743	33.218767	5.087187	4.395579	-9.00125	-18.797802
63	-8.504193	3.74651	3.899794	75.357128	32.530398	7.782054	2.27728	-8.239433	-19.27815	-7.814274	2.24116	6.185329	74.982767	32.737637	4.124384	2.145169	-6.740823	-18.642326	-11.357324	2.83771	5.065274	76.509394	32.309268	3.706794	0.253953	-7.522785	-18.946434	-8.324539	2.671141	2.968703	72.181297	33.465638	11.034708	0.890839	-7.073744	-18.00887	-7.467645	2.886537	3.268148	72.848535	32.900809	9.084964	0.139227	-7.692612	-17.75099	-10.121407	2.920809	6.195475	74.656025	30.876082	4.24192	0.297235	-7.305882	-17.703351	-8.355555	1.810865	4.95556	73.834334	31.894004	5.785042	1.352854	-8.385404	-18.658199	-8.411545	5.047925	6.562182	74.478091	29.596778	5.342565	0.72073	-7.625052	-17.5515	-7.120064	3.061449	4.025927	72.033089	30.034166	6.270914	0.300638	-8.15752	-18.052223	-10.457652	4.336107	2.60127	79.065682	27.275863	3.463178	3.063851	-8.406989	-18.722801	-8.378522	2.215619	4.328298	75.15386	31.836152	5.506862	1.748919	-6.854064	-18.329012	-7.020203	2.344278	4.352226	72.768548	32.151002	6.631326	1.274319	-7.473755	-17.918415	-9.820369	2.361287	4.601322	73.46776	30.593799	4.514792	1.283922	-8.111557	-18.191852	-9.195175	2.018322	4.889288	73.830834	31.855374	4.486847	1.483555	-6.70067	-17.833774	-9.079047	2.411912	5.423455	72.744379	31.792849	6.234144	3.339829	-8.735665	-19.620671	-9.625299	2.870606	6.592905	73.629836	31.521374	6.084458	2.854982	-8.466763	-18.799986	-7.55017	3.684168	6.768956	72.883894	31.753168	4.875967	0.534125	-7.114366	-17.360427	-6.207721	2.300682	7.362769	71.896217	32.308094	7.20223	2.962627	-7.764907	-18.151725	-4.05755	2.712052	7.058316	65.620024	30.951633	8.549303	1.11478	-8.12231	-16.746388	-8.135694	1.851884	5.176857	72.665269	31.200743	4.412392	0.914928	-6.721589	-17.16976	-10.454575	2.231086	5.734737	73.744577	32.182186	6.149291	0.921977	-6.724309	-18.214493	-10.984095	2.322197	5.191538	76.685382	32.753511	4.391473	-0.312538	-6.041324	-17.766449	-10.046848	2.403078	5.638804	74.779849	33.028224	4.679679	3.396299	-8.479092	-19.197327
