Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
15.964	2215.415	1096.353	1558.65	2213.156	1068.454	1340.402	2041.012	1153.671	1498.087	2048.151	1150.573	1395.526	2148.857	1176.622	1604.701	2193.38	1158.87	1304.834	2265.418	846.947	1608.84	2337.88	767.003	1589.375	2213.35	808.367	1587.866	2281.847	724.521	1568.403	2239.22	406.306	1553.664	2211.202	331.319	1539.723	2201.897	426.078	1520.216	2172.849	352.984	1505.59	2105.169	249.224	1476.29	2080.735	211.526	1470.264	2113.058	209.127	1521.702	2023.499	844.977	1274.341	1987.826	741.066	1284.915	1971.448	868.544	1312.5	1931.166	766.409	1320.022	1763.304	355.153	1317.668	1735.603	280.284	1331.455	1735.858	374.575	1359.227	1704.451	296.547	1368.347	1636.116	207.57	1396.96	1603.01	176.675	1402.606	1631.682	172.926	1354.162																			2293.844	139.328	1443.463	2256.258	135.928	1548.089																									1790.281	52.259	1423.581	1744.898	70.04	1322.893				2270.38	189.358	1493.6
15.97	2216.467	1099.896	1559.47	2215.26	1070.555	1341.47	2043.188	1157.863	1497.729	2050.702	1153.837	1395.19	2149.386	1180.459	1604.999	2195.958	1160.534	1305.638	2264.538	848.826	1608.105	2335.94	768.031	1588.753	2211.931	811.042	1587.238	2279.324	726.137	1568.259	2253.827	397.838	1553.755	2231.092	320.901	1539.984	2215.85	415.072	1519.679	2192.173	339.99	1505.917	2131.687	230.817	1475.685	2110.324	191.243	1469.886	2142.419	191.483	1521.512	2021.146	850.547	1273.74	1983.009	747.674	1284.755	1969.886	875.31	1312.325	1927.078	774.317	1320.316	1751.293	364.904	1318.232	1723.648	289.908	1331.328	1725.347	383.801	1360.863	1693.859	305.627	1369.664	1626.641	220.388	1399.854	1591.924	191.827	1407.732	1618.87	185.603	1358.155																			2328.576	135.331	1444.563	2290.578	129.576	1549.144																									1772.592	57.004	1422.902	1723.558	74.733	1324.03				2301.248	183.445	1493.843
15.977	2217.563	1102.815	1560.147	2217.354	1072.563	1342.343	2045.303	1161.258	1497.475	2052.895	1156.833	1394.937	2150.117	1183.69	1605.297	2198.224	1162.7	1306.289	2262.745	849.57	1607.637	2332.944	767.52	1588.413	2209.644	812.65	1586.337	2275.753	726.496	1568.068	2267.617	389.031	1554.882	2250.799	310.618	1540.549	2229.687	403.805	1519.851	2211.472	326.797	1504.982	2158.98	212.746	1476.455	2140.423	171.877	1470.515	2172.212	174.8	1522.272	2018.661	855.947	1273.464	1978.662	753.792	1284.664	1968.004	881.596	1312.562	1923.552	781.278	1320.787	1739.618	374.845	1318.594	1712.159	299.558	1331.38	1715.801	392.748	1362.621	1683.917	314.845	1371.12	1618.038	233.825	1403.318	1582.246	207.425	1413.884	1605.687	198.794	1362.591																			2362.264	132.564	1445.486	2324.769	124.505	1550.001																									1754.469	63.267	1422.496	1702.342	80.422	1325.558				2331.314	178.662	1494.277
15.984	2218.595	1104.923	1560.612	2219.315	1074.458	1343.049	2047.311	1164.015	1497.41	2054.89	1159.486	1394.91	2151.038	1186.285	1605.623	2200.274	1164.976	1306.755	2260.242	849.047	1607.094	2329.009	765.648	1588.459	2206.541	813.121	1585.404	2271.174	725.646	1567.704	2282.292	379.386	1555.552	2270.171	300.346	1541.557	2243.384	392.424	1520.604	2230.356	314.227	1505.453	2186.143	195.802	1477.445	2170.787	153.625	1471.74	2202.534	159.258	1523.228	2016.275	861.136	1273.459	1974.881	759.644	1284.421	1966.522	887.141	1313.416	1920.84	787.708	1321.712	1729.542	384.15	1319.807	1700.981	309.246	1331.568	1707.105	401.765	1364.636	1674.573	323.998	1372.753	1610.342	247.963	1406.853	1573.716	223.97	1420.263	1592.654	213.222	1367.447																			2395.05	131.278	1446.605	2357.801	120.808	1551.624																									1739.483	70.129	1419.731	1681.089	87.666	1327.132				2360.564	175.171	1495.702
15.99	2219.527	1106.206	1560.938	2221.044	1076.498	1343.387	2048.999	1166.095	1497.544	2056.462	1161.79	1394.974	2152.201	1188.118	1605.896	2202.132	1167.389	1307.062	2257.002	847.369	1606.777	2324.157	762.52	1588.696	2202.791	812.569	1584.517	2265.284	723.315	1567.276	2295.714	370.776	1557.608	2289.014	290.753	1542.974	2256.901	381.336	1522.076	2249.302	302.371	1506.152	2213.297	179.994	1478.847	2201.158	136.807	1473.556	2232.694	145.171	1524.857	2013.969	865.833	1273.728	1971.867	764.415	1284.414	1965.924	892.023	1315.571	1918.449	792.979	1322.719	1719.937	393.521	1320.847	1690.378	318.749	1332.089	1699.417	410.576	1366.772	1665.896	333.218	1374.806	1602.833	262.306	1410.146	1566.133	240.641	1426.636	1580.5	228.101	1373.198																			2426.405	131.458	1447.338	2391.171	118.822	1551.904																									1722.709	77.773	1417.071	1658.967	95.675	1329.21				2389.271	173.032	1496.46
15.997	2220.291	1106.672	1561.218	2222.577	1078.379	1343.395	2050.55	1167.543	1497.727	2058.007	1163.809	1395.058	2153.448	1189.11	1606.07	2203.574	1169.788	1307.373	2253.274	844.705	1606.812	2318.656	758.329	1589.166	2198.553	811.146	1583.807	2259.373	720.715	1566.337	2309.121	362.302	1559.611	2307.753	281.616	1543.607	2270.039	371.048	1524.367	2267.626	291.64	1507.004	2240.127	165.889	1480.564	2231.274	121.807	1475.497	2262.381	132.757	1526.581	2012.236	869.858	1274.254	1969.545	768.498	1284.584	1965.157	895.755	1317.398	1917.201	796.831	1324.373	1711.066	402.67	1322.149	1679.228	328.877	1333.02	1692.422	419.561	1368.947	1656.697	342.614	1376.76	1595.476	275.983	1413.162	1558.866	256.789	1432.684	1568.67	242.693	1378.563																			2456.13	132.967	1448.117	2422.509	118.37	1553.128																									1705.335	84.268	1414.285	1637.266	104.668	1330.386				2416.061	171.551	1497.15
16.004	2221.125	1106.532	1561.251	2223.814	1080.062	1342.975	2052.0	1168.288	1497.997	2059.31	1165.294	1395.242	2154.727	1189.326	1606.097	2204.952	1172.02	1307.634	2249.163	841.271	1607.366	2312.62	753.38	1590.068	2194.056	809.161	1583.134	2253.047	717.587	1565.309	2321.764	354.63	1561.688	2325.47	274.084	1544.993	2282.753	361.277	1525.498	2285.288	281.934	1507.955	2266.271	153.384	1482.231	2260.642	108.759	1477.454	2291.126	122.168	1528.266	2009.623	872.959	1274.047	1968.265	771.696	1284.981	1965.012	898.477	1319.4	1916.789	799.669	1326.113	1702.714	411.638	1323.571	1668.303	338.898	1334.036	1685.815	428.405	1371.077	1647.911	352.986	1378.888	1587.187	289.533	1415.496	1550.858	272.442	1437.151	1556.867	257.416	1382.61																			2484.041	135.957	1448.961	2451.973	119.453	1554.062																									1686.777	92.381	1413.684	1615.947	115.8	1332.898				2441.109	171.454	1498.079
16.01	2222.177	1105.945	1560.921	2224.904	1081.561	1342.285	2053.269	1168.469	1498.202	2060.521	1166.503	1395.288	2155.996	1188.815	1606.033	2206.176	1174.096	1307.945	2244.698	837.34	1608.651	2306.51	747.871	1591.376	2190.304	807.071	1581.584	2246.824	714.147	1564.368	2333.812	347.795	1563.485	2341.825	268.283	1547.061	2294.404	352.322	1527.452	2301.813	273.407	1509.642	2291.276	142.735	1483.717	2288.772	97.784	1479.157	2318.302	113.556	1530.012	2009.15	875.152	1274.702	1968.001	773.986	1285.372	1965.637	900.241	1321.406	1917.313	801.415	1327.779	1694.646	420.486	1324.876	1657.905	348.855	1335.284	1680.065	437.078	1373.169	1639.144	363.3	1380.785	1576.869	302.621	1417.397	1540.008	287.07	1439.557	1544.642	271.753	1385.24																			2509.724	140.293	1449.694	2479.289	121.977	1555.076																									1668.398	101.95	1414.182	1597.01	127.679	1335.099				2464.776	173.234	1498.666
16.017	2223.296	1105.121	1560.328	2225.75	1082.763	1341.367	2054.332	1168.152	1498.423	2061.429	1167.226	1395.35	2157.319	1187.678	1605.869	2207.144	1176.028	1308.128	2240.129	832.89	1610.146	2300.387	742.062	1593.076	2186.157	804.401	1581.329	2241.105	710.566	1562.91	2345.097	341.727	1565.425	2357.223	263.072	1549.553	2305.256	343.138	1529.421	2316.936	265.086	1511.795	2314.697	133.574	1485.077	2315.219	88.636	1480.456	2343.748	106.335	1531.31	2009.702	876.389	1275.324	1968.823	774.886	1285.706	1966.862	900.939	1322.888	1918.731	801.964	1329.063	1687.967	429.107	1326.127	1648.221	359.074	1336.758	1674.64	446.156	1374.759	1630.71	374.174	1382.647	1565.276	315.725	1418.555	1527.955	301.148	1440.478	1532.318	286.051	1386.176																			2532.758	146.087	1450.632	2503.856	125.336	1555.854																									1650.351	112.068	1415.315	1580.192	140.141	1335.91				2485.947	175.996	1499.629
16.024	2224.444	1103.97	1559.444	2226.708	1083.565	1340.396	2055.368	1167.338	1498.6	2062.252	1167.396	1395.389	2158.773	1186.071	1605.679	2207.642	1177.617	1308.326	2236.654	828.659	1611.147	2294.68	736.355	1594.903	2182.345	801.578	1581.487	2235.477	706.658	1562.797	2355.767	336.252	1567.263	2373.174	258.645	1550.419	2314.644	334.986	1532.551	2330.433	257.933	1514.822	2335.71	125.793	1486.412	2339.414	80.864	1481.252	2366.802	100.34	1532.47	2011.15	876.446	1275.578	1969.854	774.653	1285.124	1968.666	900.568	1323.633	1920.97	801.339	1329.682	1682.548	437.525	1327.317	1639.652	369.368	1338.177	1669.55	455.616	1375.664	1622.824	385.502	1384.008	1553.968	328.915	1419.522	1515.434	315.526	1440.331	1520.885	299.901	1386.226																			2552.564	153.369	1451.709	2525.277	130.042	1556.8																									1632.52	122.841	1417.063	1564.98	153.423	1335.998				2503.799	179.46	1500.815
16.03	2225.491	1102.644	1558.508	2227.47	1083.991	1339.382	2056.214	1166.171	1498.771	2062.899	1167.03	1395.344	2160.237	1184.189	1605.469	2207.79	1178.794	1308.493	2234.014	824.096	1612.72	2288.546	730.806	1598.282	2179.202	798.729	1581.954	2230.466	702.917	1563.277	2364.902	332.027	1569.528	2385.964	255.24	1552.207	2322.527	328.189	1536.481	2341.827	251.941	1518.405	2354.155	119.048	1487.782	2360.724	74.618	1482.534	2386.883	95.261	1533.622	2013.372	875.361	1275.506	1972.854	773.449	1284.894	1970.891	898.84	1323.883	1924.209	799.411	1330.129	1678.363	445.774	1328.303	1632.374	379.741	1339.365	1665.813	464.868	1376.449	1615.807	397.072	1385.075	1542.785	342.783	1419.481	1503.511	330.386	1439.073	1510.272	314.951	1384.987																			2568.644	161.213	1452.914	2543.164	135.287	1558.005																									1614.925	134.274	1419.157	1551.05	167.244	1335.723				2518.29	183.679	1502.556
16.037	2226.392	1101.191	1557.561	2228.273	1084.034	1338.519	2056.898	1164.568	1498.942	2063.411	1166.133	1395.28	2161.653	1181.993	1605.311	2207.566	1179.473	1308.641	2231.469	820.112	1615.162	2284.651	725.663	1600.329	2176.27	796.178	1583.253	2226.569	699.312	1564.089	2371.831	328.657	1572.235	2396.28	253.002	1554.052	2328.997	322.338	1540.771	2350.885	247.108	1522.12	2369.345	113.18	1489.378	2378.604	69.317	1483.463	2403.812	90.861	1534.717	2016.367	873.104	1275.181	1976.781	770.729	1284.534	1973.5	896.436	1323.288	1927.69	796.351	1329.417	1675.495	453.839	1329.057	1626.246	390.275	1340.147	1663.29	474.041	1376.881	1609.923	408.851	1385.431	1533.424	357.437	1419.323	1492.706	346.576	1437.068	1501.098	330.952	1383.295																			2580.846	168.972	1454.439	2557.274	140.087	1559.255																									1597.756	146.417	1421.091	1538.08	181.882	1335.238				2529.574	187.49	1504.48
16.044	2227.257	1099.596	1556.721	2229.065	1083.662	1337.705	2057.328	1162.488	1499.053	2063.702	1164.734	1395.125	2162.943	1179.613	1605.185	2206.981	1179.505	1308.681	2230.159	815.68	1616.186	2281.706	721.049	1602.522	2175.084	793.459	1583.652	2223.83	695.966	1565.075	2377.073	324.767	1573.848	2402.805	249.831	1556.097	2333.318	317.175	1543.781	2357.369	242.694	1524.771	2381.021	108.121	1491.174	2392.328	64.985	1484.824	2416.992	86.951	1535.96	2019.95	869.874	1274.734	1982.551	766.851	1284.624	1976.43	892.687	1322.495	1931.405	791.972	1327.657	1673.934	461.841	1329.415	1621.855	400.682	1340.834	1662.46	483.059	1377.054	1605.944	420.576	1385.759	1525.493	373.184	1418.532	1483.651	364.033	1434.733	1493.692	347.85	1381.479																			2589.053	175.086	1455.835	2567.838	143.43	1560.675																									1580.3	159.501	1423.029	1526.431	197.065	1335.352				2537.471	189.779	1506.717
16.05	2227.947	1097.844	1555.929	2229.649	1082.708	1337.137	2057.786	1159.869	1499.202	2063.771	1162.65	1394.921	2163.916	1177.088	1605.101	2206.088	1178.863	1308.581	2228.808	812.407	1618.126	2279.697	716.988	1604.532	2174.201	790.825	1584.363	2222.545	692.482	1565.925	2379.127	320.976	1576.086	2406.466	246.63	1558.474	2335.959	312.638	1545.114	2361.615	238.711	1526.337	2388.837	103.94	1493.975	2401.622	61.172	1486.818	2426.133	83.319	1537.84	2024.132	865.49	1274.282	1987.937	761.956	1284.072	1979.631	887.827	1321.556	1936.172	786.553	1326.76	1673.619	469.77	1329.62	1618.536	411.477	1341.178	1663.229	491.859	1377.081	1603.739	432.467	1386.045	1519.923	389.522	1417.702	1477.339	382.45	1432.684	1488.142	365.578	1379.759																			2594.101	178.124	1457.794	2575.009	144.596	1562.291																									1564.528	173.513	1424.24	1515.028	213.253	1334.81				2542.78	190.42	1508.336
16.057	2228.662	1095.832	1555.308	2230.055	1081.262	1336.698	2057.644	1156.583	1499.256	2063.618	1159.887	1394.615	2164.467	1174.3	1605.071	2205.108	1177.54	1308.37	2228.335	808.951	1619.219	2278.392	713.23	1606.237	2173.692	787.982	1585.252	2221.391	689.623	1567.309	2378.385	317.144	1578.141	2407.669	242.89	1560.311	2336.612	308.405	1545.031	2363.686	234.819	1526.979	2392.522	100.116	1497.234	2406.116	57.512	1489.471	2430.74	79.986	1540.341	2028.508	860.084	1273.786	1993.965	756.023	1283.628	1983.196	881.84	1320.573	1941.51	779.879	1325.762	1674.824	477.801	1329.72	1616.679	422.577	1341.293	1665.501	500.496	1377.035	1602.996	444.315	1385.959	1516.534	406.319	1416.852	1473.204	401.532	1430.935	1484.219	384.025	1378.213																			2596.594	177.703	1459.671	2578.802	143.438	1564.148																									1549.977	188.406	1424.982	1504.502	230.149	1334.479				2545.501	188.114	1510.429
16.064	2229.604	1093.394	1554.89	2230.38	1079.232	1336.308	2057.573	1153.196	1498.661	2063.334	1156.51	1394.223	2164.515	1171.22	1605.092	2204.071	1175.435	1308.127	2228.283	805.849	1619.962	2278.061	709.54	1607.012	2173.426	784.93	1586.319	2220.586	686.214	1568.891	2376.693	312.807	1578.887	2406.47	238.493	1561.804	2335.941	304.154	1544.63	2363.481	230.388	1527.399	2393.081	96.198	1499.491	2406.566	53.558	1492.302	2431.214	76.386	1542.762	2033.218	853.819	1273.377	2000.612	749.041	1283.178	1986.981	874.833	1319.677	1947.386	772.101	1324.834	1678.104	485.106	1329.831	1616.25	433.878	1341.058	1669.479	508.899	1376.78	1603.913	456.248	1385.676	1515.187	423.401	1416.094	1471.484	420.837	1429.588	1482.094	402.856	1377.079																			2597.015	173.516	1461.612	2579.102	140.124	1566.29																									1536.925	204.095	1425.352	1494.792	247.861	1334.028				2545.97	184.955	1512.267
16.07	2229.966	1090.158	1555.084	2230.566	1076.714	1336.005	2056.768	1149.059	1498.147	2063.078	1152.35	1393.804	2164.177	1167.773	1605.147	2202.93	1172.61	1307.711	2228.643	803.078	1620.403	2277.998	706.523	1608.027	2173.536	781.735	1587.408	2220.256	682.656	1570.485	2373.579	307.958	1579.405	2403.257	233.706	1563.149	2333.535	299.885	1545.004	2360.862	225.819	1528.052	2390.217	91.806	1501.014	2403.307	48.963	1494.465	2427.561	72.264	1545.11	2038.131	846.762	1273.088	2007.618	741.19	1282.724	1990.867	867.002	1318.595	1953.778	763.47	1324.127	1682.594	492.503	1329.402	1617.833	444.858	1340.664	1675.782	517.142	1375.824	1606.587	468.029	1385.08	1516.316	440.581	1415.385	1472.401	440.585	1428.667	1482.283	421.679	1376.526																			2595.115	167.043	1463.975	2575.897	134.963	1568.916																									1525.626	220.419	1425.153	1486.003	266.6	1333.541				2543.755	179.922	1514.106
16.077	2229.42	1087.425	1554.507	2230.76	1073.468	1335.729	2056.233	1144.364	1497.678	2062.856	1147.608	1393.37	2163.531	1163.851	1605.28	2201.843	1169.192	1307.237	2229.53	800.186	1620.125	2278.684	703.477	1608.292	2173.941	778.375	1588.334	2220.431	679.114	1571.884	2369.269	302.918	1580.411	2398.513	228.501	1564.375	2328.859	294.718	1545.757	2356.186	220.642	1529.061	2384.199	86.641	1501.993	2396.913	43.709	1495.717	2420.887	66.817	1546.347	2043.349	839.1	1272.947	2015.105	732.799	1282.467	1995.296	858.312	1318.248	1960.631	754.029	1323.571	1689.167	498.794	1328.717	1620.752	455.947	1340.241	1682.943	524.575	1374.964	1610.907	479.534	1384.087	1519.921	457.732	1414.766	1476.129	460.356	1428.139	1484.766	440.732	1375.915																			2590.402	159.558	1467.211	2569.399	128.086	1571.926																									1515.878	237.381	1424.79	1479.411	285.513	1333.185				2538.112	173.316	1516.836
16.084	2229.427	1083.593	1554.729	2230.808	1069.695	1335.586	2055.622	1139.261	1497.211	2062.626	1142.112	1393.049	2162.613	1159.4	1605.553	2200.635	1164.981	1306.742	2230.614	797.149	1619.688	2279.699	700.387	1608.323	2174.628	774.828	1588.993	2221.08	675.469	1573.007	2363.826	297.215	1581.828	2391.797	222.288	1565.612	2323.141	289.81	1547.224	2349.19	215.234	1530.481	2375.379	80.625	1502.438	2387.743	37.562	1496.166	2411.004	60.112	1547.628	2048.55	831.046	1272.799	2022.876	723.966	1282.384	1999.946	848.904	1318.226	1967.894	743.927	1323.297	1696.307	505.029	1327.808	1626.39	465.302	1339.536	1691.357	531.344	1373.724	1617.08	490.468	1382.873	1526.092	474.24	1414.055	1482.576	479.742	1427.614	1489.879	459.575	1375.314																			2582.794	151.775	1470.929	2559.82	119.862	1575.263																									1508.013	254.465	1424.116	1474.453	305.039	1332.777				2529.951	165.753	1519.888
16.09	2229.321	1079.382	1555.283	2230.904	1065.341	1335.601	2055.096	1133.673	1496.763	2062.381	1136.119	1392.822	2161.599	1154.432	1605.914	2199.505	1160.2	1306.083	2231.698	793.681	1619.095	2280.879	696.966	1608.006	2175.462	770.985	1589.329	2221.943	671.568	1573.721	2357.216	291.152	1583.179	2382.95	216.004	1567.361	2316.113	284.688	1548.795	2340.106	209.584	1532.042	2363.942	74.03	1502.684	2375.848	30.845	1496.18	2398.37	52.576	1548.308	2053.671	822.565	1272.757	2030.701	714.704	1282.093	2004.706	839.103	1318.36	1975.55	733.321	1323.36	1705.134	510.359	1326.779	1633.432	473.99	1338.69	1701.149	537.444	1372.221	1625.557	500.908	1380.942	1534.645	489.864	1413.169	1491.718	498.281	1426.924	1497.24	477.708	1374.581																			2572.437	143.077	1474.979	2547.523	110.45	1578.631																									1501.806	271.798	1423.475	1471.481	324.586	1332.166				2518.711	156.83	1523.099
16.097	2229.067	1074.77	1556.054	2231.086	1060.442	1335.792	2054.529	1127.517	1496.404	2062.169	1129.555	1392.728	2160.395	1148.868	1606.47	2198.332	1154.727	1305.344	2232.631	789.676	1618.46	2282.16	693.0	1607.054	2176.105	766.592	1589.455	2222.806	667.202	1574.083	2349.498	284.967	1584.521	2372.806	208.704	1568.344	2307.917	279.749	1550.498	2329.447	203.919	1533.842	2349.582	70.131	1502.912	2359.583	26.647	1496.301	2382.312	47.115	1549.028	2058.54	813.846	1272.757	2038.463	705.924	1281.325	2009.417	828.777	1318.862	1983.465	722.37	1323.583	1714.691	514.924	1325.188	1641.885	482.035	1337.387	1712.16	542.719	1370.384	1634.687	510.237	1379.171	1544.374	504.141	1411.209	1503.864	516.064	1427.107	1506.734	494.928	1373.693																			2559.9	132.479	1478.415	2532.605	99.55	1581.713																									1497.68	288.962	1422.711	1470.538	343.743	1331.658				2506.311	147.115	1526.019
16.104	2228.562	1069.702	1557.212	2231.229	1055.049	1336.138	2054.041	1121.035	1496.139	2061.832	1122.611	1392.737	2159.072	1142.834	1607.237	2197.41	1148.474	1304.603	2233.33	784.889	1617.642	2282.521	688.816	1607.056	2176.464	761.598	1589.628	2223.423	662.268	1574.348	2340.935	279.027	1585.92	2361.794	201.824	1569.696	2299.038	274.872	1552.08	2317.928	198.202	1535.588	2332.198	71.929	1503.668	2338.223	27.788	1496.583	2362.259	45.186	1549.307	2063.231	804.853	1272.825	2046.146	696.286	1281.036	2014.187	817.886	1319.698	1991.839	710.372	1325.302	1725.419	518.674	1323.758	1650.931	489.609	1335.703	1724.162	547.066	1368.568	1645.183	518.663	1377.216	1556.684	517.484	1410.1	1516.867	531.94	1426.184	1518.197	510.774	1372.565																			2545.174	118.186	1481.271	2513.541	86.03	1584.441																									1495.578	305.799	1421.823	1471.808	362.345	1330.978				2492.97	135.939	1528.714
16.11	2228.477	1064.378	1558.119	2231.402	1049.26	1336.644	2053.244	1114.229	1496.122	2061.383	1115.303	1392.798	2157.794	1136.326	1608.168	2196.645	1142.124	1304.589	2233.535	779.517	1617.337	2282.341	684.255	1606.574	2176.458	755.879	1590.013	2223.671	656.66	1574.541	2331.849	272.756	1586.868	2350.188	194.91	1571.642	2289.452	270.21	1554.227	2305.878	192.849	1537.145	2315.577	72.215	1504.249	2317.606	28.311	1496.851	2342.779	42.682	1549.585	2067.673	795.698	1272.944	2053.853	686.664	1280.829	2018.844	807.377	1320.353	2000.027	699.01	1326.036	1736.911	521.731	1322.297	1661.479	496.22	1334.314	1737.084	550.509	1366.798	1656.798	525.259	1375.546	1570.224	529.59	1408.825	1531.274	546.314	1425.085	1531.013	525.378	1371.214																			2530.836	102.102	1484.303	2496.432	70.558	1586.476																									1495.815	321.846	1420.906	1475.311	379.745	1330.264				2479.211	122.172	1531.794
16.117	2227.842	1058.516	1559.232	2231.336	1042.859	1337.259	2052.338	1107.124	1496.138	2060.487	1107.83	1392.798	2157.166	1130.176	1608.536	2195.819	1135.132	1304.458	2232.858	773.41	1618.007	2284.552	677.679	1602.806	2175.723	749.239	1590.95	2222.268	650.825	1575.629	2322.486	267.214	1587.787	2338.682	189.336	1571.433	2279.722	265.984	1555.676	2293.62	188.213	1538.415	2298.693	73.096	1505.571	2296.837	29.728	1497.56	2322.684	40.608	1551.343	2071.601	786.664	1272.433	2061.463	677.274	1280.582	2023.368	796.596	1321.169	2007.94	687.605	1326.903	1749.879	523.351	1321.207	1672.743	502.216	1333.078	1750.74	553.17	1365.272	1669.41	531.971	1374.222	1585.299	539.922	1408.872	1546.403	559.175	1423.555	1545.232	537.868	1370.594																			2515.135	85.589	1485.469	2478.925	55.28	1586.734																									1498.545	336.817	1420.12	1481.032	395.911	1329.456				2465.571	109.247	1533.263
16.124	2226.589	1052.381	1560.18	2231.134	1036.257	1337.911	2050.94	1099.919	1496.36	2059.342	1099.918	1393.075	2156.22	1123.087	1609.428	2195.281	1127.76	1304.621	2231.145	766.587	1619.28	2283.812	671.644	1603.076	2174.122	742.007	1592.147	2221.281	644.429	1576.099	2313.708	262.363	1588.394	2327.325	183.869	1572.022	2270.496	261.809	1556.099	2282.318	183.981	1539.429	2281.182	74.093	1507.838	2276.034	31.296	1498.803	2302.668	38.893	1552.769	2076.576	777.353	1273.636	2068.915	667.673	1280.473	2027.892	785.781	1322.032	2015.775	676.382	1327.621	1763.234	525.133	1319.745	1685.114	507.252	1331.885	1765.182	554.937	1363.852	1683.026	537.952	1373.112	1600.3	549.067	1407.641	1562.352	569.846	1422.813	1559.924	548.808	1369.746																			2498.885	70.777	1484.771	2461.826	47.685	1589.564																									1503.805	350.178	1418.844	1488.844	410.339	1328.665				2450.348	97.581	1532.863
16.13	2224.312	1046.223	1560.521	2230.415	1029.403	1338.609	2048.688	1093.01	1496.824	2057.622	1092.013	1393.313	2155.414	1115.795	1610.344	2194.647	1120.043	1304.899	2228.007	760.569	1620.893	2282.28	666.254	1604.826	2171.911	735.88	1592.002	2221.612	638.544	1575.349	2305.759	258.644	1588.217	2316.577	179.945	1571.673	2262.142	259.802	1556.853	2270.844	181.465	1540.173	2261.348	74.708	1510.084	2254.842	32.429	1500.507	2282.316	39.681	1553.918	2080.946	768.556	1274.079	2076.307	658.609	1280.229	2032.262	775.241	1322.883	2023.393	665.552	1328.104	1777.32	526.3	1318.514	1698.384	511.71	1330.796	1780.312	556.0	1362.546	1697.535	543.053	1371.819	1615.883	556.941	1406.406	1579.031	578.881	1422.374	1575.342	558.299	1368.737																			2479.887	59.201	1479.399	2443.001	47.393	1587.618																									1511.386	362.061	1417.87	1498.649	422.728	1327.682				2432.98	91.219	1527.512
