hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-3.090738	0.740523	13.151086	23.617765	24.159491	37.695169	-13.491973	-19.459114	13.337196	-4.119512	0.989912	13.509093	22.655148	26.394193	35.259764	-12.668550	-18.514127	13.071992	-3.493532	0.353627	10.852297	23.535545	25.157209	37.779006	-12.545409	-18.185582	11.528754	-2.519603	2.153150	12.453999	22.238545	25.143789	36.941255	-14.665340	-19.339725	12.290979	-2.544257	1.360266	12.649884	23.118922	25.769742	35.777067	-13.172743	-18.034122	11.784720	-2.392893	2.166364	12.708894	22.618870	24.504522	36.629329	-13.730184	-18.422447	11.324850	-2.991939	1.356083	11.770057	22.666632	24.875728	36.277161	-12.804749	-18.095236	10.962295	-0.229737	5.351563	12.214900	22.724497	21.259442	37.543007	-12.920003	-17.696887	12.941540	-2.485250	0.016198	12.815912	21.923545	24.429243	35.720632	-13.466849	-18.436897	10.944335	-2.420532	-0.199079	11.687928	23.735939	20.876584	40.592008	-13.837164	-20.033946	12.529491	-3.624971	1.253706	12.237700	23.128430	24.490385	37.350573	-12.902461	-18.783038	12.795890	-3.056866	1.250806	13.562994	22.592335	25.758427	35.379233	-12.759061	-18.261445	11.966894	-3.043304	0.204501	11.474190	22.480655	24.936687	35.876398	-14.708699	-18.888426	12.569143	-1.196316	3.969107	12.763944	22.615340	22.553135	36.901456	-12.532095	-18.639028	12.679079	-3.351566	1.297355	12.459660	22.096219	25.272025	34.731943	-14.344803	-19.123782	13.487776	-3.706948	2.151179	12.021108	23.543804	25.639271	37.129194	-13.905610	-18.942691	14.515305	-2.645635	0.721145	12.970820	22.079515	25.862606	35.628786	-13.656040	-18.490709	10.945726	-3.884426	1.049463	13.985351	21.397606	28.022421	32.865665	-13.063441	-18.261146	13.949790	-2.946940	0.143323	15.357802	19.601642	28.106940	29.095597	-13.244391	-18.178341	11.186169	-4.271418	0.659369	12.467059	21.867216	24.715759	34.665782	-11.903627	-17.727879	10.576471	-3.429231	1.115172	11.819769	23.165303	25.239867	36.357059	-12.285999	-18.015121	11.744461	-2.507700	2.209339	10.524746	24.688688	23.717150	39.269807	-13.892562	-18.647702	10.989577	-3.533934	1.611324	13.079581	22.989735	25.227913	35.537523	-11.665457	-17.381598	11.613477
	-2.813952	1.495416	11.866139	25.182802	22.385779	41.091716	-13.293410	-19.273364	12.403027	-3.850985	1.443700	12.258445	24.384058	24.957962	38.526067	-12.323417	-18.316155	12.132066	-3.108202	1.099614	9.413730	25.177295	23.241332	41.318002	-12.580555	-18.155190	10.717401	-2.100716	3.059919	11.045376	24.013429	23.523076	40.290050	-14.603768	-19.297297	11.538020	-2.242910	2.120316	11.409925	24.854547	24.029362	39.130934	-13.147292	-17.906901	10.979620	-2.012962	2.895259	11.333615	24.165912	22.572570	40.128208	-13.682864	-18.384851	10.550127	-2.546490	2.304129	10.425415	24.185922	22.735198	39.881103	-12.840048	-17.979606	10.350973	0.004065	6.054400	10.903473	24.270265	19.544208	40.992607	-12.712604	-17.568189	12.072515	-2.102399	1.120514	11.575263	23.274999	22.172606	39.175720	-13.535756	-18.416234	9.987084	-1.989240	0.934843	10.292434	25.084959	18.532078	44.174330	-13.840578	-19.927631	12.082263	-3.242507	2.149377	10.880675	24.668216	22.452559	40.851321	-12.832865	-18.683464	12.007964	-2.696968	2.022405	12.300045	24.303706	24.084951	38.625795	-12.586822	-18.009585	11.223761	-2.522528	1.174153	10.093217	23.999316	22.806942	39.427601	-14.543349	-18.811789	11.641087	-0.671575	5.207457	11.257057	24.127737	20.271865	40.438819	-12.245912	-18.320256	11.766070	-2.868160	2.252265	11.104380	23.667833	23.213124	38.297511	-14.126294	-19.168251	12.616123	-3.283089	2.892019	10.699225	24.983049	23.767026	40.546071	-13.703974	-18.766981	13.501826	-2.085653	1.785506	11.751699	23.638629	23.877206	39.049618	-13.586541	-18.425655	10.222152	-3.374400	2.186848	12.690617	23.218216	26.141247	36.328515	-12.906300	-18.187994	13.126087	-2.545029	1.157622	14.295204	21.183579	26.284126	32.258688	-12.932450	-17.929108	10.308320	-3.778910	1.668273	11.235225	23.416279	22.485225	38.150758	-11.760766	-17.588839	9.734411	-3.022440	2.119529	10.373167	24.907531	23.374574	39.835528	-12.172372	-17.999744	11.020765	-1.920879	3.379258	9.107407	26.236122	21.644668	42.802650	-13.519969	-18.329968	10.021347	-3.050059	2.963029	11.639388	24.767682	22.746268	39.195980	-11.452625	-17.075304	11.125617
	-2.463204	2.262033	10.482406	26.673149	20.608142	44.489099	-13.186856	-19.085778	11.547925	-3.498794	1.967922	10.869297	26.053509	23.361048	41.893183	-12.023799	-18.090432	11.249287	-2.626989	1.948722	7.855746	26.709519	21.160959	44.935475	-12.642782	-18.128022	9.900401	-1.665672	3.969494	9.482527	25.701819	21.832013	43.660229	-14.489980	-19.186392	10.785363	-1.902168	2.866833	10.085842	26.479040	22.241564	42.514304	-13.129362	-17.763876	10.179697	-1.521172	3.728242	9.782868	25.570263	20.475658	43.695506	-13.615395	-18.275967	9.773941	-2.014212	3.357162	8.975190	25.574673	20.476417	43.516726	-12.907449	-17.852085	9.771043	0.272104	6.693229	9.509448	25.663773	17.820430	44.444285	-12.494569	-17.451147	11.123631	-1.646105	2.296982	10.229304	24.522111	19.835515	42.667147	-13.624838	-18.362225	9.071349	-1.490522	2.158205	8.759412	26.301679	16.062889	47.821074	-13.833855	-19.812696	11.645939	-2.760055	3.133233	9.382567	26.081283	20.273887	44.430112	-12.778842	-18.586753	11.221404	-2.285697	2.817470	10.906688	25.918054	22.299559	41.930035	-12.457904	-17.723504	10.505318	-1.926676	2.255168	8.573634	25.369141	20.515153	43.029546	-14.356145	-18.678460	10.714583	-0.155433	6.430444	9.621610	25.530152	17.938791	44.003914	-11.972742	-17.959852	10.884295	-2.293250	3.335514	9.608066	25.133139	20.997041	41.913532	-13.911308	-19.172123	11.769834	-2.760010	3.790888	9.224330	26.293105	21.697982	44.020196	-13.518764	-18.546653	12.477647	-1.402070	2.996313	10.397716	25.071266	21.676423	42.542188	-13.452441	-18.281536	9.482404	-2.794818	3.492149	11.270705	24.952319	24.000364	39.887288	-12.730392	-18.042058	12.274141	-2.041806	2.306795	13.099922	22.676402	24.283616	35.505252	-12.659555	-17.594946	9.490470	-3.236085	2.648934	9.863251	24.855156	20.233932	41.687529	-11.635896	-17.405200	8.942646	-2.545283	3.205272	8.795943	26.540806	21.342035	43.371971	-12.066756	-17.967184	10.308527	-1.289728	4.578522	7.560092	27.601506	19.432840	46.378152	-13.107231	-17.970539	9.087238	-2.573523	4.293256	10.062919	26.452648	20.232771	42.868376	-11.317774	-16.759051	10.689218
	-2.018673	3.007925	8.998409	28.066688	18.851326	47.886430	-13.123651	-18.917365	10.752975	-3.055336	2.561277	9.362501	27.631056	21.607650	45.350316	-11.753460	-17.856775	10.409598	-2.030555	2.899017	6.166613	28.070609	18.910681	48.629341	-12.675127	-18.120928	9.059895	-1.214116	4.822823	7.801780	27.263952	20.118040	47.034660	-14.290009	-19.037749	10.006905	-1.500049	3.563249	8.662765	27.944842	20.441961	45.916187	-13.080464	-17.620103	9.371698	-0.925527	4.650872	8.065831	26.811479	18.245930	47.309711	-13.494465	-18.125671	8.987911	-1.401679	4.474288	7.415015	26.796268	18.155405	47.151009	-12.954862	-17.747265	9.200926	0.600928	7.271504	8.028533	26.882867	16.100385	47.883798	-12.284723	-17.340154	10.136419	-1.119531	3.469747	8.772066	25.643082	17.510257	46.154539	-13.691926	-18.298089	8.205444	-0.918896	3.403414	7.077805	27.335678	13.547638	51.514439	-13.773050	-19.729993	11.174353	-2.184099	4.171071	7.762729	27.348679	17.999997	48.061949	-12.693232	-18.495502	10.420772	-1.818458	3.597852	9.404569	27.403900	20.446847	45.275511	-12.347445	-17.442193	9.792872	-1.273429	3.400350	6.933060	26.572761	18.115887	46.654855	-14.114711	-18.511185	9.792104	0.318514	7.515697	7.875333	26.792725	15.662500	47.549358	-11.695172	-17.599940	10.034919	-1.640031	4.503323	7.959429	26.460892	18.675661	45.547074	-13.687977	-19.143695	10.965004	-2.144199	4.820936	7.601559	27.462275	19.477089	47.520004	-13.340516	-18.314801	11.472780	-0.613608	4.307889	8.900048	26.341885	19.309120	46.076550	-13.247357	-18.070533	8.733915	-2.150773	4.926817	9.721417	26.542653	21.630720	43.518279	-12.541961	-17.837122	11.421085	-1.436973	3.556108	11.754213	24.051534	22.152965	38.816408	-12.421339	-17.209166	8.728651	-2.638767	3.567405	8.364879	26.162097	18.017022	45.246438	-11.508225	-17.197369	8.195981	-2.001579	4.336209	7.088416	28.017099	19.166260	46.950318	-11.935660	-17.921862	9.588574	-0.633451	5.762303	5.903342	28.772056	17.128886	49.972338	-12.635356	-17.616577	8.174472	-2.105509	5.494230	8.347203	28.010159	17.802086	46.519702	-11.256896	-16.490381	10.284402
	-1.452637	3.705553	7.397123	29.317511	17.129697	51.286834	-13.040870	-18.781803	9.992932	-2.493561	3.232267	7.730401	29.050770	19.671007	48.903882	-11.482945	-17.647957	9.592635	-1.334989	3.914951	4.364609	29.231073	16.534485	52.368342	-12.610896	-18.143208	8.179581	-0.744923	5.547577	6.036234	28.653902	18.437910	50.387097	-13.956388	-18.880503	9.173010	-1.022860	4.174361	7.134539	29.221881	18.671809	49.318694	-12.954839	-17.495521	8.538308	-0.241671	5.640016	6.184270	27.855696	15.918180	50.944992	-13.271715	-17.966261	8.173332	-0.749220	5.569431	5.771768	27.851778	15.861040	50.743635	-12.922219	-17.688698	8.606244	1.008373	7.781783	6.451027	27.911166	14.401736	51.299019	-12.077571	-17.240131	9.133176	-0.537900	4.542459	7.214062	26.627535	15.301392	49.593546	-13.676605	-18.249559	7.377737	-0.283058	4.565750	5.257539	28.152453	11.105538	55.218412	-13.616054	-19.698398	10.626971	-1.525008	5.208496	6.038931	28.434884	15.691399	51.712266	-12.517980	-18.412035	9.591197	-1.287932	4.328490	7.801672	28.714364	18.552782	48.652062	-12.215566	-17.205547	9.059085	-0.586396	4.550490	5.183258	27.580676	15.667920	50.271597	-13.777870	-18.333049	8.867842	0.732200	8.382401	6.064946	27.915628	13.517628	51.039153	-11.382606	-17.286030	9.194233	-0.942765	5.665428	6.174274	27.631240	16.340541	49.158305	-13.426182	-19.097720	10.197405	-1.453726	5.923791	5.845488	28.477816	17.169672	51.013454	-13.139584	-18.104654	10.494729	0.230882	5.627516	7.274534	27.440745	16.873582	49.610224	-12.955034	-17.832714	7.968390	-1.463812	6.389859	8.068377	27.962394	19.148400	47.175270	-12.331348	-17.615210	10.577718	-0.750997	4.828389	10.260193	25.293381	19.982216	42.158912	-12.194562	-16.820191	8.001088	-1.981030	4.414981	6.753794	27.314308	15.855917	48.805837	-11.341130	-16.991084	7.475315	-1.410637	5.450742	5.272758	29.300100	16.908557	50.537691	-11.737359	-17.877781	8.838600	0.018688	6.882585	4.160227	29.747001	14.784720	53.556737	-12.075983	-17.315008	7.260400	-1.623819	6.509842	6.499041	29.409214	15.510204	50.135657	-11.235521	-16.324604	9.869924
	-0.757496	4.329921	5.666926	30.378673	15.454716	54.688201	-12.870406	-18.687289	9.230599	-1.819747	3.967454	5.989975	30.270137	17.569644	52.531276	-11.171221	-17.498437	8.765447	-0.573275	4.934169	2.468727	30.157950	14.104127	56.100141	-12.381941	-18.203744	7.244034	-0.263520	6.069059	4.229743	29.844888	16.856367	53.681009	-13.451617	-18.737628	8.262332	-0.476400	4.672696	5.508637	30.302435	16.965523	52.699405	-12.715829	-17.406001	7.660836	0.482661	6.626032	4.167640	28.686332	13.572458	54.554415	-12.900894	-17.828906	7.311520	-0.110695	6.526063	4.079105	28.740724	13.700406	54.243703	-12.751156	-17.693512	7.949765	1.509452	8.194132	4.762603	28.712248	12.756727	54.669141	-11.841570	-17.168108	8.118635	0.075784	5.441396	5.578058	27.476648	13.277941	52.951014	-13.524270	-18.231282	6.565011	0.395528	5.540677	3.328914	28.743134	8.851925	58.887688	-13.336863	-19.708893	9.981877	-0.817989	6.148028	4.249183	29.322656	13.453676	55.321568	-12.199685	-18.341903	8.721722	-0.701817	4.971497	6.114902	29.812434	16.648120	52.040227	-12.009373	-17.050072	8.273376	0.092488	5.614612	3.352349	28.384477	13.266087	53.831414	-13.313135	-18.171615	7.934109	1.070000	8.961772	4.230158	28.890728	11.556331	54.442355	-10.997921	-17.058532	8.331431	-0.246584	6.709625	4.297223	28.641171	14.099755	52.704748	-13.093964	-19.054064	9.447906	-0.718070	6.991149	3.974258	29.310424	14.882288	54.451519	-12.868927	-17.952395	9.538583	1.066992	6.840390	5.557586	28.381762	14.487620	53.097152	-12.554999	-17.612387	7.168628	-0.759295	7.750131	6.335330	29.179373	16.691284	50.805596	-12.071924	-17.421530	9.740123	-0.021627	6.026950	8.642310	26.400459	17.871695	45.491985	-11.945296	-16.472481	7.278941	-1.267553	5.161904	5.038028	28.272685	13.787992	52.330338	-11.081038	-16.817816	6.756767	-0.805639	6.468957	3.384542	30.377513	14.664296	54.085985	-11.439166	-17.855999	8.040902	0.621860	7.859422	2.347587	30.516672	12.473221	57.088099	-11.392880	-17.115852	6.321660	-1.105964	7.326790	4.540037	30.627211	13.368642	53.709281	-11.203293	-16.296052	9.402691
	0.034982	4.857021	3.820531	31.233049	13.844576	58.073369	-12.567851	-18.642130	8.426418	-1.057948	4.742122	4.152609	31.242861	15.333057	56.193611	-10.771182	-17.441156	7.897538	0.197147	5.849783	0.511373	30.846721	11.742286	59.745811	-11.948220	-18.311602	6.247412	0.216829	6.346761	2.422654	30.848249	15.421123	56.882893	-12.775220	-18.616374	7.274692	0.127240	5.014300	3.784632	31.150715	15.363027	56.024165	-12.312158	-17.370648	6.709590	1.178820	7.498670	2.078247	29.328853	11.326365	58.079227	-12.366881	-17.731800	6.395173	0.457540	7.233804	2.374447	29.476387	11.763785	57.605369	-12.405975	-17.767080	7.200578	2.079066	8.495917	2.994732	29.317072	11.191251	57.978290	-11.540719	-17.136717	7.090579	0.696028	6.078881	3.875653	28.167234	11.512459	56.185375	-13.163474	-18.246283	5.742652	1.094233	6.196524	1.317800	29.068264	6.925187	62.458722	-12.895985	-19.740037	9.210064	-0.116509	6.887502	2.442069	30.033126	11.393262	58.827626	-11.718902	-18.293449	7.807026	-0.088105	5.498350	4.371884	30.696721	14.769361	55.409489	-11.685006	-16.993345	7.415631	0.716413	6.491326	1.481816	29.013686	11.020179	57.284627	-12.716639	-18.049711	6.986896	1.323864	9.218690	2.396578	29.714473	9.805301	57.735208	-10.515063	-16.944649	7.421554	0.398088	7.498205	2.371927	29.468118	12.076847	56.128557	-12.648927	-19.041085	8.690712	0.013761	7.907999	2.045029	29.989777	12.727506	57.795065	-12.502753	-17.873672	8.588093	1.822926	7.804013	3.774959	29.158176	12.280581	56.479486	-12.004759	-17.448083	6.306894	-0.069563	8.871902	4.553253	30.175072	14.395927	54.355124	-11.728093	-17.297671	8.892856	0.707128	7.037235	6.917210	27.350953	15.920358	48.769004	-11.625732	-16.214595	6.531355	-0.538654	5.789719	3.258353	29.060939	11.835829	55.785001	-10.705726	-16.696203	6.017498	-0.226549	7.270732	1.448717	31.212212	12.561438	57.524191	-11.000197	-17.879936	7.169927	1.142081	8.631289	0.499778	31.137006	10.279635	60.530282	-10.603958	-17.024335	5.351843	-0.537436	7.898843	2.486099	31.606734	11.413070	57.213693	-11.099789	-16.448393	8.831319
	0.879198	5.226570	1.862963	31.842222	12.352490	61.398309	-12.084158	-18.667297	7.537389	-0.264003	5.509223	2.235095	31.954979	13.021104	59.829175	-10.249557	-17.492464	6.973457	0.913011	6.553202	-1.466906	31.344954	9.572951	63.231550	-11.328671	-18.461197	5.202732	0.679443	6.316715	0.637624	31.649540	14.195449	59.939379	-11.919109	-18.517475	6.209721	0.745922	5.204741	1.998624	31.809829	13.871562	59.270456	-11.756798	-17.385203	5.684603	1.772929	8.114743	-0.031593	29.791596	9.319451	61.440585	-11.648486	-17.688252	5.413356	0.920839	7.644873	0.676832	30.092869	10.077554	60.812902	-11.897912	-17.896955	6.351156	2.694643	8.630909	1.164592	29.699515	9.761447	61.180387	-11.116932	-17.165383	6.037971	1.290065	6.461730	2.133296	28.727726	9.981603	59.296328	-12.608471	-18.274337	4.893660	1.780003	6.520405	-0.721151	29.179656	5.340605	65.893409	-12.316762	-19.757427	8.331852	0.519977	7.299144	0.650807	30.566603	9.627721	62.152865	-11.049832	-18.280843	6.835137	0.514934	5.858253	2.583184	31.337283	12.960991	58.715417	-11.189113	-17.054078	6.462649	1.233618	7.046286	-0.400470	29.475748	9.064075	60.562519	-11.981204	-17.988848	6.021262	1.502283	9.176541	0.565158	30.400822	8.257844	60.909139	-9.938729	-16.943721	6.458106	0.963665	8.001043	0.446592	30.152177	10.298968	59.416906	-12.097862	-19.072236	7.903065	0.692926	8.528409	0.088943	30.503247	10.836689	60.977603	-11.994493	-17.897973	7.629050	2.465907	8.484509	1.959588	29.814105	10.293412	59.740119	-11.320644	-17.345527	5.382233	0.571470	9.671076	2.757375	30.965421	12.346704	57.785354	-11.275002	-17.266170	8.015436	1.386506	7.822741	5.137835	28.176003	14.146202	51.965118	-11.214744	-16.057809	5.740009	0.149286	6.230822	1.432726	29.660862	10.061897	59.105757	-10.174206	-16.651931	5.232789	0.302561	7.817849	-0.504875	31.846823	10.666453	60.821617	-10.437691	-17.944739	6.226786	1.528013	9.047765	-1.367865	31.618208	8.349800	63.810735	-9.724376	-17.056364	4.350554	0.060852	8.244605	0.386978	32.370699	9.634435	60.630390	-10.896302	-16.753950	8.148160
	1.700980	5.423761	-0.160306	32.261462	11.001585	64.625884	-11.450075	-18.752662	6.564034	0.488558	6.202707	0.261152	32.434153	10.720140	63.365097	-9.606136	-17.642809	5.999150	1.515267	6.928538	-3.442023	31.681395	7.714891	66.470745	-10.549686	-18.635332	4.128797	1.117168	6.033417	-1.129490	32.297646	13.162047	62.845090	-10.950966	-18.431518	5.100695	1.332399	5.190727	0.164232	32.267950	12.545162	62.379966	-11.035911	-17.450590	4.579626	2.244034	8.444780	-2.123000	30.140210	7.579686	64.623575	-10.803893	-17.682661	4.383575	1.249245	7.695809	-1.024092	30.600935	8.683286	63.833680	-11.240973	-18.072309	5.396553	3.307965	8.600171	-0.696322	29.909938	8.475172	64.259229	-10.566802	-17.240424	4.961100	1.812663	6.518612	0.352942	29.149583	8.737254	62.238455	-11.841865	-18.292878	4.001317	2.412945	6.407082	-2.746897	29.066151	4.208337	69.100992	-11.598054	-19.720236	7.345003	1.063686	7.388221	-1.118577	30.981130	8.150090	65.288321	-10.248059	-18.298526	5.818981	1.069026	6.052736	0.761680	31.789490	11.247396	61.930147	-10.547872	-17.196811	5.436488	1.641437	7.277104	-2.279213	29.830516	7.408684	63.661289	-11.162340	-17.979669	5.041332	1.609583	8.816546	-1.286451	30.938579	6.947361	63.929877	-9.280395	-17.054871	5.442089	1.409614	8.123296	-1.457435	30.686840	8.851239	62.515781	-11.439696	-19.158094	7.059477	1.297094	8.831804	-1.866523	30.892458	9.227230	63.989735	-11.363357	-18.006427	6.656114	2.947848	8.788415	0.111929	30.348553	8.609990	62.823787	-10.499821	-17.311476	4.392445	1.120847	10.037911	0.972063	31.538414	10.633996	61.042339	-10.685034	-17.345692	7.083779	1.948793	8.291608	3.331152	28.871028	12.600827	55.030588	-10.681773	-16.032239	4.881512	0.750064	6.479471	-0.415458	30.125819	8.467525	62.271941	-9.521204	-16.675831	4.401205	0.757994	8.015039	-2.470023	32.254741	9.085899	63.908846	-9.748364	-18.042112	5.199988	1.793186	9.087313	-3.247415	32.007677	6.732219	66.912049	-8.817807	-17.171156	3.338834	0.655979	8.290255	-1.727142	32.878827	8.102220	63.896830	-10.552414	-17.211510	7.327678
	2.419936	5.373902	-2.227820	32.490833	9.866586	67.672694	-10.673796	-18.892448	5.503722	1.127634	6.718728	-1.751746	32.698651	8.549460	66.709811	-8.862619	-17.875612	4.993466	2.001061	6.991865	-5.409788	31.924762	6.157390	69.465863	-9.703516	-18.801768	3.059706	1.522191	5.478157	-2.894924	32.781090	12.363388	65.536350	-9.917718	-18.350489	3.976182	1.854001	4.988705	-1.699264	32.582878	11.383589	65.336063	-10.211392	-17.541833	3.431595	2.556456	8.390084	-4.176309	30.391329	6.205470	67.553731	-9.871658	-17.703670	3.320532	1.472344	7.446333	-2.752804	31.033913	7.534044	66.686946	-10.507724	-18.265041	4.377776	3.874292	8.378789	-2.581369	29.966141	7.366023	67.170131	-9.892095	-17.343331	3.866335	2.249937	6.293465	-1.457542	29.473316	7.737447	65.016680	-10.942741	-18.285111	3.074278	2.978169	5.916328	-4.734181	28.793583	3.472119	72.065198	-10.800780	-19.610298	6.292274	1.475908	7.075293	-2.881800	31.288092	7.033016	68.162707	-9.351504	-18.336245	4.768192	1.524329	6.016380	-1.107562	32.049087	9.701817	64.984150	-9.775253	-17.397392	4.355124	1.918985	7.093013	-4.156782	30.093929	6.151431	66.513263	-10.306987	-18.020183	4.056174	1.678413	8.206866	-3.180399	31.355840	5.854394	66.796589	-8.587353	-17.232682	4.402327	1.750950	7.913821	-3.346858	31.111464	7.702093	65.432160	-10.728556	-19.278636	6.164647	1.807362	8.774139	-3.811239	31.168903	7.942900	66.790993	-10.633424	-18.182355	5.672779	3.291815	8.765644	-1.765881	30.796421	7.203552	65.727253	-9.606375	-17.317715	3.373453	1.570577	10.012472	-0.798005	31.947458	9.229205	64.125984	-9.993452	-17.504863	6.100158	2.371839	8.466144	1.517056	29.478170	11.254163	57.959516	-10.061036	-16.110676	3.967045	1.219357	6.502661	-2.287042	30.482901	7.083973	65.239475	-8.784461	-16.761633	3.527644	1.154452	7.900936	-4.447703	32.481665	7.809544	66.786510	-8.986533	-18.144753	4.119959	1.953620	8.693484	-5.148071	32.314360	5.505369	69.786732	-7.946114	-17.337314	2.341440	1.209852	8.061090	-3.831630	33.180922	6.808362	66.994195	-10.096996	-17.747672	6.406800
	3.009793	5.100892	-4.311521	32.598231	8.938417	70.517242	-9.834621	-19.050175	4.403897	1.630305	6.964629	-3.778351	32.818205	6.629921	69.812464	-8.089790	-18.146478	3.992275	2.350967	6.662214	-7.381450	32.093952	4.990194	72.130406	-8.872718	-18.921564	2.039054	1.907023	4.740846	-4.676478	33.139904	11.752831	68.020019	-8.892597	-18.262317	2.875214	2.283536	4.584777	-3.592791	32.774764	10.417346	68.087712	-9.336178	-17.636581	2.279437	2.751226	8.002945	-6.195943	30.588286	5.162735	70.240467	-8.933653	-17.727799	2.260470	1.602341	6.854727	-4.549940	31.385472	6.686027	69.311180	-9.752183	-18.445416	3.330103	4.358600	7.958780	-4.493792	29.905164	6.460729	69.870262	-9.133249	-17.446204	2.774949	2.590554	5.777891	-3.302766	29.713481	6.999420	67.591957	-9.976852	-18.239076	2.128499	3.469287	5.054534	-6.671726	28.383943	3.145345	74.724142	-9.972264	-19.405678	5.204479	1.785930	6.442661	-4.667146	31.528523	6.214934	70.795220	-8.444369	-18.369636	3.715470	1.881398	5.756654	-3.027422	32.181338	8.354523	67.856361	-8.956532	-17.607668	3.268511	2.108889	6.570852	-6.040391	30.304277	5.239017	69.132250	-9.479674	-18.084217	3.084525	1.742052	7.309926	-5.142886	31.630926	5.074768	69.422473	-7.903320	-17.448390	3.373205	2.002057	7.363199	-5.238616	31.430779	6.884954	68.126465	-10.013039	-19.413602	5.228317	2.224553	8.358844	-5.748431	31.351816	6.994063	69.350339	-9.862406	-18.395097	4.694600	3.505620	8.403475	-3.676978	31.168200	6.107752	68.397031	-8.701145	-17.341632	2.364655	1.891660	9.504247	-2.568066	32.184340	8.215121	66.964854	-9.229733	-17.724129	5.064841	2.625973	8.311722	-0.309788	30.015259	10.124783	60.716690	-9.390139	-16.277564	3.012143	1.542797	6.289649	-4.193899	30.765153	5.931652	67.978317	-8.029464	-16.888830	2.634372	1.509361	7.459652	-6.442581	32.528584	6.889794	69.403936	-8.196430	-18.224174	3.019360	2.055471	7.869572	-7.077411	32.541538	4.709320	72.395973	-7.170749	-17.515219	1.386315	1.688018	7.530243	-5.917558	33.283350	5.797235	69.864748	-9.560408	-18.298573	5.414098
