Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
4871	6.33	11.75	1.3	1818.12	0.0	1505.81	-2249.53
4872	-3.59	26.4	-2.59	2000.72	0.0	1435.55	4333.76
4873	0.38	3.2	-1.22	-2253.98	0.0	2048.22	7137.3
4874	6.18	32.81	-2.98	2490.9	0.0	1394.55	1603.11
4875	-2.82	5.34	-3.51	2315.36	0.0	884.56	950.19
4876	5.95	34.03	-0.76	1814.85	0.0	1530.11	2095.89
4877	-3.51	12.97	3.74	2044.94	0.0	1592.44	1651.99
4878	1.91	25.79	-2.98	2234.72	0.0	1391.88	3103.43
4879	1.75	20.9	1.53	2096.97	0.0	1554.69	2052.45
4880	-7.48	19.68	-0.15	1739.43	0.0	1553.54	4014.13
4881	7.86	24.26	-1.37	1923.04	0.0	1483.01	2617.91
4882	-2.75	17.4	-2.21	2299.26	0.0	1448.02	-720.38
4883	-2.9	14.5	4.2	1582.84	0.0	1618.31	4312.62
4884	2.14	11.9	2.29	1067.08	0.0	1634.66	1328.69
4885	3.66	27.16	-6.1	2558.89	0.0	1392.13	-2990.38
4886	-3.89	13.73	-0.46	1298.08	0.0	1402.64	1960.5
4887	2.06	28.08	2.82	2076.19	0.0	1517.27	4804.57
4888	-20.22	32.35	-0.46	2062.27	0.0	1430.19	1259.93
4889	31.13	94.45	-10.38	2181.89	0.0	1351.24	6879.57
4890	46.39	79.35	-0.53	2367.0	0.0	1365.33	-10975.41
4891	32.42	149.08	6.56	2184.91	0.0	1375.43	13956.33
4892	81.18	169.68	-4.43	2282.08	0.0	1354.22	12119.4
4893	38.53	250.85	17.01	2238.65	0.0	1360.42	-19182.18
4894	46.92	316.16	32.12	2278.64	0.0	1369.25	27636.76
4895	50.51	357.82	12.59	2220.67	0.0	1355.07	6960.19
4896	25.63	516.05	12.97	2273.28	0.0	1358.69	-3743.72
4897	9.38	706.79	24.95	2251.62	0.0	1355.39	9652.2
4898	-63.1	771.03	62.1	2249.0	0.0	1353.68	7171.75
4899	-90.33	1018.07	68.82	2266.85	0.0	1356.52	-11632.94
4900	-163.96	1144.41	112.38	2244.82	0.0	1360.54	32551.02
4901	-135.96	1242.37	143.97	2249.27	0.0	1367.31	20077.59
4902	-94.91	1235.2	25.41	2246.49	0.0	1361.02	10409.91
4903	-73.85	1297.61	-0.31	2248.8	0.0	1365.8	14287.77
4904	-86.59	1282.5	25.94	2250.53	0.0	1363.82	-14931.89
4905	-94.53	1366.27	-1.3	2241.4	0.0	1368.22	12182.52
4906	-145.8	1358.03	-24.41	2233.82	0.0	1363.32	20205.2
4907	-138.7	1396.64	10.6	2239.36	0.0	1369.55	-8400.59
4908	-155.64	1422.12	-12.13	2226.93	0.0	1367.85	10344.06
4909	-170.75	1413.73	-31.51	2227.65	0.0	1362.06	14163.33
4910	-160.37	1471.56	26.55	2221.73	0.0	1370.76	-13965.53
4911	-157.01	1459.96	35.25	2217.62	0.0	1362.88	21652.97
4912	-164.57	1504.36	16.02	2220.44	0.0	1362.07	13696.4
4913	-166.93	1524.2	61.49	2202.09	0.0	1364.23	-11346.56
4914	-179.98	1579.9	95.21	2200.12	0.0	1361.41	23477.99
4915	-178.53	1624.3	80.87	2190.22	0.0	1361.16	11203.68
4916	-143.81	1658.78	97.58	2191.72	0.0	1359.5	11374.71
4917	-158.92	1697.08	128.56	2176.06	0.0	1359.97	15601.12
4918	-118.33	1719.51	102.46	2168.44	0.0	1358.92	9055.94
4919	-115.97	1750.03	108.41	2170.56	0.0	1357.51	14688.54
4920	-110.86	1773.68	131.38	2159.56	0.0	1358.58	19046.63
4921	-91.48	1781.46	113.91	2148.2	0.0	1357.33	8088.16
4922	-89.11	1794.74	111.24	2148.1	0.0	1357.1	13017.09
4923	-68.28	1792.91	123.44	2138.78	0.0	1355.61	15597.56
4924	-49.59	1809.54	118.03	2132.04	0.0	1357.31	7389.27
4925	-50.05	1793.37	114.36	2123.25	0.0	1355.49	18035.78
4926	-29.75	1791.69	121.84	2122.4	0.0	1354.31	16220.74
4927	-32.88	1779.02	125.73	2111.99	0.0	1355.59	4242.95
4928	-16.78	1757.81	119.02	2104.0	0.0	1353.79	18288.67
4929	-7.55	1739.35	122.68	2103.4	0.0	1355.25	11022.73
4930	-1.53	1691.59	125.2	2094.3	0.0	1352.2	11780.95
4931	19.45	1674.8	120.62	2090.21	0.0	1354.53	18941.17
4932	11.37	1626.59	122.38	2079.65	0.0	1354.81	4416.7
4933	26.86	1596.68	118.18	2079.45	0.0	1351.82	13182.84
4934	22.96	1547.7	123.14	2076.43	0.0	1353.29	16910.95
4935	18.62	1497.96	124.82	2066.79	0.0	1353.35	7736.79
4936	36.09	1439.97	126.57	2059.89	0.0	1352.52	11179.94
4937	28.92	1387.79	121.84	2058.55	0.0	1351.06	11748.95
4938	38.68	1339.72	114.97	2061.82	0.0	1351.84	10883.58
4939	27.92	1263.43	120.62	2035.8	0.0	1350.89	9925.54
4940	48.68	1246.03	104.9	2057.42	0.0	1351.46	12534.98
4941	42.57	1190.64	97.5	2038.57	0.0	1350.87	1032.71
4942	60.96	1154.17	97.35	2034.35	0.0	1350.73	16427.99
4943	64.93	1123.35	102.62	2027.05	0.0	1353.03	10829.54
4944	84.38	1072.85	92.62	2025.72	0.0	1352.22	1373.17
4945	89.19	1048.43	74.84	2024.78	0.0	1351.93	12306.69
4946	80.95	986.33	81.02	1996.15	0.0	1352.34	7108.45
4947	106.81	963.44	68.13	2007.08	0.0	1355.71	8480.4
4948	98.11	902.56	55.16	2001.67	0.0	1351.12	9035.24
4949	107.57	876.16	51.19	1988.42	0.0	1354.34	9689.11
4950	104.6	820.62	55.92	1976.39	0.0	1358.01	3323.97
4951	103.91	781.56	32.65	1970.56	0.0	1354.97	8255.21
4952	122.38	749.51	31.05	1981.25	0.0	1354.73	8742.84
4953	106.81	698.7	33.8	1957.65	0.0	1358.26	1201.71
4954	111.54	661.01	20.68	1952.55	0.0	1360.2	6971.24
4955	116.88	625.0	14.34	1952.2	0.0	1357.79	4775.97
4956	109.94	590.21	14.42	1949.21	0.0	1358.5	2577.28
4957	106.12	547.03	8.24	1938.1	0.0	1361.3	4704.34
4958	108.8	511.17	1.75	1918.7	0.0	1361.59	2196.18
4959	114.52	484.31	3.13	1958.03	0.0	1362.55	-194.76
4960	108.41	445.25	-1.45	1918.04	0.0	1357.04	5172.46
4961	109.94	414.89	-0.38	1912.63	0.0	1367.66	1718.17
4962	100.71	375.52	-5.8	1903.82	0.0	1359.73	-1123.27
4963	111.01	357.06	-4.96	1937.42	0.0	1359.77	2360.55
4964	92.47	326.08	-3.36	1896.4	0.0	1365.89	2242.84
4965	96.89	300.45	-5.72	1872.63	0.0	1370.93	-1908.0
4966	91.48	279.85	-2.98	1892.07	0.0	1369.39	438.81
4967	81.56	253.91	-3.74	1897.57	0.0	1366.83	-4449.73
4968	90.26	232.54	-5.95	1864.27	0.0	1369.24	1891.21
4969	69.35	206.3	-1.14	1838.07	0.0	1377.63	801.89
4970	70.5	198.36	-8.09	1902.33	0.0	1365.97	1299.03
4971	70.57	161.29	-6.48	1842.13	0.0	1356.16	1074.67
4972	55.62	148.77	-3.89	1842.92	0.0	1373.95	987.55
4973	65.08	131.84	3.89	1860.11	0.0	1365.97	207.06
4974	56.23	115.66	-1.07	1854.71	0.0	1362.59	931.29
4975	40.28	100.1	-1.98	1825.77	0.0	1370.37	1132.41
4976	46.92	79.96	2.9	1804.37	0.0	1375.75	-1810.66
4977	43.11	85.45	-3.2	1955.14	0.0	1374.66	-70.39
4978	35.86	55.24	-1.3	1835.53	0.0	1351.99	2935.84
4979	33.11	66.68	-2.37	1937.46	0.0	1399.24	-903.17
4980	20.6	34.03	-1.37	1753.15	0.0	1322.44	-2135.14
4981	29.53	48.37	-6.71	2075.82	0.0	1370.66	767.73
4982	6.56	30.21	2.29	1656.3	0.0	1423.22	-1833.33
4983	17.01	26.55	1.75	1952.86	0.0	1413.71	3141.07
4984	1.3	22.28	-4.81	1595.08	0.0	1352.72	-713.45
4985	8.93	18.16	-0.23	2190.83	0.0	1376.58	1894.59
4986	5.19	19.38	8.09	1693.96	0.0	1488.58	2176.96
4987	0.99	10.38	4.58	2368.08	0.0	1494.73	5762.21
4988	4.5	19.99	-0.76	2046.27	0.0	1465.76	607.35
4989	0.38	11.44	3.05	1100.17	0.0	1466.03	-1887.51
4990	3.36	20.75	4.88	2310.25	0.0	1583.55	2733.34
4991	-2.44	18.01	-1.53	1707.98	0.0	1419.29	2255.2
4992	8.16	14.19	2.67	2057.63	0.0	1442.71	4941.06
4993	-7.02	23.65	5.57	1631.65	0.0	1609.01	-3085.23
4994	4.27	14.04	1.45	1653.57	0.0	1460.25	2929.69
4995	6.94	21.36	-2.37	2613.88	0.0	1389.18	1431.66
4996	3.59	16.02	-0.31	1960.93	0.0	1453.65	758.33
4997	8.62	21.36	3.74	1946.48	0.0	1514.9	4461.4
4998	-8.62	13.89	-3.2	1881.45	0.0	1422.27	-833.83
4999	-1.22	31.89	-2.9	2392.92	0.0	1419.06	968.68
5000	-14.88	24.41	3.43	2014.86	0.0	1553.0	4707.46
5001	-29.6	72.17	-3.13	2086.82	0.0	1520.95	-610.29
5002	-17.47	79.65	-1.75	2290.92	0.0	1532.12	8880.62
5003	-43.72	99.49	-19.76	2036.27	0.0	1514.77	5140.23
5004	-24.49	161.44	-24.03	2220.64	0.0	1533.03	-3727.49
5005	-9.69	218.51	-25.02	2270.68	0.0	1520.01	8432.34
5006	34.03	292.36	-37.77	2251.16	0.0	1530.35	2340.07
5007	53.25	363.62	-44.1	2215.02	0.0	1530.11	-4341.47
5008	44.71	498.05	-37.84	2233.43	0.0	1524.89	17229.89
5009	80.03	640.87	-43.72	2248.97	0.0	1535.59	1755.28
5010	24.57	813.6	-70.04	2216.14	0.0	1527.55	3302.85
5011	-11.67	922.85	-74.08	2233.86	0.0	1532.6	27767.57
5012	-23.88	1025.54	-99.95	2207.08	0.0	1530.18	2947.95
5013	-5.57	1085.36	-102.77	2236.52	0.0	1528.66	-7090.49
5014	-11.52	1053.01	-77.97	2207.19	0.0	1530.33	18142.44
5015	33.57	1110.08	-34.71	2222.98	0.0	1530.5	4520.25
5016	-46.31	1053.31	-29.45	2234.93	0.0	1530.97	4115.93
5017	-65.16	1036.99	-25.63	2217.33	0.0	1524.88	12272.18
5018	-95.6	1020.97	2.67	2229.69	0.0	1536.12	3698.77
5019	-158.69	1040.04	-14.27	2207.63	0.0	1529.72	19627.84
5020	-136.18	1072.85	-29.68	2225.73	0.0	1531.6	17206.8
5021	-208.89	1103.52	-32.12	2215.41	0.0	1531.89	-1873.12
5022	-196.84	1150.51	-28.23	2211.42	0.0	1532.07	22720.66
5023	-186.92	1216.89	-38.38	2205.49	0.0	1532.58	7705.77
5024	-201.03	1270.75	-38.6	2209.16	0.0	1532.09	15075.25
5025	-174.48	1351.17	-41.81	2201.28	0.0	1530.77	22217.85
5026	-180.36	1404.57	-57.53	2193.08	0.0	1531.55	6758.33
5027	-178.38	1476.29	-64.09	2190.07	0.0	1531.05	19328.74
5028	-161.82	1513.82	-55.62	2176.82	0.0	1532.31	24345.11
5029	-153.81	1574.4	-70.11	2177.87	0.0	1531.5	10828.01
5030	-133.51	1600.65	-75.38	2165.58	0.0	1531.99	18889.29
5031	-117.11	1649.78	-76.37	2156.33	0.0	1531.51	20368.63
5032	-109.94	1690.52	-71.64	2151.36	0.0	1531.74	14044.86
5033	-84.84	1709.44	-82.86	2142.66	0.0	1532.82	19859.83
5034	-78.28	1754.15	-92.24	2135.32	0.0	1531.09	22446.69
5035	-71.33	1746.98	-78.81	2127.56	0.0	1533.84	12402.0
5036	-50.81	1794.74	-95.52	2123.53	0.0	1530.81	20707.15
5037	-61.26	1780.09	-90.1	2116.03	0.0	1533.2	23613.91
5038	-37.84	1798.25	-80.8	2109.03	0.0	1532.65	16197.77
5039	-35.32	1784.06	-83.16	2099.61	0.0	1532.67	24973.48
5040	-33.19	1789.4	-79.19	2101.52	0.0	1531.93	22017.23
5041	-14.34	1777.04	-73.93	2091.95	0.0	1532.63	15234.43
5042	-26.86	1760.25	-69.43	2079.7	0.0	1533.7	27409.5
5043	-8.93	1764.22	-75.91	2086.7	0.0	1533.04	22242.24
5044	-9.46	1719.06	-87.66	2067.1	0.0	1533.12	16894.18
5045	-1.3	1709.14	-89.04	2074.49	0.0	1534.14	23078.15
5046	0.84	1671.75	-89.26	2059.3	0.0	1535.66	16742.6
5047	29.75	1632.08	-87.43	2063.48	0.0	1536.22	19917.91
5048	8.09	1598.97	-96.05	2054.19	0.0	1534.26	18856.45
5049	24.11	1550.29	-85.07	2041.2	0.0	1538.24	13806.16
5050	25.1	1516.88	-91.02	2040.72	0.0	1537.77	16946.1
5051	21.74	1460.27	-93.38	2032.25	0.0	1537.39	18167.17
5052	50.81	1444.4	-89.57	2041.84	0.0	1536.58	13842.96
5053	36.09	1363.53	-87.97	2019.58	0.0	1537.52	15539.76
5054	67.75	1360.63	-81.56	2026.69	0.0	1538.55	14629.12
5055	60.58	1304.32	-72.02	2003.65	0.0	1538.71	11854.72
5056	88.12	1279.6	-69.43	2008.82	0.0	1537.39	10316.57
5057	93.92	1225.43	-66.99	1996.66	0.0	1536.79	12144.07
5058	107.8	1199.04	-59.43	1991.0	0.0	1536.13	14361.11
5059	116.42	1151.89	-49.97	1986.61	0.0	1535.97	8273.6
5060	126.65	1104.74	-50.81	1974.15	0.0	1535.98	9870.08
5061	129.39	1074.07	-37.99	1970.23	0.0	1536.02	11664.71
5062	138.7	1002.2	-30.29	1961.92	0.0	1535.63	7538.95
5063	147.63	971.68	-32.65	1957.94	0.0	1533.77	9816.45
5064	135.8	921.02	-26.7	1943.72	0.0	1534.43	10791.16
5065	150.83	864.26	-18.54	1941.73	0.0	1533.63	3308.98
5066	149.0	818.94	-22.58	1936.8	0.0	1530.44	7793.51
5067	145.57	764.47	-14.57	1923.47	0.0	1531.97	12114.13
5068	152.89	716.55	-7.1	1915.74	0.0	1532.92	2979.23
5069	143.89	669.4	-6.1	1906.52	0.0	1529.97	7666.63
5070	146.48	621.64	-9.31	1900.74	0.0	1530.76	7608.51
5071	142.29	574.04	-2.29	1899.4	0.0	1529.28	3227.61
5072	141.75	524.44	3.89	1884.3	0.0	1533.95	6979.89
5073	140.53	502.47	-8.16	1900.63	0.0	1526.56	6850.14
5074	122.53	438.08	-3.97	1873.19	0.0	1530.05	2994.25
5075	122.83	416.11	6.79	1868.32	0.0	1538.79	1942.99
5076	113.3	364.99	-1.83	1865.7	0.0	1528.55	7746.05
5077	108.34	345.76	-6.03	1905.77	0.0	1525.74	5975.44
5078	91.32	288.7	-0.31	1819.5	0.0	1533.47	447.47
5079	95.37	274.66	-3.89	1881.32	0.0	1531.68	4167.5
5080	65.38	221.56	-3.66	1836.9	0.0	1530.25	5486.52
5081	75.23	201.42	-6.03	1891.57	0.0	1520.75	7458.07
5082	52.95	171.51	-0.23	1796.69	0.0	1545.65	-464.15
5083	55.24	147.25	1.75	1851.52	0.0	1535.56	4273.17
5084	33.8	129.39	-1.53	1887.82	0.0	1521.91	4056.75
5085	34.1	101.01	3.81	1809.96	0.0	1539.33	3643.61
5086	32.12	90.64	-0.76	1798.42	0.0	1534.33	1885.6
5087	17.17	68.51	-0.69	1794.41	0.0	1538.73	3886.04
5088	31.2	70.04	-5.19	1933.68	0.0	1496.26	6128.68
5089	9.77	43.95	-1.53	1671.78	0.0	1520.68	3083.12
5090	19.99	54.78	3.59	1938.6	0.0	1556.48	2891.01
5091	15.95	28.84	-8.77	1634.01	0.0	1429.0	7734.67
5092	10.53	34.48	-3.13	2028.8	0.0	1468.4	2898.36
5093	11.06	28.08	2.29	1820.13	0.0	1542.8	2715.21
5094	9.69	26.25	-3.97	1766.17	0.0	1452.07	2754.14
5095	7.55	28.38	-1.75	2319.66	0.0	1451.05	4889.07
5096	3.36	12.21	-3.66	1303.12	0.0	1435.45	4137.04
5097	4.73	19.84	-0.84	2058.73	0.0	1498.45	2085.0
5098	-3.2	15.72	-3.51	1875.07	0.0	1499.04	2380.0
5099	11.52	22.43	-0.15	1822.69	0.0	1472.2	3369.42
5100	-3.97	16.17	-2.06	2279.28	0.0	1532.26	4440.88
5101	2.06	17.24	-2.21	1866.72	0.0	1388.19	1673.88
5102	11.67	16.48	-3.2	2467.03	0.0	1374.76	2619.53
5103	-13.28	12.82	-0.69	881.08	0.0	1463.85	969.48
5104	13.35	21.82	-0.84	2130.91	0.0	1501.83	2998.46
5105	-5.04	7.48	-7.71	1891.96	0.0	1055.49	-858.38
5106	2.29	22.13	-0.46	1912.62	0.0	1489.42	4287.46
5107	-1.45	9.46	0.08	937.02	0.0	1624.14	158.8
5108	4.12	21.82	-4.43	2258.83	0.0	1390.97	1662.25
5109	-0.76	12.05	-1.07	2230.33	0.0	1406.74	2932.87
5110	0.38	26.55	-1.07	1938.87	0.0	1466.72	3322.73
5111	-2.21	11.9	0.69	2118.01	0.0	1584.57	1542.75
5112	0.61	32.96	-5.19	2052.98	0.0	1442.45	4414.31
5113	0.61	13.28	4.04	2288.77	0.0	1537.98	3576.17
5114	-2.82	23.19	4.35	1815.6	0.0	1632.57	4324.26
5115	2.67	20.14	-3.28	1747.96	0.0	1427.85	4178.97
5116	-8.77	34.33	-1.91	2286.94	0.0	1414.53	-1325.82
5117	-11.22	89.26	-4.88	2129.17	0.0	1430.53	8939.99
5118	42.34	58.9	-8.01	2231.8	0.0	1408.08	10959.4
5119	27.77	119.78	-20.52	2200.25	0.0	1403.58	-13429.48
5120	30.21	152.13	-7.25	2229.31	0.0	1387.02	11158.35
5121	66.45	227.51	-3.13	2261.03	0.0	1387.07	8014.74
5122	25.48	279.24	19.76	2215.61	0.0	1405.53	-4851.29
5123	63.71	367.58	15.87	2273.43	0.0	1392.41	24565.4
5124	27.39	406.34	-10.83	2234.46	0.0	1385.54	-8111.79
5125	29.83	554.96	8.7	2244.91	0.0	1399.2	5992.72
5126	13.66	721.59	7.32	2247.72	0.0	1384.84	12103.87
5127	-61.26	835.57	34.87	2249.36	0.0	1390.43	-4882.98
5128	-56.69	974.58	56.38	2248.16	0.0	1392.63	4969.94
5129	-142.21	1104.89	46.54	2232.57	0.0	1395.91	18625.87
5130	-123.67	1165.01	74.54	2246.81	0.0	1394.99	13544.65
5131	-57.3	1167.6	33.87	2236.76	0.0	1398.01	2840.95
5132	-80.18	1185.15	-30.21	2242.45	0.0	1401.35	11746.6
5133	-76.22	1139.68	-11.67	2236.08	0.0	1398.8	6117.7
5134	-74.84	1191.71	-9.16	2230.29	0.0	1399.53	-3376.32
5135	-119.4	1164.25	-36.01	2228.54	0.0	1398.31	8659.02
5136	-122.38	1224.06	-14.88	2229.1	0.0	1402.42	7569.15
5137	-151.37	1229.55	11.6	2216.62	0.0	1403.09	-1712.98
5138	-142.21	1269.07	-17.17	2217.57	0.0	1397.45	6858.55
5139	-147.78	1299.13	4.43	2218.68	0.0	1401.43	-162.75
5140	-159.3	1340.94	33.49	2205.8	0.0	1396.06	3970.9
5141	-141.45	1364.75	47.15	2209.79	0.0	1397.95	11721.3
5142	-155.56	1409.0	32.12	2196.62	0.0	1397.04	631.58
5143	-154.42	1428.68	64.01	2197.25	0.0	1393.79	7431.76
5144	-167.47	1504.67	97.96	2188.25	0.0	1397.03	7711.96
5145	-157.7	1511.08	72.33	2182.59	0.0	1393.86	8228.96
5146	-139.92	1587.22	72.63	2181.73	0.0	1394.35	5633.66
5147	-141.45	1608.28	115.74	2166.16	0.0	1392.8	8915.01
5148	-111.54	1646.73	90.94	2164.37	0.0	1393.97	6941.41
5149	-111.24	1664.89	67.52	2149.84	0.0	1392.13	5713.04
5150	-85.6	1702.42	113.37	2162.9	0.0	1391.67	19344.17
5151	-98.34	1707.46	110.09	2130.57	0.0	1392.84	-1269.33
5152	-65.31	1720.58	71.79	2135.77	0.0	1391.31	15469.17
5153	-69.89	1734.62	105.97	2125.03	0.0	1390.28	7593.75
5154	-38.83	1742.86	108.95	2123.75	0.0	1392.29	7636.15
5155	-40.59	1744.69	82.78	2109.45	0.0	1391.92	16926.67
5156	-25.63	1745.3	95.6	2100.26	0.0	1391.28	8481.87
5157	-2.52	1741.18	105.9	2108.64	0.0	1389.68	6611.08
5158	-17.7	1723.63	92.09	2093.11	0.0	1388.95	18116.53
5159	5.57	1706.24	101.7	2083.6	0.0	1391.45	10352.11
5160	8.54	1694.18	110.4	2076.82	0.0	1390.33	3288.83
5161	18.16	1667.02	90.71	2082.63	0.0	1387.59	17487.09
5162	27.62	1626.74	91.63	2074.39	0.0	1387.65	9362.65
5163	28.15	1595.46	112.0	2059.29	0.0	1391.78	8609.51
5164	34.64	1567.69	88.5	2060.39	0.0	1388.1	7717.98
5165	45.93	1514.43	76.52	2056.39	0.0	1385.45	8270.56
5166	39.14	1480.26	101.55	2049.23	0.0	1389.89	10670.28
5167	43.41	1425.32	91.71	2046.63	0.0	1386.73	10768.94
5168	49.29	1365.66	75.3	2036.31	0.0	1384.3	9112.34
5169	55.16	1329.8	91.55	2041.73	0.0	1386.53	8865.77
5170	50.51	1263.58	97.35	2020.71	0.0	1387.79	5946.93
5171	62.56	1223.6	80.41	2026.02	0.0	1386.17	12897.86
5172	52.8	1170.04	72.78	2029.65	0.0	1382.3	10452.69
5173	69.5	1160.89	79.27	2012.36	0.0	1387.56	3241.36
5174	74.23	1087.34	69.05	1998.49	0.0	1385.8	7482.23
5175	88.81	1078.34	65.46	2008.46	0.0	1387.2	14728.54
5176	96.51	1026.61	61.04	1999.04	0.0	1385.35	142.83
5177	97.81	986.63	48.14	1991.35	0.0	1386.63	8401.27
5178	108.8	946.96	51.57	1979.7	0.0	1390.39	11036.66
5179	110.55	904.69	41.73	1983.5	0.0	1388.38	1976.74
5180	108.57	862.58	31.36	1973.34	0.0	1388.09	7898.9
5181	103.76	806.43	31.66	1943.3	0.0	1390.98	3557.77
5182	124.05	790.86	21.06	1981.43	0.0	1391.67	6595.33
5183	107.8	724.79	13.89	1940.07	0.0	1386.2	6581.94
5184	125.35	700.99	17.85	1956.95	0.0	1395.85	8032.01
5185	101.47	643.92	4.27	1921.32	0.0	1387.89	-1134.43
5186	130.31	617.68	1.91	1958.49	0.0	1388.9	10434.01
5187	106.51	563.51	-1.07	1917.74	0.0	1385.42	1489.99
5188	110.4	536.19	2.67	1909.12	0.0	1395.46	3079.79
5189	101.01	494.38	-3.28	1891.08	0.0	1393.25	950.04
5190	113.6	467.22	-9.46	1931.94	0.0	1384.75	4583.31
5191	108.95	440.98	-3.51	1910.98	0.0	1396.21	3096.34
5192	98.72	391.39	-6.64	1865.34	0.0	1395.68	627.87
5193	116.35	373.08	-8.47	1916.58	0.0	1393.12	240.43
5194	96.28	343.63	-13.43	1883.04	0.0	1391.17	2588.43
5195	102.84	310.06	-9.99	1895.31	0.0	1397.56	1247.17
5196	93.38	281.98	-10.07	1858.73	0.0	1398.51	-1770.47
5197	91.17	269.78	-12.51	1899.32	0.0	1393.1	-237.33
5198	94.22	246.58	-16.86	1886.91	0.0	1397.8	-1115.56
5199	81.79	200.5	-9.16	1793.32	0.0	1397.7	432.59
5200	71.72	205.38	-13.81	1911.59	0.0	1401.97	396.43
5201	72.33	167.24	-12.59	1817.53	0.0	1376.14	50.41
5202	68.82	158.69	-6.1	1878.58	0.0	1408.12	-2200.79
5203	54.02	148.32	-2.06	1786.15	0.0	1420.17	318.69
5204	71.11	118.1	-0.53	1894.72	0.0	1401.78	2435.69
5205	46.69	108.64	-8.93	1872.3	0.0	1391.81	-2791.44
5206	44.02	78.43	-3.97	1616.95	0.0	1384.5	4633.42
5207	46.08	80.41	-0.31	1879.99	0.0	1417.85	-1071.79
5208	31.74	59.81	-6.03	1775.33	0.0	1360.25	1661.34
5209	46.69	57.98	-1.68	1945.29	0.0	1416.16	1626.27
5210	18.01	46.23	-0.84	1637.68	0.0	1452.65	-5847.79
5211	32.81	49.13	-2.29	2019.26	0.0	1405.98	3468.37
5212	15.56	33.11	-4.73	1915.96	0.0	1428.91	-997.45
5213	14.27	36.32	-4.5	1950.69	0.0	1445.29	1698.2
5214	9.46	21.51	0.0	1805.95	0.0	1416.15	875.59
5215	4.58	32.04	0.15	2024.48	0.0	1434.96	-1008.97
5216	5.04	14.8	-0.08	2029.36	0.0	1334.91	4874.4
5217	2.44	15.11	7.1	1857.48	0.0	1586.96	1562.87
5218	-2.52	21.36	-4.27	1881.52	0.0	1364.63	-333.81
5219	9.84	14.95	-5.34	2695.61	0.0	1239.06	1046.86
5220	-8.24	10.53	-0.84	622.77	0.0	1461.13	1415.31
5221	10.07	17.09	4.27	2350.7	0.0	1516.02	5243.57
5222	-4.27	9.31	0.15	927.36	0.0	1372.88	957.55
5223	8.77	26.25	0.76	2184.25	0.0	1437.33	1690.64
5224	-4.73	5.95	6.87	847.33	0.0	1764.47	-5790.12
5225	6.56	28.08	0.92	2082.94	0.0	1475.49	2720.87
5226	4.35	10.83	2.75	2449.39	0.0	1543.49	1879.2
5227	-2.52	21.67	-0.31	1652.89	0.0	1484.9	1083.29
5228	5.11	23.19	0.76	2047.04	0.0	1571.04	2960.51
5229	-23.04	25.63	0.99	2002.18	0.0	1471.19	218.35
5230	-2.14	46.69	1.68	2377.73	0.0	1533.59	1154.23
5231	-70.27	56.15	-4.58	1995.45	0.0	1545.11	6206.48
5232	27.16	130.77	-14.19	2344.3	0.0	1502.58	4459.64
5233	13.05	134.28	-25.48	2126.82	0.0	1526.02	-3322.95
5234	-18.08	263.06	-23.8	2296.23	0.0	1515.64	16380.98
5235	30.36	254.52	-23.04	2231.6	0.0	1537.98	1892.15
5236	55.08	350.95	-41.12	2270.83	0.0	1524.77	-1676.12
5237	33.57	458.22	-37.46	2260.29	0.0	1532.48	16555.26
5238	51.8	546.72	-44.56	2218.77	0.0	1530.04	7367.07
5239	34.26	672.91	-51.57	2275.61	0.0	1531.98	42.32
5240	15.56	875.7	-45.09	2250.97	0.0	1530.24	15154.96
5241	-7.25	1031.49	-47.53	2257.77	0.0	1531.71	2954.29
5242	-76.68	1116.33	-57.75	2238.35	0.0	1532.86	14888.58
5243	-44.71	1186.22	-78.96	2247.66	0.0	1530.44	13696.74
5244	-78.05	1154.79	-66.68	2250.52	0.0	1530.31	-18022.47
5245	-46.16	1153.56	-42.95	2258.98	0.0	1529.64	14575.7
5246	-89.87	1113.74	-9.08	2238.72	0.0	1530.47	9542.06
5247	-129.01	1105.8	-2.9	2261.41	0.0	1525.45	-10219.76
5248	-140.69	1080.93	15.87	2245.69	0.0	1532.4	22446.2
5249	-179.52	1132.81	0.69	2246.41	0.0	1529.09	15194.08
5250	-196.46	1125.95	-9.38	2250.85	0.0	1529.79	5499.28
5251	-211.11	1198.73	-23.12	2240.15	0.0	1525.56	14352.84
5252	-244.14	1216.89	-16.1	2238.29	0.0	1530.04	11073.29
5253	-206.3	1297.61	-4.88	2240.5	0.0	1530.11	9524.26
5254	-231.55	1310.27	-24.49	2214.7	0.0	1528.41	22493.64
5255	-205.76	1405.03	-27.31	2237.16	0.0	1528.13	12698.57
5256	-202.03	1441.35	-30.59	2207.3	0.0	1531.72	4934.37
5257	-188.83	1516.72	-46.69	2211.64	0.0	1528.51	25519.86
5258	-193.33	1550.9	-46.08	2202.97	0.0	1531.77	11311.95
5259	-158.0	1611.63	-60.12	2194.32	0.0	1528.37	12758.01
5260	-159.76	1616.21	-55.01	2194.8	0.0	1529.75	21985.19
5261	-133.13	1661.83	-53.25	2178.4	0.0	1530.6	5896.42
5262	-118.56	1683.2	-53.33	2177.03	0.0	1529.75	17365.76
5263	-129.32	1690.83	-54.63	2170.08	0.0	1529.69	21628.05
5264	-94.3	1726.84	-59.2	2159.87	0.0	1530.0	10093.21
