Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
15.537	2338.691	1024.479	1505.758	2346.507	1009.521	1230.753	2169.597	1067.966	1417.552	2171.981	1066.367	1327.121	2279.087	1107.29	1537.408	2278.54	1100.099	1198.635	2354.591	749.949	1559.345	2416.809	661.194	1540.446	2304.865	722.086	1521.349	2367.193	634.965	1496.322	2361.396	347.469	1509.022	2355.825	267.124	1498.329	2338.076	355.467	1460.997	2330.513	276.09	1450.072	2287.266	162.533	1423.315	2268.659	119.704	1415.671	2291.292	124.882	1467.873	2205.957	751.521	1184.769	2191.198	643.213	1203.507	2143.674	763.989	1210.512	2124.867	657.933	1227.789	1964.477	305.686	1255.276	1933.182	232.658	1271.799	1939.136	327.975	1296.33	1904.077	252.035	1309.268	1842.641	185.113	1334.997	1811.449	153.627	1340.525	1839.409	142.506	1294.548																			2493.175	86.814	1432.921	2434.155	81.531	1524.58																									2007.405	46.479	1368.734	1961.84	50.61	1260.46				2461.033	124.301	1473.116
15.543	2339.833	1029.275	1505.561	2348.89	1013.166	1231.771	2171.271	1072.069	1416.489	2174.017	1070.22	1325.929	2279.203	1112.519	1536.814	2282.52	1104.532	1198.503	2353.357	753.357	1558.773	2414.009	663.315	1539.84	2302.638	725.676	1522.123	2363.095	637.078	1497.308	2371.129	340.851	1508.301	2369.762	260.465	1497.412	2347.402	347.93	1460.295	2344.425	268.393	1448.408	2307.036	151.994	1422.767	2291.295	108.023	1414.257	2313.752	114.498	1466.352	2202.79	756.201	1184.502	2186.073	648.135	1203.606	2141.064	769.925	1210.874	2120.257	664.304	1228.223	1956.549	311.635	1254.074	1925.091	238.529	1270.055	1931.405	333.595	1295.494	1896.247	257.565	1307.975	1835.818	194.351	1332.91	1803.185	164.43	1338.766	1830.628	150.826	1293.282																			2517.59	89.189	1431.005	2459.106	80.041	1522.887																									1993.569	47.771	1368.082	1948.354	53.215	1259.759				2483.129	124.254	1471.446
15.55	2341.17	1033.75	1505.212	2351.516	1016.89	1232.766	2172.931	1075.888	1415.454	2175.868	1073.866	1324.762	2279.029	1117.101	1536.33	2286.586	1108.582	1198.347	2351.967	756.068	1557.906	2410.752	664.756	1539.237	2300.224	728.735	1522.446	2358.709	638.764	1498.079	2380.36	334.689	1508.042	2383.45	254.278	1496.426	2357.169	340.777	1460.109	2357.521	261.357	1447.996	2327.107	141.935	1421.451	2313.691	97.252	1412.972	2335.73	105.056	1465.113	2200.12	760.676	1184.338	2182.124	653.171	1203.764	2138.963	775.55	1211.459	2116.129	670.324	1228.836	1949.232	317.473	1252.817	1917.718	244.313	1268.267	1924.384	339.075	1294.509	1888.901	263.126	1306.447	1829.601	203.698	1330.7	1795.538	175.49	1336.683	1822.34	160.182	1291.295																			2540.654	92.662	1428.792	2483.393	79.446	1520.894																									1980.194	49.532	1367.399	1934.958	56.177	1259.041				2504.22	125.211	1469.622
15.557	2342.608	1037.839	1504.833	2353.282	1020.278	1233.315	2174.58	1079.392	1414.393	2177.809	1077.144	1323.7	2278.887	1120.931	1535.979	2289.877	1112.465	1197.752	2350.263	758.067	1556.906	2407.081	665.528	1538.774	2297.692	731.413	1522.236	2354.184	639.99	1498.463	2389.507	328.798	1507.47	2396.212	248.647	1495.704	2365.34	334.18	1460.031	2370.232	254.924	1447.102	2345.999	133.055	1420.488	2335.217	87.786	1411.901	2357.207	96.508	1463.898	2197.627	764.856	1184.258	2178.336	657.668	1204.034	2137.223	780.869	1212.189	2112.726	676.012	1229.692	1942.743	323.211	1251.576	1910.791	250.037	1266.52	1917.853	344.636	1293.375	1882.176	268.752	1304.734	1823.864	213.194	1328.44	1788.555	186.744	1334.522	1814.673	169.686	1289.389																			2562.26	97.058	1426.233	2506.679	79.578	1518.63																									1967.245	51.87	1366.667	1922.36	59.647	1258.257				2524.215	126.857	1467.474
15.563	2343.919	1041.458	1504.343	2355.374	1023.686	1234.054	2176.119	1082.458	1413.366	2179.697	1080.117	1322.711	2278.873	1124.068	1535.812	2293.583	1116.063	1197.475	2348.248	759.398	1555.976	2403.11	665.602	1538.521	2295.245	733.619	1521.49	2349.787	640.848	1498.443	2397.982	323.372	1506.943	2408.198	243.896	1494.677	2374.541	327.829	1458.726	2382.046	249.233	1446.318	2363.973	125.089	1419.721	2355.84	79.185	1410.829	2377.77	88.933	1462.769	2195.863	768.606	1184.29	2174.886	661.818	1204.18	2136.098	785.654	1213.209	2110.005	681.183	1230.834	1936.666	328.978	1250.152	1904.373	255.87	1264.806	1912.026	350.26	1292.344	1875.838	274.47	1303.102	1819.097	222.694	1326.156	1782.152	198.057	1332.533	1807.502	179.395	1287.554																			2582.036	102.188	1423.443	2528.404	80.542	1516.199																									1954.543	54.526	1365.853	1910.065	63.527	1257.604				2542.677	129.301	1465.27
15.57	2345.321	1044.611	1503.786	2357.298	1026.872	1234.634	2177.568	1085.101	1412.363	2181.531	1082.726	1321.705	2279.024	1126.648	1535.779	2296.963	1119.34	1197.301	2346.031	760.023	1555.272	2399.052	664.986	1538.522	2292.835	735.195	1520.452	2345.609	641.218	1498.084	2405.527	318.441	1506.441	2419.435	239.243	1493.908	2381.758	322.257	1458.438	2392.735	244.012	1445.788	2380.713	117.915	1419.073	2375.232	71.782	1409.752	2396.959	82.357	1461.684	2194.589	771.968	1184.401	2172.28	665.449	1204.456	2135.561	789.9	1214.245	2108.141	685.827	1232.129	1931.242	334.567	1249.133	1898.384	261.616	1263.107	1906.743	355.839	1291.142	1870.075	280.247	1301.801	1814.402	231.967	1324.131	1776.355	209.143	1330.552	1800.812	189.014	1285.8																			2599.395	107.435	1420.184	2548.41	82.139	1513.59																									1942.18	57.441	1364.958	1898.12	67.817	1256.827				2559.384	131.974	1462.885
15.577	2346.406	1047.182	1503.272	2359.146	1029.657	1235.08	2178.922	1087.408	1411.399	2183.301	1084.966	1320.868	2279.313	1128.733	1535.814	2299.849	1122.261	1197.279	2343.617	759.856	1554.884	2395.028	663.571	1538.878	2290.511	736.015	1519.281	2341.816	641.119	1497.41	2411.985	313.707	1505.89	2429.354	235.218	1492.982	2388.121	316.921	1457.946	2402.283	239.283	1445.388	2396.119	111.716	1418.342	2393.078	65.431	1408.725	2414.722	76.657	1460.628	2194.046	774.717	1184.586	2170.431	668.463	1204.751	2135.656	793.4	1215.27	2106.99	689.715	1233.482	1926.328	339.95	1247.752	1893.559	266.75	1261.713	1902.105	361.229	1290.12	1864.8	285.902	1300.388	1810.081	240.941	1322.064	1770.93	219.93	1328.616	1794.613	198.376	1284.151																			2615.352	113.405	1417.331	2566.556	84.138	1510.782																									1929.216	60.922	1363.772	1886.515	72.298	1256.053				2574.216	134.992	1460.433
15.583	2347.397	1049.001	1502.733	2361.127	1032.27	1235.637	2180.098	1089.241	1410.614	2184.788	1086.846	1320.147	2279.721	1130.332	1535.929	2302.204	1124.773	1197.414	2341.17	758.779	1554.948	2391.053	661.42	1539.459	2288.314	736.078	1518.237	2338.429	640.44	1496.513	2417.779	309.151	1505.055	2437.822	231.783	1492.121	2393.39	311.894	1457.531	2410.571	235.108	1443.992	2409.641	106.304	1417.734	2408.791	60.011	1407.675	2430.59	71.891	1459.942	2194.228	776.731	1184.688	2169.573	670.769	1205.111	2136.366	796.104	1216.044	2106.873	692.733	1234.727	1922.062	345.188	1246.579	1888.175	272.444	1260.149	1898.142	366.421	1289.057	1859.993	291.506	1299.071	1805.971	249.642	1320.138	1766.006	230.422	1326.948	1788.556	207.54	1282.571																			2628.725	119.191	1414.088	2582.469	86.595	1507.9																									1917.944	64.737	1362.474	1875.199	76.627	1255.261				2587.024	137.958	1457.877
15.59	2348.573	1050.177	1502.151	2362.215	1033.87	1235.662	2181.216	1090.695	1410.048	2186.14	1088.398	1319.458	2280.49	1131.513	1536.038	2304.061	1126.718	1197.723	2338.703	756.841	1555.355	2387.404	658.571	1540.032	2286.269	735.344	1517.248	2335.465	639.194	1495.445	2421.956	305.378	1505.03	2445.053	228.636	1491.128	2397.473	307.295	1457.204	2417.479	231.337	1443.212	2421.344	101.494	1416.805	2422.456	55.264	1406.453	2444.333	67.68	1458.096	2195.079	778.009	1184.682	2169.653	672.289	1205.278	2137.704	797.823	1216.415	2107.583	694.695	1235.645	1918.538	350.016	1245.391	1883.221	278.06	1258.474	1894.848	371.355	1288.044	1855.809	296.843	1297.632	1802.618	258.058	1318.245	1761.811	240.663	1325.639	1782.935	216.379	1281.4																			2639.804	125.053	1410.911	2595.894	88.729	1504.815																									1907.021	68.659	1361.283	1863.745	81.084	1254.337				2597.513	140.994	1455.352
15.597	2349.647	1050.564	1501.652	2363.414	1035.113	1235.952	2182.256	1091.669	1409.688	2187.406	1089.625	1319.117	2281.523	1132.048	1536.264	2305.528	1128.197	1198.095	2336.371	754.078	1555.869	2384.171	655.501	1540.234	2284.46	733.779	1516.397	2333.031	637.44	1494.164	2425.317	301.839	1504.503	2450.726	225.841	1490.122	2400.497	303.255	1456.795	2422.672	227.907	1442.372	2430.785	97.211	1415.786	2433.768	51.127	1404.978	2455.438	64.154	1456.651	2196.773	778.333	1184.516	2170.993	672.814	1205.352	2139.477	798.496	1216.386	2109.068	695.595	1236.086	1915.76	354.344	1244.064	1879.062	282.99	1256.657	1892.447	375.811	1286.764	1852.145	301.922	1295.988	1799.826	266.194	1316.44	1758.265	250.718	1324.378	1777.836	225.083	1280.129																			2647.719	129.492	1407.866	2606.438	91.141	1502.301																									1896.1	72.419	1360.013	1852.409	85.495	1253.622				2605.5	143.647	1452.709
15.603	2350.668	1050.11	1501.311	2364.981	1036.188	1236.552	2183.171	1092.174	1409.57	2188.781	1090.615	1318.814	2282.966	1131.95	1536.548	2306.791	1129.226	1198.51	2334.256	750.613	1556.352	2381.491	651.94	1539.972	2282.935	731.477	1515.595	2331.092	635.104	1492.644	2427.524	299.341	1503.746	2454.65	223.215	1488.893	2402.163	300.078	1456.315	2426.297	224.903	1441.266	2437.688	93.436	1414.683	2442.069	47.543	1403.574	2464.556	61.078	1454.782	2199.038	777.747	1184.321	2173.128	672.275	1205.325	2141.754	798.013	1215.979	2111.321	695.145	1236.076	1913.878	357.92	1242.88	1875.725	287.258	1254.919	1890.734	379.809	1285.439	1849.17	306.527	1294.436	1797.704	273.875	1314.609	1755.453	260.529	1322.891	1773.404	233.693	1278.631																			2653.133	132.971	1404.653	2614.211	92.988	1499.873																									1885.014	75.859	1359.024	1841.328	89.657	1253.501				2611.285	145.426	1450.15
15.61	2351.641	1048.985	1501.106	2365.361	1036.093	1236.644	2183.964	1092.156	1409.676	2189.568	1091.128	1318.855	2284.742	1131.261	1536.823	2307.8	1129.848	1199.028	2332.543	746.664	1556.455	2379.549	648.187	1539.055	2281.631	728.581	1514.724	2329.503	632.286	1490.975	2429.244	295.73	1502.274	2456.982	220.582	1487.477	2404.103	296.47	1454.715	2428.598	222.003	1439.886	2442.287	89.819	1413.432	2447.679	44.109	1401.946	2470.297	57.941	1453.177	2201.92	776.256	1184.118	2176.277	670.748	1205.065	2144.329	796.34	1215.133	2114.152	693.529	1235.539	1912.687	360.885	1241.454	1872.748	291.209	1253.141	1889.747	383.219	1283.892	1846.805	310.741	1292.717	1796.253	281.356	1312.338	1753.324	270.319	1320.886	1769.832	241.999	1277.087																			2656.692	135.481	1401.777	2619.991	93.521	1496.246																									1873.363	79.071	1358.649	1830.236	93.732	1253.637				2614.744	146.148	1447.695
15.617	2352.364	1047.176	1501.102	2366.15	1035.736	1237.09	2184.561	1091.539	1410.094	2190.237	1091.159	1319.084	2286.653	1129.977	1537.16	2308.577	1130.072	1199.561	2331.189	742.566	1556.161	2378.204	644.378	1537.587	2280.549	725.272	1513.716	2328.176	629.0	1489.325	2429.623	292.876	1500.653	2457.744	217.921	1485.884	2404.544	293.576	1453.138	2429.342	219.257	1438.33	2444.208	86.403	1412.089	2450.436	40.858	1400.367	2473.146	54.844	1451.419	2205.322	773.96	1183.857	2180.005	668.373	1204.681	2147.051	793.712	1214.079	2117.583	690.676	1234.642	1912.15	363.348	1239.893	1870.698	294.441	1251.31	1889.557	386.172	1282.174	1844.938	314.656	1290.882	1795.389	288.603	1309.797	1751.949	280.079	1318.362	1767.033	250.369	1274.952																			2657.628	136.021	1399.066	2622.49	92.827	1493.518																									1861.508	83.239	1359.347	1819.273	98.514	1253.858				2615.857	145.659	1445.255
15.623	2353.031	1044.845	1501.208	2366.857	1034.853	1237.544	2185.131	1090.305	1410.694	2190.797	1090.601	1319.469	2288.295	1128.072	1537.39	2309.285	1129.872	1200.16	2330.07	738.791	1555.238	2377.34	640.889	1535.937	2279.532	721.824	1512.644	2327.156	625.701	1487.784	2428.714	290.023	1498.896	2456.809	214.993	1484.124	2403.599	290.715	1451.402	2428.468	216.319	1436.205	2443.751	82.991	1410.406	2450.44	37.555	1398.571	2473.171	51.625	1449.604	2208.908	770.927	1183.519	2183.703	664.908	1203.943	2149.975	790.078	1212.992	2121.564	686.729	1233.403	1912.266	365.309	1238.365	1868.879	297.665	1249.788	1890.194	388.76	1280.499	1843.534	318.689	1289.098	1794.575	295.788	1307.048	1750.668	289.571	1315.502	1764.538	258.44	1272.682																			2656.648	134.844	1396.53	2622.354	90.973	1490.905																									1850.437	88.369	1360.252	1809.565	103.971	1254.401				2614.968	143.978	1442.932
15.63	2353.41	1041.998	1501.469	2367.308	1033.648	1238.105	2185.653	1088.178	1411.504	2191.15	1089.278	1320.09	2290.002	1125.679	1537.606	2309.78	1129.098	1200.645	2329.165	735.606	1553.973	2376.593	637.834	1534.467	2278.604	718.61	1511.332	2326.335	622.518	1486.395	2426.59	286.915	1497.037	2454.383	211.724	1482.24	2401.364	287.667	1449.58	2425.853	213.116	1434.62	2440.92	79.484	1408.364	2447.558	34.062	1396.525	2470.529	48.19	1447.465	2212.688	767.247	1183.293	2188.744	660.832	1203.454	2153.006	785.523	1211.871	2125.895	681.803	1231.973	1913.14	367.033	1236.827	1867.372	301.083	1248.237	1891.626	391.604	1278.682	1842.438	323.186	1287.338	1793.772	302.799	1304.141	1749.563	298.579	1312.307	1762.244	266.265	1269.488																			2653.596	131.807	1393.919	2619.683	87.946	1488.505																									1840.799	94.297	1361.193	1801.331	109.667	1254.943				2612.052	140.84	1440.482
15.637	2353.64	1038.73	1501.817	2367.558	1031.744	1238.563	2186.043	1085.262	1412.401	2191.399	1087.141	1320.822				2309.833	1127.819	1201.186	2328.585	732.695	1552.459	2376.021	634.855	1533.117	2278.012	715.574	1509.991	2325.737	619.526	1485.097	2423.344	283.519	1495.229	2450.439	208.125	1480.223	2397.857	284.473	1447.912	2421.866	209.744	1432.656	2435.832	75.754	1405.99	2442.41	30.35	1394.041	2465.228	44.421	1445.122	2216.63	763.013	1183.115	2194.499	656.159	1202.948	2156.218	780.284	1210.865	2130.658	676.098	1230.518	1914.592	369.029	1235.016	1866.413	304.762	1246.803	1893.725	394.56	1276.79	1842.0	328.06	1285.625	1792.895	309.657	1301.265	1748.59	307.03	1309.017	1760.578	273.681	1267.046																			2648.591	127.663	1391.842	2614.53	83.714	1486.112																									1832.622	100.808	1362.071	1794.736	115.653	1254.995				2607.344	136.838	1438.062
15.643	2353.729	1034.908	1502.321	2367.781	1029.599	1239.025	2186.276	1081.526	1413.333	2191.611	1084.144	1321.585				2309.54	1125.781	1201.706	2328.453	729.682	1550.96	2375.654	631.701	1531.788	2277.752	712.566	1508.577	2325.064	616.428	1483.973	2419.095	279.739	1493.425	2445.084	204.114	1478.19	2393.367	281.124	1446.365	2416.336	206.105	1430.531	2428.628	71.853	1403.434	2434.847	26.331	1391.448	2457.75	40.147	1442.562	2220.656	758.334	1182.975	2200.335	651.09	1202.36	2159.768	774.371	1210.053	2135.91	669.575	1229.104	1916.918	371.011	1233.495	1866.32	308.573	1245.434	1896.473	397.626	1274.875	1842.366	333.095	1283.728	1792.132	316.301	1298.532	1747.616	314.914	1305.774	1759.231	280.757	1264.27																			2641.877	122.137	1389.638	2607.265	78.376	1483.785																									1826.251	107.584	1362.733	1789.801	121.665	1255.285				2600.906	131.642	1435.592
15.65	2353.749	1030.751	1503.036	2367.815	1026.894	1239.455	2186.431	1076.971	1414.212	2191.65	1080.283	1322.396				2308.822	1122.994	1202.103	2328.61	726.396	1549.502	2375.551	628.249	1530.497	2277.779	709.225	1507.375	2325.083	612.914	1482.504	2414.15	275.585	1491.647	2438.472	200.023	1476.144	2387.88	277.655	1444.983	2409.37	202.259	1429.078	2419.154	72.115	1401.016	2422.895	26.209	1390.06	2446.689	39.839	1440.749	2225.129	753.197	1182.957	2206.679	645.502	1201.797	2163.525	767.892	1209.397	2141.547	662.603	1227.813	1919.758	373.07	1232.043	1867.081	312.631	1243.903	1899.937	400.838	1272.859	1843.616	338.232	1281.752	1791.626	322.789	1296.129	1747.042	322.302	1302.89	1758.338	287.576	1261.98																			2632.99	114.815	1387.13	2597.241	72.152	1481.169																									1821.652	114.353	1363.058	1786.227	127.665	1254.862				2592.765	125.51	1432.973
15.657	2353.599	1026.352	1503.933	2367.762	1023.817	1239.765	2186.462	1071.786	1415.01	2191.605	1075.623	1323.126				2307.577	1119.526	1202.456	2328.83	722.666	1548.281	2375.634	624.326	1529.1	2277.893	705.47	1506.379	2325.114	609.098	1481.263	2408.116	272.388	1490.546	2430.929	195.454	1474.204	2381.356	274.267	1443.888	2401.717	198.268	1427.166	2407.346	73.027	1399.151	2408.293	26.717	1389.325	2432.961	40.089	1439.562	2229.649	747.691	1182.867	2213.058	639.837	1201.15	2167.459	760.93	1208.904	2147.59	655.178	1226.678	1922.896	375.64	1230.291	1868.654	316.65	1242.524	1904.141	404.056	1271.047	1845.814	343.419	1279.875	1791.677	329.174	1293.973	1746.988	329.317	1300.566	1757.951	294.191	1259.892																			2622.566	104.658	1384.154	2585.045	65.268	1478.528																									1818.84	120.947	1362.886	1783.911	133.846	1254.384				2582.533	118.016	1429.774
15.663	2352.944	1021.796	1505.16	2367.702	1020.323	1240.017	2186.248	1065.974	1415.815	2190.664	1070.003	1324.035	2292.668	1102.039	1541.222	2306.201	1115.286	1202.749	2329.228	718.465	1547.185	2375.917	620.013	1527.744	2278.038	701.188	1505.614	2325.08	604.825	1480.173	2401.625	267.407	1488.921	2422.281	190.641	1472.6	2374.702	270.569	1442.559	2392.458	194.398	1426.091	2395.219	72.602	1396.407	2393.255	26.154	1388.115	2418.933	39.565	1437.831	2234.368	741.879	1182.778	2220.199	633.343	1200.434	2171.618	753.684	1208.445	2154.006	647.375	1225.679	1927.545	377.741	1228.967	1870.871	320.753	1241.095	1909.163	407.096	1269.277	1848.804	348.532	1278.158	1792.422	335.333	1292.393	1747.672	336.045	1298.912	1758.744	300.098	1259.109																			2611.344	92.64	1380.386	2571.858	57.205	1476.337																									1817.609	127.32	1362.249	1782.796	139.89	1253.802				2571.761	108.409	1426.465
15.67	2355.414	1018.021	1503.444	2367.995	1016.657	1240.461	2185.901	1059.584	1416.433	2190.232	1063.792	1324.793	2292.604	1096.23	1542.173	2303.676	1111.051	1202.777	2329.603	713.835	1546.282	2376.19	615.234	1526.435	2278.097	696.44	1505.145	2324.987	600.108	1479.293	2394.554	263.545	1487.646	2412.846	186.45	1470.533	2367.1	267.374	1441.651	2383.09	190.583	1425.087	2382.552	72.307	1393.832	2377.97	25.912	1386.975	2403.823	39.329	1436.586	2239.122	735.738	1182.596	2227.42	626.966	1199.512	2176.065	746.044	1208.13	2160.74	639.245	1224.623	1932.254	380.033	1227.522	1873.854	324.936	1239.814	1914.98	410.031	1267.808	1852.72	353.44	1276.873	1793.978	341.379	1291.209	1749.258	342.412	1297.949	1759.885	306.417	1258.231																			2598.436	79.961	1376.69	2558.295	48.294	1473.822																									1817.936	133.148	1360.911	1782.569	146.058	1252.566				2560.202	98.748	1423.429
15.677	2353.307	1011.929	1506.478	2367.329	1011.885	1240.337	2185.168	1052.74	1416.988	2189.687	1056.941	1325.422	2291.895	1089.631	1543.171	2301.271	1105.904	1202.763	2329.805	708.699	1545.636	2376.3	610.072	1525.3	2277.615	691.222	1505.07	2324.769	595.035	1478.385	2387.245	259.837	1486.372	2403.683	182.374	1468.664	2359.189	264.087	1440.778	2373.393	187.064	1423.137	2369.473	72.509	1391.732	2362.655	26.291	1386.076	2389.144	39.507	1435.247	2243.733	729.414	1182.202	2234.409	620.298	1198.458	2180.625	738.177	1207.788	2167.643	630.94	1223.777	1937.744	382.186	1226.261	1877.679	328.855	1238.695	1921.384	412.899	1266.7	1857.656	358.107	1275.828	1796.445	347.182	1290.538	1752.087	348.511	1297.614	1761.955	312.547	1257.719																			2585.986	68.417	1373.128	2544.465	44.949	1473.796																									1819.696	138.576	1359.119	1783.481	152.107	1251.205				2548.686	90.983	1419.75
15.683	2353.142	1007.0	1507.161	2367.134	1006.882	1240.494	2183.795	1045.36	1417.468	2188.896	1049.496	1325.979	2290.754	1082.609	1544.186	2298.637	1100.124	1202.904	2329.519	703.306	1545.198	2376.109	604.884	1524.331	2277.275	685.999	1504.583	2324.505	589.897	1477.475	2380.937	256.325	1484.979	2395.635	178.678	1466.3	2352.658	260.952	1439.544	2364.674	183.947	1421.817	2355.385	72.535	1389.702	2347.164	26.505	1385.622	2374.884	40.183	1433.732	2248.442	722.929	1181.68	2241.637	613.502	1197.369	2185.319	730.106	1207.572	2174.828	622.464	1222.89	1943.998	384.498	1225.111	1882.392	333.039	1237.594	1929.038	415.234	1265.911	1863.309	362.737	1275.268	1799.964	352.802	1290.144	1755.833	354.276	1297.708	1764.902	318.687	1257.376																			2572.158	60.781	1368.186	2530.344	44.525	1471.331																									1822.697	143.421	1356.849	1785.438	158.142	1249.315				2534.877	86.194	1414.766
15.69	2352.151	1001.523	1508.225	2366.753	1001.37	1240.775	2181.68	1037.95	1417.877	2187.754	1041.54	1326.393	2289.239	1075.291	1545.249	2295.903	1093.733	1203.026	2328.578	698.462	1544.807	2375.685	600.48	1523.764	2276.532	681.084	1503.849	2324.317	585.29	1476.722	2376.086	254.591	1483.381	2387.667	176.629	1463.32	2346.789	260.711	1438.969	2355.924	183.23	1419.79	2340.985	72.969	1386.912	2331.438	27.097	1384.483	2359.677	41.707	1432.014	2253.269	716.357	1181.11	2248.915	606.753	1196.049	2190.067	721.883	1207.363	2182.032	614.034	1222.054	1951.29	386.37	1224.258	1887.963	337.045	1236.511	1938.123	417.303	1265.192	1870.208	366.825	1274.637	1804.767	358.014	1290.034	1760.622	359.802	1298.048	1769.147	324.553	1257.29																			2558.084	55.053	1365.372	2515.666	44.754	1468.206																									1826.911	147.84	1354.156	1788.501	164.189	1247.322				2520.82	83.166	1410.172
15.697	2350.569	995.567	1508.905	2366.647	995.606	1241.407	2178.967	1030.071	1418.287	2186.249	1033.196	1326.715	2287.425	1067.714	1546.325	2293.265	1086.856	1203.131	2327.7	694.784	1544.194	2375.594	597.202	1523.309	2275.842	676.94	1503.236	2324.526	581.684	1476.053	2372.081	255.911	1480.444	2381.75	176.745	1459.438	2342.013	263.381	1437.827	2346.948	185.698	1417.5	2326.305	74.025	1384.382	2315.767	28.094	1383.294	2344.39	43.637	1430.248	2257.81	709.782	1180.402	2256.213	600.01	1194.844	2194.69	713.669	1207.19	2189.375	605.543	1221.298	1959.927	387.939	1223.044	1894.73	340.918	1235.659	1947.039	419.074	1264.843	1878.214	370.674	1274.165	1810.654	363.006	1290.159	1766.801	364.981	1298.615	1774.636	330.22	1257.147																			2544.125	51.773	1365.965	2499.54	43.168	1466.614																									1832.085	151.837	1351.22	1793.065	169.851	1244.663				2506.579	80.92	1406.498
15.703	2348.447	989.237	1509.749	2365.827	989.197	1242.098	2175.625	1022.056	1418.738	2184.26	1024.511	1327.077	2285.355	1059.925	1547.411	2290.88	1079.286	1203.508	2327.811	691.759	1543.613	2376.501	594.601	1522.527	2275.952	673.414	1502.803	2325.518	578.717	1475.23	2367.487	258.901	1479.023	2373.251	178.966	1456.885	2337.126	267.25	1436.122	2337.771	189.771	1416.095	2311.597	75.243	1382.146	2300.231	29.287	1382.214	2329.076	45.643	1428.793	2262.191	703.395	1179.631	2263.606	593.5	1193.616	2199.147	705.509	1206.987	2196.762	597.133	1220.555	1969.078	389.676	1222.424	1902.605	344.427	1234.433	1957.476	420.584	1264.432	1887.337	374.16	1273.633	1818.065	367.614	1290.25	1774.135	369.744	1298.873	1781.528	335.508	1256.811																			2529.524	50.704	1362.99	2486.576	45.925	1464.555																									1838.311	155.319	1348.009	1799.01	175.275	1241.983				2492.043	80.519	1405.144
