hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	0.114648	11.789451	2.976058	15.259788	13.166192	32.255741	-4.124534	-12.468744	14.543570	0.556335	11.329634	3.858062	13.850055	14.040370	30.437810	-5.425114	-12.773138	15.584307	2.155116	12.962468	6.169096	13.749605	14.381245	29.167123	-4.387158	-12.401308	16.492079	0.115785	13.239999	5.353311	12.892845	12.507343	29.587545	-7.090352	-13.312607	13.597980	-0.312025	10.612433	5.213855	14.992190	13.192184	31.685192	-9.067256	-14.426984	14.116661	1.100297	12.226115	4.703039	14.537597	13.198598	31.760370	-7.751505	-13.539613	14.799073	0.940139	12.777743	5.953125	12.494666	13.019569	28.055124	-7.344971	-13.262453	16.840155	0.611857	12.885350	6.271821	13.311382	12.879047	30.351722	-8.117560	-13.724827	15.991512	1.016789	12.500647	5.010124	13.879233	13.897094	30.873899	-6.838293	-12.992978	14.813518	0.248828	11.708338	5.173033	12.657536	13.366380	28.493101	-7.448723	-14.421795	15.793735	2.103478	13.012193	6.883907	13.031793	13.483077	27.748283	-7.916037	-13.515012	16.436772	-1.145333	12.072267	1.553087	14.533524	13.080017	33.430083	-5.301110	-12.634888	13.170438	-0.589995	11.987787	4.224048	14.023652	12.876719	30.907739	-9.076130	-13.796315	15.585244	2.044362	13.773602	6.687061	13.432755	13.035593	29.482420	-5.433266	-12.500158	16.035006	0.699347	12.681508	5.591583	13.879057	14.830405	29.459783	-6.706284	-12.967806	15.787710	0.749636	12.592324	6.877050	12.719145	13.998701	27.019038	-7.494882	-13.530391	16.677031	0.497983	12.591321	6.463243	12.209208	13.508199	27.931630	-8.810532	-14.398045	16.387578	0.858378	13.906906	5.363904	13.615989	12.897532	30.077218	-6.635809	-13.600348	15.749000	0.044593	13.385274	6.402259	13.759166	13.561675	30.141578	-8.977202	-14.113410	14.876701	-0.056008	10.578422	4.725050	12.690317	13.299389	29.602080	-9.726512	-14.092718	16.303526	-0.488884	11.917154	4.516737	14.315538	12.324471	31.112761	-9.976375	-15.117448	16.420559
	-0.169837	11.983477	1.809781	16.486198	11.950524	35.576354	-3.880188	-12.301489	13.227326	0.324907	11.638997	2.765994	14.974389	12.702886	33.731443	-5.087389	-12.623718	14.252140	1.982888	13.363245	4.976793	14.837108	12.616497	32.794571	-4.050070	-12.144568	15.321677	-0.081070	13.574111	4.202348	14.375427	11.379167	33.002405	-6.841153	-12.942161	12.578589	-0.533952	10.874834	4.171153	16.191905	12.007535	35.017357	-8.567189	-14.294309	12.918552	0.852391	12.538504	3.431579	15.942806	12.140776	34.930173	-7.471886	-13.304350	13.830505	0.605160	12.903956	4.747085	13.852020	11.963582	31.433527	-7.012393	-13.001160	15.726423	0.362123	12.978068	5.164306	14.549014	11.988219	33.390603	-7.892033	-13.459736	15.233136	0.781858	12.670445	3.851125	15.192107	12.724546	34.189780	-6.470868	-12.588582	13.730157	-0.065614	11.732704	4.063169	13.813750	12.036120	31.881271	-7.302853	-14.070893	15.225691	1.782076	13.000856	5.950636	14.242553	12.394993	30.908728	-7.396066	-13.393102	15.260227	-1.363680	12.519261	0.447645	16.017701	12.066809	36.552843	-5.109191	-12.474368	12.031620	-0.919225	12.085270	3.157398	15.232647	11.670355	34.165047	-8.639429	-13.550806	14.503911	1.772176	13.986721	5.515392	14.773701	11.887309	32.896463	-5.212424	-12.355941	14.999688	0.498464	13.142869	4.374983	15.239911	13.324756	32.998966	-6.439434	-12.818179	14.811789	0.508182	12.827398	5.833224	13.922136	12.630783	30.560231	-7.075705	-13.119978	15.822337	0.169507	12.672012	5.395091	13.547009	12.431187	31.359220	-8.509266	-13.746899	15.405936	0.481713	13.929551	4.203977	14.805828	11.425654	33.629928	-6.256956	-13.373508	14.484415	-0.179900	13.675882	5.302946	15.099134	12.237436	33.536528	-8.375079	-13.732136	13.656936	-0.297769	10.785219	3.593926	13.948701	11.933432	33.166288	-9.238859	-13.714917	15.124388	-0.781591	11.890489	3.450025	15.473292	11.288172	34.341038	-9.789052	-14.813837	15.534679
	-0.394160	12.196078	0.512859	17.711169	10.711936	38.958357	-3.694193	-12.183785	11.757791	0.131701	11.973297	1.555131	16.114089	11.375035	37.085464	-4.775183	-12.511015	12.712392	1.840545	13.789869	3.590192	15.959997	10.839079	36.589447	-3.652302	-11.953631	13.855340	-0.216313	13.929722	2.920023	15.896841	10.243257	36.470580	-6.488860	-12.677666	11.400416	-0.686669	11.250036	2.986608	17.353737	10.703408	38.451094	-8.052604	-14.161967	11.576931	0.661677	12.864447	1.985573	17.332086	10.960612	38.200268	-7.099029	-13.067786	12.582614	0.340454	13.086327	3.373522	15.237028	10.832847	34.947324	-6.617872	-12.858996	14.315354	0.166974	13.142600	3.869586	15.822254	10.986270	36.562950	-7.600061	-13.229997	14.116135	0.587075	12.855502	2.478908	16.551816	11.487872	37.625879	-6.023252	-12.290049	12.369209	-0.320390	11.852938	2.788391	14.950630	10.638696	35.434761	-7.034242	-13.791008	14.343471	1.500964	13.071915	4.822966	15.468740	11.186232	34.265420	-6.836680	-13.320937	13.824251	-1.540840	12.909582	-0.768496	17.513317	11.034909	39.693133	-4.841242	-12.433631	10.744423	-1.177607	12.225391	1.966138	16.423544	10.449923	37.499139	-8.127842	-13.385704	13.223310	1.541958	14.194868	4.168416	16.116875	10.660804	36.422124	-5.001785	-12.286236	13.736487	0.339498	13.654723	2.944353	16.588462	11.673882	36.687675	-6.142051	-12.709025	13.593329	0.317926	13.111902	4.637189	15.136690	11.209683	34.282333	-6.607862	-12.787347	14.743649	-0.090858	12.837953	4.194138	14.927400	11.298889	34.907066	-8.123306	-13.223608	14.201127	0.160423	13.981461	2.880889	15.997372	9.965581	37.273776	-5.874856	-13.270573	13.098505	-0.352875	14.037083	4.023753	16.423179	10.777898	37.045340	-7.629646	-13.469841	12.228620	-0.469673	11.105115	2.358845	15.227973	10.495796	36.820970	-8.655692	-13.475994	13.748135	-0.983583	11.954239	2.250463	16.587361	10.139697	37.686834	-9.531586	-14.542500	14.388885
	-0.533462	12.437448	-0.959694	18.913280	9.441603	42.361773	-3.560752	-12.132512	10.192029	0.002966	12.328768	0.181853	17.264113	10.072758	40.449205	-4.501042	-12.437959	11.023254	1.754040	14.255596	1.980623	17.102006	9.050250	40.493555	-3.203175	-11.819279	12.139766	-0.265592	14.305672	1.475642	17.404163	9.053711	39.959385	-6.032591	-12.483256	10.091595	-0.750733	11.737100	1.622135	18.470760	9.316116	41.919056	-7.563461	-14.039467	10.155860	0.535879	13.199325	0.389852	18.659836	9.672430	41.525031	-6.660592	-12.808536	11.171881	0.151701	13.317294	1.870830	16.603556	9.617025	38.523963	-6.191733	-12.767877	12.712310	0.032810	13.380017	2.420103	17.090831	9.868467	39.806463	-7.274923	-13.001812	12.762248	0.437568	13.073169	0.936532	17.911594	10.190744	41.100264	-5.514651	-12.065809	10.864915	-0.510032	12.066109	1.382867	16.064485	9.210603	39.049225	-6.698614	-13.564938	13.243705	1.279951	13.222569	3.523846	16.678016	9.857941	37.739675	-6.288617	-13.246677	12.244501	-1.646930	13.206454	-2.148861	18.963247	9.949492	42.847523	-4.486151	-12.479316	9.327146	-1.357026	12.400861	0.665122	17.589709	9.223892	40.848643	-7.605784	-13.259038	11.834203	1.358175	14.399069	2.671831	17.420497	9.352389	39.993358	-4.797765	-12.243761	12.351637	0.220089	14.180368	1.344225	17.890596	9.931696	40.436673	-5.825968	-12.611511	12.246647	0.200958	13.460574	3.262311	16.355234	9.728954	38.125611	-6.130729	-12.535472	13.479641	-0.258801	13.100046	2.836430	16.351350	10.115334	38.509185	-7.664850	-12.863545	12.812844	-0.092288	14.063749	1.424391	17.184645	8.535158	40.920562	-5.525792	-13.250604	11.676822	-0.475209	14.433727	2.586489	17.718622	9.244191	40.581106	-6.808870	-13.286902	10.725600	-0.572818	11.500850	1.023792	16.526485	9.042896	40.479144	-8.038503	-13.338659	12.273009	-1.065150	12.130580	0.893878	17.649314	8.892427	41.091752	-9.217878	-14.320619	13.018586
	-0.591530	12.706303	-2.589900	20.065782	8.139818	45.754319	-3.436190	-12.129190	8.604810	-0.056800	12.698901	-1.348972	18.407927	8.797222	43.776920	-4.244973	-12.394055	9.294024	1.725537	14.750705	0.194187	18.233130	7.257711	44.413513	-2.727294	-11.708910	10.318330	-0.232484	14.688527	-0.125282	18.840438	7.801153	43.434974	-5.495139	-12.307787	8.715081	-0.738142	12.287742	0.095770	19.548066	7.904943	45.359598	-7.111811	-13.928119	8.730325	0.506503	13.542191	-1.404166	19.857729	8.269553	44.881388	-6.138748	-12.515369	9.639951	0.064945	13.595740	0.225667	17.902796	8.316059	42.114535	-5.737711	-12.697296	10.955693	-0.008624	13.711536	0.772455	18.311787	8.611288	43.090802	-6.913123	-12.763282	11.191235	0.358893	13.341345	-0.818716	19.216434	8.826574	44.562247	-4.926163	-11.910929	9.274807	-0.609170	12.385584	-0.190700	17.142863	7.772459	42.663870	-6.317005	-13.384915	11.948563	1.145997	13.455563	2.029417	17.840441	8.416466	41.283271	-5.780799	-13.146410	10.589650	-1.674903	13.419374	-3.688895	20.313877	8.800041	46.012679	-4.056657	-12.536977	7.843973	-1.422322	12.618179	-0.783303	18.716761	8.005308	44.169805	-7.105253	-13.162317	10.379822	1.244998	14.598804	0.981481	18.629240	7.954584	43.566591	-4.582729	-12.216672	10.883340	0.157836	14.681646	-0.461478	19.092176	8.133123	44.190115	-5.476102	-12.516018	10.819525	0.153796	13.861644	1.731430	17.560580	8.198619	41.998453	-5.676025	-12.332827	12.129391	-0.332096	13.438308	1.319633	17.794593	8.888107	42.100387	-7.157265	-12.638180	11.328413	-0.241654	14.183180	-0.189167	18.343413	7.145994	44.514050	-5.229402	-13.286233	10.259473	-0.533456	14.839861	0.957068	18.959526	7.672374	44.088696	-5.956688	-13.162754	9.221781	-0.587785	11.958034	-0.473757	17.837243	7.600441	44.089616	-7.425001	-13.285634	10.738623	-1.031969	12.401847	-0.610606	18.659254	7.590584	44.490483	-8.863478	-14.143543	11.520820
	-0.541104	13.009261	-4.408699	21.110348	6.804153	49.115244	-3.269540	-12.158187	7.030443	-0.018027	13.089802	-3.094881	19.503897	7.539127	47.038496	-3.973705	-12.359002	7.586067	1.773102	15.263717	-1.793483	19.313108	5.480072	48.282037	-2.229137	-11.600626	8.472477	-0.108765	15.060393	-1.904647	20.144582	6.497880	46.867842	-4.870064	-12.123510	7.303594	-0.630054	12.874657	-1.641060	20.554548	6.495892	48.737102	-6.695125	-13.810889	7.337231	0.558243	13.885168	-3.356687	20.922122	6.814453	48.229888	-5.540532	-12.204973	8.071330	0.072982	13.896700	-1.540112	19.109428	6.984154	45.665095	-5.250591	-12.624713	9.129694	0.031979	14.107360	-1.031303	19.463333	7.272836	46.371346	-6.508683	-12.517908	9.508143	0.347299	13.644953	-2.739524	20.426181	7.425630	47.980898	-4.268620	-11.779952	7.674282	-0.618613	12.781955	-1.934706	18.171797	6.342282	46.235704	-5.910726	-13.217607	10.532395	1.108126	13.754083	0.344857	18.928771	6.906227	44.835476	-5.316790	-13.007570	8.932092	-1.589207	13.544185	-5.435107	21.474769	7.575464	49.182630	-3.527497	-12.545515	6.326942	-1.373562	12.871079	-2.381194	19.789897	6.802956	47.438629	-6.627324	-13.076191	8.913298	1.196286	14.795410	-0.860194	19.730515	6.513605	47.102866	-4.335988	-12.191002	9.391017	0.149668	15.133165	-2.417761	20.176932	6.338854	47.902105	-5.080040	-12.409425	9.376843	0.199038	14.320599	-0.005748	18.714748	6.606819	45.849240	-5.259973	-12.160184	10.733468	-0.291000	13.850029	-0.405565	19.220463	7.608617	45.645958	-6.600858	-12.525428	9.791244	-0.285661	14.334617	-1.944808	19.440697	5.793267	48.031415	-4.966479	-13.323534	8.864442	-0.531445	15.224541	-0.836311	20.124296	6.112777	47.533370	-5.125947	-13.049948	7.762272	-0.521226	12.444751	-2.158661	19.131343	6.177775	47.633517	-6.836616	-13.263305	9.187964	-0.870736	12.761651	-2.283691	19.594695	6.261054	47.843476	-8.455364	-14.000632	9.942312
	-0.398675	13.332084	-6.370497	22.024305	5.461034	52.435776	-3.020367	-12.186724	5.483376	0.111020	13.496051	-5.031895	20.510892	6.283130	50.240600	-3.646344	-12.295752	5.932245	1.884320	15.767849	-3.929642	20.312969	3.745508	52.059621	-1.711473	-11.472062	6.673985	0.093602	15.394991	-3.833621	21.287455	5.196895	50.233291	-4.160945	-11.915780	5.885349	-0.441050	13.452460	-3.561575	21.467428	5.109308	52.052588	-6.278982	-13.659047	5.983011	0.702829	14.205600	-5.483395	21.800969	5.365288	51.526464	-4.829015	-11.888815	6.513183	0.185648	14.189727	-3.440491	20.186793	5.679133	49.128776	-4.700850	-12.536298	7.285935	0.175032	14.545029	-3.012565	20.498036	5.899161	49.609362	-6.015050	-12.272720	7.749231	0.427838	13.969866	-4.845311	21.457513	6.021221	51.318334	-3.521890	-11.634342	6.107653	-0.519686	13.236800	-3.888591	19.114024	4.940368	49.734728	-5.471679	-13.031563	9.023070	1.170651	14.102681	-1.531863	19.908779	5.366966	48.357551	-4.881328	-12.813681	7.309069	-1.398860	13.614032	-7.353957	22.428917	6.313636	52.337561	-2.901825	-12.472014	4.815169	-1.192655	13.153955	-4.161665	20.761335	5.623178	50.638691	-6.149508	-12.969124	7.460274	1.230301	14.979408	-2.872656	20.666767	5.067310	50.560167	-4.015765	-12.148087	7.902053	0.217700	15.489793	-4.530110	21.072767	4.615094	51.521665	-4.599146	-12.265579	7.949885	0.325791	14.816657	-1.925191	19.789231	4.975831	49.645249	-4.866352	-11.989612	9.333315	-0.141702	14.315817	-2.347961	20.575694	6.282363	49.134632	-5.994566	-12.465605	8.243061	-0.205599	14.513932	-3.867761	20.422774	4.488765	51.449938	-4.702995	-13.315324	7.492610	-0.455390	15.548297	-2.794419	21.167256	4.623164	50.879820	-4.349157	-12.909553	6.364406	-0.361455	12.944559	-4.081679	20.358036	4.781791	51.093121	-6.272507	-13.225016	7.641898	-0.600368	13.171267	-4.108161	20.439253	4.944402	51.129012	-7.974413	-13.864283	8.333093
	-0.165301	13.643216	-8.464681	22.759408	4.157537	55.689336	-2.635776	-12.183799	3.972763	0.340015	13.899847	-7.176343	21.364154	5.040213	53.370275	-3.206504	-12.160881	4.359820	2.060501	16.224372	-6.203680	21.181669	2.111634	55.691873	-1.161921	-11.299492	4.975914	0.365693	15.653443	-5.882023	22.243733	3.961074	53.504431	-3.366049	-11.676772	4.468804	-0.164982	13.965895	-5.685867	22.232456	3.781170	55.290838	-5.818589	-13.433506	4.669204	0.904899	14.473971	-7.714347	22.530871	3.984058	54.750286	-4.018948	-11.575567	4.991455	0.379472	14.431276	-5.457412	21.135702	4.455927	52.490517	-4.071155	-12.416976	5.471322	0.390084	14.964472	-5.109332	21.427312	4.561692	52.788907	-5.421135	-12.031476	5.969676	0.582038	14.279315	-7.071198	22.315828	4.665019	54.573477	-2.710838	-11.448916	4.587515	-0.323300	13.707457	-6.028253	19.945425	3.594067	53.154308	-4.979268	-12.801953	7.464557	1.322107	14.468148	-3.581942	20.750149	3.857565	51.816015	-4.435989	-12.550518	5.738710	-1.092221	13.630644	-9.454530	23.113789	5.060570	55.443920	-2.150732	-12.271737	3.335479	-0.902672	13.434751	-6.103720	21.599235	4.478284	53.773762	-5.632380	-12.808956	6.028356	1.322823	15.132010	-4.998460	21.458724	3.664585	53.934885	-3.613589	-12.075469	6.429058	0.346433	15.742571	-6.734917	21.796956	3.004569	55.041316	-4.036508	-12.074565	6.549959	0.544312	15.326085	-4.041396	20.736021	3.341905	53.343892	-4.469675	-11.806840	7.947642	0.111894	14.812645	-4.513994	21.801163	4.924235	52.559081	-5.325362	-12.408476	6.705061	-0.021222	14.698410	-5.938186	21.263687	3.248285	54.773621	-4.389036	-13.229351	6.129217	-0.308475	15.776092	-4.871788	22.071451	3.258611	54.119454	-3.618158	-12.716369	5.014318	-0.123051	13.436709	-6.212603	21.471429	3.419752	54.473282	-5.702962	-13.129239	6.114508	-0.238523	13.579586	-6.074767	21.173136	3.685742	54.328861	-7.391983	-13.706115	6.717494
	0.114584	13.890264	-10.632485	23.340725	2.943069	58.865102	-2.127875	-12.129414	2.489199	0.635150	14.262347	-9.456922	22.064787	3.845354	56.426369	-2.645746	-11.944023	2.858581	2.273997	16.600839	-8.556986	21.918666	0.615431	59.175891	-0.579570	-11.080036	3.375439	0.678562	15.784341	-7.997744	23.021655	2.855198	56.663754	-2.503943	-11.404786	3.053707	0.167493	14.366179	-7.955342	22.854372	2.545434	58.454095	-5.283711	-13.128653	3.377273	1.143668	14.616347	-10.019316	23.096298	2.764115	57.848835	-3.102179	-11.268838	3.527588	0.635363	14.562541	-7.589580	21.947598	3.370647	55.730261	-3.346575	-12.244617	3.717367	0.665109	15.270452	-7.307029	22.232782	3.352958	55.870880	-4.684695	-11.792388	4.200885	0.813679	14.510435	-9.400726	22.954765	3.446721	57.706083	-1.847958	-11.197772	3.125261	-0.032174	14.148308	-8.341063	20.632706	2.352926	56.474321	-4.395047	-12.509544	5.878533	1.535721	14.801913	-5.763523	21.453906	2.442884	55.185264	-3.942387	-12.220886	4.222209	-0.707014	13.587564	-11.673664	23.571683	3.876872	58.476178	-1.296241	-11.947922	1.895754	-0.517240	13.659031	-8.199660	22.268855	3.406913	56.831023	-5.033183	-12.571074	4.615894	1.462570	15.197398	-7.225547	22.081939	2.385561	57.183503	-3.097457	-11.955422	4.978671	0.534293	15.826865	-9.010773	22.315232	1.607347	58.407631	-3.372776	-11.818099	5.189727	0.826427	15.803822	-6.292856	21.559611	1.761927	56.934066	-4.041201	-11.610906	6.577444	0.443077	15.291486	-6.859958	22.858674	3.579371	55.911248	-4.585895	-12.310639	5.188126	0.253236	14.853927	-8.147167	21.933402	2.113148	57.985713	-3.971779	-13.036169	4.761143	-0.087847	15.856473	-7.050242	22.810572	2.089337	57.231775	-2.911784	-12.448390	3.700458	0.184540	13.888740	-8.529475	22.423319	2.122090	57.758966	-5.086025	-12.945227	4.616924	0.173698	13.905847	-8.152720	21.800733	2.537298	57.432411	-6.694249	-13.500563	5.112177
	0.400126	13.987794	-12.839738	23.768960	1.892175	61.925768	-1.508755	-12.000049	1.030095	0.969465	14.508306	-11.824176	22.602859	2.771455	59.370718	-1.949727	-11.634296	1.430523	2.498783	16.837747	-10.955613	22.504825	-0.668153	62.471435	0.033034	-10.811315	1.872583	0.993484	15.732528	-10.141007	23.647410	1.927065	59.698841	-1.602395	-11.105617	1.639949	0.532468	14.563276	-10.339909	23.322598	1.473021	61.511047	-4.642883	-12.735202	2.093593	1.377171	14.607315	-12.336132	23.559889	1.725281	60.821943	-2.136977	-10.969057	2.108303	0.912524	14.538663	-9.807291	22.647557	2.450348	58.849544	-2.545716	-12.008425	2.035554	0.952869	15.404924	-9.548881	22.961768	2.307955	58.857518	-3.843772	-11.551272	2.462599	1.083548	14.628367	-11.768224	23.437042	2.397371	60.724679	-0.979065	-10.894940	1.699683	0.323932	14.504171	-10.760688	21.184360	1.262346	59.683163	-3.700604	-12.156573	4.285700	1.774715	15.028006	-8.031327	22.034810	1.211624	58.423800	-3.367419	-11.834699	2.760216	-0.271563	13.431662	-13.969962	23.806118	2.851854	61.381703	-0.360044	-11.484582	0.504853	-0.080007	13.755637	-10.401376	22.789829	2.456303	59.801041	-4.334338	-12.260948	3.213709	1.608326	15.146657	-9.494954	22.598366	1.258203	60.311837	-2.500454	-11.796964	3.545022	0.743617	15.747003	-11.308012	22.697921	0.427264	61.630563	-2.647126	-11.513349	3.861105	1.148090	16.182317	-8.654093	22.249453	0.311899	60.376947	-3.551314	-11.408243	5.219661	0.813052	15.687607	-9.324467	23.742301	2.309235	59.172575	-3.775094	-12.153915	3.698575	0.569315	14.932788	-10.444233	22.454698	1.121519	61.078208	-3.431652	-12.738480	3.381357	0.184801	15.757386	-9.298323	23.399993	1.144123	60.219654	-2.204989	-12.100580	2.404195	0.524605	14.249433	-10.953747	23.216102	0.930378	60.939800	-4.391123	-12.674700	3.152598	0.589460	14.067322	-10.308302	22.345413	1.545751	60.428451	-5.886876	-13.236335	3.527213
	0.650991	13.888055	-15.041319	24.101924	1.030931	64.858285	-0.847416	-11.809433	-0.410347	1.294072	14.578630	-14.191132	23.037965	1.868484	62.184287	-1.171420	-11.264638	0.053471	2.700297	16.907919	-13.355882	22.976859	-1.730712	65.592063	0.649454	-10.515341	0.428041	1.262703	15.432407	-12.283259	24.156300	1.212858	62.595208	-0.698916	-10.787872	0.234292	0.890872	14.521872	-12.763852	23.687760	0.592667	64.448839	-3.916028	-12.282650	0.804200	1.565478	14.363909	-14.615364	23.939147	0.954174	63.608490	-1.184766	-10.683548	0.734788	1.174204	14.319415	-12.083025	23.249764	1.722398	61.832901	-1.693515	-11.699985	0.435262	1.208077	15.241453	-11.802146	23.634370	1.520386	61.703793	-2.919556	-11.306019	0.780536	1.362071	14.549377	-14.123955	23.764634	1.611445	63.579090	-0.158403	-10.543998	0.306592	0.713329	14.709067	-13.222018	21.619243	0.381278	62.749823	-2.891805	-11.752347	2.701515	1.994294	15.099231	-10.324876	22.543889	0.197163	61.518558	-2.719027	-11.418247	1.341300	0.162626	13.125956	-16.271901	23.903166	2.031997	64.137567	0.584607	-10.921746	-0.848102	0.365093	13.638262	-12.667807	23.192179	1.689220	62.656430	-3.532373	-11.893352	1.818000	1.717118	14.900762	-11.767891	23.029463	0.366645	63.264249	-1.846210	-11.596358	2.133035	0.941382	15.436393	-13.589551	22.962641	-0.451818	64.651668	-1.894299	-11.158963	2.567426	1.460122	16.412319	-11.063249	22.845674	-0.970248	63.674517	-2.997623	-11.213942	3.868999	1.164833	15.911216	-11.829385	24.469638	1.191244	62.310549	-2.901742	-11.936522	2.245307	0.876638	14.875258	-12.783137	22.856518	0.323942	64.023010	-2.771115	-12.343396	1.993139	0.484119	15.434405	-11.597775	23.851267	0.452337	63.071179	-1.491484	-11.668985	1.114088	0.855229	14.441009	-13.419080	23.862124	-0.097135	63.987211	-3.605457	-12.326982	1.728836	0.955957	13.980386	-12.502077	22.840797	0.755178	63.297332	-4.995880	-12.911336	1.973796
	0.845677	13.521125	-17.198324	24.369920	0.415001	67.609042	-0.205219	-11.572313	-1.824934	1.565392	14.380378	-16.483801	23.410219	1.217174	64.810661	-0.368946	-10.863412	-1.281133	2.850228	16.747819	-15.728036	23.347184	-2.525109	68.503135	1.232779	-10.215839	-0.980530	1.460753	14.864663	-14.408370	24.584056	0.705341	65.349270	0.166473	-10.458476	-1.152223	1.210138	14.170789	-15.164616	23.976757	-0.031703	67.215539	-3.125791	-11.793363	-0.496546	1.703960	13.922130	-16.834621	24.277420	0.409265	66.221538	-0.307656	-10.415775	-0.610817	1.394838	13.907389	-14.374649	23.773648	1.182823	64.667089	-0.834118	-11.326401	-1.087884	1.409249	14.809000	-14.034046	24.285897	0.955269	64.418283	-1.982810	-11.058768	-0.846549	1.620921	14.280307	-16.431845	24.005154	1.059008	66.282285	0.580223	-10.177994	-1.067150	1.090224	14.702489	-15.649855	21.989671	-0.255059	65.647775	-2.007639	-11.324756	1.142946	2.143977	14.939514	-12.585739	23.018519	-0.534280	64.417892	-2.014350	-10.992981	-0.032456	0.557033	12.603674	-18.523186	23.912866	1.492774	66.683797	1.458246	-10.290082	-2.163917	0.771973	13.248765	-14.945437	23.535521	1.146535	65.370084	-2.658645	-11.500130	0.430811	1.773482	14.477399	-14.009085	23.426848	-0.317785	66.052767	-1.196200	-11.370569	0.743532	1.110658	14.935814	-15.828937	23.171532	-1.087957	67.493324	-1.168720	-10.777175	1.295784	1.714623	16.414220	-13.470098	23.365594	-2.019600	66.790018	-2.380192	-11.043203	2.529323	1.452709	15.901535	-14.303126	25.079397	0.270399	65.303066	-1.995221	-11.670251	0.834402	1.130672	14.631075	-15.110450	23.193719	-0.255077	66.797278	-2.036632	-11.880887	0.612655	0.780713	14.880511	-13.922110	24.196202	0.000361	65.779396	-0.783907	-11.169900	-0.177224	1.135742	14.387947	-15.856246	24.403913	-0.916751	66.877797	-2.750313	-11.930526	0.354045	1.246778	13.624602	-14.700139	23.311842	0.169415	66.027703	-4.065272	-12.532354	0.461339
