hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-6.647004	-5.604920	-8.821032	3.089040	13.252765	33.804975	4.231894	-1.878305	-22.101944
	-6.469142	-5.433658	-6.861615	2.995923	13.036112	32.140581	3.855284	-2.075409	-22.064994
	-6.242501	-5.144874	-4.901698	2.944782	12.843937	30.446951	3.202123	-2.363295	-21.627768
	-5.976906	-4.911617	-2.813502	2.954645	12.675115	28.649207	2.380521	-2.788215	-20.793838
	-5.708022	-4.551403	-0.702404	2.972475	12.517141	26.945279	1.694495	-3.284856	-19.735016
	-5.347101	-4.046753	1.224063	3.093272	12.392023	25.094165	0.962493	-3.850236	-18.329968
	-4.976343	-3.479575	3.057828	3.194806	12.387277	23.343245	0.251456	-4.505375	-16.787440
	-4.510437	-2.852530	4.799210	3.269529	12.473380	21.386674	-0.443370	-5.120435	-15.014728
	-4.011664	-2.208054	6.383655	3.312823	12.752291	19.799720	-1.099642	-5.771989	-13.011132
	-3.516376	-1.551407	7.915134	3.314534	13.189780	18.368209	-1.651956	-6.461641	-10.601962
	-2.911683	-0.836942	9.393183	3.311743	13.550006	17.015630	-2.316940	-7.257858	-7.885308
	-2.331856	-0.141724	10.783918	3.311427	14.322969	15.630890	-2.930135	-8.242706	-4.976635
	-1.829719	0.557581	12.071754	3.302764	14.993192	14.324482	-3.286756	-9.168113	-1.934558
	-1.341844	1.096465	13.229899	3.389570	15.651990	13.108373	-3.666105	-10.134282	1.092267
	-0.948966	1.594385	14.215118	3.552683	16.130504	12.123985	-3.940778	-11.070343	3.940351
	-0.779804	2.075423	15.005157	3.787729	16.195100	11.308089	-4.295751	-11.870450	6.670067
	-0.776795	2.705062	15.604518	4.028530	16.057741	10.918864	-4.532967	-12.365296	9.257943
	-0.784514	3.288298	16.017050	4.404490	15.809000	11.045174	-4.536800	-12.497923	11.135594
	-0.830585	3.662826	16.238216	4.770864	15.265930	11.694199	-4.533894	-12.411629	12.494396
	-0.917092	3.864936	16.163734	5.250448	14.644120	12.877140	-4.610338	-11.989367	13.564309
	-1.051954	3.841920	15.990172	5.931497	14.290597	14.576653	-4.785026	-11.461095	14.346004
	-1.255210	3.709619	15.592752	6.627295	14.201469	16.989566	-4.973962	-10.949367	14.601748
	-1.494282	3.407534	15.028933	7.539442	14.094342	19.858724	-5.036718	-10.563383	14.789420
	-1.745817	2.916951	14.331029	8.597066	14.189984	23.196912	-4.869535	-10.347858	14.555902
	-1.963406	2.480107	13.532847	9.653661	14.205124	26.815251	-4.600408	-10.220343	13.762712
	-2.098783	1.963698	12.721450	10.545155	14.195384	30.498205	-4.353585	-10.233373	12.685250
	-2.159026	1.714503	11.870986	11.537721	13.982141	34.478197	-3.925198	-10.240300	11.561535
	-2.113903	1.488029	10.965702	12.477359	13.440542	38.661177	-3.643384	-10.322233	10.524522
	-1.829879	1.672881	10.019243	13.302628	12.751577	42.872483	-3.388810	-10.358072	9.538790
	-1.486230	1.969476	8.942155	13.922188	11.946936	46.872526	-3.241178	-10.331085	8.579292
	-1.067451	2.349474	7.836362	14.742692	10.650825	50.867721	-3.190905	-10.286642	7.801309
	-0.573056	3.164680	6.652402	15.361968	9.150190	54.867662	-3.202623	-10.287472	7.211337
	-0.039038	4.123186	5.415714	15.813855	7.554395	58.825584	-3.249890	-10.190846	6.633989
	0.502954	4.950198	4.029064	16.230759	5.745404	62.760780	-3.193696	-10.147249	5.956719
	1.085281	5.680822	2.496576	16.300058	4.001398	66.652487	-3.041205	-10.032228	5.101947
	1.707703	6.306232	0.678268	16.342229	2.536003	70.395587	-2.897851	-9.825538	4.252587
	2.427268	6.771562	-1.114572	16.179120	1.305155	73.926064	-2.586831	-9.669747	3.427179
	3.143710	6.833625	-2.920667	15.965028	0.548890	77.214589	-2.187111	-9.482536	2.620758
	3.857239	6.705948	-4.788949	15.607713	-0.137993	80.160845	-1.692239	-9.361582	1.814880
	4.470577	6.531154	-6.820480	15.263705	-0.517936	82.806698	-1.190898	-9.344133	0.913378
	5.076296	6.199197	-8.766621	14.800338	-0.882986	85.342394	-0.578300	-9.206802	0.044361
	5.422685	5.875688	-10.947545	14.224507	-1.022118	87.523074	-0.047210	-9.079428	-0.822583
	5.775868	5.547004	-13.100651	13.581723	-1.035067	89.397963	0.364599	-8.922852	-1.622118
	5.864618	5.179226	-15.384734	13.107672	-1.306493	90.954602	0.701724	-8.701745	-2.397563
	5.891727	4.643475	-17.510291	12.596862	-1.345757	92.103734	0.891574	-8.394673	-3.208304
	5.798765	4.216380	-19.571511	12.352880	-0.968445	92.866207	1.006774	-8.229074	-4.156620
	5.761203	3.598184	-21.586830	12.059244	-0.720550	93.230822	1.048508	-8.148379	-4.918335
	5.732265	3.240546	-23.554839	11.954436	-0.296161	93.060930	1.016378	-8.135197	-5.478277
	5.536916	2.939481	-25.390418	12.078029	0.304267	92.552388	1.045455	-8.154832	-5.953347
	5.242048	2.304557	-27.072294	12.213997	0.853864	91.687060	0.963437	-8.208729	-6.390021
	4.886325	1.960460	-28.529642	12.492428	1.521129	90.553354	0.915362	-8.331850	-6.716093
	4.402693	1.610554	-29.821014	12.933412	2.248425	88.871884	0.831935	-8.444795	-7.156770
	3.857970	1.130458	-31.066522	13.450875	3.093518	86.779285	0.736634	-8.699417	-7.511698
	3.315639	0.501633	-32.144016	14.030797	4.059798	84.242749	0.620139	-8.983104	-7.770511
	2.761417	-0.189391	-33.023166	14.383201	5.276604	81.559753	0.384022	-9.254594	-7.998478
	2.193280	-1.024719	-33.672792	14.766432	6.378332	78.640574	0.078670	-9.420232	-8.220919
	1.765113	-1.848946	-34.209749	15.158222	7.628903	75.344781	-0.242655	-9.492379	-8.484064
	1.338707	-2.814970	-34.510188	15.219505	9.063616	71.720655	-0.528114	-9.468589	-8.744182
	0.898828	-3.653481	-34.637971	15.355174	10.540379	67.529296	-0.831155	-9.356579	-8.962541
	0.397929	-4.733874	-34.622493	15.268117	12.199351	63.210261	-1.244095	-9.325509	-9.082282
	-0.094774	-5.562271	-34.394290	15.175479	13.886717	58.449441	-1.739029	-9.410651	-9.136480
	-0.506599	-6.560866	-34.033236	14.958891	15.415982	53.479440	-2.209775	-9.634492	-9.097693
	-0.786262	-7.580214	-33.355038	14.501572	17.108360	48.169568	-2.712309	-9.896500	-9.057789
	-1.003156	-8.564137	-32.475442	13.842305	18.757935	42.637814	-3.246853	-10.251116	-9.033091
	-1.134625	-9.498437	-31.471837	12.976461	20.519009	36.976058	-3.777007	-10.592123	-9.068247
	-1.325936	-10.047868	-30.450595	11.926682	21.759972	31.403015	-4.392971	-10.951433	-9.092969
	-1.691179	-10.278576	-29.231226	10.851006	22.794831	26.291958	-5.122779	-11.603993	-9.199957
	-2.140979	-9.731233	-28.091669	9.696125	22.995908	21.389788	-5.879440	-12.436149	-9.318285
	-2.688894	-8.661265	-26.996055	8.411430	22.871838	17.255025	-6.868525	-13.303922	-9.604989
	-3.393811	-7.051798	-25.955431	7.159295	22.258564	13.469634	-7.744701	-14.270928	-9.771848
	-4.107040	-5.206639	-24.909089	5.952047	21.191704	10.109416	-8.478063	-14.730974	-9.883635
	-4.764293	-3.193868	-23.922278	4.783678	19.339343	7.917606	-8.836542	-14.862145	-9.976144
	-5.306766	-1.009929	-23.045657	3.714460	17.366680	5.782550	-8.827853	-14.600867	-9.895157
	-5.678990	0.828836	-22.426402	2.859313	15.572834	4.361096	-8.646343	-14.287227	-9.848728
	-5.918796	1.879595	-21.876384	2.401955	14.081602	3.857361	-8.414034	-13.619230	-9.737558
	-6.027211	1.928834	-21.514936	2.410547	13.454135	4.022878	-8.220388	-12.867957	-9.640628
	-6.027093	1.469011	-21.390204	2.623483	13.478269	4.834824	-7.946386	-12.573027	-9.419342
	-5.954169	0.545270	-21.434798	3.197548	13.853629	6.233955	-7.627801	-12.449110	-9.259246
