Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.92	858.373	1060.36	1337.49	880.061	1066.94	1126.88	698.651	1097.88	1258.43	702.39	1099.07	1181.7	795.364	1135.57	1358.78	818.827	1134.84	1090.16	727.607	761.776	1399.09	735.294	651.182	1396.66	678.971	760.612	1348.39	681.107	650.609	1345.97	698.819	271.293	1410.73	702.353	190.559	1400.77	659.108	273.986	1373.73	660.963	194.378	1364.84	638.955	90.7554	1359.62	627.531	42.5891	1360.09	658.39	58.9526	1403.29	742.637	786.264	1040.38	744.523	675.528	1043.28	697.786	789.01	1093.29	691.345	678.382	1093.88	709.289	271.496	1031.49	713.636	191.674	1043.61	665.949	274.919	1063.32	670.683	190.844	1071.94	641.831	90.5586	1088.86	633.309	43.051	1085.11	663.428	60.4066	1046.8	764.192	966.557	1385.05	735.445	553.284	1387.02	731.975	540.077	1270.84	732.355	491.496	1397.74	781.686	462.497	1343.84	702.061	110.496	1397.33	720.037	116.637	1314.71	850.188	64.4108	1319.66	829.723	56.3744	1427.13	855.085	73.1371	1362.05	802.111	965.259	1056.9	752.97	550.537	1052.34	733.306	539.842	1162.27	735.232	490.416	1040.06	786.717	461.825	1092.01	705.116	108.816	1051	725.592	119.306	1129.09	854.964	62.8007	1133.48	827.104	56.5742	1026.71	861.051	69.6793	1088.65
0.927	858.391	1060.37	1337.49	880.076	1066.93	1126.87	698.679	1097.88	1258.43	702.413	1099.07	1181.69	795.38	1135.56	1358.78	818.849	1134.82	1090.15	727.607	761.777	1399.08	735.28	651.181	1396.66	678.965	760.616	1348.36	681.098	650.613	1345.97	698.814	271.287	1410.72	702.349	190.557	1400.77	659.101	273.992	1373.73	660.958	194.37	1364.84	638.944	90.7588	1359.62	627.528	42.5859	1360.09	658.389	58.9541	1403.28	742.643	786.257	1040.38	744.519	675.523	1043.27	697.785	789.011	1093.28	691.341	678.381	1093.87	709.282	271.493	1031.49	713.634	191.672	1043.61	665.941	274.911	1063.31	670.681	190.841	1071.93	641.83	90.5493	1088.85	633.313	43.0461	1085.12	663.434	60.3971	1046.8	764.215	966.545	1385.04	735.441	553.274	1387.01	731.967	540.071	1270.84	732.354	491.499	1397.74	781.68	462.498	1343.83	702.063	110.495	1397.33	720.045	116.635	1314.71	850.191	64.4153	1319.66	829.727	56.3652	1427.12	855.082	73.1298	1362.04	802.133	965.255	1056.9	752.968	550.532	1052.34	733.304	539.843	1162.25	735.226	490.418	1040.05	786.716	461.818	1092.01	705.112	108.816	1050.99	725.589	119.296	1129.09	854.963	62.7976	1133.48	827.106	56.5708	1026.71	861.048	69.6723	1088.65
0.933	858.409	1060.36	1337.48	880.104	1066.93	1126.86	698.701	1097.89	1258.43	702.442	1099.08	1181.68	795.399	1135.56	1358.77	818.87	1134.82	1090.14	727.605	761.784	1399.07	735.278	651.18	1396.65	678.97	760.617	1348.36	681.096	650.624	1345.96	698.811	271.295	1410.72	702.346	190.561	1400.77	659.097	273.981	1373.73	660.954	194.373	1364.84	638.948	90.7565	1359.61	627.529	42.5865	1360.09	658.389	58.9493	1403.28	742.653	786.252	1040.37	744.521	675.516	1043.26	697.785	789.015	1093.27	691.345	678.38	1093.84	709.28	271.492	1031.48	713.632	191.676	1043.6	665.939	274.913	1063.3	670.675	190.841	1071.94	641.833	90.5497	1088.85	633.311	43.0418	1085.12	663.432	60.3962	1046.8	764.231	966.546	1385.03	735.434	553.281	1387.02	731.958	540.072	1270.84	732.345	491.492	1397.73	781.662	462.493	1343.83	702.067	110.496	1397.33	720.041	116.627	1314.71	850.19	64.4153	1319.66	829.73	56.3759	1427.13	855.086	73.1391	1362.03	802.143	965.242	1056.9	752.965	550.528	1052.33	733.294	539.843	1162.25	735.228	490.416	1040.04	786.718	461.825	1092	705.115	108.809	1050.99	725.591	119.291	1129.1	854.959	62.7981	1133.47	827.108	56.57	1026.72	861.047	69.6749	1088.65
0.94	858.428	1060.35	1337.47	880.122	1066.91	1126.84	698.722	1097.89	1258.41	702.46	1099.08	1181.67	795.41	1135.55	1358.76	818.894	1134.81	1090.12	727.601	761.778	1399.07	735.277	651.187	1396.65	678.972	760.62	1348.35	681.095	650.616	1345.95	698.808	271.298	1410.72	702.35	190.559	1400.76	659.096	273.986	1373.73	660.953	194.371	1364.84	638.947	90.7576	1359.61	627.525	42.5874	1360.09	658.384	58.956	1403.28	742.655	786.252	1040.35	744.526	675.526	1043.25	697.797	789.009	1093.26	691.344	678.383	1093.85	709.282	271.487	1031.47	713.631	191.672	1043.6	665.927	274.91	1063.3	670.675	190.834	1071.93	641.832	90.5445	1088.85	633.312	43.0452	1085.11	663.428	60.397	1046.8	764.24	966.544	1385	735.429	553.278	1387.01	731.95	540.065	1270.83	732.346	491.492	1397.72	781.66	462.492	1343.83	702.057	110.5	1397.34	720.045	116.627	1314.71	850.193	64.411	1319.67	829.728	56.3657	1427.13	855.084	73.1319	1362.04	802.16	965.236	1056.88	752.97	550.528	1052.32	733.293	539.848	1162.24	735.217	490.409	1040.04	786.718	461.814	1092	705.104	108.817	1050.99	725.586	119.296	1129.09	854.965	62.7965	1133.48	827.103	56.5717	1026.7	861.044	69.6662	1088.64
0.947	858.45	1060.35	1337.46	880.137	1066.9	1126.84	698.75	1097.89	1258.4	702.487	1099.08	1181.67	795.428	1135.54	1358.76	818.915	1134.8	1090.12	727.611	761.785	1399.06	735.272	651.188	1396.64	678.983	760.618	1348.35	681.087	650.625	1345.95	698.806	271.296	1410.73	702.35	190.558	1400.76	659.099	273.982	1373.72	660.961	194.373	1364.84	638.945	90.7515	1359.62	627.524	42.592	1360.08	658.387	58.9558	1403.28	742.662	786.245	1040.34	744.525	675.53	1043.23	697.807	789.017	1093.24	691.347	678.389	1093.84	709.28	271.492	1031.46	713.63	191.665	1043.6	665.932	274.906	1063.29	670.672	190.84	1071.93	641.833	90.5499	1088.86	633.313	43.0429	1085.11	663.428	60.4001	1046.8	764.263	966.556	1384.99	735.422	553.286	1387	731.944	540.069	1270.82	732.336	491.494	1397.72	781.661	462.5	1343.83	702.064	110.497	1397.34	720.043	116.631	1314.71	850.189	64.4156	1319.66	829.729	56.3672	1427.13	855.081	73.1348	1362.05	802.184	965.238	1056.87	752.964	550.519	1052.3	733.295	539.844	1162.24	735.343	490.459	1039.99	786.714	461.812	1092	705.107	108.811	1050.98	725.585	119.292	1129.09	854.962	62.798	1133.48	827.106	56.5801	1026.71	861.045	69.6707	1088.65
0.953	858.464	1060.34	1337.45	880.154	1066.9	1126.82	698.772	1097.89	1258.39	702.503	1099.08	1181.65	795.44	1135.54	1358.74	818.93	1134.8	1090.11	727.611	761.788	1399.05	735.276	651.185	1396.63	678.988	760.622	1348.33	681.088	650.622	1345.94	698.806	271.295	1410.73	702.349	190.563	1400.77	659.098	273.986	1373.73	660.957	194.374	1364.84	638.944	90.7551	1359.61	627.526	42.5902	1360.08	658.384	58.9536	1403.28	742.679	786.246	1040.32	744.53	675.527	1043.23	697.815	789.018	1093.23	691.351	678.392	1093.83	709.278	271.492	1031.46	713.638	191.669	1043.59	665.935	274.909	1063.28	670.674	190.834	1071.92	641.828	90.5428	1088.85	633.317	43.0407	1085.13	663.43	60.3964	1046.79	764.277	966.547	1384.98	735.419	553.282	1387	731.948	540.067	1270.82	732.338	491.494	1397.72	781.653	462.498	1343.82	702.057	110.501	1397.33	720.047	116.628	1314.71	850.19	64.411	1319.66	829.725	56.371	1427.13	855.085	73.134	1362.05	802.192	965.233	1056.86	752.953	550.518	1052.3	733.319	539.846	1162.23	735.356	490.455	1039.99	786.72	461.824	1091.98	705.108	108.818	1050.98	725.586	119.294	1129.08	854.959	62.8095	1133.47	827.108	56.5718	1026.7	861.046	69.6727	1088.65
0.96	858.48	1060.34	1337.43	880.177	1066.9	1126.81	698.791	1097.89	1258.36	702.524	1099.08	1181.63	795.458	1135.54	1358.73	818.955	1134.8	1090.1	727.623	761.79	1399.05	735.281	651.191	1396.63	678.997	760.626	1348.33	681.09	650.628	1345.95	698.816	271.295	1410.72	702.346	190.564	1400.77	659.094	273.985	1373.72	660.956	194.374	1364.84	638.946	90.7592	1359.61	627.524	42.5866	1360.08	658.387	58.9511	1403.28	742.689	786.25	1040.31	744.54	675.523	1043.22	697.835	789.019	1093.21	691.366	678.393	1093.82	709.282	271.487	1031.46	713.63	191.674	1043.59	665.932	274.912	1063.28	670.678	190.835	1071.92	641.834	90.5402	1088.85	633.316	43.0448	1085.1	663.431	60.396	1046.8	764.297	966.546	1384.98	735.42	553.286	1386.98	731.944	540.07	1270.82	732.345	491.499	1397.71	781.659	462.498	1343.83	701.753	110.656	1397.57	720.048	116.644	1314.71	850.196	64.4163	1319.66	829.726	56.3618	1427.12	855.091	73.136	1362.04	802.215	965.233	1056.85	752.969	550.523	1052.29	733.293	539.847	1162.23	735.353	490.464	1039.98	786.721	461.813	1091.98	705.106	108.816	1050.98	725.58	119.302	1129.08	854.967	62.8062	1133.48	827.104	56.57	1026.7	861.044	69.6775	1088.65
0.967	858.494	1060.33	1337.42	880.185	1066.88	1126.8	698.81	1097.89	1258.35	702.543	1099.08	1181.63	795.474	1135.53	1358.71	818.958	1134.79	1090.08	727.639	761.792	1399.05	735.284	651.185	1396.62	679.005	760.63	1348.33	681.101	650.628	1345.94	698.814	271.3	1410.73	702.35	190.563	1400.77	659.099	273.98	1373.72	660.956	194.375	1364.84	638.949	90.7534	1359.62	627.526	42.5874	1360.08	658.386	58.9537	1403.28	742.707	786.243	1040.3	744.549	675.521	1043.22	697.842	789.013	1093.2	691.377	678.387	1093.8	709.288	271.48	1031.45	713.636	191.659	1043.59	665.944	274.907	1063.27	670.679	190.837	1071.92	641.83	90.5475	1088.84	633.311	43.0446	1085.11	663.433	60.3949	1046.79	764.309	966.539	1384.95	735.432	553.285	1386.98	731.938	540.071	1270.81	732.342	491.505	1397.7	781.665	462.498	1343.81	702.064	110.501	1397.33	720.053	116.628	1314.71	850.2	64.4127	1319.66	829.733	56.3644	1427.13	855.087	73.1334	1362.04	802.231	965.231	1056.83	752.98	550.522	1052.29	733.298	539.841	1162.21	735.362	490.459	1039.97	786.721	461.812	1091.97	705.113	108.81	1050.98	725.582	119.297	1129.08	854.972	62.8032	1133.47	827.108	56.5704	1026.7	861.054	69.6754	1088.65
0.973	858.508	1060.33	1337.41	880.178	1066.84	1126.78	698.832	1097.89	1258.33	702.562	1099.08	1181.6	795.488	1135.53	1358.7	818.97	1134.78	1090.07	727.65	761.794	1399.03	735.294	651.19	1396.61	679.024	760.628	1348.32	681.11	650.63	1345.93	698.82	271.297	1410.73	702.354	190.568	1400.77	659.1	273.985	1373.72	660.961	194.373	1364.84	638.951	90.7586	1359.61	627.529	42.5846	1360.08	658.392	58.9575	1403.28	742.732	786.248	1040.29	744.563	675.525	1043.21	697.857	789.028	1093.18	691.386	678.395	1093.8	709.287	271.481	1031.45	713.632	191.664	1043.58	665.945	274.91	1063.27	670.685	190.839	1071.91	641.836	90.5404	1088.85	633.318	43.0417	1085.11	663.438	60.3924	1046.79	764.331	966.544	1384.95	735.432	553.288	1386.98	731.956	540.068	1270.81	732.348	491.497	1397.69	781.667	462.499	1343.8	702.062	110.497	1397.32	720.045	116.638	1314.71	850.205	64.4149	1319.66	829.738	56.3694	1427.12	855.094	73.1414	1362.04	802.25	965.23	1056.83	752.991	550.517	1052.28	733.323	539.854	1162.21	735.376	490.457	1039.96	786.737	461.813	1091.97	705.109	108.805	1050.97	725.586	119.286	1129.08	854.97	62.8022	1133.48	827.104	56.5729	1026.69	861.052	69.6736	1088.64
0.98	858.527	1060.33	1337.4	880.218	1066.87	1126.77	698.843	1097.88	1258.33	702.578	1099.07	1181.59	795.504	1135.53	1358.69	818.981	1134.77	1090.05	727.67	761.786	1399.02	735.318	651.189	1396.59	679.033	760.635	1348.32	681.126	650.634	1345.92	698.828	271.297	1410.72	702.362	190.561	1400.76	659.1	273.989	1373.73	660.962	194.374	1364.84	638.953	90.7562	1359.61	627.531	42.5897	1360.08	658.386	58.9544	1403.28	742.756	786.239	1040.28	744.588	675.516	1043.2	697.865	789.022	1093.18	691.404	678.389	1093.78	709.298	271.48	1031.45	713.64	191.657	1043.58	665.945	274.909	1063.27	670.684	190.839	1071.91	641.838	90.5421	1088.85	633.317	43.0399	1085.12	663.433	60.3926	1046.79	764.333	966.553	1384.94	735.444	553.289	1386.97	731.943	540.071	1270.8	732.356	491.505	1397.69	781.688	462.498	1343.8	701.768	110.656	1397.57	720.055	116.634	1314.71	850.204	64.4097	1319.66	829.734	56.3631	1427.13	855.096	73.1337	1362.04	802.273	965.217	1056.82	753.011	550.519	1052.28	733.321	539.86	1162.2	735.386	490.451	1039.96	786.747	461.808	1091.96	705.116	108.809	1050.98	725.591	119.289	1129.07	854.969	62.8028	1133.48	827.107	56.5675	1026.7	861.057	69.669	1088.64
0.987	858.545	1060.32	1337.39	880.213	1066.84	1126.75	698.86	1097.89	1258.31	702.591	1099.07	1181.58	795.525	1135.52	1358.67	818.978	1134.77	1090.04	727.684	761.791	1399.02	735.318	651.189	1396.59	679.053	760.632	1348.31	681.14	650.636	1345.93	698.825	271.293	1410.72	702.365	190.558	1400.76	659.105	273.988	1373.72	660.963	194.378	1364.83	638.955	90.7582	1359.61	627.525	42.5861	1360.08	658.39	58.9537	1403.29	742.76	786.24	1040.27	744.597	675.521	1043.2	697.879	789.018	1093.17	691.418	678.386	1093.77	709.298	271.481	1031.44	713.639	191.661	1043.57	665.947	274.908	1063.26	670.683	190.839	1071.9	641.836	90.5366	1088.85	633.316	43.0496	1085.11	663.441	60.3903	1046.79	764.357	966.531	1384.92	735.453	553.284	1386.96	731.955	540.069	1270.79	732.367	491.504	1397.68	781.694	462.502	1343.79	702.07	110.5	1397.34	720.052	116.638	1314.71	850.2	64.4054	1319.66	829.737	56.365	1427.12	855.091	73.1375	1362.05	802.283	965.218	1056.8	753.013	550.519	1052.27	733.338	539.847	1162.19	735.384	490.454	1039.96	786.752	461.807	1091.95	705.115	108.806	1050.98	725.592	119.302	1129.09	854.977	62.796	1133.48	827.108	56.5662	1026.7	861.058	69.6759	1088.64
0.993	858.561	1060.32	1337.38	880.221	1066.84	1126.73	698.88	1097.89	1258.31	702.612	1099.08	1181.57	795.545	1135.53	1358.65	818.991	1134.77	1090.03	727.702	761.793	1399.01	735.335	651.191	1396.6	679.074	760.63	1348.3	681.154	650.636	1345.92	698.836	271.307	1410.72	702.369	190.568	1400.76	659.114	273.995	1373.72	660.969	194.377	1364.84	638.954	90.7641	1359.61	627.532	42.5877	1360.09	658.39	58.9587	1403.28	742.782	786.239	1040.26	744.61	675.518	1043.19	697.901	789.019	1093.14	691.431	678.394	1093.76	709.296	271.488	1031.44	713.644	191.66	1043.58	665.959	274.913	1063.26	670.688	190.84	1071.91	641.837	90.5457	1088.85	633.317	43.0412	1085.12	663.435	60.381	1046.79	764.38	966.539	1384.92	735.461	553.292	1386.96	731.957	540.07	1270.79	732.376	491.505	1397.67	781.704	462.496	1343.78	701.776	110.658	1397.57	720.057	116.632	1314.71	850.203	64.411	1319.66	829.736	56.3691	1427.13	855.097	73.1293	1362.04	802.305	965.217	1056.8	753.026	550.512	1052.26	733.341	539.862	1162.19	735.409	490.454	1039.95	786.761	461.813	1091.96	705.117	108.805	1050.98	725.589	119.304	1129.09	854.97	62.7967	1133.48	827.113	56.5743	1026.71	861.052	69.6696	1088.65
