Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
7.252	848.532	1107.221	1351.597	860.97	1098.104	1121.206	669.715	1132.236	1277.318	678.182	1136.582	1180.882	770.773	1167.389	1396.326	790.131	1171.037	1075.287	745.069	816.464	1420.582	745.65	706.853	1418.126	686.069	819.858	1386.005	680.849	709.758	1383.022	703.557	285.974	1427.993	709.514	205.695	1415.383	660.448	287.716	1395.529	664.553	208.257	1383.176	645.351	92.479	1365.909	636.966	47.681	1366.31	671.214	64.802	1413.738	754.897	842.458	1042.436	756.38	732.16	1037.358	698.104	841.9	1080.2	693.489	732.024	1071.106	703.761	285.828	1028.568	708.764	205.66	1037.101	666.554	289.026	1066.641	670.684	204.25	1071.068	645.005	92.442	1084.732	634.665	47.223	1084.252	665.443	66.543	1040.454	755.014	996.519	1402.181	731.0	578.427	1406.76	738.103	563.721	1277.778	722.62	512.267	1410.583	782.716	488.515	1360.107	707.724	108.625	1409.047	727.538	121.097	1323.164	861.058	64.653	1324.174	833.768	59.217	1434.674	863.883	79.277	1373.925	775.703	1006.62	1061.529	754.445	576.347	1045.921	749.179	558.446	1173.602	751.572	506.397	1040.255	792.466	469.503	1101.512	710.186	106.931	1047.663	727.371	114.826	1134.759	858.453	62.76	1132.562	825.448	56.907	1021.882	863.053	73.377	1085.539
7.258	848.541	1107.211	1351.601	860.976	1098.109	1121.21	669.734	1132.237	1277.328	678.199	1136.579	1180.884	770.79	1167.396	1396.327	790.13	1171.036	1075.283	745.087	816.459	1420.582	745.671	706.844	1418.12	686.08	819.872	1386.003	680.859	709.754	1383.025	703.565	285.971	1428.009	709.523	205.69	1415.384	660.453	287.725	1395.527	664.552	208.262	1383.186	645.349	92.479	1365.913	636.966	47.669	1366.313	671.221	64.802	1413.73	754.918	842.345	1042.519	756.4	732.158	1037.37	698.116	841.893	1080.194	693.505	732.019	1071.119	703.764	285.837	1028.564	708.777	205.652	1037.106	666.561	289.017	1066.639	670.687	204.252	1071.067	645.013	92.431	1084.724	634.667	47.22	1084.265	665.439	66.547	1040.462	755.02	996.513	1402.19	731.017	578.426	1406.764	738.098	563.721	1277.781	722.629	512.262	1410.576	782.719	488.502	1360.111	707.728	108.608	1409.065	727.527	121.107	1323.168	861.064	64.649	1324.176	833.771	59.219	1434.688	863.883	79.272	1373.928	775.71	1006.619	1061.526	754.461	576.346	1045.919	749.191	558.439	1173.609	751.578	506.39	1040.258	792.485	469.513	1101.514	710.188	106.913	1047.678	727.374	114.824	1134.758	858.455	62.756	1132.561	825.465	56.907	1021.888	863.066	73.372	1085.545
7.265	848.563	1107.211	1351.606	860.97	1098.107	1121.21	669.734	1132.236	1277.334	678.197	1136.583	1180.913	770.809	1167.394	1396.339	790.147	1171.037	1075.287	745.105	816.458	1420.594	745.681	706.851	1418.127	686.092	819.862	1386.015	680.867	709.757	1383.026	703.57	285.969	1428.004	709.527	205.691	1415.386	660.454	287.723	1395.536	664.558	208.266	1383.177	645.352	92.48	1365.915	636.973	47.676	1366.311	671.216	64.805	1413.734	754.908	842.431	1042.431	756.398	732.162	1037.366	698.117	841.895	1080.21	693.512	732.016	1071.118	703.769	285.828	1028.57	708.769	205.657	1037.11	666.558	289.022	1066.636	670.689	204.243	1071.074	645.005	92.429	1084.735	634.676	47.221	1084.265	665.447	66.555	1040.447	755.031	996.512	1402.188	731.031	578.419	1406.759	738.097	563.723	1277.777	722.646	512.258	1410.586	782.733	488.508	1360.118	707.727	108.618	1409.047	727.528	121.106	1323.162	861.063	64.646	1324.179	833.77	59.216	1434.678	863.88	79.288	1373.936	775.727	1006.617	1061.543	754.462	576.348	1045.934	749.19	558.453	1173.613	751.6	506.393	1040.26	792.494	469.51	1101.522	710.19	106.921	1047.675	727.382	114.823	1134.752	858.453	62.744	1132.562	825.463	56.903	1021.885	863.066	73.375	1085.54
7.272	848.57	1107.208	1351.605	860.979	1098.099	1121.218	669.739	1132.234	1277.332	678.206	1136.576	1180.912	770.822	1167.388	1396.343	790.155	1171.036	1075.291	745.114	816.447	1420.591	745.688	706.85	1418.124	686.106	819.858	1386.014	680.884	709.753	1383.033	703.569	285.975	1428.002	709.531	205.692	1415.381	660.454	287.728	1395.537	664.561	208.267	1383.178	645.356	92.481	1365.919	636.963	47.669	1366.314	671.227	64.797	1413.744	754.937	842.349	1042.516	756.4	732.154	1037.361	698.126	841.901	1080.198	693.521	732.02	1071.122	703.769	285.835	1028.585	708.772	205.649	1037.114	666.555	289.029	1066.644	670.693	204.257	1071.071	645.012	92.434	1084.739	634.664	47.236	1084.258	665.445	66.554	1040.462	755.047	996.507	1402.192	731.033	578.42	1406.752	738.12	563.712	1277.78	722.647	512.268	1410.583	782.726	488.51	1360.13	707.73	108.627	1409.041	727.537	121.107	1323.172	861.064	64.646	1324.174	833.767	59.22	1434.687	863.872	79.276	1373.93	775.729	1006.624	1061.552	754.472	576.351	1045.925	749.188	558.462	1173.608	751.606	506.401	1040.272	792.491	469.506	1101.519	710.196	106.937	1047.667	727.38	114.818	1134.755	858.456	62.742	1132.557	825.471	56.859	1021.881	863.066	73.368	1085.539
7.278	848.583	1107.198	1351.608	860.994	1098.091	1121.234	669.756	1132.23	1277.345	678.211	1136.576	1180.911	770.828	1167.397	1396.345	790.152	1171.034	1075.303	745.121	816.456	1420.613	745.706	706.847	1418.128	686.114	819.862	1386.034	680.888	709.75	1383.039	703.583	285.978	1427.998	709.529	205.688	1415.389	660.465	287.727	1395.536	664.558	208.263	1383.187	645.35	92.474	1365.911	636.969	47.679	1366.319	671.224	64.799	1413.74	754.913	842.435	1042.424	756.412	732.162	1037.363	698.141	841.894	1080.206	693.531	732.015	1071.117	703.768	285.838	1028.575	708.782	205.651	1037.116	666.566	289.023	1066.641	670.694	204.251	1071.079	644.997	92.439	1084.72	634.676	47.225	1084.257	665.448	66.547	1040.466	755.057	996.504	1402.199	731.042	578.418	1406.77	738.117	563.715	1277.784	722.664	512.254	1410.579	782.739	488.499	1360.118	707.728	108.63	1409.046	727.534	121.111	1323.17	861.056	64.651	1324.179	833.772	59.215	1434.68	863.879	79.289	1373.94	775.717	1006.609	1061.547	754.471	576.351	1045.932	749.197	558.46	1173.617	751.604	506.397	1040.276	792.492	469.508	1101.52	710.19	106.927	1047.664	727.379	114.823	1134.76	858.462	62.757	1132.559	825.467	56.86	1021.889	863.061	73.369	1085.543
7.285	848.588	1107.195	1351.613	860.988	1098.081	1121.243	669.757	1132.234	1277.369	678.208	1136.573	1180.927	770.843	1167.382	1396.349	790.166	1171.032	1075.316	745.13	816.448	1420.599	745.707	706.837	1418.129	686.108	819.859	1386.027	680.894	709.746	1383.04	703.571	285.966	1428.007	709.527	205.683	1415.389	660.471	287.722	1395.539	664.559	208.264	1383.184	645.351	92.477	1365.912	636.962	47.681	1366.315	671.222	64.798	1413.737	754.933	842.454	1042.447	756.417	732.164	1037.365	698.143	841.899	1080.207	693.528	732.015	1071.121	703.782	285.839	1028.572	708.786	205.657	1037.114	666.563	289.027	1066.641	670.697	204.251	1071.082	645.009	92.43	1084.736	634.672	47.223	1084.265	665.45	66.55	1040.465	755.066	996.499	1402.193	731.048	578.411	1406.763	738.132	563.717	1277.79	722.655	512.254	1410.581	782.748	488.504	1360.13	707.729	108.619	1409.059	727.519	121.1	1323.162	861.055	64.651	1324.175	833.783	59.226	1434.678	863.883	79.287	1373.94	775.745	1006.612	1061.555	754.489	576.339	1045.934	749.205	558.454	1173.624	751.632	506.397	1040.286	792.507	469.502	1101.521	710.192	106.919	1047.678	727.385	114.824	1134.756	858.454	62.748	1132.56	825.461	56.906	1021.889	863.061	73.366	1085.539
7.292	848.594	1107.185	1351.616	860.99	1098.079	1121.247	669.762	1132.236	1277.377	678.219	1136.566	1180.929	770.854	1167.39	1396.367	790.169	1171.035	1075.306	745.134	816.449	1420.613	745.713	706.839	1418.136	686.121	819.854	1386.033	680.895	709.753	1383.054	703.572	285.967	1428.006	709.528	205.692	1415.39	660.465	287.724	1395.543	664.561	208.266	1383.187	645.354	92.486	1365.916	636.959	47.67	1366.319	671.222	64.801	1413.743	754.951	842.347	1042.527	756.423	732.159	1037.374	698.15	841.897	1080.213	693.534	732.018	1071.126	703.784	285.837	1028.578	708.782	205.657	1037.112	666.577	289.028	1066.65	670.698	204.259	1071.072	645.013	92.44	1084.737	634.673	47.222	1084.258	665.447	66.561	1040.468	755.073	996.502	1402.206	731.054	578.414	1406.769	738.137	563.716	1277.792	722.664	512.256	1410.585	782.752	488.505	1360.133	707.725	108.63	1409.055	727.529	121.109	1323.173	861.058	64.648	1324.174	833.774	59.22	1434.68	863.876	79.277	1373.94	775.732	1006.615	1061.558	754.497	576.336	1045.951	749.208	558.461	1173.619	751.631	506.393	1040.284	792.515	469.504	1101.537	710.197	106.923	1047.692	727.377	114.818	1134.766	858.461	62.757	1132.555	825.456	56.904	1021.889	863.066	73.365	1085.546
7.298	848.603	1107.184	1351.622	861.008	1098.086	1121.252	669.77	1132.218	1277.378	678.227	1136.565	1180.943	770.863	1167.397	1396.366	790.173	1171.035	1075.314	745.139	816.441	1420.612	745.716	706.829	1418.144	686.125	819.85	1386.05	680.9	709.748	1383.061	703.572	285.977	1428.01	709.53	205.684	1415.389	660.471	287.72	1395.539	664.559	208.262	1383.189	645.351	92.476	1365.925	636.959	47.68	1366.319	671.212	64.801	1413.746	754.954	842.448	1042.466	756.43	732.157	1037.375	698.152	841.907	1080.209	693.541	732.013	1071.13	703.792	285.828	1028.574	708.791	205.652	1037.116	666.58	289.03	1066.648	670.705	204.252	1071.088	645.006	92.44	1084.735	634.665	47.227	1084.264	665.446	66.557	1040.471	755.074	996.492	1402.204	731.059	578.409	1406.77	738.152	563.707	1277.807	722.674	512.247	1410.587	782.754	488.5	1360.135	707.732	108.625	1409.059	727.516	121.1	1323.171	861.064	64.648	1324.179	833.786	59.219	1434.681	863.885	79.279	1373.943	775.755	1006.615	1061.565	754.51	576.333	1045.956	749.212	558.446	1173.626	751.635	506.393	1040.3	792.516	469.497	1101.553	710.199	106.937	1047.66	727.383	114.823	1134.759	858.459	62.756	1132.561	825.462	56.902	1021.885	863.071	73.368	1085.541
7.305	848.61	1107.183	1351.624	861.003	1098.078	1121.257	669.776	1132.23	1277.383	678.219	1136.573	1180.945	770.864	1167.388	1396.381	790.178	1171.036	1075.324	745.14	816.441	1420.618	745.729	706.83	1418.141	686.127	819.848	1386.055	680.905	709.745	1383.067	703.57	285.965	1428.012	709.531	205.685	1415.393	660.471	287.719	1395.542	664.558	208.27	1383.198	645.349	92.475	1365.923	636.963	47.677	1366.317	671.212	64.8	1413.745	754.961	842.344	1042.534	756.447	732.158	1037.387	698.161	841.9	1080.224	693.543	732.025	1071.129	703.788	285.842	1028.59	708.79	205.66	1037.118	666.584	289.037	1066.657	670.7	204.256	1071.084	645.01	92.439	1084.741	634.671	47.229	1084.267	665.449	66.546	1040.473	755.086	996.491	1402.22	731.061	578.402	1406.772	738.139	563.716	1277.8	722.675	512.239	1410.579	782.758	488.487	1360.14	707.723	108.631	1409.065	727.534	121.101	1323.171	861.062	64.647	1324.186	833.783	59.213	1434.685	863.882	79.283	1373.937	775.751	1006.609	1061.568	754.505	576.343	1045.96	749.221	558.454	1173.631	751.643	506.397	1040.303	792.529	469.504	1101.562	710.209	106.925	1047.692	727.383	114.822	1134.765	858.454	62.753	1132.566	825.467	56.903	1021.894	863.073	73.363	1085.549
7.312	848.608	1107.175	1351.635	861.013	1098.08	1121.259	669.783	1132.218	1277.387	678.229	1136.562	1180.952	770.868	1167.393	1396.388	790.188	1171.042	1075.32	745.141	816.443	1420.634	745.725	706.83	1418.135	686.121	819.861	1386.054	680.909	709.749	1383.06	703.574	285.974	1428.016	709.527	205.682	1415.395	660.476	287.718	1395.541	664.556	208.268	1383.196	645.35	92.479	1365.915	636.964	47.674	1366.32	671.221	64.801	1413.736	754.96	842.448	1042.464	756.443	732.157	1037.391	698.161	841.91	1080.229	693.555	732.017	1071.14	703.794	285.844	1028.587	708.795	205.664	1037.116	666.586	289.026	1066.653	670.703	204.259	1071.081	645.017	92.431	1084.739	634.672	47.219	1084.261	665.446	66.544	1040.47	755.08	996.496	1402.224	731.063	578.404	1406.768	738.139	563.713	1277.8	722.661	512.242	1410.592	782.763	488.501	1360.135	707.72	108.624	1409.058	727.518	121.106	1323.167	861.07	64.646	1324.179	833.781	59.213	1434.692	863.886	79.278	1373.943	775.752	1006.612	1061.568	754.513	576.342	1045.965	749.213	558.447	1173.626	751.643	506.391	1040.302	792.517	469.499	1101.546	710.19	106.929	1047.679	727.384	114.818	1134.765	858.458	62.741	1132.55	825.481	56.862	1021.897	863.07	73.368	1085.551
7.318	848.61	1107.184	1351.644	861.004	1098.084	1121.273	669.779	1132.232	1277.384	678.223	1136.559	1180.956	770.872	1167.399	1396.388	790.202	1171.047	1075.334	745.141	816.447	1420.646	745.723	706.829	1418.14	686.124	819.854	1386.056	680.908	709.751	1383.066	703.567	285.968	1428.008	709.527	205.681	1415.393	660.471	287.719	1395.548	664.551	208.267	1383.186	645.35	92.473	1365.922	636.968	47.681	1366.322	671.214	64.799	1413.741	754.962	842.45	1042.464	756.439	732.153	1037.397	698.17	841.905	1080.221	693.556	732.017	1071.146	703.795	285.838	1028.598	708.783	205.664	1037.121	666.59	289.03	1066.658	670.701	204.261	1071.082	645.008	92.439	1084.745	634.674	47.222	1084.263	665.442	66.556	1040.466	755.081	996.495	1402.228	731.053	578.407	1406.788	738.145	563.716	1277.809	722.667	512.241	1410.597	782.763	488.495	1360.137	707.722	108.627	1409.055	727.523	121.102	1323.18	861.067	64.639	1324.186	833.784	59.221	1434.686	863.878	79.276	1373.937	775.764	1006.616	1061.574	754.517	576.341	1045.971	749.215	558.453	1173.632	751.649	506.392	1040.312	792.519	469.495	1101.55	710.195	106.942	1047.667	727.387	114.816	1134.762	858.468	62.741	1132.552	825.472	56.865	1021.896	863.077	73.371	1085.556
7.325	848.621	1107.182	1351.639	861.021	1098.09	1121.28	669.786	1132.221	1277.385	678.236	1136.564	1180.959	770.879	1167.394	1396.397	790.205	1171.039	1075.327	745.138	816.443	1420.644	745.721	706.837	1418.139	686.128	819.859	1386.063	680.906	709.751	1383.067	703.572	285.971	1428.017	709.523	205.688	1415.395	660.468	287.719	1395.544	664.552	208.265	1383.193	645.348	92.483	1365.923	636.965	47.672	1366.322	671.214	64.798	1413.746	754.981	842.356	1042.536	756.451	732.161	1037.391	698.184	841.912	1080.238	693.556	732.026	1071.146	703.799	285.846	1028.587	708.795	205.665	1037.119	666.594	289.029	1066.672	670.697	204.263	1071.09	645.013	92.443	1084.741	634.675	47.232	1084.268	665.449	66.554	1040.467	755.083	996.503	1402.227	731.06	578.412	1406.778	738.134	563.714	1277.812	722.665	512.243	1410.599	782.758	488.489	1360.134	707.721	108.64	1409.066	727.519	121.105	1323.169	861.065	64.634	1324.171	833.778	59.212	1434.691	863.891	79.278	1373.942	775.764	1006.627	1061.58	754.517	576.339	1045.976	749.22	558.466	1173.629	751.634	506.395	1040.314	792.517	469.501	1101.569	710.2	106.937	1047.675	727.384	114.823	1134.756	858.468	62.748	1132.557	825.464	56.909	1021.892	863.073	73.371	1085.547
7.332	848.618	1107.183	1351.643	861.009	1098.088	1121.282	669.786	1132.222	1277.397	678.247	1136.562	1180.966	770.886	1167.395	1396.407	790.217	1171.049	1075.337	745.136	816.453	1420.65	745.719	706.837	1418.143	686.124	819.857	1386.059	680.91	709.75	1383.076	703.573	285.97	1428.005	709.517	205.688	1415.394	660.467	287.724	1395.542	664.553	208.267	1383.182	645.352	92.477	1365.916	636.957	47.68	1366.315	671.206	64.799	1413.746	754.979	842.35	1042.555	756.446	732.152	1037.395	698.19	841.902	1080.254	693.567	732.021	1071.148	703.798	285.842	1028.596	708.803	205.667	1037.122	666.591	289.029	1066.678	670.708	204.266	1071.092	645.015	92.441	1084.737	634.676	47.231	1084.273	665.449	66.552	1040.481	755.093	996.49	1402.226	731.056	578.411	1406.778	738.136	563.711	1277.809	722.666	512.258	1410.59	782.762	488.494	1360.146	707.731	108.625	1409.055	727.519	121.092	1323.172	861.071	64.644	1324.182	833.779	59.216	1434.674	863.881	79.269	1373.932	775.772	1006.625	1061.593	754.523	576.335	1045.978	749.22	558.46	1173.646	751.649	506.397	1040.325	792.514	469.496	1101.565	710.206	106.916	1047.707	727.391	114.819	1134.759	858.471	62.752	1132.56	825.476	56.863	1021.894	863.069	73.363	1085.547
7.338	848.617	1107.175	1351.665	861.019	1098.09	1121.286	669.785	1132.229	1277.397	678.254	1136.563	1180.963	770.883	1167.401	1396.408	790.225	1171.043	1075.338	745.135	816.445	1420.653	745.722	706.843	1418.148	686.123	819.865	1386.065	680.902	709.755	1383.065	703.565	285.971	1428.014	709.523	205.682	1415.394	660.467	287.727	1395.542	664.549	208.265	1383.192	645.354	92.479	1365.927	636.968	47.681	1366.32	671.208	64.802	1413.746	754.962	842.458	1042.483	756.447	732.161	1037.394	698.173	841.919	1080.256	693.558	732.025	1071.157	703.804	285.842	1028.599	708.799	205.668	1037.125	666.598	289.035	1066.67	670.706	204.258	1071.099	645.012	92.438	1084.753	634.679	47.229	1084.264	665.447	66.561	1040.48	755.093	996.501	1402.232	731.051	578.416	1406.786	738.13	563.721	1277.816	722.659	512.258	1410.591	782.756	488.503	1360.132	707.723	108.636	1409.062	727.517	121.103	1323.167	861.057	64.637	1324.172	833.781	59.224	1434.684	863.875	79.279	1373.936	775.762	1006.621	1061.588	754.522	576.335	1045.993	749.216	558.463	1173.653	751.653	506.402	1040.319	792.505	469.503	1101.556	710.201	106.918	1047.704	727.387	114.818	1134.763	858.459	62.75	1132.56	825.467	56.907	1021.896	863.073	73.369	1085.545
7.345	848.618	1107.169	1351.657	861.018	1098.082	1121.307	669.797	1132.223	1277.405	678.253	1136.565	1180.959	770.894	1167.403	1396.409	790.217	1171.046	1075.329	745.136	816.448	1420.657	745.723	706.838	1418.149	686.127	819.861	1386.071	680.904	709.754	1383.066	703.571	285.972	1428.01	709.522	205.691	1415.393	660.469	287.721	1395.54	664.551	208.265	1383.191	645.352	92.481	1365.914	636.965	47.682	1366.318	671.216	64.799	1413.74	754.981	842.356	1042.571	756.44	732.164	1037.405	698.184	841.914	1080.266	693.57	732.031	1071.165	703.804	285.85	1028.601	708.798	205.667	1037.129	666.6	289.033	1066.677	670.711	204.267	1071.099	645.007	92.449	1084.731	634.687	47.224	1084.265	665.457	66.557	1040.475	755.099	996.497	1402.238	731.052	578.418	1406.783	738.132	563.723	1277.808	722.663	512.246	1410.6	782.751	488.496	1360.137	707.725	108.623	1409.06	727.521	121.101	1323.171	861.063	64.648	1324.179	833.778	59.213	1434.689	863.889	79.276	1373.931	775.777	1006.624	1061.591	754.525	576.341	1045.987	749.238	558.457	1173.648	751.664	506.399	1040.323	792.53	469.498	1101.56	710.22	106.919	1047.709	727.384	114.826	1134.763	858.464	62.745	1132.563	825.473	56.905	1021.897	863.06	73.375	1085.542
7.352	848.62	1107.173	1351.665	861.021	1098.082	1121.3	669.797	1132.224	1277.406	678.251	1136.564	1180.961	770.896	1167.401	1396.414	790.229	1171.052	1075.342	745.128	816.455	1420.66	745.719	706.845	1418.151	686.126	819.864	1386.067	680.907	709.764	1383.071	703.565	285.971	1428.007	709.519	205.69	1415.392	660.462	287.726	1395.543	664.547	208.261	1383.196	645.36	92.475	1365.926	636.967	47.672	1366.311	671.213	64.805	1413.733	754.968	842.455	1042.49	756.452	732.171	1037.409	698.191	841.909	1080.267	693.568	732.026	1071.163	703.804	285.854	1028.607	708.799	205.672	1037.126	666.601	289.035	1066.685	670.709	204.255	1071.106	645.014	92.448	1084.744	634.681	47.234	1084.269	665.449	66.561	1040.486	755.099	996.505	1402.249	731.051	578.414	1406.787	738.129	563.724	1277.813	722.661	512.254	1410.596	782.759	488.496	1360.132	707.72	108.621	1409.054	727.519	121.105	1323.172	861.049	64.647	1324.171	833.778	59.22	1434.684	863.881	79.278	1373.937	775.792	1006.624	1061.596	754.517	576.345	1045.991	749.225	558.465	1173.662	751.651	506.398	1040.318	792.531	469.507	1101.581	710.202	106.934	1047.707	727.388	114.825	1134.767	858.461	62.756	1132.559	825.462	56.918	1021.894	863.071	73.369	1085.548
7.358	848.62	1107.164	1351.66	861.025	1098.079	1121.318	669.796	1132.228	1277.4	678.255	1136.564	1180.968	770.898	1167.418	1396.412	790.243	1171.057	1075.336	745.135	816.45	1420.668	745.718	706.845	1418.156	686.13	819.859	1386.078	680.905	709.754	1383.067	703.561	285.978	1428.017	709.516	205.69	1415.399	660.459	287.726	1395.536	664.556	208.266	1383.192	645.354	92.48	1365.923	636.955	47.682	1366.316	671.214	64.795	1413.736	754.99	842.351	1042.574	756.452	732.157	1037.416	698.178	841.915	1080.271	693.574	732.021	1071.171	703.805	285.845	1028.609	708.798	205.663	1037.14	666.601	289.04	1066.69	670.714	204.264	1071.093	645.016	92.445	1084.745	634.672	47.227	1084.269	665.456	66.558	1040.475	755.092	996.501	1402.256	731.058	578.42	1406.789	738.141	563.725	1277.8	722.656	512.261	1410.601	782.756	488.505	1360.143	707.718	108.628	1409.059	727.505	121.11	1323.165	861.053	64.642	1324.179	833.78	59.211	1434.682	863.879	79.275	1373.937	775.795	1006.62	1061.608	754.524	576.347	1045.991	749.23	558.463	1173.661	751.663	506.403	1040.334	792.537	469.514	1101.585	710.203	106.948	1047.67	727.388	114.826	1134.762	858.46	62.752	1132.574	825.466	56.868	1021.887	863.065	73.374	1085.546
7.365	848.623	1107.155	1351.665	861.031	1098.074	1121.32	669.796	1132.23	1277.405	678.261	1136.556	1180.965	770.9	1167.424	1396.417	790.248	1171.048	1075.335	745.129	816.445	1420.67	745.718	706.838	1418.161	686.123	819.862	1386.076	680.909	709.749	1383.081	703.566	285.977	1428.017	709.521	205.694	1415.4	660.463	287.726	1395.541	664.549	208.272	1383.189	645.346	92.474	1365.92	636.962	47.675	1366.314	671.203	64.798	1413.742	754.972	842.456	1042.494	756.462	732.161	1037.423	698.193	841.91	1080.28	693.581	732.023	1071.182	703.806	285.853	1028.618	708.806	205.672	1037.132	666.604	289.038	1066.684	670.713	204.272	1071.092	645.016	92.443	1084.734	634.679	47.233	1084.267	665.448	66.558	1040.481	755.093	996.513	1402.261	731.047	578.413	1406.785	738.127	563.719	1277.804	722.661	512.257	1410.594	782.752	488.507	1360.147	707.721	108.618	1409.05	727.528	121.108	1323.179	861.059	64.645	1324.18	833.779	59.218	1434.68	863.878	79.283	1373.932	775.816	1006.62	1061.62	754.531	576.33	1045.999	749.228	558.465	1173.666	751.657	506.404	1040.344	792.533	469.503	1101.572	710.2	106.923	1047.695	727.383	114.829	1134.77	858.454	62.759	1132.576	825.469	56.872	1021.891	863.065	73.378	1085.549
7.372	848.62	1107.157	1351.676	861.042	1098.076	1121.343	669.799	1132.229	1277.4	678.259	1136.566	1180.969	770.897	1167.435	1396.422	790.264	1171.047	1075.343	745.136	816.448	1420.689	745.721	706.84	1418.168	686.13	819.862	1386.089	680.911	709.751	1383.074	703.571	285.976	1428.012	709.519	205.691	1415.395	660.462	287.734	1395.541	664.551	208.266	1383.185	645.348	92.48	1365.925	636.962	47.683	1366.314	671.219	64.805	1413.735	754.999	842.347	1042.575	756.459	732.161	1037.426	698.195	841.917	1080.281	693.581	732.021	1071.175	703.805	285.852	1028.615	708.809	205.665	1037.136	666.606	289.038	1066.692	670.712	204.266	1071.098	645.016	92.436	1084.743	634.68	47.226	1084.264	665.451	66.556	1040.478	755.093	996.508	1402.266	731.054	578.413	1406.788	738.134	563.733	1277.812	722.668	512.256	1410.594	782.756	488.506	1360.146	707.723	108.62	1409.059	727.523	121.115	1323.167	861.06	64.648	1324.171	833.776	59.218	1434.682	863.873	79.281	1373.933	775.798	1006.625	1061.624	754.533	576.34	1045.999	749.238	558.463	1173.667	751.677	506.405	1040.344	792.537	469.508	1101.584	710.205	106.916	1047.703	727.389	114.829	1134.767	858.449	62.757	1132.575	825.472	56.875	1021.891	863.069	73.376	1085.546
