Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
63	2.768158	-5.013178	5.040763	10.776774	7.728296	87.025713	-1.421253	-10.891663	7.764428	1.886273	-5.229340	4.942417	12.371696	8.845922	85.213752	-4.024188	-12.873584	2.991459	3.620275	-4.829677	3.061484	14.210018	7.142794	89.868459	-1.341866	-11.996847	7.194908	3.578508	-4.781293	3.008403	13.268148	8.349079	87.702499	-1.065675	-11.570374	5.793677	4.045143	-4.469305	3.032096	13.251507	6.504245	88.828877	-3.473045	-14.414187	3.407729	3.443791	-5.281146	1.464439	13.899060	7.307495	90.143581	-0.826981	-11.142543	-0.405582	3.087184	-4.590510	1.954822	12.659187	7.709673	90.379693	-1.458992	-12.631042	5.608266	2.952450	-5.136353	2.594864	15.068185	7.003654	88.919611	-1.003945	-12.080851	2.601191	3.050351	-5.365609	1.056477	14.806960	7.996239	89.043463	-1.411477	-11.543837	3.515914	2.839424	-5.074094	2.488498	13.670926	6.836512	89.294841	-1.547951	-12.699301	3.836393	3.476052	-4.975398	2.638530	15.310599	8.730119	87.854785	-3.917087	-11.355957	5.444126	2.792811	-5.624599	3.075883	14.724979	8.473412	85.840171	-2.687852	-12.025066	0.823145	3.338490	-4.787782	3.137995	15.108493	6.939723	89.221690	-1.266626	-11.684634	3.952507	2.397073	-5.885229	1.873364	14.481820	7.081364	89.811092	-2.093962	-12.921881	2.272467	2.617503	-5.432356	2.569483	12.611714	8.605812	87.047038	-4.250200	-13.376761	3.056580	3.635879	-4.025050	3.210697	14.433138	6.353821	90.645378	-3.686589	-12.798047	2.540894	2.827776	-5.666524	2.917336	15.151779	8.187913	87.827693	-2.471805	-12.154036	3.524343	2.451403	-5.441554	2.741645	13.521657	7.056187	90.989284	-0.958382	-12.229083	6.183798	2.333675	-5.848505	1.137094	15.275019	8.904656	88.275685	-1.448400	-11.508931	1.055306	0.934395	-6.505628	2.115417	13.805881	9.166437	87.364146	-1.142350	-10.429337	0.404248	2.488120	-5.468316	2.935598	15.105741	8.014524	87.308582	0.657979	-9.703705	3.145578	3.118453	-5.556217	2.201999	12.654601	8.811518	87.785244	-2.086905	-11.375500	4.027129
64	2.725900	-5.307841	3.330595	11.213436	7.578150	88.495307	-1.229721	-11.604965	6.648587	1.990692	-5.514794	3.307239	12.937290	8.722314	86.635639	-3.517963	-13.051687	1.978411	3.766383	-4.938645	1.395028	14.511122	7.124738	91.158130	-0.632345	-12.732091	6.020335	3.739393	-4.863586	1.458651	13.550666	8.241921	88.804192	-0.857266	-12.244409	4.560679	4.343511	-4.501091	1.266047	13.561508	6.322239	90.154876	-2.996933	-14.856887	2.352034	3.696474	-5.286912	-0.250757	14.246938	7.201146	91.264962	-0.523775	-11.543674	-1.282235	3.101697	-4.858836	0.254445	13.004571	7.703596	91.531103	-0.897514	-13.233199	4.490078	3.106637	-5.237664	1.040067	15.405232	7.043918	89.886148	-0.551873	-12.415898	1.525643	3.152570	-5.501428	-0.523741	15.108490	8.035205	90.020923	-0.959736	-12.003909	2.453573	3.077714	-5.164356	0.902646	13.949536	6.818562	90.436540	-0.837609	-12.800788	2.787824	3.591516	-5.059049	1.032167	15.566204	8.797712	89.056959	-3.317979	-11.837620	4.506241	3.086416	-5.813942	1.417825	14.839360	8.539097	87.194948	-1.958273	-11.958552	-0.070981	3.490779	-5.035529	1.402827	15.162057	6.981303	90.484737	-0.610877	-11.900950	3.022197	2.700101	-5.969318	0.160920	14.901823	6.851888	90.851954	-1.789459	-13.579412	1.363748	2.883295	-5.476806	0.980835	13.112327	8.476199	88.133777	-3.753394	-13.648431	2.309796	3.845984	-4.142396	1.544525	14.669572	6.240292	91.770215	-3.089445	-13.183516	1.686676	3.016886	-5.838747	1.279531	15.474670	8.247477	89.043381	-1.857477	-12.551624	2.594831	2.484811	-5.715968	1.106919	13.971241	6.992416	92.143110	-0.556379	-12.915792	5.150944	2.629224	-5.852908	-0.484180	15.681202	8.874887	89.345785	-1.033328	-12.059369	0.202008	1.145793	-6.705783	0.488839	14.295789	9.081458	88.564766	-0.717245	-10.888166	-0.478164	2.704909	-5.675432	1.238539	15.165852	7.977086	88.653698	1.271877	-10.009757	2.107495	3.327235	-5.709964	0.566936	12.885733	8.797039	88.933167	-1.483118	-11.732018	3.080059
65	2.658769	-5.581573	1.689607	11.809725	7.499201	89.630696	-1.237791	-12.412435	5.497204	2.113084	-5.733206	1.747364	13.590986	8.663670	87.678465	-3.042068	-13.331289	0.942143	3.871046	-5.052013	-0.229211	14.900034	7.217065	92.057199	-0.292882	-13.444577	4.782953	3.902337	-4.920773	-0.067608	13.953467	8.225893	89.590231	-0.819032	-12.961069	3.342717	4.558244	-4.570015	-0.454737	13.963590	6.298789	91.100706	-2.665692	-15.284889	1.297576	3.908340	-5.287980	-1.937289	14.700644	7.221499	92.001260	-0.376461	-12.047618	-2.089308	3.098796	-5.164407	-1.421761	13.508174	7.798712	92.305912	-0.688860	-13.900491	3.317172	3.246618	-5.330856	-0.490863	15.807739	7.194452	90.523533	-0.240710	-12.791938	0.463951	3.227650	-5.651036	-2.073217	15.493239	8.189389	90.629840	-0.659872	-12.523389	1.372143	3.241708	-5.304689	-0.648632	14.332980	6.954009	91.198197	-0.302579	-12.956473	1.717394	3.662913	-5.136413	-0.516488	15.890957	8.971262	89.926117	-2.834116	-12.415264	3.566171	3.291885	-6.010296	-0.177871	15.018137	8.756731	88.168467	-1.301134	-11.950331	-0.929696	3.577367	-5.336844	-0.288949	15.324667	7.174338	91.396954	-0.170259	-12.176100	2.097915	3.014008	-5.996713	-1.521034	15.377418	6.743019	91.480007	-1.611249	-14.227266	0.503508	3.146655	-5.459501	-0.552814	13.726820	8.427161	88.854929	-3.348539	-14.032243	1.540855	3.957823	-4.325513	-0.084263	15.039093	6.276466	92.515179	-2.654070	-13.645770	0.852983	3.165224	-6.010661	-0.308476	15.861779	8.440804	89.869482	-1.422247	-12.969092	1.633760	2.503311	-5.971438	-0.491668	14.558916	7.024334	92.924979	-0.468079	-13.657060	4.032947	2.944954	-5.806944	-2.090158	16.111897	8.949354	90.042969	-0.721872	-12.655802	-0.593048	1.353375	-6.834528	-1.122271	14.911537	9.064294	89.396058	-0.426783	-11.465138	-1.305808	2.875640	-5.886987	-0.408011	15.342251	8.100139	89.596121	1.698045	-10.411829	1.061412	3.510393	-5.840357	-1.039494	13.229654	8.881990	89.752609	-1.019245	-12.172520	2.145691
66	2.595236	-5.833860	0.093917	12.579867	7.510242	90.367329	-1.418465	-13.321611	4.332769	2.262212	-5.903465	0.224299	14.298954	8.670818	88.401660	-2.584214	-13.684104	-0.091444	3.960107	-5.187774	-1.839688	15.340375	7.409732	92.633079	-0.227877	-14.115410	3.518652	4.072084	-4.979591	-1.593370	14.472167	8.337591	90.002325	-0.934112	-13.710552	2.158092	4.713106	-4.692645	-2.154151	14.431302	6.424871	91.709003	-2.454004	-15.686853	0.266023	4.088336	-5.308955	-3.611178	15.226451	7.386692	92.367417	-0.363729	-12.621580	-2.821421	3.099451	-5.514406	-3.090369	14.143724	7.998997	92.716420	-0.765242	-14.611738	2.139195	3.382086	-5.436429	-2.010887	16.248816	7.490616	90.783609	-0.064965	-13.192960	-0.549024	3.294730	-5.831270	-3.615845	15.926014	8.454903	90.920124	-0.471310	-13.077475	0.306012	3.366311	-5.506790	-2.184364	14.790848	7.235404	91.625830	0.079666	-13.159479	0.657479	3.709776	-5.237991	-2.038819	16.271820	9.276449	90.415689	-2.495599	-13.064355	2.660382	3.432171	-6.233508	-1.740507	15.262067	9.125573	88.773026	-0.744860	-12.003720	-1.742283	3.621523	-5.703964	-1.952855	15.599705	7.533982	91.901863	0.027454	-12.521197	1.215400	3.324197	-6.009931	-3.193448	15.872362	6.765963	91.769017	-1.513614	-14.838665	-0.306058	3.408387	-5.420947	-2.058819	14.421777	8.474457	89.257254	-3.031079	-14.491797	0.760504	4.003899	-4.583895	-1.691498	15.507135	6.467486	92.889976	-2.375581	-14.151037	0.045310	3.294377	-6.213774	-1.876876	16.285689	8.764136	90.372476	-1.128535	-13.400022	0.671715	2.526823	-6.219191	-2.071445	15.245031	7.164025	93.346256	-0.608681	-14.421746	2.877565	3.272329	-5.761016	-3.705770	16.534862	9.144387	90.433205	-0.489392	-13.251453	-1.335764	1.566718	-6.909534	-2.732825	15.609019	9.129576	89.873438	-0.262999	-12.116433	-2.072269	3.024432	-6.116826	-2.039021	15.601505	8.357397	90.203306	1.969888	-10.887720	0.050154	3.679109	-5.969109	-2.639097	13.690667	9.093153	90.194632	-0.717907	-12.691640	1.249392
67	2.556827	-6.080079	-1.488249	13.469440	7.611826	90.769924	-1.686623	-14.293756	3.179809	2.443837	-6.048741	-1.282139	15.043636	8.796475	88.738311	-2.146250	-14.095863	-1.096636	4.045026	-5.377133	-3.450327	15.808451	7.744579	92.823168	-0.391621	-14.712166	2.269825	4.246334	-5.069278	-3.127182	15.057553	8.581352	90.100055	-1.127040	-14.463966	1.007483	4.816347	-4.901355	-3.839187	14.947414	6.742105	91.920222	-2.353996	-16.035119	-0.718058	4.243234	-5.373154	-5.280323	15.784664	7.718199	92.380654	-0.450918	-13.220485	-3.487250	3.112941	-5.916432	-4.756008	14.871981	8.318393	92.777059	-1.013070	-15.338179	1.006464	3.518609	-5.572694	-3.529212	16.687900	7.934446	90.718512	0.024848	-13.586186	-1.501585	3.363973	-6.064205	-5.159176	16.373976	8.869078	90.842510	-0.376859	-13.633173	-0.716213	3.471077	-5.798390	-3.706940	15.303989	7.704138	91.664682	0.301650	-13.403902	-0.361195	3.755378	-5.385706	-3.561597	16.670529	9.708222	90.580677	-2.282685	-13.730912	1.808472	3.531517	-6.505341	-3.286079	15.563320	9.648613	89.024925	-0.305677	-12.111081	-2.506595	3.654569	-6.132466	-3.602128	15.947102	8.039506	92.054123	0.046486	-12.912910	0.388750	3.617815	-6.043979	-4.859518	16.347532	6.990218	91.658394	-1.479508	-15.360973	-1.059551	3.667397	-5.402213	-3.551174	15.173157	8.678102	89.291809	-2.799621	-14.995512	-0.024146	4.015964	-4.923997	-3.285210	16.030526	6.822207	92.907977	-2.230492	-14.657872	-0.733860	3.414939	-6.490511	-3.434863	16.724288	9.269224	90.490612	-0.972971	-13.829769	-0.266998	2.567847	-6.477738	-3.643278	15.977533	7.433216	93.422438	-0.855253	-15.171217	1.738603	3.600575	-5.770707	-5.347183	16.911879	9.527794	90.458324	-0.332168	-13.790969	-2.021416	1.791870	-6.957116	-4.344840	16.333407	9.305599	90.012700	-0.198974	-12.785362	-2.780312	3.163772	-6.390751	-3.671950	15.928022	8.785260	90.411500	2.071196	-11.422285	-0.889321	3.845158	-6.123926	-4.244566	14.231068	9.430587	90.310938	-0.548357	-13.248984	0.400945
68	2.558476	-6.338803	-3.072481	14.444639	7.837669	90.813569	-1.986116	-15.295812	2.060814	2.646302	-6.206105	-2.787875	15.788067	9.056461	88.764753	-1.726172	-14.520657	-2.064068	4.133742	-5.627300	-5.067303	16.269029	8.211914	92.707159	-0.646690	-15.232677	1.068321	4.419518	-5.221491	-4.662625	15.674372	9.001187	89.856434	-1.347618	-15.182920	-0.110232	4.891481	-5.192738	-5.516783	15.477745	7.229013	91.809853	-2.316417	-16.319372	-1.655376	4.374103	-5.506549	-6.939202	16.338239	8.253209	92.023595	-0.601658	-13.798276	-4.094303	3.141014	-6.382079	-6.412368	15.653109	8.789400	92.470090	-1.335816	-16.041905	-0.043646	3.657735	-5.764623	-5.043472	17.086463	8.562358	90.308545	0.060166	-13.932718	-2.379767	3.438689	-6.352024	-6.696273	16.798459	9.421341	90.468036	-0.328369	-14.148911	-1.690409	3.574550	-6.173109	-5.211455	15.832228	8.340078	91.389520	0.415033	-13.660455	-1.331669	3.814564	-5.606105	-5.092673	17.048189	10.291987	90.403671	-2.194460	-14.361219	1.024707	3.606841	-6.850132	-4.817975	15.910257	10.344138	88.909539	0.002874	-12.258460	-3.223567	3.695942	-6.628796	-5.236440	16.336449	8.708924	91.834172	-0.069692	-13.324916	-0.375403	3.889768	-6.124137	-6.510071	16.774592	7.409345	91.233964	-1.470504	-15.775093	-1.779042	3.921770	-5.437507	-5.041572	15.931992	9.049128	89.032752	-2.617539	-15.489599	-0.806820	4.017383	-5.357222	-4.862378	16.569785	7.367249	92.551831	-2.192604	-15.122498	-1.483532	3.535956	-6.845911	-4.985009	17.145907	9.936703	90.304282	-0.894540	-14.232052	-1.173709	2.632795	-6.769050	-5.206853	16.702364	7.871143	93.136735	-1.112797	-15.855439	0.656354	3.916733	-5.863732	-7.001638	17.225373	10.092605	90.191313	-0.216020	-14.244739	-2.670679	2.030182	-7.004325	-5.948403	17.029909	9.639678	89.795343	-0.205697	-13.412731	-3.433155	3.305084	-6.718446	-5.314641	16.277510	9.361058	90.306237	2.058134	-11.969275	-1.761234	4.013648	-6.337401	-5.855005	14.818579	9.926981	90.082043	-0.496227	-13.800559	-0.390144
69	2.600835	-6.630856	-4.666384	15.449276	8.214307	90.516447	-2.263021	-16.274023	0.988239	2.864153	-6.418311	-4.291032	16.490984	9.526755	88.416747	-1.335388	-14.911228	-2.976887	4.228270	-5.969058	-6.683071	16.686904	8.860475	92.223836	-0.922055	-15.641181	-0.052138	4.584032	-5.459488	-6.180312	16.279223	9.624325	89.283962	-1.545741	-15.825008	-1.204919	4.942722	-5.589703	-7.176398	16.001158	7.931440	91.324200	-2.318738	-16.509495	-2.538185	4.482955	-5.719229	-8.567975	16.857022	8.988027	91.343553	-0.769722	-14.320949	-4.660431	3.178729	-6.911118	-8.048515	16.436681	9.418974	91.845468	-1.648451	-16.683905	-1.009585	3.797828	-6.029169	-6.537247	17.417069	9.387139	89.576400	0.073877	-14.202801	-3.186712	3.517900	-6.717999	-8.201993	17.159526	10.157109	89.744460	-0.299599	-14.571270	-2.602993	3.683773	-6.651918	-6.674219	16.343617	9.189332	90.746428	0.434494	-13.901178	-2.238788	3.893698	-5.912095	-6.621046	17.368422	11.035234	89.908303	-2.204002	-14.908852	0.301565	3.674203	-7.275060	-6.331983	16.279541	11.198011	88.478428	0.203046	-12.421457	-3.905739	3.754700	-7.188026	-6.849651	16.731312	9.541173	91.269956	-0.253806	-13.725831	-1.090540	4.125306	-6.296010	-8.114468	17.118379	8.098374	90.437125	-1.464078	-16.028233	-2.471114	4.164126	-5.578181	-6.524679	16.653840	9.662614	88.432651	-2.470992	-15.919206	-1.581073	4.025574	-5.875608	-6.414836	17.088395	8.094218	91.874503	-2.209206	-15.516387	-2.211773	3.659133	-7.307472	-6.511997	17.514292	10.813516	89.754008	-0.870111	-14.565450	-2.034120	2.717368	-7.108143	-6.750801	17.371494	8.486345	92.536348	-1.322915	-16.434856	-0.357944	4.204682	-6.089597	-8.633958	17.440506	10.902930	89.567403	-0.129705	-14.561815	-3.289468	2.274760	-7.076823	-7.528950	17.655593	10.148637	89.266554	-0.241178	-13.953172	-4.045640	3.453061	-7.131848	-6.962972	16.617484	10.131074	89.829949	1.944562	-12.486017	-2.553730	4.183724	-6.632247	-7.457117	15.410288	10.596603	89.531218	-0.524705	-14.300968	-1.127615
70	2.675872	-6.976594	-6.265138	16.425954	8.767118	89.902487	-2.482895	-17.166298	-0.036186	3.085527	-6.708289	-5.780255	17.127663	10.206257	87.760019	-0.979574	-15.232588	-3.841143	4.322707	-6.399507	-8.274668	17.045366	9.674341	91.436021	-1.162375	-15.941978	-1.097554	4.732613	-5.801457	-7.653583	16.837811	10.467671	88.401914	-1.687115	-16.356495	-2.284767	4.975153	-6.086012	-8.801012	16.505340	8.832631	90.517364	-2.329578	-16.609704	-3.378862	4.562996	-6.042894	-10.120288	17.308429	9.973836	90.287385	-0.923777	-14.750783	-5.188648	3.220052	-7.523581	-9.636942	17.174782	10.263308	90.854892	-1.890241	-17.205622	-1.880852	3.934167	-6.383673	-7.978540	17.658788	10.426122	88.526311	0.086398	-14.373559	-3.929109	3.595922	-7.162372	-9.651491	17.443321	11.068566	88.718977	-0.262572	-14.883345	-3.462835	3.797415	-7.220475	-8.079577	16.814627	10.232797	89.786925	0.405625	-14.107055	-3.090139	3.993934	-6.318220	-8.119069	17.596480	11.953615	89.098149	-2.278799	-15.332921	-0.373187	3.740205	-7.805477	-7.804832	16.654152	12.243525	87.683522	0.296058	-12.582703	-4.554868	3.830707	-7.808213	-8.425048	17.098144	10.545759	90.367443	-0.447654	-14.088038	-1.772024	4.324212	-6.570393	-9.649242	17.384645	9.030553	89.336674	-1.442928	-16.141085	-3.147090	4.388855	-5.840202	-7.982841	17.309911	10.518006	87.539318	-2.339686	-16.256142	-2.341816	4.051403	-6.496762	-7.919113	17.551670	9.048682	90.832300	-2.241746	-15.802416	-2.920227	3.780086	-7.860584	-8.002682	17.818022	11.867603	88.906067	-0.864388	-14.819366	-2.855813	2.818333	-7.523815	-8.243273	17.929235	9.339830	91.571521	-1.449062	-16.844527	-1.287890	4.461007	-6.441568	-10.204327	17.566706	11.928047	88.645074	-0.058447	-14.753914	-3.893925	2.515561	-7.207391	-9.058102	18.155893	10.897170	88.375743	-0.278316	-14.346320	-4.620447	3.603924	-7.630160	-8.596040	16.921366	11.073444	89.050974	1.782797	-12.943483	-3.287691	4.349613	-7.032177	-9.024871	15.967464	11.460992	88.661396	-0.599522	-14.709532	-1.814888
71	2.775427	-7.404774	-7.844710	17.312830	9.553876	88.940787	-2.618185	-17.894097	-1.011031	3.300830	-7.116185	-7.226985	17.658607	11.155966	86.748533	-0.677678	-15.435703	-4.647458	4.407393	-6.941679	-9.793673	17.313948	10.692093	90.292944	-1.329915	-16.107229	-2.058214	4.854391	-6.279739	-9.039950	17.319987	11.574899	87.179304	-1.743293	-16.735793	-3.348479	4.986595	-6.698268	-10.357487	16.981943	9.957604	89.370944	-2.327386	-16.615559	-4.180786	4.617331	-6.468507	-11.569138	17.689705	11.171156	88.924990	-1.049878	-15.092920	-5.691654	3.255867	-8.211576	-11.156798	17.843696	11.303985	89.567232	-2.049731	-17.597826	-2.683355	4.059859	-6.842381	-9.327455	17.802471	11.688922	87.157683	0.105993	-14.436419	-4.615542	3.664490	-7.699445	-11.003612	17.632468	12.180412	87.372099	-0.200137	-15.063821	-4.269058	3.908934	-7.878505	-9.398557	17.222627	11.485731	88.493270	0.357271	-14.262909	-3.883558	4.111393	-6.836717	-9.547338	17.707471	13.061174	87.969992	-2.382955	-15.607852	-1.013181	3.804575	-8.423993	-9.219146	17.017060	13.448925	86.592944	0.322051	-12.730199	-5.180248	3.917041	-8.488630	-9.935654	17.409475	11.736445	89.123739	-0.607572	-14.393220	-2.433868	4.478692	-6.983320	-11.059650	17.566047	10.251404	87.889146	-1.396205	-16.106462	-3.801017	4.587360	-6.253795	-9.382115	17.868151	11.651098	86.333510	-2.215000	-16.467491	-3.079996	4.093637	-7.204020	-9.360160	17.951332	10.197209	89.499535	-2.254546	-15.990814	-3.615237	3.889135	-8.519038	-9.428651	18.032406	13.120893	87.720133	-0.861657	-14.968508	-3.637484	2.925916	-8.015624	-9.661954	18.369970	10.406608	90.311838	-1.503399	-17.090531	-2.151518	4.673891	-6.946509	-11.648101	17.593498	13.199477	87.377625	-0.003579	-14.805781	-4.490881	2.742579	-7.407080	-10.517244	18.530852	11.862044	87.190403	-0.300179	-14.597412	-5.171138	3.748981	-8.232549	-10.170895	17.155872	12.222552	87.924028	1.605090	-13.302136	-3.961891	4.502749	-7.556295	-10.519706	16.459309	12.539297	87.466967	-0.691422	-14.997763	-2.455387
72	2.884446	-7.918418	-9.373933	18.083295	10.567185	87.686557	-2.677314	-18.439078	-1.951675	3.502752	-7.638685	-8.604339	18.080052	12.352551	85.429362	-0.432141	-15.514576	-5.403721	4.475266	-7.583864	-11.204328	17.494451	11.893081	88.836464	-1.426364	-16.154435	-2.953204	4.946412	-6.884342	-10.319047	17.728811	12.910431	85.671291	-1.724236	-16.975588	-4.390447	4.975691	-7.428838	-11.809861	17.429621	11.307061	87.897294	-2.299742	-16.541076	-4.948390	4.639212	-7.023599	-12.841111	17.976905	12.617452	87.198498	-1.141381	-15.329242	-6.169046	3.276069	-8.995311	-12.548097	18.406882	12.595556	87.924248	-2.111965	-17.816781	-3.414345	4.167346	-7.402913	-10.551090	17.861198	13.152459	85.499475	0.128716	-14.408772	-5.258186	3.715388	-8.330222	-12.221819	17.730268	13.490637	85.715551	-0.110849	-15.121940	-5.024647	4.007628	-8.612979	-10.605653	17.558706	12.935325	86.881329	0.313098	-14.366358	-4.623086	4.236086	-7.462772	-10.868812	17.701435	14.345888	86.550141	-2.481300	-15.741179	-1.633446	3.857732	-9.140032	-10.526264	17.348658	14.844299	85.149113	0.292572	-12.852033	-5.775946	4.003134	-9.220988	-11.353887	17.652113	13.105570	87.566777	-0.712675	-14.639572	-3.086830	4.596319	-7.521194	-12.325135	17.685040	11.717239	86.142022	-1.328524	-15.967956	-4.426092	4.754511	-6.824303	-10.688367	18.313537	13.054726	84.826600	-2.094821	-16.543161	-3.787467	4.151607	-8.013337	-10.682494	18.262654	11.581093	87.825041	-2.220674	-16.064221	-4.296639	3.978220	-9.264246	-10.775457	18.162183	14.535634	86.245302	-0.853223	-15.023768	-4.388826	3.032321	-8.606931	-10.945429	18.658571	11.736407	88.701946	-1.484895	-17.134565	-2.939750	4.843305	-7.582506	-12.938052	17.543839	14.671707	85.811414	0.031732	-14.748874	-5.083419	2.940655	-7.710376	-11.847602	18.745265	13.095727	85.655072	-0.298146	-14.675035	-5.698817	3.879702	-8.921962	-11.650843	17.312439	13.551928	86.492677	1.439932	-13.560664	-4.587066	4.634928	-8.201045	-11.900532	16.871320	13.821091	85.969994	-0.777687	-15.163513	-3.057110
73	2.992908	-8.546385	-10.794380	18.681291	11.875317	86.081191	-2.653124	-18.737822	-2.860954	3.680751	-8.286109	-9.864086	18.376278	13.812575	83.780073	-0.255838	-15.455125	-6.109412	4.515072	-8.329894	-12.448172	17.581991	13.289221	87.037206	-1.455898	-16.088930	-3.788184	4.996496	-7.640184	-11.430361	18.052735	14.510510	83.821834	-1.631427	-17.055338	-5.384369	4.940065	-8.268485	-13.119526	17.849946	12.870517	86.112295	-2.247285	-16.408139	-5.682427	4.632534	-7.687300	-13.922829	18.181422	14.260836	85.170285	-1.215799	-15.484796	-6.627277	3.278698	-9.857976	-13.787704	18.873449	14.101535	85.982840	-2.111447	-17.890772	-4.092111	4.243827	-8.069751	-11.596199	17.843186	14.818099	83.529168	0.140308	-14.306853	-5.857571	3.741978	-9.047358	-13.273848	17.752233	14.984155	83.766997	-0.009188	-15.083855	-5.730878	4.081915	-9.407266	-11.674691	17.822057	14.558590	84.973616	0.286360	-14.422613	-5.313142	4.354824	-8.200721	-12.029819	17.574444	15.815103	84.814263	-2.549123	-15.735930	-2.239742	3.889850	-9.926392	-11.710174	17.641902	16.393142	83.410296	0.233191	-12.949130	-6.343414	4.077527	-10.002589	-12.629372	17.813315	14.666374	85.669349	-0.759090	-14.826093	-3.732488	4.677263	-8.181340	-13.398122	17.750434	13.426419	84.074458	-1.251038	-15.751773	-5.007768	4.887261	-7.541783	-11.869250	18.642964	14.699923	83.037005	-1.983871	-16.487135	-4.456575	4.214570	-8.902511	-11.862995	18.498086	13.158911	85.866926	-2.143647	-16.052313	-4.967355	4.035147	-10.088860	-12.005579	18.198440	16.103342	84.463730	-0.837163	-14.982296	-5.110576	3.128904	-9.282451	-12.076786	18.824160	13.280966	86.801060	-1.423513	-17.021993	-3.665567	4.959048	-8.346605	-14.026636	17.429009	16.331652	83.927701	0.035445	-14.597633	-5.664819	3.105897	-8.113355	-13.030782	18.827793	14.550881	83.831204	-0.282111	-14.618271	-6.209466	3.984147	-9.694964	-12.973700	17.376593	15.067514	84.729053	1.300284	-13.712733	-5.157918	4.733209	-8.969644	-13.105346	17.187810	15.318458	84.138858	-0.844974	-15.199502	-3.621368
