PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
26	4.868044	-2.432244	15.170343	-2.325347	-3.489276	31.876177	2.184382	-2.150921	23.309859	0.859368	0.054074	-0.125737	0.118333	0.153136	0.784503	-0.069981	0.317239	2.087661	1.365979	15.246788	0.66725	1.166062	3.818912	4.866848	3.280065	-2.700854	16.911111	-2.477507	-3.329051	28.942387	4.677049	-1.34063	22.00361	0.585221	0.052503	-0.214176	0.062757	0.085048	0.303493	0.008153	0.294808	1.879495	2.473549	13.541317	0.393943	1.98777	1.876632	8.035208	6.063366	-6.829599	36.149384	-2.97764	-6.775285	27.423062	6.333991	4.036339	18.250025	0.340781	0.006237	-0.833125	0.104146	0.043328	-0.093421	-0.028371	0.174256	1.169925	2.096893	11.783566	0.33561	5.503081	-3.486509	3.869954	1.234111	-4.09837	14.551446	1.976018	-4.28096	27.164575	-3.562267	3.862382	20.920463	0.859796	-0.140465	-0.202651	0.463465	0.034873	0.464689	0.051223	0.034301	1.880226	1.073875	13.326171	0.814675	1.540368	2.242618	3.243546	1.157996	-1.861351	27.567755	1.306739	-8.254341	19.381865	-1.647421	7.074789	17.875032	0.454896	-0.03086	-0.525341	0.2423	0.068436	-0.103895	0.037757	0.043398	1.161755	1.640017	11.675778	0.599931	2.810909	-1.689814	2.678437	1.999031	-2.496098	35.765368	-0.091693	-7.741606	23.047527	-0.904406	7.519859	17.326265	0.387526	0.018114	-0.830563	0.161662	0.079718	-0.296041	0.001854	0.047106	0.962782	1.307403	7.48937	0.28273	5.862104	-5.720219	2.610307
27	4.575269	-2.709491	13.373634	-2.643896	-3.174724	29.661847	2.720009	-1.90531	22.077267	0.766069	0.072165	-0.088721	0.091739	0.143557	0.523967	-0.037763	0.308411	1.963027	1.599818	13.883088	0.529186	0.924823	2.64954	6.071893	2.755567	-3.260358	14.549979	-2.789841	-3.14359	26.269553	5.440631	-0.786684	19.987402	0.463045	0.058903	-0.147428	0.041454	0.070537	0.070254	0.046688	0.272116	1.688412	2.592038	11.697158	0.238085	1.408891	0.390057	9.253965	5.583234	-6.80811	34.588781	-2.860814	-6.860029	25.84432	6.805857	4.29331	17.464316	0.250262	0.018122	-0.784423	0.092366	0.035973	-0.257132	-0.000335	0.164347	1.081591	2.230584	10.343275	0.202071	4.814403	-4.411685	5.211161	0.816126	-4.177923	12.928227	1.386603	-4.090982	25.523119	-3.27397	3.8486	20.014085	0.75496	-0.105325	-0.170121	0.371451	0.028802	0.270405	0.062059	0.035835	1.759914	1.22325	11.994902	0.646718	1.364255	1.49603	4.069156	0.791801	-1.859283	26.239637	1.003145	-8.332805	18.08849	-1.402173	7.114762	17.18334	0.371932	-0.011206	-0.507427	0.180671	0.060458	-0.234217	0.044298	0.042151	1.069939	1.746061	10.228759	0.427466	2.559537	-2.254356	3.421629	1.481587	-2.41297	34.353096	-0.155576	-7.979175	21.693134	-0.669394	7.641785	16.831393	0.316007	0.033539	-0.798975	0.122497	0.073992	-0.42201	0.015526	0.047782	0.879363	1.38297	6.491461	0.181778	5.258787	-6.305759	3.586072
28	4.30424	-3.182209	11.599109	-3.04338	-2.768381	27.358868	3.319148	-1.593836	20.50372	0.677464	0.08336	-0.052369	0.068676	0.132213	0.299895	-0.007974	0.29555	1.814548	1.774513	12.485938	0.392897	0.741741	1.525311	6.898399	2.255546	-4.082145	12.218998	-3.136239	-2.957838	23.460085	6.176025	-0.071959	17.46043	0.345982	0.056827	-0.080529	0.027022	0.055983	-0.109323	0.078107	0.244067	1.476758	2.593993	9.858802	0.109318	0.861246	-0.867072	9.884589	5.154881	-6.960912	33.027023	-2.851038	-6.929166	24.169645	7.293066	4.618925	16.371473	0.166118	0.023343	-0.737223	0.081548	0.028139	-0.392427	0.025441	0.15091	0.974978	2.715169	10.500878	0.102428	4.212394	-5.311231	6.212688	0.344796	-4.445417	11.286639	0.809256	-3.78265	23.796369	-2.938683	3.783542	18.858303	0.653042	-0.077736	-0.137187	0.286617	0.020908	0.108236	0.069761	0.035791	1.626839	1.337348	10.703884	0.478405	1.198278	0.7569	4.600934	0.415242	-1.976885	24.906258	0.690977	-8.363829	16.745059	-1.137193	7.137954	16.268922	0.294829	0.003718	-0.487293	0.124578	0.052215	-0.338956	0.047303	0.039907	0.969416	2.031736	9.906335	0.301798	2.334185	-2.767927	3.923331	1.07279	-2.474428	32.998628	-0.292308	-8.157606	20.293553	-0.399182	7.739604	16.102376	0.249582	0.044317	-0.769623	0.084866	0.068163	-0.521704	0.025319	0.048327	0.785757	1.774449	6.835239	0.121214	4.789223	-6.839276	4.292134
29	4.028027	-3.799818	9.874524	-3.437911	-2.370386	25.00474	3.953179	-1.154683	18.604396	0.586378	0.088171	-0.015457	0.051596	0.119731	0.116753	0.018715	0.278438	1.647004	1.877891	11.068132	0.26976	0.587404	0.566288	7.337846	1.763869	-5.095038	9.937348	-3.442431	-2.865842	20.540608	6.828561	0.836901	14.417749	0.233428	0.049012	-0.017828	0.018743	0.042224	-0.235562	0.100322	0.212237	1.253676	2.477225	8.076253	0.012234	0.350817	-1.807943	9.911684	4.775418	-7.275227	31.478571	-2.925144	-6.995813	22.408111	7.768752	5.021977	14.96454	0.087118	0.023229	-0.692514	0.07236	0.020138	-0.497443	0.047142	0.134562	0.85477	2.67896	8.795699	-0.011422	3.689378	-6.099264	6.793866	-0.183036	-4.872032	9.650415	0.300807	-3.46808	22.015154	-2.559354	3.757995	17.490707	0.552771	-0.058146	-0.108442	0.213854	0.012758	-0.023251	0.075765	0.034906	1.485828	1.411588	9.457151	0.321114	1.032844	0.1066	4.861872	0.022175	-2.19939	23.579095	0.401777	-8.396514	15.363408	-0.854541	7.178773	15.144709	0.225865	0.014301	-0.461504	0.077281	0.04467	-0.417959	0.047594	0.037117	0.863957	2.041836	8.42169	0.14031	2.098213	-3.173562	4.178138	0.682062	-2.658022	31.648977	-0.479387	-8.28433	18.852826	-0.103503	7.808371	15.141001	0.192735	0.051551	-0.735018	0.052113	0.063179	-0.594246	0.030799	0.048695	0.686624	1.766245	5.693756	0.025369	4.413631	-7.259817	4.694217
30	3.720817	-4.517712	8.221803	-3.759489	-2.077476	22.633344	4.588641	-0.537326	16.392953	0.489487	0.08765	0.024253	0.040741	0.106773	-0.023738	0.041573	0.257461	1.466245	1.906546	9.651896	0.168123	0.434797	-0.165186	7.427699	1.27422	-6.230959	7.729543	-3.659895	-2.948645	17.546552	7.342017	1.95127	10.868372	0.127293	0.038572	0.035855	0.015143	0.030007	-0.312767	0.111992	0.178886	1.029155	2.252123	6.402223	-0.052869	-0.088883	-2.39812	9.345193	4.441834	-7.730885	29.957285	-3.05601	-7.074345	20.570289	8.204395	5.504964	13.245179	0.012049	0.019274	-0.651173	0.064627	0.01225	-0.572907	0.063349	0.116174	0.726918	2.539693	7.158628	-0.095029	3.239918	-6.718593	6.918874	-0.757697	-5.410136	8.042842	-0.101841	-3.271386	20.215369	-2.138873	3.861242	15.944163	0.455229	-0.045089	-0.084442	0.154729	0.005376	-0.126717	0.081209	0.033799	1.340977	1.446982	8.263609	0.183875	0.857485	-0.407928	4.910754	-0.382894	-2.509729	22.272604	0.154448	-8.48629	13.960807	-0.548563	7.269328	13.824663	0.16839	0.021374	-0.428989	0.040991	0.038601	-0.47265	0.046169	0.034518	0.756946	1.995992	7.037413	0.007975	1.841094	-3.437945	4.204477	0.335686	-2.942776	30.334664	-0.694657	-8.385533	17.378536	0.218127	7.850268	13.953751	0.14866	0.056174	-0.689545	0.026721	0.05969	-0.640575	0.032501	0.049027	0.586261	1.704323	4.638334	-0.050645	4.003084	-7.518596	4.789553
31	3.359842	-5.302324	6.65764	-3.965287	-1.966028	20.278769	5.189521	0.292867	13.877969	0.389061	0.083085	0.065335	0.035811	0.094284	-0.122981	0.059643	0.233853	1.27853	1.862776	8.264812	0.092639	0.276366	-0.65399	7.221405	0.791925	-7.434515	5.62821	-3.768857	-3.253283	14.529315	7.665667	3.248654	6.85382	0.030228	0.02845	0.07818	0.014296	0.019681	-0.348587	0.112924	0.146299	0.81351	1.940918	4.88489	-0.089122	-0.421868	-2.647036	8.245131	4.152743	-8.303714	28.477843	-3.216436	-7.173736	18.672576	8.571222	6.060375	11.228385	-0.059541	0.012918	-0.612945	0.057761	0.004838	-0.62122	0.073201	0.096885	0.598022	2.356309	5.751528	-0.150736	2.861576	-7.132117	6.597646	-1.358153	-6.003612	6.486452	-0.386707	-3.297262	18.436086	-1.684027	4.160337	14.239039	0.365471	-0.035692	-0.058145	0.108571	-0.000507	-0.203942	0.086361	0.032942	1.195081	1.44679	7.134348	0.072357	0.6556	-0.764656	4.805522	-0.784963	-2.890985	21.004051	-0.045332	-8.683158	12.560672	-0.206308	7.430601	12.322858	0.125741	0.02619	-0.390687	0.016918	0.034661	-0.505546	0.043812	0.033073	0.651483	1.89689	5.770074	-0.090495	1.576263	-3.551727	4.035104	0.029148	-3.303791	29.063362	-0.919821	-8.50064	15.885973	0.577487	7.872086	12.552489	0.119698	0.05903	-0.631441	0.010311	0.05801	-0.663467	0.031497	0.049634	0.4885	1.64141	3.796361	-0.107079	3.571397	-7.586539	4.599742
32	2.929536	-6.131989	5.193728	-4.039747	-2.082509	17.975383	5.717838	1.352257	11.06555	0.289172	0.076221	0.102466	0.0353	0.083008	-0.185038	0.071772	0.20906	1.089953	1.752928	6.935315	0.04377	0.121321	-0.920483	6.76594	0.333625	-8.66989	3.67367	-3.774137	-3.776491	11.559973	7.770487	4.665823	2.466184	-0.05704	0.02032	0.117541	0.013154	0.010929	-0.35152	0.104542	0.11616	0.616696	1.575954	3.565008	-0.101551	-0.664789	-2.591677	6.752039	3.90875	-8.967878	27.057727	-3.381586	-7.294645	16.742626	8.843774	6.669413	8.948884	-0.126729	0.005434	-0.576433	0.051175	-0.001683	-0.646078	0.076494	0.07786	0.47447	2.043584	4.361111	-0.176897	2.560001	-7.321461	5.886293	-1.955664	-6.60508	5.00336	-0.565471	-3.605469	16.718801	-1.205908	4.691284	12.384079	0.287528	-0.027228	-0.020971	0.073306	-0.00455	-0.256162	0.090755	0.032488	1.050378	1.414398	6.080151	-0.011498	0.419631	-0.959806	4.583917	-1.161765	-3.32847	19.792882	-0.201883	-9.022746	11.192703	0.190545	7.666504	10.654285	0.098699	0.029898	-0.34835	0.004915	0.033088	-0.520076	0.040967	0.0335	0.550424	1.749093	4.632238	-0.154092	1.323621	-3.525369	3.710713	-0.229098	-3.717094	27.850919	-1.14147	-8.674628	14.401378	0.994875	7.881834	10.956649	0.107371	0.06114	-0.562966	0.003441	0.05815	-0.667586	0.028897	0.050889	0.39672	1.473749	2.936227	-0.13998	3.139066	-7.46242	4.169849
33	2.427514	-6.994846	3.836018	-3.993201	-2.437708	15.754116	6.135731	2.635581	7.966815	0.194537	0.068868	0.130272	0.036776	0.073141	-0.216009	0.076939	0.184179	0.906002	1.586975	5.688975	0.018007	-0.018145	-1.008942	6.096652	-0.07609	-9.921357	1.911167	-3.696311	-4.460772	8.731933	7.668797	6.105051	-2.142175	-0.132304	0.013998	0.174883	0.009175	0.003484	-0.329732	0.089978	0.090015	0.447871	1.196733	2.473579	-0.095506	-0.876695	-2.290582	5.092813	3.711634	-9.697879	25.718702	-3.530507	-7.42888	14.823546	9.005482	7.302936	6.466379	-0.187771	-0.00223	-0.537163	0.044391	-0.007139	-0.652133	0.074177	0.060202	0.362367	1.682549	3.167917	-0.179541	2.325645	-7.28618	4.893796	-2.518595	-7.189812	3.614964	-0.666531	-4.201054	15.107072	-0.715568	5.459839	10.381731	0.223167	-0.01859	0.028938	0.0471	-0.006852	-0.285184	0.093614	0.03237	0.909166	1.352204	5.109884	-0.06892	0.168905	-1.006378	4.26488	-1.488801	-3.810642	18.659802	-0.324251	-9.522158	9.893041	0.662866	7.962798	8.836747	0.083653	0.03304	-0.304481	0.002966	0.033529	-0.520552	0.037865	0.035942	0.456311	1.559383	3.632561	-0.185104	1.102475	-3.384116	3.275194	-0.431738	-4.162512	26.713155	-1.349956	-8.948486	12.963669	1.493133	7.886577	9.195483	0.109432	0.063594	-0.489896	0.004604	0.059768	-0.659408	0.025488	0.052934	0.313941	1.265193	2.204175	-0.150779	2.753563	-7.178558	3.570547
34	1.869967	-7.885686	2.5847	-3.856645	-3.002978	13.638695	6.406427	4.111671	4.609677	0.112707	0.062197	0.149447	0.038437	0.064501	-0.222528	0.074759	0.159877	0.73188	1.378538	4.547313	0.00913	-0.136377	-0.970998	5.25015	-0.410362	-11.185444	0.385558	-3.563289	-5.20617	6.162964	7.421041	7.453013	-6.759435	-0.188897	0.007913	0.269484	0.002213	-0.00254	-0.291745	0.073388	0.069404	0.313888	0.842191	1.625082	-0.076755	-1.069779	-1.829422	3.532201	3.562975	-10.470571	24.486804	-3.647303	-7.560688	12.975446	9.054162	7.926442	3.867667	-0.240293	-0.009301	-0.485672	0.036681	-0.011013	-0.642538	0.067267	0.044483	0.265452	1.484959	2.472517	-0.184116	2.125803	-7.044255	3.759764	-3.015731	-7.756823	2.33934	-0.724524	-5.042751	13.643961	-0.220593	6.444004	8.235734	0.176259	-0.010243	0.085465	0.030591	-0.007456	-0.293818	0.094214	0.032837	0.773759	1.262562	4.229545	-0.102932	-0.054831	-0.932313	3.855824	-1.744301	-4.327941	17.625031	-0.421708	-10.180262	8.703942	1.229324	8.292027	6.893463	0.073292	0.035458	-0.260993	0.007103	0.035086	-0.511878	0.034705	0.03993	0.371337	1.338148	2.775927	-0.188304	0.929069	-3.161583	2.772276	-0.572461	-4.627854	25.668324	-1.53697	-9.349959	11.624283	2.0892	7.893725	7.307988	0.115689	0.066681	-0.42043	0.009109	0.061895	-0.6467	0.021655	0.055257	0.242837	1.251176	1.88507	-0.168735	2.464545	-6.795981	2.893335
35	1.29303	-8.802791	1.435947	-3.672714	-3.712469	11.64631	6.495832	5.72129	1.051086	0.052281	0.056573	0.168249	0.039853	0.056893	-0.210979	0.065899	0.136691	0.572789	1.144638	3.529309	0.010331	-0.232644	-0.854076	4.284539	-0.645915	-12.455502	-0.866382	-3.405469	-5.897192	3.990206	7.12005	8.60678	-11.135047	-0.218145	6.4e-05	0.401422	-0.006509	-0.00723	-0.246584	0.058296	0.054466	0.21604	0.541295	1.011367	-0.052164	-1.166475	-1.322449	2.273393	3.462714	-11.266364	23.390044	-3.721872	-7.669791	11.27298	9.003795	8.508736	1.26349	-0.281554	-0.015507	-0.412722	0.027445	-0.012576	-0.619389	0.056512	0.030526	0.184104	1.127477	1.685283	-0.160211	1.935045	-6.635451	2.631386	-3.418504	-8.318633	1.188645	-0.770258	-6.061314	12.368475	0.27562	7.591016	5.959636	0.151253	-0.003325	0.143179	0.025618	-0.006397	-0.285171	0.092248	0.034331	0.646505	1.149579	3.441907	-0.11727	-0.226135	-0.773652	3.364211	-1.913363	-4.871331	16.706158	-0.501394	-10.97903	7.672569	1.899516	8.623714	4.857421	0.05873	0.036633	-0.218109	0.011994	0.036651	-0.498142	0.031598	0.044542	0.297093	1.099674	2.062636	-0.170186	0.816519	-2.890703	2.24358	-0.648901	-5.109999	24.735781	-1.693374	-9.887732	10.444451	2.784389	7.915648	5.341049	0.1084	0.06905	-0.362316	0.009557	0.062908	-0.636338	0.017653	0.056678	0.185187	0.954023	1.30666	-0.143532	2.310315	-6.377171	2.228891
36	0.748736	-9.744599	0.385964	-3.485391	-4.471783	9.794404	6.384416	7.37699	-2.616941	0.01323	0.05194	0.200906	0.039402	0.05013	-0.187109	0.052191	0.115182	0.433625	0.905366	2.652149	0.015897	-0.323987	-0.693872	3.285451	-0.766096	-13.704998	-1.825116	-3.255588	-6.436708	2.351612	6.854189	9.501594	-15.02253	-0.215347	-0.01076	0.544712	-0.014194	-0.011138	-0.20637	0.048343	0.04582	0.154303	0.31288	0.614074	-0.027956	-1.071545	-0.877646	1.409155	3.408415	-12.068258	22.454129	-3.750293	-7.735952	9.799037	8.879884	9.030397	-1.219461	-0.306411	-0.022378	-0.325611	0.020794	-0.013384	-0.595283	0.048334	0.021696	0.127676	0.754848	1.034791	-0.119973	1.789708	-6.135496	1.731494	-3.704163	-8.88769	0.168328	-0.82424	-7.179681	11.313781	0.778734	8.815394	3.583634	0.145049	0.001159	0.201208	0.030983	-0.004125	-0.262406	0.087926	0.036941	0.529524	1.019261	2.746887	-0.115722	-0.350594	-0.568749	2.810974	-1.990113	-5.431797	15.916158	-0.56805	-11.885082	6.848119	2.666917	8.937262	2.77679	0.033746	0.036091	-0.174945	0.013443	0.037405	-0.481768	0.028596	0.04894	0.234601	0.860415	1.488363	-0.138531	0.770198	-2.600861	1.730716	-0.66308	-5.610962	23.93385	-1.809479	-10.550198	9.48975	3.556197	7.975304	3.349895	0.071147	0.067985	-0.31717	-0.000825	0.061104	-0.630348	0.013725	0.055758	0.140937	0.672781	0.870658	-0.110538	2.298356	-5.951829	1.638435
37	0.295589	-10.705482	-0.564597	-3.333737	-5.17104	8.112129	6.087505	8.968735	-6.267755	-0.011113	0.047818	0.261943	0.035213	0.044238	-0.155663	0.036332	0.096079	0.317948	0.681026	1.927642	0.022109	-0.432257	-0.514289	2.350106	-0.760293	-14.877502	-2.494716	-3.151912	-6.77372	1.358232	6.671771	10.129052	-18.225952	-0.192656	-0.024479	0.682901	-0.031349	-0.013434	-0.15026	0.030422	0.027835	0.087002	0.230096	0.501901	-0.015602	-0.792806	-0.535181	0.684233	3.395986	-12.858131	21.697502	-3.735481	-7.744506	8.635242	8.71018	9.487799	-3.453019	-0.309115	-0.030352	-0.231144	0.019279	-0.013275	-0.571436	0.043444	0.018163	0.092968	0.479859	0.628753	-0.081821	1.768252	-5.616059	1.102308	-3.859186	-9.464749	-0.721162	-0.896302	-8.330386	10.508378	1.311741	10.010237	1.153443	0.149539	0.002723	0.26442	0.042919	-0.00115	-0.22876	0.081821	0.040574	0.424764	0.878528	2.143319	-0.102559	-0.451069	-0.352534	2.235835	-1.977302	-5.999341	15.262333	-0.625545	-12.852599	6.277323	3.50289	9.230404	0.716888	-0.003544	0.032766	-0.129362	0.009173	0.036169	-0.461515	0.025009	0.050522	0.181461	0.708077	1.151877	-0.116497	0.784852	-2.334731	1.260101	-0.620256	-6.130813	23.27672	-1.87842	-11.306461	8.822156	4.355705	8.107735	1.40362	0.002238	0.061946	-0.279708	-0.022107	0.056558	-0.625148	0.010208	0.053151	0.109175	0.50224	0.619208	-0.085342	2.40652	-5.51304	1.149103
38	-0.014445	-11.670972	-1.408144	-3.250532	-5.704184	6.649227	5.668008	10.378731	-9.751111	-0.022937	0.043688	0.357421	0.028035	0.039819	-0.120465	0.021059	0.080457	0.227464	0.487702	1.357212	0.027113	-0.548442	-0.336295	1.565949	-0.621992	-15.88865	-2.902117	-3.138891	-6.912891	1.070657	6.569128	10.533323	-20.631605	-0.170386	-0.03988	0.761435	-0.055197	-0.015632	-0.099521	0.008395	0.00221	0.017171	0.32489	0.620423	-0.030653	-0.378406	-0.344654	0.140122	3.421852	-13.611455	21.127206	-3.688928	-7.691264	7.85024	8.516625	9.890884	-5.326732	-0.293244	-0.036952	-0.131421	0.017257	-0.008835	-0.533677	0.032089	0.013242	0.058999	0.285405	0.396424	-0.050876	1.927483	-5.135617	0.57463	-3.881063	-10.034103	-1.48128	-0.990989	-9.46658	9.979264	1.914827	11.068743	-1.278932	0.159058	0.001217	0.337517	0.058127	0.002035	-0.188173	0.074881	0.044958	0.333929	0.733961	1.630353	-0.082972	-0.536525	-0.154763	1.68927	-1.884066	-6.560256	14.746415	-0.679532	-13.828224	5.999743	4.356113	9.516532	-1.243557	-0.054221	0.023141	-0.082809	-0.00282	0.029281	-0.435019	0.020185	0.042204	0.13007	0.599785	0.918717	-0.099164	0.853774	-2.148807	0.841128	-0.52731	-6.66103	22.771423	-1.900577	-12.108083	8.490444	5.113628	8.352524	-0.409222	-0.079685	0.048006	-0.233567	-0.046779	0.047415	-0.605663	0.007019	0.044684	0.079749	0.297346	0.407656	-0.054989	2.576752	-5.111372	0.707927
39	-0.147892	-12.613926	-2.131762	-3.262929	-5.995312	5.473899	5.227435	11.505026	-12.918839	-0.020883	0.039027	0.476679	0.02013	0.037366	-0.085489	0.008376	0.068906	0.16167	0.333476	0.930963	0.029826	-0.631224	-0.185448	0.986377	-0.347882	-16.638602	-3.087709	-3.261518	-6.906455	1.493034	6.505374	10.78805	-22.213814	-0.151182	-0.053241	0.755697	-0.062952	-0.018247	-0.092917	0.004887	-0.004919	0.003806	0.152865	0.38107	0.000245	0.078147	-0.265264	0.044414	3.485284	-14.29289	20.737052	-3.632687	-7.584491	7.488277	8.314323	10.255472	-6.766905	-0.27321	-0.040185	-0.047365	0.008509	0.001323	-0.479677	0.007401	0.000606	0.010811				2.273664	-4.775215	0.040579	-3.77831	-10.566374	-2.113476	-1.113225	-10.566063	9.754899	2.631045	11.904505	-3.666771	0.167232	-0.003231	0.420374	0.072301	0.004581	-0.145044	0.067968	0.049097	0.257474	0.590785	1.206847	-0.061815	-0.594663	0.00172	1.213249	-1.723199	-7.095023	14.365628	-0.739095	-14.757421	6.044111	5.161268	9.816266	-3.018764	-0.111285	0.012723	-0.046062	-0.017315	0.022704	-0.414635	0.017016	0.036295	0.09395	0.416943	0.641828	-0.066374	0.989907	-1.997196	0.54634	-0.39161	-7.18181	22.415838	-1.886127	-12.89259	8.520834	5.754253	8.737446	-1.986171	-0.149519	0.018786	-0.167524	-0.065825	0.02636	-0.553413	0.004253	0.015907	0.0286	0.2134	0.338185	-0.032721	2.756699	-4.929913	0.22101
40	-0.096232	-13.492275	-2.722013	-3.391682	-6.023503	4.659445	4.877719	12.284518	-15.659427	-0.009001	0.032009	0.595433	0.011852	0.035551	-0.054054	-0.000518	0.059709	0.116103	0.221726	0.638832	0.028997	-0.639112	-0.083142	0.604805	0.059703	-17.030634	-3.09196	-3.553658	-6.839926	2.587214	6.427231	10.968229	-23.024253	-0.141826	-0.061967	0.721635	-0.064853	-0.018289	-0.082558	0.002803	-0.008098	-0.003334				0.491069	-0.235305	-0.005045	3.588952	-14.856217	20.508853	-3.597523	-7.442761	7.561607	8.116162	10.593149	-7.748578	-0.25428	-0.047708	-0.049478	0.01475	0.003865	-0.469412	0.002026	-0.000886	0.001811				2.75869	-4.609541	-0.045573	-3.569292	-11.02669	-2.617955	-1.270686	-11.628077	9.866837	3.489486	12.46749	-5.976193	0.163447	-0.009888	0.509052	0.07861	0.005438	-0.102811	0.061295	0.051245	0.194045	0.45354	0.869468	-0.041765	-0.597939	0.101663	0.826374	-1.509177	-7.578828	14.113562	-0.815596	-15.59202	6.426061	5.852013	10.15088	-4.525099	-0.163878	0.003342	-0.014812	-0.030713	0.018389	-0.397746	0.015091	0.034974	0.072755	0.25134	0.439068	-0.032974	1.171095	-1.860752	0.350556	-0.220819	-7.664098	22.198529	-1.854141	-13.591188	8.911869	6.21584	9.261876	-3.228274	-0.195446	-0.006031	-0.12636	-0.069191	0.010354	-0.512226	0.003528	-0.003301	-0.003603	0.16092	0.29378	-0.04087	3.00678	-4.834931	-0.026754
41	0.124354	-14.248935	-3.170606	-3.648307	-5.83618	4.267527	4.705807	12.706282	-17.921628	0.006657	0.022832	0.688362	0.003908	0.034454	-0.028364	-0.006337	0.052206	0.086214	0.14041	0.443979	0.027817	-0.557826	-0.032167	0.377398	0.587474	-16.990857	-2.946172	-4.024203	-6.816833	4.296071	6.287546	11.128334	-23.180608	-0.140755	-0.06567	0.678616	-0.060897	-0.016771	-0.069087	0.002421	-0.00834	-0.004525				0.855665	-0.28761	-0.000242	3.737131	-15.250968	20.416585	-3.614556	-7.29004	8.049697	7.935558	10.903176	-8.29779	-0.240152	-0.055818	-0.095741	0.027479	0.00341	-0.470616	0.003676	0.001416	0.006131				3.185809	-4.493509	-0.006103	-3.280048	-11.385127	-2.992281	-1.472504	-12.664991	10.350336	4.493215	12.758764	-8.184894	0.137814	-0.017467	0.596682	0.070631	0.003742	-0.063496	0.054607	0.049495	0.14119	0.327422	0.610125	-0.023398	-0.513323	0.133836	0.524676	-1.257312	-7.984525	13.980776	-0.919528	-16.296938	7.146996	6.3719	10.53573	-5.695009	-0.201855	-0.010052	0.019388	-0.042019	0.010715	-0.369803	0.011207	0.024349	0.045397	0.164508	0.352619	-0.016147	1.359918	-1.802534	0.154353	-0.023152	-8.074645	22.100992	-1.828558	-14.141593	9.636491	6.467152	9.891527	-4.065585	-0.215049	-0.018666	-0.112883	-0.058249	0.005898	-0.492411	0.003114	-0.003933	-0.006771				3.280935	-4.737919	-0.033598
