Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23	Hip_Z_24	Hip_X_24	Hip_Y_24	Knee_Z_24	Knee_X_24	Knee_Y_24	Ankle_Z_24	Ankle_X_24	Ankle_Y_24
49	15.308666	-0.050567	6.938378	25.235924	7.779764	15.271679	11.138172	-1.227116	12.397494	13.487704	1.403496	7.683528	27.590302	7.99901	13.208055	7.134468	-2.943852	10.888605	11.409014	-1.227822	6.822917	29.420332	9.657304	17.21721	10.0643	-3.48881	13.553637	14.210939	0.537201	8.329432	28.290437	7.850693	13.438502	13.51034	-2.377562	8.591534	12.584682	-0.095961	7.972264	26.127042	8.928825	15.458999	9.081018	0.270845	14.38218	13.377482	-1.008921	5.966421	25.434202	7.610929	14.262171	12.229432	0.434145	12.419775	11.963334	0.09671	6.767367	33.922419	9.988656	13.701585	7.551205	-3.522913	11.415358	11.447079	-0.816701	4.551108	31.308683	10.019088	13.320539	10.774919	-7.918959	0.640056	11.062225	-0.811231	2.464805	28.670478	7.101011	10.957542	9.7584	-1.523379	10.409854	13.060966	-0.976075	7.596764	28.232081	10.263818	13.680928	7.026551	-3.175211	9.00778	12.585661	0.889811	9.753328	28.364954	10.125813	16.441626	9.909738	1.800893	12.155711	13.748388	1.28215	6.658174	25.729865	8.200005	14.407379	14.319179	1.396189	11.097418	12.164884	-0.993614	7.362864	29.916092	9.373514	15.47256	8.98837	1.525513	12.209125	13.144605	0.746636	7.614907	31.187074	10.77005	14.931875	10.295671	1.228595	10.893727	13.593686	1.006384	9.461491	25.872386	9.547585	16.630306	13.461843	3.427207	12.070791	12.959704	-0.03921	9.21588	25.036863	8.282494	16.809764	12.560236	1.467274	12.717307	13.952582	-1.388926	3.599722	21.253846	5.54387	13.323972	11.772018	-1.206613	11.254092	12.976879	0.507003	10.95208	27.158747	11.21276	16.903523	11.322019	3.727712	12.898343	12.50221	-0.594033	6.792676	27.47609	9.589074	16.464818	13.016258	1.342291	10.637136	14.335305	0.379844	8.39528	25.500903	9.354243	15.368717	13.13826	0.067922	11.344765	13.238278	-0.918776	6.917107	20.363251	5.628527	12.863797	26.557513	-1.593766	11.008627	15.749219	0.16505	3.860996	21.045386	5.837827	12.695506	14.224985	0.344202	12.056287	14.570811	-0.976213	5.326289	20.950767	4.209696	10.677646	30.134962	-11.604658	8.542982	13.719603	0.412642	5.784107	23.012812	8.137603	14.396698	16.012823	-0.14868	11.343265
50	14.872351	0.336526	7.759866	28.805156	9.354019	15.792616	10.521369	-0.908307	12.400086	13.25042	1.524915	7.908902	31.259633	9.618615	13.843326	6.617272	-2.737333	10.93959	10.82799	-0.963485	6.944873	33.082721	11.569737	17.811151	9.458952	-2.932174	13.131065	13.624936	0.923259	8.712019	31.985897	9.209249	13.346736	12.694499	-2.387411	8.077807	11.736119	0.194043	8.342845	29.971217	10.997526	16.073822	8.160493	0.935404	14.122031	12.860716	-0.810251	6.806388	28.731656	9.637478	15.584317	11.420749	1.005498	12.395183	11.333707	0.597847	7.27585	37.538756	11.765322	13.836002	6.633361	-3.01531	11.249799	10.999262	-0.354645	5.152035	34.814085	11.213153	12.952334	10.122607	-8.040131	0.135373	10.624375	-0.719875	2.735169	32.264803	8.899271	11.916178	9.13384	-1.140602	10.208821	12.572446	-0.654754	7.503899	32.838655	11.522783	13.172325	6.364081	-2.612885	10.507865	11.736569	1.268033	10.375533	32.136738	12.035445	16.72756	9.16597	2.632248	12.35656	13.321305	1.663029	7.294017	29.503984	9.624729	14.584263	13.431301	1.409788	11.048603	11.451547	-0.755804	7.820496	33.729738	11.348735	15.865777	8.322228	1.5047	11.711754	12.446635	1.15505	7.886403	35.023923	12.271979	14.475465	9.619652	1.305833	10.857733	12.831496	1.486298	9.858348	29.62798	11.081427	16.172614	12.634595	3.326471	11.496259	12.381575	0.227219	9.635168	28.472481	10.202346	17.780033	11.826731	2.103669	12.643679	13.665004	-1.196437	4.730814	24.368048	7.288555	14.794818	11.118365	-0.734733	11.242157	12.021305	1.14762	11.501472	31.459647	13.287474	16.745457	10.704385	3.834523	12.621064	11.987899	-0.275603	7.504118	31.063605	11.420115	16.900187	12.176927	1.646914	10.608966	13.708793	0.73851	8.812448	29.249616	11.039724	15.401629	12.564629	0.576649	11.497464	12.759087	-0.843715	7.321129	23.912532	6.855499	13.110311	26.411957	-1.020728	11.463914	15.443178	0.413372	4.996344	24.240067	7.643588	13.990539	13.352366	0.637556	11.74355	14.02409	-0.665941	5.871748	24.299235	5.069989	10.85786	29.331394	-10.783884	9.459704	13.167792	0.63152	6.114116	26.438021	9.941818	15.036669	15.464958	0.541649	11.27867
51	14.285368	0.84628	8.481737	32.615895	10.819537	15.776238	9.936909	-0.710344	12.567819	12.985535	1.86019	8.106101	35.127152	11.069369	13.953216	6.129025	-2.559946	11.094278	10.195262	-0.508006	7.102769	36.98133	13.209577	17.750824	8.88237	-2.473555	12.81781	12.923299	1.45459	9.000715	35.856948	10.428604	12.930204	11.921706	-2.41993	7.753221	10.797169	0.641531	8.650543	34.023707	12.905155	16.16269	7.351571	1.361322	13.778365	12.255609	-0.433113	7.601781	32.247374	11.623039	16.392644	10.655222	1.430061	12.308918	10.59558	1.275446	7.732759	41.297002	13.340969	13.547147	5.792948	-2.598237	11.273518	10.435044	0.27075	5.747615	38.539011	12.100476	12.102052	9.47417	-8.222018	-0.073133	10.153414	-0.418751	3.041758	35.99285	10.611904	12.372584	8.553841	-0.787536	10.073052	12.075599	-0.169597	7.418452	37.604566	12.508634	12.478004	5.717458	-2.114298	11.968968	10.788846	1.774442	10.833065	36.139223	13.683492	16.535869	8.421308	3.214937	12.596422	12.810328	2.190825	7.819785	33.545407	10.868227	14.236822	12.531913	1.284439	11.156068	10.669501	-0.316864	8.107109	37.725239	13.11594	15.739055	7.695677	1.45558	11.401271	11.640727	1.729456	8.083939	39.07444	13.458097	13.525251	8.962214	1.322632	11.079986	11.978815	2.085625	10.071534	33.655101	12.257873	15.154225	11.812028	3.131101	11.197501	11.709327	0.655559	9.90728	32.127647	11.967234	18.189827	11.120722	2.545142	12.534616	13.25708	-0.833227	5.86905	27.700641	9.163977	15.708437	10.541023	-0.368731	11.191718	10.936535	1.889719	11.744728	36.034434	14.975553	16.046256	10.158791	3.730701	12.480402	11.412251	0.221332	8.105801	34.868676	13.060735	16.776832	11.342522	1.858648	10.800315	12.938453	1.237475	9.086777	33.215198	12.500213	14.999744	11.983761	0.929403	11.786103	12.182031	-0.557512	7.653378	27.600261	8.197161	13.289889	26.315712	-0.597082	11.652663	15.007427	0.732591	6.095401	27.670905	9.511482	14.73301	12.580564	0.773697	11.406624	13.324834	-0.192037	6.488907	27.765178	6.123605	11.114539	28.537447	-10.077204	10.216271	12.555675	1.044382	6.368504	30.118104	11.545813	15.069567	14.872021	1.048163	11.313818
52	13.574511	1.484332	9.078379	36.644412	12.098085	15.285768	9.381822	-0.612231	12.870127	12.694803	2.419857	8.334074	39.16058	12.29144	13.59401	5.671929	-2.416157	11.330712	9.535938	0.115228	7.340258	41.108148	14.479977	17.103208	8.317174	-2.11814	12.687343	12.149003	2.126898	9.223106	39.846569	11.456716	12.278068	11.204668	-2.465215	7.651173	9.813546	1.268559	8.929423	38.319822	14.469125	15.650613	6.63716	1.548197	13.48686	11.577213	0.137551	8.324584	36.027952	13.377016	16.571051	9.917157	1.696956	12.308878	9.749766	2.133327	8.125022	45.19708	14.645801	12.89471	5.043249	-2.263739	11.476377	9.762937	1.04694	6.309133	42.444528	12.673393	10.938974	8.832826	-8.429656	-0.077709	9.646013	0.09631	3.437283	39.874712	12.090291	12.270462	7.977096	-0.463933	10.093219	11.579096	0.466735	7.402356	42.462132	13.270314	11.707175	5.095935	-1.680181	13.154936	9.797056	2.421002	11.138835	40.362769	14.96138	15.948922	7.711093	3.546564	12.819179	12.227462	2.838847	8.227896	37.795939	11.884062	13.509192	11.630187	1.05996	11.386223	9.845927	0.322836	8.298256	41.878687	14.574076	15.166042	7.09091	1.404949	11.327034	10.75749	2.453305	8.225153	43.276984	14.329139	12.289739	8.353486	1.281621	11.455721	11.096675	2.810357	10.159704	37.879738	13.040661	13.800938	11.00057	2.883085	11.167023	10.99867	1.259597	10.099508	36.018334	13.421444	18.01307	10.412423	2.795537	12.53168	12.737677	-0.309748	6.947144	31.249992	11.002324	16.013543	10.016719	-0.094021	11.27559	9.792918	2.72326	11.717669	40.853036	16.17516	14.936049	9.680757	3.436897	12.470051	10.769725	0.907504	8.598779	38.894377	14.415534	16.151971	10.529546	1.97155	11.192988	12.066036	1.893488	9.248994	37.376581	13.661483	14.238205	11.383348	1.106059	12.17549	11.53348	-0.054438	7.963247	31.361624	9.596169	13.351674	26.278804	-0.328293	11.658102	14.471877	1.128632	7.088493	31.3718	11.281562	14.834399	11.880871	0.769772	11.231899	12.521085	0.457045	7.165839	31.299975	7.36089	11.397315	27.799579	-9.547178	10.822853	11.905153	1.643098	6.587358	34.056099	12.855124	14.553625	14.2265	1.343953	11.514338
53	12.774905	2.268128	9.541935	40.843462	13.145969	14.449897	8.867274	-0.57044	13.20817	12.371229	3.2106	8.623464	43.329687	13.272627	12.847181	5.245231	-2.296748	11.588758	8.853553	0.883569	7.658104	45.444776	15.341359	15.979812	7.755984	-1.864321	12.740089	11.319911	2.937521	9.406377	43.919392	12.275606	11.464834	10.549072	-2.509666	7.763742	8.826878	2.089021	9.213596	42.865283	15.528045	14.567465	5.993431	1.538116	13.313524	10.851487	0.893619	8.936829	40.101643	14.73476	16.14641	9.197549	1.81394	12.462617	8.805165	3.163114	8.432474	49.225807	15.660105	11.985998	4.38622	-1.991511	11.773197	8.996948	1.953324	6.793047	46.470682	12.987898	9.682575	8.209299	-8.616603	-0.009018	9.088622	0.823746	3.943112	43.923507	13.247574	11.630227	7.379701	-0.174079	10.283637	11.085505	1.231675	7.486135	47.33244	13.907102	10.96241	4.497709	-1.291926	13.893829	8.825191	3.220663	11.333525	44.780052	15.804182	15.084426	7.121456	3.705703	12.904206	11.592276	3.591697	8.515129	42.203065	12.656079	12.54216	10.755934	0.781802	11.677711	8.99138	1.161062	8.434206	46.171225	15.681023	14.238405	6.499328	1.36848	11.464996	9.825488	3.317845	8.316148	47.580988	14.908089	10.926353	7.833432	1.187905	11.882918	10.225955	3.671671	10.168603	42.229688	13.457368	12.316133	10.218566	2.599717	11.333546	10.282443	2.060168	10.288526	40.151075	14.46639	17.260639	9.695035	2.866292	12.652015	12.109898	0.366558	7.907966	35.031118	12.684199	15.74149	9.532605	0.105275	11.537658	8.666725	3.645318	11.49259	45.844508	16.84646	13.592075	9.245986	3.016763	12.552508	10.052095	1.79065	9.005252	43.123998	15.427899	15.14293	9.754706	1.994684	11.680133	11.152616	2.726937	9.361942	41.685752	14.497039	13.230049	10.765168	1.127296	12.562664	10.824853	0.666206	8.276656	35.17127	11.010763	13.253267	26.310514	-0.213221	11.544919	13.881349	1.631697	7.919777	35.371216	12.797754	14.323117	11.220033	0.660422	11.327063	11.660828	1.296959	7.873214	34.884186	8.73351	11.619358	27.138828	-9.220354	11.31816	11.223915	2.420993	6.805845	38.240082	13.822377	13.572526	13.539312	1.418792	11.844778
54	11.930664	3.202942	9.904473	45.140274	13.985752	13.419024	8.397578	-0.533618	13.47672	12.002395	4.214568	8.965578	47.5988	14.038965	11.822577	4.832456	-2.176896	11.814784	8.133041	1.770514	8.022041	49.954827	15.790773	14.554653	7.18758	-1.700801	12.933134	10.440865	3.878892	9.571012	48.046849	12.894792	10.567623	9.958996	-2.538895	8.05559	7.856126	3.077781	9.51299	47.591796	16.067932	13.107929	5.388379	1.423166	13.240802	10.097301	1.791933	9.41882	44.435266	15.661691	15.287709	8.496307	1.809776	12.716101	7.786849	4.319175	8.632226	53.351873	16.437982	10.952162	3.794091	-1.74891	12.05038	8.162181	2.965056	7.191945	50.555737	13.142748	8.484989	7.608559	-8.752166	0.045196	8.459388	1.747113	4.541086	48.141572	14.027989	10.544706	6.743114	0.075313	10.609768	10.581339	2.086555	7.642351	52.16244	14.5127	10.282553	3.916734	-0.921153	14.186668	7.909499	4.148062	11.476482	49.319282	16.281585	14.089161	6.74956	3.860057	12.79566	10.935133	4.439446	8.683655	46.703484	13.203496	11.487374	9.942047	0.503795	11.946963	8.110834	2.190413	8.531692	50.580792	16.431533	13.078208	5.915157	1.362111	11.742425	8.870132	4.322361	8.379727	51.937132	15.232753	9.562399	7.458586	1.047841	12.243588	9.394439	4.674211	10.139536	46.628022	13.596912	10.88327	9.486515	2.296504	11.597631	9.576214	3.068674	10.546579	44.510822	15.041615	16.001432	8.971798	2.782238	12.842843	11.382765	1.186849	8.691291	39.056855	14.112092	14.997879	9.076157	0.241147	11.948417	7.606219	4.645776	11.178129	50.90177	17.10303	12.202095	8.825159	2.556239	12.670033	9.267053	2.83989	9.352456	47.501971	16.137834	13.922057	9.024218	1.965555	12.119794	10.251572	3.727525	9.492179	46.069562	15.067776	12.095081	10.147486	1.064643	12.850584	10.066189	1.598271	8.595943	39.02522	12.384128	12.947875	26.410738	-0.264907	11.395716	13.277163	2.262012	8.581848	39.625198	14.002671	13.40053	10.574291	0.503288	11.647425	10.779039	2.301846	8.555873	38.524313	10.144689	11.693328	26.547755	-9.051018	11.756874	10.514487	3.365033	7.055298	42.630879	14.437021	12.250635	12.835708	1.298437	12.217754
55	11.074993	4.288201	10.18804	49.484548	14.648257	12.283083	7.964175	-0.468662	13.608004	11.568071	5.360459	9.280872	51.923181	14.661536	10.662657	4.408851	-2.016805	11.973608	7.349647	2.724147	8.344235	54.560505	15.932074	13.074611	6.605947	-1.592285	13.172103	9.512798	4.92001	9.700711	52.204158	13.370421	9.680501	9.432687	-2.543179	8.459475	6.903475	4.204251	9.813185	52.422914	16.120259	11.462384	4.800725	1.280319	13.233516	9.309786	2.789002	9.749543	48.986559	16.168462	14.150686	7.817002	1.708319	12.978754	6.710736	5.555869	8.690943	57.555485	17.019831	9.869787	3.23951	-1.502792	12.224377	7.281261	4.073196	7.516959	54.667214	13.198243	7.401574	7.031483	-8.819987	0.067699	7.739608	2.797838	5.153837	52.487854	14.484421	9.227345	6.067949	0.288856	10.97508	10.031767	2.988581	7.805528	56.923207	15.141062	9.671757	3.350584	-0.55079	14.074322	7.053256	5.17173	11.598026	53.918082	16.472638	13.054035	6.654574	4.151601	12.548465	10.283656	5.366572	8.711184	51.230351	13.584138	10.486616	9.20453	0.289355	12.111361	7.200744	3.360233	8.580492	55.064654	16.905907	11.841664	5.332311	1.400618	12.047333	7.902126	5.441297	8.441011	56.303569	15.388936	8.274075	7.263872	0.874323	12.437795	8.607139	5.796112	10.082157	51.002735	13.604256	9.651238	8.823802	1.997711	11.85663	8.864675	4.229966	10.871008	49.017645	15.230685	14.459579	8.257779	2.606154	13.0121	10.588493	2.133784	9.258515	43.307062	15.230551	13.95733	8.630547	0.322754	12.412298	6.632897	5.708924	10.823551	55.945236	17.060879	10.891427	8.392537	2.118507	12.774788	8.419274	4.016472	9.642161	51.981163	16.598128	12.611795	8.335861	1.922468	12.417358	9.393276	4.876647	9.66669	50.469981	15.434681	10.910067	9.551548	0.977546	12.981657	9.267448	2.673084	8.889044	42.925993	13.655201	12.444197	26.549237	-0.462917	11.285663	12.671216	3.036099	9.066676	44.084919	14.885127	12.242134	9.936674	0.347496	12.102697	9.877394	3.437149	9.140931	42.243855	11.50932	11.544946	26.021651	-8.975283	12.154845	9.771038	4.438047	7.340967	47.147471	14.756479	10.761519	12.158174	1.059717	12.507686
56	10.22785	5.493888	10.362622	53.835151	15.177383	11.12928	7.545299	-0.354247	13.558425	11.047941	6.544983	9.455822	56.258452	15.215302	9.488694	3.956887	-1.781374	12.054897	6.476475	3.686108	8.517805	59.193626	15.886683	11.71616	6.011914	-1.499397	13.372579	8.533287	6.012833	9.748685	56.375583	13.782556	8.868246	8.955224	-2.518584	8.895826	5.95263	5.409124	10.052307	57.263111	15.764993	9.849347	4.205694	1.186971	13.25992	8.457545	3.815922	9.875614	53.686096	16.323764	12.922231	7.162799	1.544421	13.165843	5.572089	6.803879	8.542306	61.818752	17.43004	8.790666	2.697397	-1.214	12.231151	6.375581	5.259389	7.763297	58.781025	13.198642	6.448791	6.472191	-8.807111	0.095829	6.909784	3.89522	5.683445	56.909736	14.709982	7.863186	5.364104	0.479099	11.3012	9.363662	3.866375	7.843352	61.599509	15.819676	9.129573	2.788218	-0.174792	13.65841	6.230576	6.239113	11.681181	58.51019	16.474794	12.057228	6.780389	4.643951	12.311975	9.634201	6.32389	8.565579	55.742436	13.893379	9.597727	8.518548	0.184018	12.148381	6.238256	4.607251	8.541701	59.581305	17.190088	10.63574	4.747504	1.495736	12.29493	6.914229	6.631806	8.484573	60.659265	15.454421	7.092014	7.240184	0.677479	12.427492	7.823186	6.960516	9.951146	55.316076	13.645473	8.668057	8.23081	1.729503	12.036122	8.111994	5.46029	11.188568	53.586377	15.173889	12.855927	7.568191	2.396246	13.103913	9.759613	3.169116	9.603829	47.726926	16.053003	12.777363	8.178683	0.367414	12.825232	5.740666	6.796416	10.418397	60.908144	16.852446	9.759442	7.915671	1.783671	12.81342	7.502199	5.255075	9.829932	56.507298	16.873264	11.322648	7.675358	1.90874	12.526371	8.58692	6.121731	9.840448	54.829557	15.668308	9.755233	8.996989	0.920406	12.926714	8.421463	3.822121	9.097174	46.87888	14.764357	11.7555	26.692513	-0.784869	11.25434	12.049782	3.954282	9.344856	48.684977	15.478782	11.027098	9.30669	0.249472	12.574747	8.93395	4.64718	9.531182	46.069255	12.739477	11.112458	25.54499	-8.904951	12.513138	8.979675	5.576115	7.610341	51.702723	14.888469	9.268604	11.540481	0.788461	12.632934
57	9.367326	6.726918	10.351419	58.167492	15.643721	10.044294	7.11572	-0.202759	13.358905	10.411248	7.672251	9.386066	60.569444	15.738695	8.37481	3.463592	-1.446368	12.064586	5.477484	4.591782	8.42662	63.796586	15.763856	10.600731	5.399976	-1.378717	13.458939	7.486716	7.101557	9.649158	60.554313	14.194909	8.160166	8.500624	-2.457052	9.306103	4.966848	6.581766	10.118479	62.021171	15.204558	8.46437	3.584637	1.180404	13.290021	7.512632	4.785973	9.738456	58.432053	16.285316	11.789403	6.53375	1.361594	13.246577	4.357158	7.978732	8.14808	66.109916	17.701535	7.744723	2.143377	-0.86547	12.094603	5.447354	6.460663	7.884156	62.874329	13.179121	5.61798	5.913225	-8.712993	0.203028	5.939532	4.957293	6.019803	61.350957	14.799217	6.599174	4.637227	0.65877	11.532011	8.519245	4.6458	7.630982	66.201986	16.533564	8.658927	2.202638	0.200613	13.112666	5.385416	7.26462	11.636532	63.033038	16.404313	11.170162	6.818677	5.184512	12.196688	8.939716	7.246742	8.201237	60.2428	14.210837	8.812862	7.842569	0.208496	12.065137	5.183449	5.854816	8.34105	64.08646	17.355792	9.537057	4.159933	1.652398	12.426443	5.883341	7.831523	8.441588	64.987961	15.490152	6.042644	7.318821	0.478392	12.219919	6.979134	8.082678	9.670293	59.558798	13.825891	7.932198	7.696007	1.5246	12.094597	7.271554	6.662803	11.386508	58.140163	15.020847	11.374387	6.912777	2.200835	13.087949	8.903463	4.23664	9.695166	52.261665	16.616256	11.573996	7.704454	0.405066	13.100537	4.875891	7.839299	9.892531	65.743897	16.619305	8.855909	7.381688	1.64102	12.736408	6.500651	6.458027	9.834045	61.015325	17.056131	10.148766	7.01708	1.9537	12.480037	7.787914	7.354047	9.897377	59.112602	15.85436	8.697206	8.475841	0.933811	12.741821	7.513628	4.958124	9.126138	50.88382	15.628453	10.898496	26.776666	-1.193794	11.33638	11.371142	4.964224	9.352384	53.339372	15.883598	9.924629	8.687729	0.258021	12.949608	7.910893	5.84057	9.620058	50.011404	13.760322	10.406584	25.03991	-8.745751	12.83011	8.115371	6.70534	7.764773	56.234384	14.928429	7.899911	10.995923	0.553847	12.575909
58	8.445643	7.888999	10.070902	62.474726	16.086811	9.082507	6.659295	-0.041873	13.061452	9.601116	8.6453	8.988134	64.821388	16.22652	7.368486	2.915531	-0.996544	12.034823	4.317809	5.371132	7.985426	68.310017	15.661916	9.788275	4.751188	-1.185289	13.38674	6.341079	8.103221	9.303538	64.727782	14.64973	7.57561	8.023659	-2.334664	9.644581	3.908707	7.618854	9.902968	66.640562	14.602828	7.42317	2.93807	1.25	13.296253	6.447772	5.627992	9.277125	63.147618	16.163832	10.872762	5.924603	1.188286	13.211694	3.051399	9.012171	7.487148	70.394676	17.844141	6.755567	1.560053	-0.463486	11.865778	4.47096	7.604052	7.806771	66.921843	13.150271	4.921061	5.344353	-8.528859	0.447196	4.797019	5.902266	6.059464	65.745361	14.847912	5.550547	3.883393	0.835713	11.638231	7.447575	5.274294	7.092292	70.736447	17.243267	8.259594	1.56297	0.564985	12.552941	4.458883	8.165958	11.37049	67.445958	16.334553	10.42951	6.38328	5.525534	12.175274	8.095931	8.0487	7.588542	64.778646	14.613156	8.077923	7.118325	0.343646	11.890159	3.985934	6.995402	7.882802	68.519215	17.471543	8.601516	3.564953	1.861643	12.419233	4.767979	8.944886	8.199643	69.263409	15.550114	5.157085	7.275351	0.353364	11.898016	6.000117	9.065783	9.162166	63.730909	14.191183	7.408205	7.189249	1.429301	12.019591	6.289317	7.724217	11.335159	62.612641	14.924356	10.151129	6.288409	2.053692	12.957664	7.999258	5.248969	9.455388	56.849719	16.978355	10.468707	7.178761	0.490795	13.16008	3.955556	8.765894	9.182817	70.431459	16.45163	8.167745	6.820472	1.720593	12.533345	5.38405	7.5384	9.566972	65.455405	17.204504	9.16048	6.338706	2.066382	12.319107	6.934478	8.471349	9.732938	63.302079	16.031193	7.773264	7.964012	1.042275	12.508528	6.537549	5.985941	8.910165	54.913937	16.217548	9.95089	26.71173	-1.60933	11.529587	10.587555	5.974331	9.040186	57.976484	16.21522	9.022036	8.076287	0.387454	13.171241	6.772628	6.92247	9.34295	54.054531	14.542306	9.536046	24.415081	-8.447245	13.071143	7.140921	7.730221	7.665571	60.6886	14.963123	6.774574	10.514539	0.414955	12.363003
59	7.401271	8.879511	9.468083	66.750736	16.512945	8.271642	6.153743	0.110357	12.716188	8.590629	9.418847	8.300956	68.991032	16.644086	6.473659	2.311546	-0.459191	12.021307	2.991825	5.987243	7.221123	72.69155	15.620999	9.240338	4.052798	-0.903547	13.171174	5.084102	8.951626	8.686066	68.866959	15.138412	7.100744	7.481844	-2.122825	9.895721	2.733664	8.419973	9.325343	71.075631	14.089182	6.787225	2.276663	1.361907	13.244585	5.223785	6.276245	8.458068	67.748749	16.048647	10.252857	5.311452	1.060255	13.062213	1.636339	9.840467	6.562401	74.625445	17.847121	5.85246	0.939749	-0.030827	11.59224	3.402484	8.607547	7.4622	70.886919	13.103635	4.384747	4.762592	-8.235909	0.866226	3.474334	6.690569	5.788158	70.042866	14.909021	4.751125	3.092637	1.009765	11.629987	6.083098	5.719004	6.218505	75.19236	17.872569	7.902282	0.833005	0.901304	12.054409	3.392134	8.879969	10.831145	71.713925	16.284514	9.848706	5.36883	5.590735	12.190601	6.954981	8.64823	6.753838	69.393922	15.133492	7.31978	6.293434	0.541517	11.653775	2.615996	7.951825	7.160691	72.824511	17.576747	7.825128	2.953295	2.106949	12.288016	3.53563	9.89812	7.712146	73.451613	15.666609	4.444079	6.82862	0.414637	11.583204	4.818308	9.809324	8.400227	67.822056	14.712544	7.034257	6.661891	1.491691	11.848092	5.132731	8.573171	10.989401	66.971831	14.954081	9.207181	5.677098	1.971277	12.742674	7.012207	6.130103	8.885271	61.421686	17.232404	9.534665	6.580633	0.666816	13.013322	2.8946	9.515285	8.276163	74.947662	16.383804	7.658977	6.269524	2.025515	12.203579	4.107439	8.410662	8.968868	69.776015	17.351072	8.407726	5.613735	2.245352	12.083771	5.964983	9.376498	9.276369	67.382374	16.200108	7.006892	7.427083	1.253604	12.301365	5.476893	6.83486	8.419075	58.935109	16.538456	9.008944	26.409831	-1.951092	11.811966	9.647727	6.889248	8.379133	62.545201	16.55026	8.346628	7.462026	0.633338	13.221984	5.486873	7.81526	8.676695	58.170195	15.067788	8.629002	23.607057	-7.98406	13.178477	6.032864	8.587208	7.267553	65.035528	15.043616	5.916747	10.048513	0.383689	12.071297
