knee_X	knee_Y	knee_Z
	74.889319	6.017851	-22.470915
	74.789716	6.054708	-22.230872
	74.473786	5.992808	-21.995190
	73.940508	5.832942	-21.769268
	73.190729	5.575639	-21.555941
	72.227228	5.222789	-21.356331
	71.054089	4.780535	-21.171489
	69.676027	4.259853	-21.004259
	68.098058	3.674810	-20.859335
	66.325414	3.041191	-20.741859
	64.363615	2.376971	-20.656180
	62.218989	1.703450	-20.604448
	59.899047	1.044993	-20.585927
	57.412056	0.426553	-20.598703
	54.767200	-0.129758	-20.641846
	51.975987	-0.607066	-20.716121
	49.053708	-0.995010	-20.824468
	46.020205	-1.290820	-20.972189
	42.899729	-1.499614	-21.165353
	39.719941	-1.633159	-21.409123
	36.510751	-1.707808	-21.707696
	33.303620	-1.742530	-22.064285
	30.131206	-1.757413	-22.480544
	27.026832	-1.772312	-22.956636
	24.023855	-1.804899	-23.491492
	21.154849	-1.868207	-24.081824
	18.450388	-1.968750	-24.719959
	15.938098	-2.105695	-25.391929
	13.642032	-2.270878	-26.076804
	11.581946	-2.449913	-26.747445
	9.772909	-2.624610	-27.372639
	8.225878	-2.776168	-27.920954
	6.948796	-2.888266	-28.365574
	5.947243	-2.949240	-28.687653
	5.224378	-2.953056	-28.877310
	4.780628	-2.899195	-28.932641
	4.613659	-2.791821	-28.857172
	4.718795	-2.638674	-28.657933
	5.089522	-2.449559	-28.344937
	5.717774	-2.234504	-27.930985
	6.594331	-2.002531	-27.432681
	7.709115	-1.761298	-26.872284
	9.050648	-1.516989	-26.277318
	10.604441	-1.274260	-25.677685
	12.350873	-1.036341	-25.101901
	14.263417	-0.805592	-24.572654
	16.307658	-0.584795	-24.103161
	18.441428	-0.378652	-23.695427
	20.616173	-0.194585	-23.338831
	22.778824	-0.042243	-23.009823
	24.874064	0.068701	-22.676059
	26.848072	0.131770	-22.305349
	28.653323	0.146519	-21.876201
	30.252697	0.120212	-21.385503
	31.622117	0.067813	-20.849945
	32.751407	0.009338	-20.301390
	33.643119	-0.035224	-19.780624
	34.309705	-0.050677	-19.332397
	34.769906	-0.029001	-18.998706
	35.045107	0.029949	-18.809608
	35.156058	0.118870	-18.776913
	35.120660	0.225058	-18.892793
	34.953519	0.333193	-19.131857
	34.667041	0.427593	-19.456924
	34.272978	0.494013	-19.827582
	33.783219	0.521397	-20.207931
	33.209402	0.503242	-20.571017
	32.562001	0.437994	-20.900388
	31.849840	0.328583	-21.189095
	31.080578	0.181457	-21.435724
	30.261535	0.004909	-21.640286
	29.399919	-0.192657	-21.803006
	28.502760	-0.403477	-21.924564
	27.577019	-0.620657	-22.005911
	26.629633	-0.838598	-22.047800
	25.667595	-1.053000	-22.050140
	24.698198	-1.260244	-22.012329
	23.729165	-1.456915	-21.935231
	22.768785	-1.639617	-21.822752
	21.826228	-1.804875	-21.681654
	20.911800	-1.949240	-21.520724
	20.036907	-2.069681	-21.350044
	19.213951	-2.164039	-21.179899
	18.456426	-2.231396	-21.019562
	17.778872	-2.272170	-20.877058
	17.196351	-2.287872	-20.759829
	16.723541	-2.280817	-20.674811
	16.373911	-2.254017	-20.627002
	16.159316	-2.211205	-20.618287
	16.089760	-2.156823	-20.648006
	16.173078	-2.095580	-20.713278
	16.414752	-2.031391	-20.807875
	16.817996	-1.966395	-20.921837
	17.383889	-1.900808	-21.043148
	18.111556	-1.833545	-21.160352
	18.998655	-1.762916	-21.264483
	20.041776	-1.686825	-21.349809
	21.236149	-1.602659	-21.414124
	22.575079	-1.507498	-21.458512
	24.049656	-1.398601	-21.485771
	25.648467	-1.273974	-21.498801
	27.357116	-1.132927	-21.501035
	29.158285	-0.976572	-21.497423
	31.032954	-0.808312	-21.493586
	32.962170	-0.633924	-21.494345
	34.928494	-0.460845	-21.503839
	36.916889	-0.296795	-21.527044
	38.914998	-0.148115	-21.570107
	40.912873	-0.018386	-21.638218
	42.902588	0.092132	-21.733175
	44.878069	0.186548	-21.852934
	46.834790	0.271421	-21.992841
	48.769117	0.356518	-22.146989
	50.677568	0.453876	-22.308967
	52.556228	0.576793	-22.472627
	54.400385	0.738996	-22.633420
	56.204451	0.953233	-22.789734
	57.962089	1.229307	-22.942723
	59.666114	1.572393	-23.094346
	61.307928	1.982287	-23.245381
	62.876911	2.453355	-23.394141
	64.360269	2.974249	-23.535191
	65.743612	3.527597	-23.658833
	67.012035	4.091044	-23.752753
	68.151105	4.639543	-23.805103
	69.147106	5.147559	-23.807561
	69.986735	5.590898	-23.757223
	70.657136	5.948737	-23.656333
	71.146525	6.205520	-23.510303
	71.444731	6.351837	-23.325922
	71.543623	6.384211	-23.110510
	71.437270	6.304217	-22.871062
	71.121472	6.117434	-22.613302
	70.593750	5.832420	-22.342112
	69.853862	5.459927	-22.063304
	68.903296	5.012658	-21.784177
	67.744261	4.504569	-21.511426
	66.379728	3.949900	-21.249715
	64.814046	3.363634	-21.004245
	63.052987	2.762351	-20.783900
	61.103071	2.163751	-20.599970
	58.970881	1.585585	-20.461738
	56.663137	1.044533	-20.373704
	54.187692	0.554907	-20.336443
	51.554902	0.128033	-20.350069
	48.778357	-0.227731	-20.418035
	45.874673	-0.508067	-20.548422
	42.862741	-0.715007	-20.751443
	39.762833	-0.858012	-21.034711
	36.596422	-0.952720	-21.400052
	33.387499	-1.018843	-21.844018
	30.164192	-1.077747	-22.358833
	26.958983	-1.149091	-22.932289
	23.807566	-1.247814	-23.550288
	20.747187	-1.382960	-24.200085
	17.814962	-1.557640	-24.869154
	15.046113	-1.768867	-25.541810
	12.472204	-2.007259	-26.198138
	10.120394	-2.257983	-26.815673
	8.014050	-2.503582	-27.372160
	6.173268	-2.726753	-27.847789
	4.614318	-2.911842	-28.226168
	3.348901	-3.046177	-28.494666
	2.383825	-3.121551	-28.644951
	1.720640	-3.134981	-28.673323
	1.355284	-3.088529	-28.580001
	1.278605	-2.988399	-28.367887
	1.477847	-2.843658	-28.042294
	1.938127	-2.664725	-27.610804
	2.643486	-2.461858	-27.082900
	3.577753	-2.244349	-26.471441
	4.725043	-2.020487	-25.794845
	6.069845	-1.797517	-25.077722
	7.596798	-1.581257	-24.350493
	9.289427	-1.375783	-23.648194
	11.127646	-1.183425	-23.006715
	13.085492	-1.004768	-22.455185
	15.130286	-0.839197	-22.007802
	17.222887	-0.686304	-21.659453
	19.318761	-0.547104	-21.385508
	21.370406	-0.423768	-21.145676
	23.331162	-0.317926	-20.892606
	25.159458	-0.228665	-20.583826
	26.822004	-0.151511	-20.193212
	28.294921	-0.079325	-19.718739
	29.563265	-0.005013	-19.185186
	30.619685	0.075825	-18.640798
	31.462490	0.163695	-18.147376
	32.093828	0.255292	-17.766412
	32.518665	0.344738	-17.546185
	32.744524	0.425147	-17.511752
	32.781494	0.489321	-17.658670
	32.642179	0.530072	-17.955635
	32.341558	0.540882	-18.357279
	31.896824	0.516821	-18.817914
	31.326892	0.455668	-19.298641
	30.651199	0.358823	-19.769543
	29.888080	0.231278	-20.210471
	29.053819	0.080624	-20.610425
	28.163088	-0.084455	-20.965587
	27.230213	-0.255703	-21.277168
	26.269883	-0.426278	-21.548717
	25.296493	-0.591143	-21.782804
	24.322969	-0.747135	-21.978808
	23.360307	-0.892671	-22.132994
	22.417768	-1.027168	-22.241136
	21.503174	-1.150600	-22.301736
	20.623337	-1.263298	-22.316491
	19.784837	-1.366114	-22.288792
	18.994665	-1.460778	-22.223387
	18.260006	-1.549717	-22.126941
	17.587795	-1.635225	-22.007743
	16.985096	-1.718839	-21.874523
	16.459621	-1.801176	-21.735313
	16.019508	-1.881949	-21.597446
	15.673068	-1.960188	-21.468592
	15.428982	-2.034540	-21.357227
	15.296284	-2.103251	-21.271598
	15.283882	-2.163967	-21.218028
	15.400196	-2.213999	-21.200193
	15.653090	-2.251087	-21.219678
	16.049955	-2.273923	-21.276573
	16.597732	-2.282025	-21.369754
	17.302498	-2.275102	-21.497063
	18.168670	-2.252399	-21.655026
	19.198401	-2.212432	-21.838890
	20.391323	-2.152907	-22.043517
	21.744210	-2.070839	-22.264015
	23.250411	-1.963299	-22.495661
	24.899403	-1.828607	-22.733637
	26.676741	-1.667126	-22.973313
	28.564510	-1.481335	-23.211107
	30.542114	-1.275504	-23.445031
	32.587283	-1.055193	-23.674117
	34.677423	-0.826706	-23.896868
	36.791227	-0.596432	-24.110494
	38.910071	-0.369879	-24.311709
	41.018578	-0.150966	-24.496783
	43.104126	0.057744	-24.659600
	45.156320	0.254523	-24.790717
	47.167382	0.438789	-24.879942
	49.132577	0.611824	-24.920204
	51.049592	0.776886	-24.909632
	52.917265	0.939063	-24.851331
	54.734506	1.105443	-24.751917
	56.499572	1.285223	-24.620467
	58.209478	1.489129	-24.468314
	59.859585	1.728075	-24.308278
	61.443472	2.011543	-24.152225
	62.953014	2.345972	-24.007780
	64.378648	2.733016	-23.876260
	65.709835	3.167823	-23.752901
	66.935547	3.638194	-23.628850
	68.044500	4.125199	-23.494040
	69.024964	4.605207	-23.340155
	69.864447	5.052627	-23.162750
	70.549667	5.442645	-22.961936
	71.067432	5.753497	-22.742324
	71.406287	5.967829	-22.513030
	71.557519	6.073098	-22.287104
	71.514984	6.061756	-22.079408
	71.274438	5.931697	-21.903028
	70.832877	5.686679	-21.766198
	70.188395	5.335679	-21.672049
	69.340507	4.890490	-21.619798
	68.290102	4.363486	-21.604885
	67.039211	3.767674	-21.619238
	65.591465	3.118550	-21.652847
	63.952587	2.435985	-21.695732
	62.129898	1.744120	-21.740057
	60.131241	1.069328	-21.781961
	57.964054	0.437968	-21.821958
	55.635060	-0.125796	-21.863968
	53.150773	-0.602517	-21.913416
	50.518225	-0.979752	-21.974511
	47.744593	-1.252741	-22.048777
	44.837107	-1.423696	-22.137211
	41.807628	-1.501718	-22.244760
	38.679015	-1.503349	-22.383798
	35.484223	-1.452223	-22.573332
	32.259740	-1.377507	-22.832529
	29.042239	-1.310926	-23.172454
	25.868886	-1.281983	-23.591835
	22.777195	-1.312660	-24.078478
	19.803814	-1.414153	-24.612997
	16.983386	-1.586534	-25.171155
	14.347906	-1.820198	-25.725801
	11.926515	-2.098000	-26.250365
	9.745339	-2.398126	-26.723229
	7.827098	-2.697802	-27.131444
	6.190334	-2.976336	-27.471001
	4.848192	-3.216241	-27.742309
	3.807673	-3.403572	-27.944776
	3.070264	-3.528663	-28.074270
	2.632857	-3.586637	-28.123057
	2.487788	-3.577039	-28.080385
	2.623194	-3.503109	-27.934199
	3.024943	-3.371290	-27.675464
	3.678851	-3.190618	-27.303034
	4.571689	-2.971649	-26.826346
	5.691356	-2.725337	-26.266266
	7.026854	-2.461948	-25.653767
	8.567283	-2.190134	-25.026144
	10.298728	-1.916596	-24.421959
	12.200189	-1.646232	-23.875401
	14.241316	-1.382685	-23.411089
	16.382928	-1.129625	-23.039960
	18.579104	-0.892387	-22.756384
	20.779894	-0.678595	-22.537062
	22.934491	-0.496825	-22.342134
	24.994533	-0.354028	-22.121717
	26.917216	-0.252854	-21.829948
	28.668439	-0.189566	-21.440238
	30.225531	-0.153616	-20.954516
	31.577661	-0.129803	-20.403780
	32.723330	-0.102704	-19.839738
	33.666488	-0.061166	-19.321858
	34.412883	-0.000068	-18.905137
	34.967920	0.080147	-18.629804
	35.336518	0.174183	-18.514055
	35.524118	0.272908	-18.552448
	35.537779	0.364472	-18.720945
	35.386847	0.435455	-18.985690
	35.083321	0.472775	-19.310687
	34.641898	0.466021	-19.662645
	34.079147	0.409342	-20.013979
	33.411831	0.302615	-20.344263
	32.655434	0.151559	-20.640138
	31.823584	-0.033489	-20.894804
	30.928292	-0.239795	-21.107515
	29.980410	-0.454522	-21.281932
	28.989856	-0.666355	-21.423980
	27.965821	-0.866566	-21.540037
	26.917102	-1.049668	-21.634508
	25.852184	-1.213275	-21.707487
	24.779123	-1.357184	-21.754561
	23.705761	-1.482529	-21.769384
	22.640229	-1.591586	-21.747109
	21.591236	-1.687617	-21.685959
	20.568365	-1.774068	-21.586967
	19.582490	-1.853475	-21.453108
	18.645571	-1.926939	-21.288260
	17.769852	-1.994312	-21.096837
	16.967428	-2.054548	-20.883996
	16.250506	-2.105915	-20.656498
	15.632098	-2.146301	-20.424341
	15.126355	-2.173622	-20.200489
	14.747901	-2.186227	-19.998068
	14.510808	-2.183429	-19.828426
	14.427846	-2.165969	-19.700521
	14.509854	-2.135751	-19.619900
	14.765514	-2.095079	-19.588114
	15.201641	-2.046193	-19.603671
	15.823354	-1.991144	-19.663537
	16.633892	-1.931522	-19.764156
	17.634053	-1.867849	-19.901617
	18.821256	-1.798910	-20.071246
	20.188927	-1.721802	-20.267947
	21.726624	-1.632868	-20.487248
	23.420122	-1.528729	-20.725377
	25.251096	-1.407093	-20.977990
	27.197132	-1.267643	-21.239403
	29.232727	-1.112738	-21.504042
	31.331307	-0.947395	-21.768764
	33.467627	-0.778482	-22.033216
	35.619568	-0.613694	-22.298163
	37.768887	-0.460482	-22.563945
	39.901227	-0.324554	-22.830412
	42.005854	-0.208306	-23.097671
	44.075290	-0.110265	-23.365927
	46.104863	-0.025903	-23.633625
	48.092175	0.050970	-23.895760
	50.036538	0.127307	-24.144513
	51.938252	0.210859	-24.371688
	53.797783	0.310401	-24.571178
	55.615062	0.435701	-24.740903
	57.389101	0.597225	-24.883939
	59.117804	0.805143	-25.008130
	60.797799	1.067877	-25.124016
	62.424134	1.390907	-25.241404
	63.989737	1.775764	-25.365722
	65.484887	2.218892	-25.496040
	66.897267	2.710540	-25.625176
	68.212659	3.234272	-25.740780
	69.415786	3.767749	-25.827117
	70.490893	4.284878	-25.867959
	71.421926	4.758929	-25.850216
	72.192562	5.165993	-25.766320
	72.786922	5.487744	-25.614391
	73.191125	5.712653	-25.397622
	73.394338	5.835769	-25.123376
	73.388691	5.857770	-24.801612
	73.169081	5.783682	-24.443539
	72.733285	5.621383	-24.060759
	72.081637	5.380182	-23.664597
	71.216222	5.069744	-23.265615
	70.140404	4.699706	-22.872968
	68.858880	4.279468	-22.493977
	67.377608	3.817221	-22.134024
	65.703443	3.319819	-21.796583
	63.843716	2.795037	-21.484219
	61.805734	2.254136	-21.200339
	59.596525	1.712476	-20.950162
	57.223141	1.188256	-20.740624
	54.692865	0.699965	-20.579390
	52.013021	0.262983	-20.473199
	49.191746	-0.112459	-20.427868
	46.240293	-0.420528	-20.450886
	43.175128	-0.659084	-20.552788
	40.018216	-0.831124	-20.744382
	36.795786	-0.946129	-21.032092
	33.537044	-1.019417	-21.415234
	30.273653	-1.070341	-21.886553
	27.039330	-1.119781	-22.434724
	23.869020	-1.187105	-23.046175
	20.798054	-1.287635	-23.704626
	17.861649	-1.430967	-24.390306
	15.094326	-1.619635	-25.080587
	12.528285	-1.848385	-25.751149
	10.191597	-2.105017	-26.377204
	8.107723	-2.372452	-26.934408
	6.295682	-2.631028	-27.400071
	4.770028	-2.861279	-27.756177
	3.540843	-3.046839	-27.992301
	2.613408	-3.176159	-28.105342
	1.987696	-3.243246	-28.097304
	1.658394	-3.247951	-27.973701
	1.615633	-3.195183	-27.742468
	1.846658	-3.093038	-27.413229
	2.338098	-2.950950	-26.997746
	3.077559	-2.778541	-26.511274
	4.054020	-2.584754	-25.973233
	5.257472	-2.377026	-25.406691
	6.677944	-2.160891	-24.837830
	8.303897	-1.939804	-24.295109
	10.120194	-1.714831	-23.805934
	12.105723	-1.484697	-23.390649
	14.230944	-1.247080	-23.057140
	16.456632	-1.001267	-22.799309
	18.734905	-0.750780	-22.598697
	21.012124	-0.503948	-22.426849
	23.232754	-0.272107	-22.249166
	25.343928	-0.066352	-22.031678
	27.300338	0.105968	-21.749127
	29.067959	0.243354	-21.391266
	30.625204	0.349770	-20.966331
	31.961625	0.432611	-20.501560
	33.075556	0.500622	-20.038926
	33.971668	0.562034	-19.626316
	34.658279	0.622586	-19.307847
	35.144635	0.684198	-19.115283
	35.439360	0.744911	-19.061552
	35.550693	0.799700	-19.139143
	35.488074	0.841429	-19.324813
	35.263869	0.861822	-19.587366
	34.893757	0.853218	-19.893757
	34.395440	0.810833	-20.213029
	33.786640	0.734314	-20.519948
	33.083517	0.627833	-20.797919
	32.300082	0.498927	-21.039546
	31.448417	0.356887	-21.244589
	30.539592	0.210956	-21.417114
	29.584929	0.068400	-21.563761
	28.596484	-0.066924	-21.692455
	27.586339	-0.194861	-21.810141
	26.565578	-0.317904	-21.920379
	25.543694	-0.439402	-22.022663
	24.528768	-0.562172	-22.113690
	23.528308	-0.687922	-22.189351
	22.549912	-0.817146	-22.246930
	21.601384	-0.949167	-22.286470
	20.690766	-1.082136	-22.309184
	19.826805	-1.213131	-22.315029
	19.019589	-1.338709	-22.303446
	18.280452	-1.455787	-22.275093
	17.621443	-1.562344	-22.232142
	17.055090	-1.657683	-22.179639
	16.594179	-1.742178	-22.127280
	16.251489	-1.816832	-22.087823
	16.039713	-1.882987	-22.073236
	15.971190	-1.942072	-22.092005
	16.057335	-1.995299	-22.148542
	16.308207	-2.043436	-22.244116
	16.732197	-2.086451	-22.377984
	17.335643	-2.123060	-22.547609
	18.122459	-2.150721	-22.748594
	19.093669	-2.165977	-22.975214
	20.246884	-2.164612	-23.221301
	21.575872	-2.141934	-23.480931
	23.070280	-2.093528	-23.748592
	24.715630	-2.016096	-24.018360
	26.493554	-1.908076	-24.283069
	28.382297	-1.769876	-24.535661
	30.357924	-1.603679	-24.771490
	32.395987	-1.413175	-24.988486
	34.473108	-1.203194	-25.185829
	36.568297	-0.978896	-25.363548
	38.663892	-0.744850	-25.522937
	40.745955	-0.504688	-25.665916
	42.804135	-0.261516	-25.793101
	44.831205	-0.018475	-25.902475
	46.822540	0.221298	-25.989636
	48.775524	0.455079	-26.049040
	50.688724	0.680716	-26.075314
	52.561122	0.896736	-26.064436
	54.391868	1.102715	-26.015244
	56.180361	1.299860	-25.931571
	57.925990	1.491755	-25.824048
	59.627562	1.684598	-25.709599
	61.283006	1.886383	-25.608256
	62.889083	2.105938	-25.539126
	64.440463	2.352310	-25.516736
	65.928661	2.633351	-25.547782
	67.341804	2.953329	-25.629174
	68.665311	3.310555	-25.748815
	69.882775	3.695933	-25.888697
	70.976522	4.093275	-26.028263
	71.928152	4.481439	-26.147564
	72.719490	4.837379	-26.230732
	73.333689	5.139440	-26.267860
	73.756502	5.370049	-26.253778
	73.977637	5.516980	-26.186267
	73.991255	5.573496	-26.065707
	73.795397	5.537959	-25.894917
	73.391143	5.412998	-25.677994
	72.781583	5.204505	-25.418925
	71.970809	4.920866	-25.121517
	70.963541	4.572456	-24.790865
	69.764848	4.170357	-24.434483
	68.379525	3.723789	-24.060713
	66.811938	3.239243	-23.675372
	65.066309	2.723148	-23.281701
	63.146706	2.184654	-22.884511
	61.057013	1.636361	-22.493348
	58.801478	1.093552	-22.121796
	56.385725	0.572326	-21.783865
	53.817298	0.087730	-21.490003
	51.104911	-0.347273	-21.246484
	48.258012	-0.722063	-21.059516
	45.288580	-1.028788	-20.939350
	42.213381	-1.263665	-20.899354
	39.053885	-1.427782	-20.951568
	35.834037	-1.526524	-21.102900
	32.579034	-1.569445	-21.354976
	29.317333	-1.571540	-21.708129
	26.082819	-1.553854	-22.164774
	22.913407	-1.541374	-22.726820
	19.847845	-1.558700	-23.387754
	16.923257	-1.624886	-24.125343
	14.173385	-1.749027	-24.901341
	11.627746	-1.928668	-25.668994
	9.312232	-2.151128	-26.382577
	7.250129	-2.396456	-27.004314
	5.462264	-2.641529	-27.508900
	3.966194	-2.864029	-27.884270
	2.775152	-3.044700	-28.126964
	1.897712	-3.168707	-28.238080
	1.338386	-3.227482	-28.224379
	1.097944	-3.219882	-28.098996
	1.173024	-3.151227	-27.877823
	1.556438	-3.030964	-27.575765
	2.238587	-2.870212	-27.205823
	3.208373	-2.679649	-26.779269
	4.452734	-2.468302	-26.305942
	5.955280	-2.243300	-25.795468
	7.694377	-2.010183	-25.260089
	9.640626	-1.773652	-24.717634
	11.754623	-1.537970	-24.190610
	13.986986	-1.306386	-23.700615
	16.281088	-1.080523	-23.261634
	18.577039	-0.860908	-22.875012
	20.815696	-0.648620	-22.528158
	22.942250	-0.446842	-22.198731
	24.909306	-0.260852	-21.862775
	26.679312	-0.096263	-21.502212
	28.226146	0.042919	-21.109501
	29.535734	0.155221	-20.691554
	30.605394	0.241745	-20.271841
	31.442014	0.305494	-19.885896
	32.059353	0.349816	-19.570418
	32.474623	0.377083	-19.352145
	32.705170	0.388901	-19.242552
	32.766639	0.386473	-19.238958
	32.672986	0.369713	-19.328634
	32.437544	0.336536	-19.493525
	32.074321	0.283535	-19.714375
	31.598904	0.207393	-19.972737
	31.028301	0.106350	-20.250814
	30.379561	-0.018706	-20.531493
	29.668180	-0.163893	-20.799600
	28.907353	-0.322900	-21.043159
	28.107933	-0.488239	-21.254255
	27.278762	-0.652624	-21.430385
	26.427699	-0.810079	-21.574920
	25.562681	-0.956584	-21.694219
	24.691618	-1.090222	-21.793282
	23.821918	-1.210974	-21.874065
	22.960742	-1.320212	-21.936974
	22.115380	-1.420230	-21.982999
	21.293368	-1.513973	-22.013861
	20.502564	-1.604547	-22.029836
	19.751097	-1.694379	-22.028032
	19.047116	-1.784245	-22.003217
	18.398840	-1.872774	-21.950243
	17.815040	-1.957044	-21.866624
	17.305520	-2.033878	-21.754190
	16.881451	-2.100638	-21.618685
	16.555396	-2.155170	-21.468218
	16.340647	-2.195777	-21.312921
	16.250270	-2.221747	-21.165091
	16.296197	-2.233721	-21.037306
	16.488303	-2.233318	-20.939563
	16.833818	-2.222436	-20.877950
	17.337383	-2.202629	-20.853945
	18.001568	-2.174850	-20.864038
	18.827379	-2.139611	-20.901635
	19.814563	-2.097007	-20.959765
	20.961396	-2.046355	-21.032062
	22.263552	-1.985822	-21.112811
	23.712772	-1.912258	-21.196979
	25.296484	-1.821569	-21.279798
	26.998285	-1.709751	-21.356168
	28.798639	-1.574070	-21.421359
	30.675797	-1.413563	-21.473278
	32.607136	-1.228886	-21.513993
	34.570787	-1.022189	-21.548687
	36.547127	-0.797241	-21.583593
	38.519642	-0.559259	-21.625439
	40.475249	-0.313972	-21.681261
	42.404329	-0.066682	-21.755942
	44.300354	0.177774	-21.848993
	46.159525	0.414690	-21.953706
	47.980466	0.639786	-22.058929
	49.763511	0.849721	-22.151924
	51.509791	1.042106	-22.221281
	53.220405	1.215884	-22.259947
	54.895701	1.372459	-22.267711
	56.534801	1.516370	-22.252164
	58.135406	1.655479	-22.228703
	59.693661	1.801109	-22.219450
	61.203961	1.966943	-22.249334
	62.658684	2.166259	-22.339857
	64.047837	2.409147	-22.503507
	65.359000	2.700346	-22.740875
	66.577990	3.037394	-23.040869
	67.689774	3.409736	-23.383260
	68.678954	3.799293	-23.741989
	69.529975	4.182374	-24.088775
	70.227695	4.532784	-24.397217
	70.758249	4.825394	-24.645647
	71.109843	5.038936	-24.817426
	71.273267	5.157681	-24.900614
	71.241890	5.172489	-24.888895
	71.011349	5.081164	-24.782531
	70.579281	4.887517	-24.587318
	69.945031	4.599394	-24.312423
	69.109534	4.226823	-23.969629
	68.075423	3.781280	-23.573637
	66.846800	3.275895	-23.141814
	65.428753	2.725770	-22.693373
	63.826952	2.148109	-22.248219
	62.047308	1.562110	-21.826178
	60.095827	0.987619	-21.446951
	57.978822	0.442908	-21.128872
	55.703138	-0.056575	-20.885466
	53.276432	-0.498184	-20.722580
	50.707685	-0.871708	-20.638617
	48.007787	-1.169273	-20.626725
	45.189976	-1.386226	-20.678430
	42.270276	-1.522935	-20.788964
	39.268191	-1.586226	-20.961045
	36.207534	-1.589668	-21.204293
	33.116351	-1.553017	-21.531067
	30.025181	-1.500633	-21.950843
	26.964919	-1.458614	-22.465397
	23.965896	-1.451069	-23.065798
	21.057801	-1.496367	-23.732156
	18.269456	-1.604539	-24.435980
	15.628059	-1.776183	-25.141708
	13.158086	-2.002379	-25.807801
	10.880641	-2.266058	-26.391323
	8.813669	-2.545015	-26.854858
	6.972625	-2.815566	-27.172388
	5.371031	-3.056035	-27.333422
	4.020323	-3.249625	-27.344935
	2.928744	-3.386013	-27.228702
	2.100226	-3.461375	-27.012730
	1.534372	-3.477241	-26.721977
	1.227165	-3.438873	-26.374753
	1.171343	-3.353572	-25.983022
	1.356321	-3.229496	-25.553675
	1.768692	-3.075193	-25.091639
	2.393792	-2.898869	-24.602804
	3.217474	-2.707181	-24.094516
	4.227509	-2.504746	-23.576298
	5.414326	-2.294515	-23.061831
	6.770612	-2.078327	-22.569461
	8.289186	-1.857555	-22.120647
	9.959658	-1.633436	-21.736569
	11.765524	-1.406893	-21.431856
	13.682209	-1.179027	-21.208282
	15.676327	-0.952941	-21.054626
	17.707573	-0.735237	-20.951311
	19.732248	-0.535468	-20.872823
	21.705756	-0.363855	-20.789216
	23.584553	-0.228150	-20.671120
	25.329140	-0.130851	-20.495994
	26.907141	-0.068438	-20.254339
	28.294731	-0.032764	-19.955961
	29.476474	-0.013239	-19.630062
	30.444500	0.000406	-19.315957
	31.197334	0.015400	-19.052511
	31.738293	0.035121	-18.871588
	32.074310	0.059723	-18.792911
	32.215790	0.086559	-18.820215
	32.176624	0.110542	-18.941015
	31.973546	0.124998	-19.130603
	31.625089	0.122911	-19.359108
	31.150490	0.098365	-19.598678
	30.568634	0.047682	-19.828064
	29.897270	-0.029976	-20.033750
	29.152885	-0.132434	-20.208843
	28.350886	-0.254963	-20.352064
	27.505706	-0.391395	-20.467112
	26.631057	-0.535325	-20.561022
	25.740185	-0.680901	-20.640982
	24.845636	-0.823282	-20.710737
	23.958681	-0.958996	-20.768798
	23.088963	-1.086164	-20.809392
	22.244847	-1.204360	-20.825465
	21.434370	-1.314149	-20.812153
	20.665729	-1.416509	-20.768144
	19.946901	-1.512408	-20.694772
	19.285312	-1.602695	-20.594975
	18.688037	-1.688199	-20.472766
	18.162174	-1.769553	-20.333162
	17.715371	-1.846745	-20.182665
	17.356203	-1.919088	-20.030058
	17.093896	-1.985464	-19.886870
	16.937929	-2.044187	-19.766384
	16.897997	-2.092730	-19.681330
	16.983770	-2.127972	-19.641983
	17.204163	-2.146721	-19.655083
	17.566520	-2.146079	-19.723605
	18.076049	-2.123706	-19.847256
	18.735892	-2.078043	-20.022266
	19.547678	-2.008208	-20.241623
	20.511854	-1.913648	-20.497168
	21.627576	-1.794038	-20.780930
	22.892266	-1.649638	-21.085030
	24.300898	-1.481726	-21.402034
	25.845396	-1.292732	-21.725740
	27.514497	-1.086098	-22.051877
	29.293991	-0.865865	-22.378610
	31.167271	-0.636140	-22.706416
	33.116032	-0.400865	-23.037350
	35.120946	-0.163964	-23.373849
	37.162546	0.070634	-23.717560
	39.222506	0.299253	-24.068384
	41.284694	0.518624	-24.423621
	43.335425	0.725732	-24.777479
	45.363187	0.917812	-25.120536
	47.358457	1.092622	-25.439261
	49.313779	1.248946	-25.717103
	51.223665	1.387085	-25.937353
	53.084231	1.508883	-26.086165
	54.892496	1.617710	-26.154730
	56.645282	1.719299	-26.140662
	58.338428	1.822778	-26.048431
	59.966782	1.940583	-25.888657
	61.524527	2.087020	-25.676670
	63.005158	2.275695	-25.430191
	64.401044	2.516480	-25.165843
	65.703032	2.813160	-24.895747
	66.900438	3.162342	-24.626099
	67.981619	3.553605	-24.357932
	68.934974	3.970375	-24.088792
	69.749525	4.391096	-23.815187
	70.414740	4.791240	-23.535832
	70.920232	5.146437	-23.253991
	71.255947	5.435352	-22.977350
	71.412847	5.640786	-22.715616
	71.383502	5.749807	-22.477468
	71.162187	5.754263	-22.268828
	70.744808	5.651264	-22.093016
	70.128707	5.443108	-21.951904
	69.312482	5.137000	-21.846844
	68.296222	4.744136	-21.778230
	67.081773	4.277163	-21.743532
	65.672499	3.747874	-21.735837
	64.072956	3.167886	-21.745103
	62.288593	2.551236	-21.760857
	60.324921	1.916426	-21.774344
	58.187085	1.286405	-21.779566
