hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	7.451952	-3.721654	-33.070238	12.847038	14.726647	77.238285	2.825264	6.820118	-9.984718	8.629651	-2.673483	-30.055844	13.368835	14.397922	79.105889	3.053549	7.213601	-12.399279	7.560117	-4.912435	-34.613441	11.659232	16.943270	75.937722	1.596636	8.240908	-9.770786	8.281082	-1.026275	-34.675395	12.955013	16.063719	79.846586	1.760824	7.984856	-11.160063	9.403462	-2.604560	-36.129931	9.334628	15.313953	80.929940	3.041224	7.343163	-11.876842	7.781377	-3.082617	-35.961606	14.022813	15.151188	76.681318	3.223429	9.289933	-10.807366	8.924387	-5.599278	-35.687833	13.832669	16.874228	79.677147	2.403973	7.288050	-11.845612	8.384489	-4.028895	-31.240528	12.400023	17.192443	74.910404	1.957773	6.655613	-10.034792	7.863486	-3.571849	-32.939076	10.296202	18.286748	75.790432	1.502969	8.302251	-13.107615	6.433708	-3.953840	-34.423581	10.643359	15.089456	79.723066	2.756460	9.469450	-14.222593	8.582163	-4.211625	-34.375856	14.241682	18.590598	76.198854	4.681238	10.058678	-12.151267	8.578624	-0.922313	-33.982706	12.155399	13.526337	75.901791	1.408139	7.425745	-11.285089	10.801092	-0.102407	-34.022653	15.335770	18.318461	78.935813	2.024622	7.532642	-9.820627	9.523512	0.710745	-34.104967	15.762727	15.438282	76.957722	1.080433	6.042950	-8.670173	9.026031	-2.944186	-32.425532	13.570595	18.023483	74.704784	2.845297	8.815577	-9.732826	8.091649	-1.359920	-34.132743	12.757598	17.811306	78.431587	3.655678	8.188337	-9.808898	7.822690	1.100657	-32.135446	13.425816	15.394086	78.707688	3.508622	8.764485	-9.342027	10.013804	0.069134	-34.854837	13.010676	16.833341	82.512643	1.911185	7.242588	-10.894980	8.555314	0.258396	-34.929195	13.048847	16.712440	75.622241	3.289186	7.998413	-10.484067	8.657394	-0.505868	-32.040497	14.486882	16.726195	79.115037	2.780373	7.843960	-9.348573	9.008526	-0.556701	-31.435883	13.726622	18.651826	72.218133	1.317971	6.624741	-6.178590	7.157918	2.722351	-30.834374	15.342484	12.849078	68.063023	0.575600	7.002153	-6.111887	8.248024	-2.071802	-33.918081	12.305332	17.718423	75.946532	0.365232	7.061405	-10.461565	8.651345	-1.127623	-32.427829	13.703434	15.995468	77.272871	1.225296	5.809544	-7.407346
	6.935193	-4.709057	-33.740734	12.049874	15.607670	73.081563	2.598971	6.599876	-10.239727	8.319783	-3.640576	-30.956299	12.796875	15.762988	75.355556	2.833112	7.072605	-12.763773	6.987706	-5.157022	-34.942191	11.603575	17.895501	71.455808	1.326994	8.295004	-10.073159	7.714425	-1.526787	-35.382899	12.131767	17.007810	76.080640	1.624276	8.291293	-11.505308	8.982827	-2.907660	-36.612290	8.768063	15.976714	77.080951	2.653356	6.195281	-12.092255	7.290972	-3.529270	-36.439899	13.306122	15.901763	72.495483	3.169169	8.984917	-11.026796	8.624882	-6.068275	-36.060203	13.446803	18.245013	75.653416	2.304360	7.058239	-12.032505	8.061304	-4.647817	-31.794673	11.917069	18.367876	70.926426	1.601793	6.492744	-10.343462	7.469200	-4.296430	-33.667539	9.873227	19.081614	72.046698	1.395985	8.438654	-13.476154	6.261343	-4.879583	-34.765048	10.744983	16.387719	75.500149	2.643691	9.910061	-14.780905	8.235068	-4.675552	-34.861059	13.761053	19.649852	72.186332	4.354536	10.865024	-12.899597	8.396466	-1.415853	-34.666376	11.737186	14.542865	71.949329	1.318010	7.376660	-11.641135	10.468737	-0.467732	-34.552196	14.923039	19.543455	75.224948	1.969445	7.939623	-10.371886	9.196185	0.313013	-34.616942	15.280425	16.811658	72.895430	0.753360	6.464668	-9.113480	8.635398	-3.481529	-33.013149	13.293836	19.200150	70.830743	2.757811	9.008917	-10.256988	7.771487	-2.067557	-34.961800	12.098270	18.619110	74.774413	3.390824	7.838948	-10.099166	7.440295	0.366635	-33.077773	12.623330	16.410436	75.124281	3.369228	8.654645	-9.697911	9.880427	-0.901532	-35.360817	12.579282	18.144163	78.634408	1.641434	6.710910	-11.370635	8.061596	-0.353923	-35.501454	12.489024	17.472853	71.599051	3.194382	8.071461	-10.735829	8.298201	-1.253636	-32.921298	13.732077	17.762095	75.641040	2.449024	7.803020	-9.881688	8.610326	-0.885808	-32.247945	12.702590	19.375246	68.702754	1.239887	7.114997	-6.934007	6.758244	1.992179	-30.954396	14.951234	14.899206	63.180538	0.286082	6.985025	-6.056161	7.924761	-2.884188	-34.595833	11.557870	18.697767	72.336319	0.358461	7.105850	-11.128326	8.325178	-1.877596	-33.125883	12.693632	16.887712	73.718181	1.050180	5.858630	-8.024714
	6.380017	-5.504811	-34.173299	11.156425	16.281420	68.621604	2.330136	6.688466	-10.595584	7.973180	-4.478166	-31.675041	12.047033	16.953746	71.324911	2.656281	6.974706	-13.062918	6.316778	-5.286180	-35.007100	11.487818	18.860245	66.624430	1.077155	8.033795	-10.247508	7.149767	-1.962076	-35.879174	11.301324	17.834707	72.055005	1.516125	8.394204	-11.770817	8.497156	-3.109406	-36.866961	8.277135	16.517369	72.917216	2.281237	5.027721	-12.179413	6.797079	-3.885850	-36.627888	12.509426	16.601720	67.986119	3.092911	8.431671	-11.235413	8.261876	-6.358095	-36.225085	12.878398	19.453460	71.349726	2.234398	6.855597	-12.171522	7.666434	-5.110775	-32.148914	11.263439	19.378736	66.655183	1.273710	6.324799	-10.630930	6.986465	-4.964135	-34.206508	9.412173	19.720171	68.045779	1.333115	8.490804	-13.782913	6.049813	-5.720377	-34.871119	10.771742	17.643725	70.982955	2.560104	10.191367	-15.278882	7.826501	-4.989160	-35.067383	13.109493	20.563935	67.856076	3.990016	11.627442	-13.694855	8.211042	-1.786418	-35.121566	11.268170	15.458997	67.716670	1.277676	6.975951	-11.848756	10.070710	-0.745317	-34.912771	14.373840	20.628204	71.270660	1.948597	8.306269	-10.887377	8.846350	-0.023104	-34.924325	14.646583	18.106946	68.563478	0.527135	6.897132	-9.481754	8.174380	-3.873951	-33.361598	12.889324	20.241849	66.679539	2.727611	9.142710	-10.664053	7.433576	-2.716641	-35.596634	11.447077	19.284759	70.860536	3.096174	7.315721	-10.344179	7.025415	-0.407185	-33.842119	11.798859	17.350188	71.239871	3.204914	8.483761	-9.999028	9.647095	-1.697491	-35.728191	12.038355	19.183066	74.473213	1.491583	5.979885	-11.679599	7.514099	-0.919117	-35.851560	11.861825	18.106448	67.282456	3.094690	8.186669	-11.007507	7.927797	-1.971781	-33.606986	12.882095	18.671696	71.913990	2.199377	7.760017	-10.356370	8.125208	-1.204338	-32.820054	11.602762	19.885205	64.818786	1.163420	7.514731	-7.547943	6.434937	1.180776	-30.832158	14.294456	17.060727	58.034103	0.117996	6.928691	-6.000283	7.596418	-3.661309	-35.030729	10.759531	19.510837	68.391643	0.362703	7.025991	-11.731802	7.959065	-2.594165	-33.621651	11.622407	17.569049	69.876979	0.922074	5.846877	-8.601787
	5.793921	-6.084180	-34.351096	10.151359	16.724703	63.837328	2.002481	7.136159	-11.060994	7.555444	-5.148894	-32.175016	11.078187	17.881613	66.981922	2.513520	6.907597	-13.258001	5.564093	-5.306313	-34.803502	11.257315	19.823911	61.461285	0.807668	7.396822	-10.281572	6.588303	-2.328658	-36.105389	10.467025	18.528872	67.731061	1.423316	8.239849	-11.968861	7.944711	-3.224561	-36.875337	7.864876	16.979107	68.410797	2.000122	4.206067	-12.096074	6.315686	-4.166438	-36.532558	11.637015	17.255356	63.174003	2.918541	7.574721	-11.436512	7.841093	-6.483610	-36.170109	12.118265	20.465529	66.750861	2.155334	6.678209	-12.300178	7.186879	-5.423713	-32.280721	10.443480	20.191848	62.067526	0.955380	6.081719	-10.882115	6.425053	-5.568499	-34.562568	8.879667	20.190320	63.783127	1.281158	8.431212	-14.039201	5.777358	-6.456717	-34.760306	10.648478	18.818806	66.174791	2.483703	10.186996	-15.649669	7.353794	-5.135731	-34.983981	12.256658	21.285240	63.179865	3.607336	11.922362	-14.312852	8.022157	-2.003150	-35.351533	10.693703	16.247670	63.209690	1.242294	6.234104	-11.901583	9.600807	-0.948120	-35.083667	13.669291	21.544305	67.060052	1.933240	8.627451	-11.349973	8.475524	-0.286271	-35.012906	13.825428	19.284484	63.952525	0.389786	7.217970	-9.737881	7.648495	-4.142316	-33.491918	12.314843	21.130471	62.265346	2.707516	9.201420	-10.966563	7.075748	-3.311429	-36.021466	10.801638	19.816951	66.678932	2.764559	6.589782	-10.571096	6.562110	-1.194340	-34.395535	10.960804	18.182302	67.006574	2.983913	8.145824	-10.224106	9.299137	-2.326016	-35.933719	11.389564	19.944175	70.003707	1.405651	5.077318	-11.813282	6.934929	-1.452069	-35.960663	11.151216	18.627710	62.648408	2.960269	8.197404	-11.256247	7.516455	-2.613890	-34.093153	11.945270	19.395140	67.919961	2.027722	7.576638	-10.730259	7.555464	-1.499456	-33.151187	10.450513	20.186949	60.567753	1.061547	7.770317	-8.053476	6.166643	0.357653	-30.515087	13.317268	19.150369	52.724683	-0.005599	6.749173	-5.986493	7.251260	-4.386245	-35.204431	9.902065	20.125205	64.090025	0.353746	6.753707	-12.260910	7.533407	-3.243415	-33.900105	10.487198	17.992282	65.702174	0.829101	5.788175	-9.116735
	5.195005	-6.446421	-34.257276	9.052140	16.926890	58.688710	1.610795	7.592550	-11.479845	7.055727	-5.669925	-32.456171	9.919941	18.512200	62.329660	2.371723	6.835803	-13.336207	4.760161	-5.231310	-34.329847	10.847833	20.753608	55.993833	0.460418	6.353060	-10.189737	6.038452	-2.643285	-36.040458	9.614631	19.098418	63.091918	1.324207	7.721713	-12.068721	7.332402	-3.288819	-36.610341	7.508618	17.423098	63.517811	1.780336	3.699944	-11.852523	5.857916	-4.380313	-36.151335	10.696114	17.859588	58.053325	2.582134	6.388239	-11.596828	7.376969	-6.459393	-35.882798	11.166104	21.242746	61.820762	2.016714	6.402270	-12.403949	6.617270	-5.609652	-32.177100	9.482548	20.773905	57.129767	0.600557	5.646808	-11.059710	5.795472	-6.097549	-34.719893	8.248661	20.466821	59.231129	1.185329	8.136126	-14.222037	5.427224	-7.065637	-34.440210	10.308252	19.855738	61.058839	2.370680	9.724445	-15.818661	6.825982	-5.119546	-34.634321	11.203624	21.777248	58.165032	3.231704	11.358225	-14.531320	7.835259	-2.044374	-35.354073	9.961824	16.877469	58.418590	1.158121	5.228718	-11.813622	9.053158	-1.079336	-35.042319	12.777909	22.239097	62.560006	1.890282	8.832622	-11.719241	8.087831	-0.467310	-34.866664	12.779755	20.278355	59.046391	0.298203	7.212684	-9.836351	7.066224	-4.315258	-33.418526	11.552378	21.846154	57.578462	2.642145	9.071552	-11.144626	6.693664	-3.839848	-36.197891	10.123764	20.196529	62.180252	2.401113	5.592810	-10.767759	6.049272	-1.989672	-34.721486	10.124071	18.911406	62.407164	2.672139	7.466791	-10.322417	8.855039	-2.848813	-35.956385	10.680775	20.482507	65.208391	1.298268	4.063081	-11.819502	6.355770	-1.971591	-35.824595	10.331243	19.034864	57.673118	2.740960	7.935099	-11.430869	7.039323	-3.158916	-34.366827	10.937602	19.875272	63.619851	1.899888	7.133779	-10.968441	6.910493	-1.753970	-33.247596	9.275076	20.294113	55.948732	0.889667	7.811135	-8.471072	5.928790	-0.419749	-30.047695	12.028066	20.979865	47.346846	-0.210676	6.297911	-6.010262	6.881072	-5.049492	-35.117234	8.998298	20.534056	59.416068	0.288328	6.244585	-12.699382	7.048621	-3.816857	-33.975757	9.309432	18.163352	61.187205	0.740236	5.652708	-9.545926
	4.609829	-6.620114	-33.919039	7.937735	16.938160	53.194869	1.148615	7.513199	-11.660758	6.479068	-6.054776	-32.524343	8.624763	18.828209	57.352824	2.191955	6.667803	-13.291086	3.957535	-5.090504	-33.632805	10.224122	21.601658	50.314838	-0.001383	5.014935	-10.035008	5.516980	-2.922323	-35.671146	8.718116	19.543610	58.116078	1.193866	6.674999	-12.006496	6.690942	-3.347940	-36.104724	7.158171	17.905760	58.268915	1.514252	3.164195	-11.523415	5.438896	-4.536517	-35.488327	9.693993	18.405270	52.613481	2.031204	4.975399	-11.664968	6.885122	-6.321521	-35.380892	10.061460	21.782192	56.573484	1.771337	5.896846	-12.449101	5.983498	-5.712896	-31.868855	8.442056	21.139470	51.871990	0.170110	4.933897	-11.120495	5.125484	-6.543110	-34.671978	7.517718	20.552159	54.396461	0.977762	7.454207	-14.293316	4.993647	-7.518738	-33.923942	9.697920	20.668331	55.614726	2.137663	8.576859	-15.710202	6.266543	-4.971299	-34.048650	9.989244	22.030399	52.838177	2.829027	9.818293	-14.281438	7.669178	-1.902214	-35.130160	9.034980	17.323166	53.334167	0.951606	4.090236	-11.643870	8.443191	-1.145458	-34.796484	11.702239	22.683461	57.773447	1.779754	8.792133	-11.944783	7.688797	-0.572467	-34.510296	11.526671	21.028399	53.885186	0.159033	6.707958	-9.784098	6.442720	-4.421109	-33.137677	10.598745	22.370991	52.603069	2.462879	8.516041	-11.136849	6.283704	-4.284563	-36.110454	9.364461	20.391607	57.341642	2.025339	4.365224	-10.889552	5.484641	-2.775222	-34.796938	9.282124	19.526512	57.420708	2.234724	6.319535	-10.258558	8.335894	-3.311222	-35.776480	9.961781	20.851700	60.063177	1.088800	3.026499	-11.768324	5.795853	-2.463296	-35.488643	9.400102	19.305368	52.400021	2.393576	7.272403	-11.510588	6.503329	-3.616338	-34.438006	9.886757	20.112521	59.005873	1.754801	6.458327	-11.092432	6.201928	-1.950742	-33.093906	8.108489	20.216408	50.941713	0.582443	7.498776	-8.787561	5.711038	-1.108782	-29.461810	10.459340	22.379022	41.971719	-0.612697	5.429722	-6.035534	6.479382	-5.638405	-34.774443	8.070237	20.731487	54.353542	0.109214	5.522683	-13.050014	6.510931	-4.307987	-33.854556	8.119366	18.087895	56.318864	0.620492	5.336964	-9.867175
	4.065082	-6.614366	-33.354396	6.887354	16.822487	47.383221	0.573271	6.659067	-11.555136	5.838777	-6.306367	-32.381180	7.271430	18.831644	52.027377	1.924939	6.231290	-13.114525	3.207899	-4.902077	-32.759452	9.380912	22.318072	44.535289	-0.581495	3.510071	-9.870275	5.042589	-3.185735	-34.999771	7.757931	19.850102	52.795871	0.989087	5.093818	-11.784118	6.053184	-3.420801	-35.393652	6.764535	18.458959	52.702557	1.133399	2.445791	-11.189609	5.070310	-4.640197	-34.613582	8.637295	18.880646	46.926780	1.275033	3.594380	-11.656528	6.376416	-6.084027	-34.674684	8.835343	22.069733	51.026833	1.377324	5.134610	-12.433564	5.313705	-5.751712	-31.371804	7.379194	21.308687	46.323784	-0.372273	3.885786	-11.040998	4.455348	-6.893972	-34.425572	6.696207	20.465815	49.303995	0.600104	6.353850	-14.247612	4.495375	-7.815260	-33.256639	8.848866	21.211409	49.903948	1.742490	6.830372	-15.357780	5.703644	-4.728148	-33.258351	8.684609	22.043465	47.249723	2.297218	7.572048	-13.682222	7.556132	-1.606273	-34.698070	7.926397	17.585437	47.972987	0.549950	2.927793	-11.509704	7.799150	-1.147180	-34.355423	10.469055	22.869148	52.724003	1.562430	8.333707	-11.980828	7.288098	-0.605204	-33.977244	10.108118	21.488011	48.532246	-0.109602	5.720338	-9.650996	5.807012	-4.467071	-32.646327	9.457034	22.680796	47.355183	2.098124	7.372636	-10.899944	5.847765	-4.623436	-35.765172	8.500498	20.362659	52.167732	1.633085	3.068707	-10.939177	4.873072	-3.507098	-34.604099	8.410243	19.999553	52.046834	1.634936	4.750104	-10.066571	7.758406	-3.725446	-35.363590	9.271017	21.093286	54.534166	0.707384	2.149140	-11.745054	5.270107	-2.898530	-34.966033	8.365500	19.409569	46.867078	1.872849	6.188029	-11.508753	5.929314	-3.989157	-34.307384	8.816182	20.110053	54.058760	1.541978	5.568862	-11.112779	5.461455	-2.090078	-32.700720	6.975046	19.998667	45.603994	0.093658	6.755118	-9.008178	5.515179	-1.657736	-28.781729	8.682695	23.169698	36.659010	-1.273531	4.125015	-6.028765	6.042207	-6.130141	-34.180583	7.151144	20.708426	48.903033	-0.261167	4.666986	-13.323330	5.933807	-4.705822	-33.541665	6.958782	17.775956	51.087400	0.418850	4.732480	-10.061612
	3.592095	-6.419880	-32.575826	5.965241	16.673636	41.317673	-0.185331	5.142058	-11.281004	5.164779	-6.424892	-32.033458	5.973789	18.577566	46.356957	1.488124	5.409936	-12.823438	2.560160	-4.661057	-31.750958	8.321051	22.826154	38.788307	-1.265469	2.066251	-9.771909	4.627042	-3.435773	-34.066434	6.729193	19.971094	47.167490	0.663974	3.307663	-11.518470	5.449339	-3.487765	-34.511006	6.269044	19.079551	46.891011	0.602916	1.616663	-10.992467	4.767968	-4.671132	-33.576973	7.525232	19.259971	41.073039	0.322388	2.505874	-11.654367	5.865781	-5.721986	-33.786317	7.511910	22.061719	45.236052	0.800081	4.275629	-12.416229	4.637321	-5.708701	-30.697579	6.349463	21.306746	40.546968	-1.083900	2.560216	-10.868262	3.837638	-7.142704	-33.991835	5.801954	20.234134	43.983741	-0.002548	4.938529	-14.118695	3.948439	-7.941147	-32.460970	7.793602	21.435652	43.991371	1.150169	4.771598	-14.862512	5.152275	-4.408867	-32.323335	7.372062	21.841767	41.526279	1.571591	5.240489	-13.029259	7.520647	-1.213363	-34.091082	6.692552	17.684699	42.399199	-0.066223	1.862085	-11.513874	7.154089	-1.074623	-33.719348	9.105582	22.778356	47.452462	1.189337	7.259672	-11.805739	6.904522	-0.560572	-33.292994	8.577998	21.609223	43.064523	-0.563277	4.377633	-9.527462	5.185771	-4.439895	-31.969351	8.146574	22.744611	41.914527	1.525410	5.843434	-10.533507	5.395676	-4.818519	-35.175020	7.526099	20.056694	46.679192	1.192673	1.915493	-10.964524	4.244839	-4.120971	-34.152153	7.482674	20.301757	46.352381	0.844502	3.070445	-9.903679	7.134086	-4.057786	-34.732115	8.608667	21.235238	48.679916	0.152671	1.558292	-11.836628	4.804493	-3.242804	-34.252125	7.253135	19.326395	41.133716	1.123479	4.877692	-11.511742	5.344427	-4.273361	-33.972117	7.752101	19.859421	48.758736	1.214143	4.494229	-11.034355	4.725120	-2.184968	-32.098337	5.885187	19.691054	40.027765	-0.577286	5.622074	-9.164981	5.345741	-2.034674	-28.033020	6.857263	23.341990	31.445212	-2.135099	2.670828	-6.038610	5.580683	-6.507980	-33.385354	6.277169	20.505943	43.173655	-0.859656	3.844292	-13.553632	5.344790	-4.991121	-33.048119	5.872442	17.257355	45.521609	0.079618	3.912321	-10.157065
	3.218535	-6.073176	-31.636445	5.153272	16.593872	35.156170	-1.124029	3.342169	-11.012716	4.504459	-6.421181	-31.526327	4.819153	18.190582	40.436368	0.813876	4.361379	-12.514723	2.055407	-4.351971	-30.655443	7.085251	23.048715	33.229208	-2.015998	1.099015	-9.870761	4.266936	-3.640795	-32.959261	5.654570	19.860193	41.344830	0.208784	1.791890	-11.364771	4.895311	-3.504876	-33.512265	5.640344	19.709613	40.998623	-0.049154	0.927795	-11.051649	4.555459	-4.589846	-32.421553	6.373180	19.513004	35.186124	-0.804381	1.920013	-11.783729	5.378274	-5.212817	-32.772423	6.135483	21.767140	39.349814	0.051957	3.605339	-12.505687	3.983746	-5.552992	-29.892501	5.372113	21.191969	34.694188	-1.960983	1.287114	-10.724964	3.331725	-7.295255	-33.398018	4.864870	19.892772	38.507958	-0.861703	3.551796	-14.020600	3.380696	-7.872871	-31.559523	6.576077	21.275559	37.991420	0.318505	2.907369	-14.431520	4.629428	-4.009722	-31.285802	6.103865	21.453125	35.796369	0.646340	3.358532	-12.600842	7.572629	-0.763766	-33.329026	5.387362	17.615305	36.692010	-0.882136	1.078125	-11.712835	6.546440	-0.912590	-32.908446	7.660266	22.402507	42.059822	0.605582	5.569738	-11.504341	6.563437	-0.435216	-32.486108	7.027173	21.380824	37.599112	-1.218030	2.930045	-9.526840	4.595922	-4.318848	-31.131532	6.699336	22.521066	36.380018	0.739136	4.307409	-10.232496	4.949539	-4.841439	-34.375737	6.472607	19.449212	40.957960	0.665598	1.139995	-11.046469	3.651524	-4.581491	-33.501050	6.505068	20.452705	40.488199	-0.121900	1.698130	-9.949975	6.469693	-4.239922	-33.901986	7.929006	21.255910	42.603841	-0.548038	1.285218	-12.113771	4.424352	-3.488775	-33.390701	6.133593	19.105802	35.345314	0.151640	3.677748	-11.650076	4.774825	-4.462451	-33.463619	6.720445	19.382749	43.190630	0.752843	3.391027	-10.908535	4.032590	-2.250257	-31.315809	4.846849	19.336857	34.321238	-1.403080	4.233503	-9.308598	5.210740	-2.228732	-27.227117	5.131447	22.963547	26.359680	-3.129276	1.425685	-6.188164	5.107895	-6.738911	-32.434052	5.447189	20.145572	37.282830	-1.685231	3.205327	-13.772927	4.778642	-5.151720	-32.402601	4.880386	16.600304	39.734527	-0.412866	3.129587	-10.274793
	2.977757	-5.638162	-30.590460	4.402487	16.648107	29.056400	-2.200856	1.552823	-10.842323	3.902861	-6.290121	-30.903926	3.846579	17.784670	34.387741	-0.126606	3.280730	-12.295883	1.705179	-3.982106	-29.515097	5.766953	23.001678	27.955961	-2.803985	0.770071	-10.204274	3.961405	-3.759307	-31.742603	4.579336	19.480012	35.450296	-0.371307	0.913162	-11.448417	4.401106	-3.434637	-32.437818	4.869808	20.280967	35.185155	-0.802037	0.549187	-11.408046	4.438633	-4.402756	-31.205778	5.219443	19.656071	29.426318	-2.028411	1.712376	-12.070471	4.943292	-4.557287	-31.668644	4.764435	21.240923	33.508689	-0.849858	3.240006	-12.765321	3.384030	-5.268949	-28.990096	4.434859	21.023069	28.919229	-2.956644	0.358846	-10.713906	2.960902	-7.362818	-32.691154	3.915364	19.468152	32.993408	-1.940465	2.506713	-14.059924	2.839381	-7.636683	-30.600915	5.271928	20.764161	32.068915	-0.703846	1.591158	-14.235591	4.161149	-3.537371	-30.179811	4.926047	20.935052	30.191593	-0.440380	2.257816	-12.575155	7.708253	-0.295777	-32.426637	4.096977	17.370234	30.960160	-1.857485	0.733134	-12.119687	6.006840	-0.663136	-31.980830	6.207256	21.796222	36.684123	-0.196781	3.759915	-11.321344	6.278532	-0.244289	-31.594990	5.554761	20.876522	32.253658	-2.029872	1.669994	-9.736248	4.056199	-4.087366	-30.161085	5.189112	21.996834	30.877334	-0.251626	3.153913	-10.221455	4.539986	-4.712440	-33.428684	5.405094	18.599981	35.149985	0.036323	0.828555	-11.261487	3.145395	-4.867827	-32.694031	5.491311	20.481900	34.597401	-1.244468	0.865765	-10.285581	5.789861	-4.197344	-32.898118	7.156890	21.096438	36.462538	-1.362483	1.390598	-12.626559	4.153083	-3.639197	-32.428485	5.066310	18.810314	29.656951	-1.004286	2.763382	-11.983766	4.249399	-4.530676	-32.806164	5.747688	18.708601	37.477147	0.152034	2.422927	-10.824472	3.423443	-2.312330	-30.411701	3.863904	18.980346	28.650207	-2.311367	2.860808	-9.512171	5.118857	-2.245615	-26.369451	3.627723	22.149944	21.436802	-4.181422	0.642649	-6.570702	4.644645	-6.780201	-31.372888	4.640803	19.635460	31.366618	-2.696427	2.785815	-13.995183	4.270528	-5.179054	-31.618806	3.989257	15.869841	33.850900	-1.062203	2.571171	-10.532852
