Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21
51	11.615238	-1.822162	8.775977	44.561296	20.103024	14.077978	6.399348	-9.150762	-17.317624	9.534418	-3.251144	8.373486	51.508143	19.234977	9.139274	3.580448	-9.228666	-18.488338	14.500938	-2.192037	8.345896	43.569996	17.791963	12.66438	6.269765	-9.267731	-17.982579	9.665324	-2.110203	8.31969	50.569361	20.222261	8.648711	2.93366	-10.997683	-18.909991	11.682277	-1.874416	7.231317	44.023001	19.693645	14.135605	5.01325	-9.223772	-17.212639	11.497262	-2.315718	8.543719	47.062279	19.14065	12.075142	6.405609	-11.051496	-17.154786	14.098721	-1.266103	9.298433	43.816824	19.001778	13.580577	4.914994	-11.025039	-18.01012	12.571452	-1.723311	9.774814	49.145968	21.376625	11.889773	2.272566	-7.870092	-17.217836	12.676268	-1.884544	8.546038	43.715847	17.516615	13.952977	4.869745	-10.037035	-17.885849	14.790405	-0.154388	8.831934	42.0297	18.058532	14.206223	8.392812	-12.581875	-19.078369	14.322201	0.10106	7.265296	41.074397	16.992068	14.189789	10.501332	-13.731374	-20.559901	13.714655	0.365464	10.512698	50.72013	20.616228	8.862819	5.048476	-10.647414	-17.748879	8.90838	-0.993879	9.596748	50.907595	19.841261	7.956262	4.305555	-10.678744	-18.875524	10.172053	-0.613216	8.896171	51.185216	20.706151	8.971501	6.124372	-10.016303	-17.577839	12.638636	0.433287	10.382487	49.037639	21.873408	10.384433	5.099803	-8.479039	-16.341553	16.539133	-1.101079	9.283866	42.27068	17.547927	13.415376	5.08027	-9.512216	-17.933862	12.613253	-1.340255	8.46232	44.510612	17.653119	11.219183	5.47105	-10.505934	-18.792273	12.197832	-0.909478	9.10079	49.361582	21.375901	9.804894	2.14835	-6.972688	-16.521929	10.26416	-0.935683	10.208552	50.394986	20.188684	10.8063	3.151341	-9.774256	-17.712477	9.639928	-0.178935	6.963139	48.081887	18.430245	12.211201	3.16844	-11.106717	-18.89368	11.810424	-0.190911	10.746014	50.716448	18.76766	7.750711	4.781287	-10.646704	-18.832443
52	9.946965	-1.623356	9.403305	48.888792	21.444267	12.131513	5.098318	-8.865379	-17.028982	7.762443	-3.063017	8.716236	55.587354	20.009035	7.249081	2.608061	-9.497624	-18.726846	12.908681	-2.111468	8.639087	47.806523	18.799082	10.784139	4.948837	-9.389393	-18.100711	7.89986	-1.957777	8.689074	54.58171	21.197997	6.767323	1.741061	-10.96083	-19.035163	10.070539	-1.579414	7.975845	48.434215	21.187445	12.066231	3.913638	-8.99035	-17.188837	9.81136	-2.093417	9.088834	51.446385	20.209421	10.102057	5.404881	-11.007184	-17.305849	12.320698	-1.011262	9.830891	48.245093	20.363429	11.695119	3.734789	-10.898313	-18.115731	10.67484	-1.472521	10.566147	53.704404	22.79714	9.651001	1.309356	-7.739262	-17.102549	11.037044	-1.604168	9.076853	48.120217	18.918232	12.252265	3.612358	-10.090428	-17.754277	12.89337	0.154328	9.580667	46.678893	19.558296	12.46873	6.698669	-12.377516	-19.19569	12.349241	0.485011	7.834072	45.921939	18.415064	12.343165	8.823567	-13.367635	-20.456701	11.670568	0.660841	11.210257	55.109432	21.986773	6.916921	3.94707	-10.544309	-17.799996	7.236978	-0.762261	10.00473	54.776888	20.728406	6.22805	3.185914	-10.703712	-18.763441	8.346705	-0.413112	9.808102	55.612303	21.721503	6.698014	5.005715	-9.97885	-17.607944	10.889498	0.642105	11.175001	53.400094	23.186645	8.116051	4.05273	-8.132411	-16.13296	14.954271	-0.913152	9.927812	46.696085	18.845235	11.642639	3.958945	-9.530914	-17.894359	10.833457	-1.156617	8.896523	48.741277	18.923759	9.562124	4.126258	-10.633791	-18.86765	10.596263	-0.790794	9.977564	53.510097	22.644803	7.686227	1.306884	-6.943539	-16.391949	8.482488	-0.872822	10.762694	54.594945	20.983157	8.676616	2.189604	-9.821635	-17.553332	8.021403	0.033075	7.6199	52.264621	19.442574	10.287768	1.919235	-10.836099	-18.743667	10.020292	0.036618	11.221883	54.842619	19.336985	5.677929	3.170421	-10.696905	-18.886202
53	8.103047	-1.439893	9.972094	53.179928	22.59016	10.125731	3.869812	-8.551649	-16.726924	5.804122	-2.876926	8.97365	59.566044	20.597843	5.43101	1.686853	-9.67213	-18.903908	11.166899	-2.017707	8.9305	51.99831	19.673436	8.864361	3.70902	-9.49646	-18.208953	5.976594	-1.783236	9.012038	58.478588	22.008882	4.930148	0.707043	-10.857188	-19.070719	8.245847	-1.263418	8.775315	52.802176	22.506106	9.848789	2.949485	-8.755269	-17.117818	7.920025	-1.869166	9.568645	55.738592	21.147263	8.179297	4.44136	-10.938039	-17.544998	10.307516	-0.75497	10.362632	52.614818	21.571954	9.734893	2.694801	-10.739412	-18.23065	8.536504	-1.285454	11.257155	58.175862	24.027624	7.40795	0.481447	-7.592535	-16.921081	9.212317	-1.330744	9.685354	52.441385	20.273173	10.465505	2.505248	-10.114599	-17.612909	10.797733	0.477402	10.394268	51.268712	20.960109	10.597383	5.14534	-12.126232	-19.341824	10.119859	0.89991	8.525847	50.712441	19.692224	10.328369	7.257896	-12.95744	-20.31703	9.456274	0.917756	11.837521	59.394231	23.198377	4.96055	2.927191	-10.375059	-17.82138	5.466726	-0.54712	10.344201	58.557909	21.468959	4.559078	2.130764	-10.662619	-18.602215	6.364377	-0.254435	10.589772	59.891926	22.551901	4.514281	3.977004	-9.928107	-17.676698	8.966797	0.795845	11.879277	57.679676	24.266869	5.841678	3.062693	-7.799924	-16.006924	13.157467	-0.718219	10.606501	51.075483	20.03331	9.751827	2.966595	-9.534243	-17.816149	8.858053	-0.995511	9.333373	52.876126	20.108133	7.876215	2.964873	-10.753483	-18.946308	8.821796	-0.713144	10.745646	57.587119	23.665155	5.570944	0.517246	-6.905941	-16.20507	6.53673	-0.847388	11.170228	58.715306	21.597777	6.65319	1.238223	-9.802	-17.361541	6.213099	0.239127	8.273405	56.383503	20.343766	8.332604	0.715516	-10.54104	-18.603488	8.04038	0.212401	11.571607	58.82712	19.772022	3.773073	1.704873	-10.676676	-18.864076
54	6.021279	-1.26967	10.405352	57.394644	23.501022	8.175162	2.720927	-8.201332	-16.443106	3.688617	-2.681595	9.136405	63.435071	21.028742	3.737073	0.798176	-9.742304	-18.99919	9.232836	-1.912613	9.175078	56.083246	20.389982	6.99794	2.572506	-9.575462	-18.303141	3.91059	-1.575312	9.282638	62.271194	22.663395	3.179638	-0.219459	-10.681953	-19.017208	6.221488	-0.942291	9.560634	57.107116	23.628359	7.595958	2.07852	-8.518983	-17.003764	5.838082	-1.635254	9.969692	59.943443	21.963189	6.343841	3.481566	-10.823096	-17.825656	8.096563	-0.510892	10.84605	56.90706	22.642021	7.78814	1.760859	-10.558953	-18.332312	6.211932	-1.150732	11.804665	62.547886	25.08251	5.255012	-0.256245	-7.431311	-16.702682	7.196228	-1.070812	10.316572	56.672211	21.552759	8.653687	1.520735	-10.085412	-17.455516	8.49989	0.795946	11.217671	55.745796	22.227167	8.658687	3.757853	-11.808066	-19.49464	7.703471	1.307982	9.265501	55.404753	20.843359	8.255295	5.797926	-12.504488	-20.162697	7.061667	1.124628	12.323767	63.53513	24.173306	3.075769	1.977731	-10.10781	-17.784238	3.530822	-0.320069	10.598536	62.238787	22.00111	3.010139	1.138349	-10.507142	-18.383248	4.25288	-0.120894	11.217634	64.040399	23.224705	2.470533	2.997804	-9.845331	-17.762932	6.876806	0.92032	12.475659	61.873729	25.151878	3.654217	2.097602	-7.498619	-15.973431	11.178154	-0.540673	11.247461	55.380729	21.103269	7.844825	2.0664	-9.48925	-17.6954	6.725731	-0.850621	9.74023	56.918705	21.166297	6.193119	1.936605	-10.824357	-19.00102	6.871116	-0.65127	11.381307	61.590904	24.477404	3.557211	-0.257155	-6.856649	-16.004328	4.409085	-0.836505	11.375132	62.710095	22.020782	4.83605	0.282761	-9.672307	-17.146907	4.173924	0.43838	8.86758	60.404046	21.106199	6.428301	-0.456919	-10.203326	-18.477537	5.891081	0.351572	11.785868	62.674521	20.104663	2.059497	0.356114	-10.584351	-18.778724
55	3.742143	-1.095972	10.676777	61.521051	24.227178	6.362013	1.6254	-7.813971	-16.203626	1.404344	-2.456945	9.166413	67.141267	21.281451	2.255612	-0.072503	-9.665431	-18.976813	7.142451	-1.794831	9.346827	60.044801	20.980463	5.246041	1.506759	-9.605484	-18.379238	1.667209	-1.304862	9.464746	65.915403	23.086601	1.602926	-1.052071	-10.380573	-18.836403	3.99597	-0.620362	10.264148	61.311215	24.490661	5.403332	1.270226	-8.265863	-16.848387	3.545247	-1.371066	10.252937	64.027198	22.611766	4.659884	2.512486	-10.626236	-18.096892	5.693291	-0.287002	11.211604	61.075825	23.525856	5.93262	0.919312	-10.336048	-18.38968	3.702596	-1.058689	12.105208	66.754991	25.908144	3.319177	-0.921338	-7.231711	-16.478778	4.975125	-0.815104	10.922258	60.8037	22.705666	6.870157	0.633877	-9.971229	-17.271491	6.065746	1.10173	11.984644	60.092226	23.351892	6.737845	2.492739	-11.420842	-19.627676	5.111208	1.675443	9.985968	59.916056	21.828676	6.200173	4.467797	-11.977226	-20.003547	4.551166	1.295886	12.63607	67.520638	24.911236	1.332602	1.063074	-9.740854	-17.695923	1.424283	-0.052016	10.782135	65.839884	22.351747	1.60293	0.184162	-10.234614	-18.130111	1.986517	0.00522	11.611414	68.007828	23.69959	0.669545	2.051393	-9.69136	-17.85858	4.594966	1.046236	12.920818	65.946264	25.797818	1.64615	1.141318	-7.23474	-16.039215	9.000359	-0.390506	11.770309	59.557996	22.006892	6.016469	1.245886	-9.353628	-17.516192	4.412566	-0.717386	10.069533	60.826553	22.005672	4.562998	1.037111	-10.78485	-19.004222	4.707815	-0.576197	11.834897	65.488818	25.058177	1.747499	-1.031495	-6.769518	-15.830673	2.144639	-0.804016	11.384814	66.562426	22.298873	3.25558	-0.684665	-9.42784	-16.928214	1.940875	0.637909	9.353358	64.316865	21.732068	4.642428	-1.617186	-9.810402	-18.359434	3.558583	0.471361	11.821627	66.344016	20.321841	0.606758	-0.883118	-10.388806	-18.628359
56	1.271408	-0.898469	10.703707	65.508064	24.745161	4.787251	0.575784	-7.368341	-16.034507	-0.983255	-2.19313	9.066141	70.673094	21.394879	1.002478	-0.948089	-9.446375	-18.846485	4.898217	-1.655981	9.393589	63.816847	21.427875	3.69712	0.494665	-9.534643	-18.422765	-0.685971	-0.970957	9.552831	69.416191	23.306025	0.218839	-1.843306	-9.949184	-18.5506	1.641231	-0.301897	10.819411	65.376172	25.088647	3.368743	0.47454	-7.972825	-16.672016	1.122657	-1.06346	10.409959	67.975234	23.096253	3.151157	1.528835	-10.334626	-18.307977	3.197798	-0.080706	11.420615	65.101996	24.216868	4.212303	0.121376	-10.046779	-18.375469	1.112188	-0.973847	12.167665	70.796073	26.557408	1.616248	-1.564695	-6.977802	-16.286761	2.567882	-0.541602	11.44753	64.823208	23.66825	5.178633	-0.189686	-9.739259	-17.051649	3.548831	1.392948	12.617384	64.265998	24.284276	4.903209	1.320416	-10.946171	-19.703618	2.452205	1.988623	10.619401	64.23803	22.678384	4.223183	3.224576	-11.372329	-19.847459	1.983647	1.441338	12.717201	71.297988	25.396113	-0.19183	0.156303	-9.260364	-17.574777	-0.88946	0.29147	10.863653	69.33501	22.489851	0.415483	-0.740103	-9.805272	-17.852095	-0.378584	0.145782	11.798148	71.811248	24.020012	-0.899481	1.109595	-9.451855	-17.951483	2.190028	1.209441	13.216523	69.882985	26.219383	-0.151296	0.180537	-6.981136	-16.159923	6.689098	-0.257309	12.135972	63.588242	22.756029	4.329866	0.46448	-9.119027	-17.287023	1.991581	-0.588448	10.299406	64.602905	22.64974	3.027535	0.202207	-10.628071	-18.967638	2.392052	-0.462673	12.110663	69.266594	25.449569	0.17111	-1.812385	-6.620051	-15.704528	-0.221751	-0.718961	11.170574	70.223433	22.444301	1.964809	-1.669413	-9.053545	-16.715266	-0.45469	0.842541	9.654665	68.080995	22.19702	3.055324	-2.773098	-9.333564	-18.241017	1.110732	0.596843	11.688883	69.837407	20.441588	-0.597543	-2.059799	-10.083391	-18.431983
57	-1.285554	-0.670635	10.488361	69.341017	25.098664	3.448938	-0.450159	-6.858265	-15.921435	-3.397259	-1.881194	8.804004	73.960809	21.376798	0.039495	-1.849253	-9.05153	-18.601216	2.579666	-1.500304	9.307931	67.396276	21.770111	2.353251	-0.497529	-9.351744	-18.430024	-3.083057	-0.557772	9.489773	72.690678	23.290272	-0.866097	-2.621771	-9.336173	-18.158734	-0.754465	0.003235	11.159546	69.252439	25.433238	1.573126	-0.349394	-7.616503	-16.500874	-1.347648	-0.70051	10.397648	71.724047	23.395547	1.876232	0.520712	-9.915839	-18.421981	0.702997	0.106004	11.408047	68.923731	24.671283	2.688163	-0.662778	-9.654888	-18.250039	-1.473896	-0.863612	11.913593	74.588024	27.005544	0.231738	-2.2175	-6.62556	-16.16802	0.044798	-0.235516	11.849874	68.713635	24.419962	3.629784	-0.984352	-9.374985	-16.809521	1.040421	1.670266	13.051203	68.248239	24.991453	3.200439	0.191266	-10.378589	-19.677341	-0.174483	2.208373	11.052563	68.273162	23.359947	2.401449	2.054789	-10.658881	-19.69319	-0.551596	1.573516	12.563398	74.842886	25.682905	-1.481094	-0.768286	-8.678703	-17.454688	-3.331148	0.703032	10.822639	72.713389	22.467535	-0.544817	-1.656997	-9.241985	-17.563526	-2.792448	0.317532	11.71217	75.373503	24.163391	-2.153212	0.150384	-9.073668	-18.025139	-0.257327	1.441448	13.322599	73.619679	26.380239	-1.668156	-0.793404	-6.694475	-16.299839	4.294801	-0.133192	12.264093	67.408476	23.333245	2.867067	-0.308524	-8.756812	-17.007317	-0.475641	-0.463552	10.350382	68.171914	23.065666	1.676622	-0.604735	-10.312308	-18.901517	-0.012637	-0.291166	12.162404	72.868938	25.643265	-1.105952	-2.606494	-6.373805	-15.630972	-2.606441	-0.573532	10.745258	73.670071	22.49697	0.94773	-2.673478	-8.56553	-16.514447	-2.898658	1.051885	9.719828	71.663024	22.515624	1.710072	-3.930547	-8.755431	-18.114867	-1.382277	0.739995	11.35611	73.100867	20.469973	-1.512398	-3.202112	-9.636109	-18.204159
58	-3.841229	-0.407638	9.970613	72.946051	25.26991	2.397882	-1.462445	-6.254357	-15.855571	-5.743843	-1.538921	8.391525	76.99112	21.279173	-0.657284	-2.785764	-8.491969	-18.279585	0.258945	-1.334651	9.04581	70.71123	22.0173	1.264093	-1.485769	-9.021299	-18.3866	-5.42129	-0.099463	9.28321	75.74348	23.136545	-1.684996	-3.414762	-8.580976	-17.721029	-3.082737	0.275827	11.229121	72.891722	25.568724	0.071031	-1.233864	-7.176702	-16.365262	-3.756875	-0.300428	10.209899	75.245566	23.54935	0.830799	-0.514176	-9.366476	-18.447507	-1.701222	0.272202	11.177272	72.521357	24.934054	1.367384	-1.465186	-9.159622	-18.034794	-3.977833	-0.711057	11.422006	78.1522	27.307908	-0.904061	-2.895478	-6.175568	-16.123241	-2.485585	0.109852	12.051602	72.407538	24.932744	2.305461	-1.786124	-8.847181	-16.575097	-1.380705	1.927091	13.221663	71.996706	25.42993	1.674101	-0.928462	-9.701959	-19.5153	-2.68861	2.336824	11.26565	72.04762	23.906029	0.73294	0.913057	-9.860007	-19.53241	-2.979066	1.697756	12.171232	78.112263	25.808233	-2.521771	-1.721376	-8.001526	-17.361618	-5.815712	1.173912	10.57601	75.902462	22.301149	-1.200843	-2.587566	-8.537149	-17.275072	-5.161147	0.508834	11.402977	78.708232	24.19199	-3.148833	-0.835022	-8.571669	-18.069628	-2.631671	1.735925	13.236605	77.124496	26.322754	-2.906383	-1.783965	-6.330898	-16.422432	1.891674	-0.014507	12.139832	71.008578	23.77296	1.631394	-1.099803	-8.276679	-16.694466	-2.894475	-0.342384	10.219947	71.538002	23.331297	0.513879	-1.430557	-9.876821	-18.831837	-2.393254	-0.071866	11.990789	76.270222	25.685491	-2.097778	-3.419089	-6.028318	-15.590488	-4.925544	-0.373388	10.109953	76.859081	22.485468	0.201111	-3.701386	-7.973819	-16.334126	-5.267899	1.262706	9.499277	75.005725	22.698585	0.649975	-5.095165	-8.058276	-17.978058	-3.814121	0.892501	10.840945	76.123626	20.459088	-2.1718	-4.343214	-9.055907	-17.982983
59	-6.31397	-0.12263	9.212072	76.315268	25.294276	1.585982	-2.474204	-5.557075	-15.81372	-7.937534	-1.189788	7.820524	79.707216	21.150271	-1.076799	-3.767696	-7.759012	-17.922826	-1.99585	-1.170844	8.63499	73.776468	22.214601	0.384275	-2.481677	-8.567236	-18.302334	-7.590471	0.369595	8.88584	78.48049	22.9001	-2.173189	-4.239942	-7.679954	-17.285403	-5.277595	0.496454	11.019206	76.274002	25.552111	-1.132202	-2.189253	-6.646642	-16.286765	-6.019254	0.108407	9.822682	78.478907	23.58535	0.037239	-1.575819	-8.666877	-18.39959	-3.955823	0.410829	10.722643	75.847799	25.046429	0.276828	-2.316775	-8.557607	-17.786277	-6.323317	-0.493649	10.690705	81.408862	27.442877	-1.755254	-3.614313	-5.597653	-16.174097	-4.914339	0.476884	12.039806	75.885949	25.258321	1.208428	-2.621939	-8.179531	-16.370104	-3.663992	2.149015	13.114065	75.483422	25.617416	0.352007	-2.070983	-8.909408	-19.251188	-4.993519	2.346849	11.175193	75.473429	24.282504	-0.722548	-0.228075	-8.96745	-19.367519	-5.252525	1.817317	11.581611	81.08721	25.818224	-3.329058	-2.699932	-7.249404	-17.310375	-8.22738	1.659606	10.104045	78.878161	22.066909	-1.583426	-3.543238	-7.736306	-17.003371	-7.375155	0.69751	10.829564	81.71994	24.125534	-3.833707	-1.857064	-7.924324	-18.069065	-4.83871	2.067574	12.928412	80.331052	26.069668	-3.833328	-2.788471	-5.84565	-16.508164	-0.458187	0.093818	11.723868	74.342471	24.09146	0.642794	-1.928532	-7.677968	-16.371419	-5.167138	-0.225041	9.844326	74.614778	23.45549	-0.386898	-2.317769	-9.315217	-18.778981	-4.660098	0.176739	11.566812	79.414548	25.604137	-2.781598	-4.254337	-5.57799	-15.577065	-7.107867	-0.144612	9.303024	79.768562	22.447126	-0.308651	-4.752295	-7.308163	-16.186744	-7.454966	1.466532	9.003181	78.072551	22.776562	-0.128637	-6.271599	-7.24896	-17.831718	-6.083741	1.036662	10.141499	78.853953	20.462986	-2.572859	-5.502267	-8.346013	-17.813544
60	-8.633653	0.174981	8.234578	79.375346	25.160243	1.03672	-3.493306	-4.748964	-15.787739	-9.959169	-0.856446	7.120092	82.11723	21.038539	-1.262275	-4.788341	-6.890767	-17.577629	-4.117629	-1.014126	8.080151	76.533639	22.386696	-0.272548	-3.494541	-7.986875	-18.186638	-9.593392	0.80458	8.340438	80.950412	22.666253	-2.41532	-5.088284	-6.703436	-16.896539	-7.300362	0.64558	10.52257	79.362862	25.418982	-2.01648	-3.218745	-6.018986	-16.282301	-8.110111	0.489288	9.26376	81.417974	23.558927	-0.530587	-2.657258	-7.837435	-18.320821	-6.06633	0.523382	10.096179	78.909216	25.077225	-0.601249	-3.23326	-7.86984	-17.58772	-8.540915	-0.226673	9.822959	84.41008	27.453584	-2.398128	-4.36787	-4.928852	-16.291695	-7.143118	0.843327	11.757194	79.072703	25.397094	0.391093	-3.516285	-7.364661	-16.215718	-5.801571	2.320012	12.753429	78.688629	25.605353	-0.751581	-3.253494	-8.001855	-18.954743	-7.115724	2.274221	10.859826	78.613212	24.541175	-1.995795	-1.387929	-8.018983	-19.226706	-7.365146	1.932891	10.843908	83.754855	25.740278	-3.911227	-3.696444	-6.447614	-17.302915	-10.467564	2.111326	9.355281	81.563383	21.817771	-1.666232	-4.528371	-6.862898	-16.775058	-9.42112	0.860485	10.079779	84.453316	24.019281	-4.288206	-2.905453	-7.185848	-18.035705	-6.858353	2.382542	12.413641	83.231953	25.691252	-4.476541	-3.78912	-5.235464	-16.555868	-2.724794	0.187755	11.058706	77.4168	24.321942	-0.135196	-2.797132	-6.989005	-16.06824	-7.286988	-0.108261	9.28711	77.444064	23.495731	-1.069429	-3.267862	-8.674912	-18.750428	-6.779911	0.42167	10.918652	82.293323	25.453641	-3.19052	-5.108745	-5.04721	-15.58847	-9.127688	0.087084	8.370733	82.385745	22.409893	-0.606074	-5.817274	-6.600136	-16.088716	-9.420992	1.650967	8.27065	80.846689	22.775108	-0.645394	-7.457783	-6.35061	-17.674993	-8.145312	1.153171	9.302021	81.293179	20.528809	-2.762039	-6.684334	-7.552576	-17.72968
61	-10.808431	0.475271	7.134672	82.142859	24.901079	0.704092	-4.520609	-3.859431	-15.763413	-11.811493	-0.552905	6.314712	84.202268	20.981624	-1.230973	-5.831608	-5.929512	-17.284592	-6.10275	-0.857985	7.43649	79.013477	22.550221	-0.749945	-4.520593	-7.316297	-18.059207	-11.419926	1.155633	7.63495	83.090775	22.493235	-2.386373	-5.944027	-5.696579	-16.607112	-9.18773	0.739112	9.807239	82.188504	25.203906	-2.627391	-4.301503	-5.316757	-16.338546	-10.035876	0.821636	8.556948	84.037425	23.506038	-0.873233	-3.752514	-6.904196	-18.249175	-8.05506	0.622173	9.334245	81.687065	25.057035	-1.259026	-4.219744	-7.108698	-17.500006	-10.641778	0.095612	8.850208	87.082143	27.31842	-2.790778	-5.158614	-4.180294	-16.468345	-9.199851	1.18776	11.248709	81.99674	25.406529	-0.189471	-4.463179	-6.45301	-16.114121	-7.816642	2.434056	12.192366	81.590761	25.45625	-1.626806	-4.474781	-6.993316	-18.698718	-9.046195	2.136861	10.328599	81.398859	24.688928	-3.035708	-2.57381	-7.03678	-19.155735	-9.338447	2.047417	10.010827	86.094268	25.588816	-4.262297	-4.700132	-5.630222	-17.332154	-12.536996	2.492082	8.392465	83.974534	21.598873	-1.522226	-5.526421	-5.968729	-16.606234	-11.262624	0.981829	9.181615	86.831597	23.887159	-4.481877	-3.975911	-6.381177	-17.97525	-8.71293	2.633962	11.691902	85.803967	25.233962	-4.833062	-4.763978	-4.523859	-16.564185	-4.894606	0.265969	10.191596	80.209429	24.478173	-0.715777	-3.701878	-6.232986	-15.815999	-9.218321	0.016106	8.556839	79.957052	23.44793	-1.476973	-4.287668	-7.963301	-18.753192	-8.753734	0.640637	10.064217	84.877576	25.267042	-3.322573	-5.97736	-4.460331	-15.627467	-11.005102	0.306918	7.359619	84.699253	22.392724	-0.70384	-6.878367	-5.884462	-16.054789	-11.186908	1.807835	7.35463	83.32018	22.710755	-0.918822	-8.640483	-5.406993	-17.495096	-9.994331	1.22867	8.351872	83.423626	20.681629	-2.756732	-7.879697	-6.719858	-17.754421
