PercGcycle	RhipAngX25	RhipAngY25	RhipAngZ25	RkneeAngX25	RkneeAngY25	RkneeAngZ25	RankleAngX25	RankleAngY25	RankleAngZ25	RhipMomX25	RhipMomY25	RhipMomZ25	RkneeMomX25	RkneeMomY25	RkneeMomZ25	RankleMomX25	RankleMomY25	RankleMomZ25	RgrfX25	RgrfY25	RgrfZ25	RhipPow25	RkneePow25	RanklePow25	RhipAngX35	RhipAngY35	RhipAngZ35	RkneeAngX35	RkneeAngY35	RkneeAngZ35	RankleAngX35	RankleAngY35	RankleAngZ35	RhipMomX35	RhipMomY35	RhipMomZ35	RkneeMomX35	RkneeMomY35	RkneeMomZ35	RankleMomX35	RankleMomY35	RankleMomZ35	RgrfX35	RgrfY35	RgrfZ35	RhipPow35	RkneePow35	RanklePow35	RhipAngX45	RhipAngY45	RhipAngZ45	RkneeAngX45	RkneeAngY45	RkneeAngZ45	RankleAngX45	RankleAngY45	RankleAngZ45	RhipMomX45	RhipMomY45	RhipMomZ45	RkneeMomX45	RkneeMomY45	RkneeMomZ45	RankleMomX45	RankleMomY45	RankleMomZ45	RgrfX45	RgrfY45	RgrfZ45	RhipPow45	RkneePow45	RanklePow45	LhipAngX25	LhipAngY25	LhipAngZ25	LkneeAngX25	LkneeAngY25	LkneeAngZ25	LankleAngX25	LankleAngY25	LankleAngZ25	LhipMomX25	LhipMomY25	LhipMomZ25	LkneeMomX25	LkneeMomY25	LkneeMomZ25	LankleMomX25	LankleMomY25	LankleMomZ25	LgrfX25	LgrfY25	LgrfZ25	LhipPow25	LkneePow25	LanklePow25	LhipAngX35	LhipAngY35	LhipAngZ35	LkneeAngX35	LkneeAngY35	LkneeAngZ35	LankleAngX35	LankleAngY35	LankleAngZ35	LhipMomX35	LhipMomY35	LhipMomZ35	LkneeMomX35	LkneeMomY35	LkneeMomZ35	LankleMomX35	LankleMomY35	LankleMomZ35	LgrfX35	LgrfY35	LgrfZ35	LhipPow35	LkneePow35	LanklePow35	LhipAngX45	LhipAngY45	LhipAngZ45	LkneeAngX45	LkneeAngY45	LkneeAngZ45	LankleAngX45	LankleAngY45	LankleAngZ45	LhipMomX45	LhipMomY45	LhipMomZ45	LkneeMomX45	LkneeMomY45	LkneeMomZ45	LankleMomX45	LankleMomY45	LankleMomZ45	LgrfX45	LgrfY45	LgrfZ45	LhipPow45	LkneePow45	LanklePow45
26	7.618079	4.917593	19.600226	5.349371	-15.486893	39.407274	-0.015371	2.387687	27.179016	1.098473	-0.242919	-0.410163	0.689877	0.069027	0.964631	0.222515	0.236268	2.238334	1.322998	15.403428	0.429229	1.944128	3.802316	4.337281	6.921006	5.450492	16.853334	4.148763	-14.902435	38.074179	2.274777	1.362987	26.095232	0.857112	-0.214164	-0.336234	0.485748	-0.006951	0.599201	0.276186	0.244887	2.085022	2.735906	13.197627	0.094974	2.809104	3.259679	8.973405	7.046532	2.411008	11.651347	3.4476	-14.577297	36.108545	4.380556	2.477783	23.303114	0.491177	-0.200305	-0.244641	0.305824	-0.070147	0.251367	0.340039	0.204845	1.830898	3.386482	10.574538	-0.217759	2.759873	1.478961	13.338643	4.922439	6.042395	18.682588	5.366359	-9.620623	35.809531	-7.262392	0.886471	23.729663	0.940416	-0.027271	-0.35199	0.504469	0.19691	0.696191	-0.054368	0.390724	2.252114	1.302914	15.209654	0.271465	1.690966	2.630795	4.247104	4.077277	5.669478	16.168123	3.349631	-7.878058	36.704285	-5.234391	1.260125	23.087172	0.747133	0.047463	-0.270959	0.285692	0.1939	0.524203	-0.042358	0.425839	2.099691	2.623587	13.256449	-0.056675	2.256697	2.624524	8.402661	4.550758	3.503876	14.425609	1.416723	-6.262721	35.061655	-2.662831	3.171016	20.547366	0.450464	0.138376	-0.218622	0.105796	0.221618	0.192747	-0.030261	0.453225	1.785764	3.230198	10.281826	-0.258295	2.41844	1.605874	11.844873
27	7.430562	5.238175	18.208391	5.093386	-15.663383	37.790931	0.687877	2.350788	26.103738	0.984044	-0.217254	-0.361566	0.608812	0.049753	0.755642	0.237418	0.233838	2.097998	1.512766	14.097987	0.33408	1.760881	3.227446	5.291422	6.466011	5.847234	14.597968	3.961028	-15.373144	35.805984	3.027361	1.485385	23.909621	0.712036	-0.188911	-0.255065	0.391272	-0.034206	0.352525	0.289239	0.214717	1.843788	2.727761	11.235937	-0.007897	2.333713	2.008933	9.873319	6.603193	3.008093	8.468286	3.503717	-15.598615	33.195162	5.136722	3.026558	19.860302	0.323466	-0.189021	-0.100012	0.220567	-0.102001	0.023586	0.348897	0.154865	1.512495	3.079284	8.279549	-0.29306	1.401772	-0.170043	13.478552	4.733098	6.51019	17.088719	5.136466	-9.914564	34.300876	-6.508501	0.9694	22.741215	0.849382	0.009436	-0.321184	0.419249	0.194749	0.503397	-0.039658	0.397447	2.115764	1.490559	13.877759	0.189055	1.554681	2.130148	5.217943	3.619207	5.923164	13.716633	3.161987	-8.459519	34.727152	-4.228945	1.698124	21.116109	0.643736	0.086683	-0.214768	0.208629	0.196795	0.30512	-0.031235	0.418269	1.854017	2.612844	11.25123	-0.1057	1.931908	1.791962	9.013006	3.870652	3.532237	11.424864	1.438812	-7.394152	32.578191	-1.631342	4.075487	17.38109	0.291098	0.17788	-0.115947	0.030444	0.216751	-0.000166	-0.031187	0.416334	1.477364	2.919796	8.008812	-0.271336	1.404251	0.605843	11.828673
28	7.207253	5.539052	16.787048	4.821793	-15.882909	36.089116	1.360128	2.329298	24.772573	0.884081	-0.195952	-0.311862	0.53241	0.028999	0.562207	0.248452	0.224335	1.939643	1.643367	12.732149	0.243239	1.664423	2.544426	5.980523	5.921162	6.159733	12.322877	3.806466	-16.050532	33.403101	3.679276	1.809585	21.261269	0.557106	-0.170283	-0.171947	0.3032	-0.060996	0.14293	0.297872	0.176562	1.590869	2.609053	9.303461	-0.095673	1.774898	0.797192	10.277718	6.247758	3.567255	5.275279	3.460459	-16.918562	30.13299	5.702613	3.76672	15.776964	0.157699	-0.184331	0.029424	0.146539	-0.131466	-0.145361	0.349856	0.103334	1.201915	2.662299	6.185543	-0.334125	0.141215	-1.558814	12.700322	4.51507	6.79566	15.451048	4.795353	-10.156034	32.739678	-5.710913	1.107416	21.493603	0.769285	0.041646	-0.29099	0.339497	0.193044	0.332354	-0.028654	0.399514	1.960191	1.619861	12.497977	0.114252	1.491926	1.574436	5.906909	3.097356	6.033013	11.249913	2.935416	-9.196838	32.654312	-3.257039	2.292159	18.752432	0.52552	0.123844	-0.151618	0.132859	0.197621	0.124667	-0.027718	0.399802	1.598128	2.489196	9.283703	-0.138099	1.539737	1.032296	9.089814	3.277628	3.451638	8.486491	1.333333	-8.722165	29.935751	-0.702617	5.130317	13.59651	0.124261	0.211043	-0.015075	-0.042422	0.208915	-0.140545	-0.045747	0.369231	1.180193	2.506445	5.958621	-0.263785	0.452357	-0.274673	11.028783
29	6.907636	5.794708	15.333185	4.567913	-16.170451	34.316863	1.979427	2.355221	23.19375	0.788397	-0.178378	-0.259463	0.460247	0.007506	0.388113	0.255896	0.207938	1.768278	1.712429	11.333439	0.16021	1.577913	1.828499	6.443382	5.27985	6.317335	10.066484	3.653801	-16.929323	30.904683	4.203355	2.371795	18.143244	0.396841	-0.160295	-0.093877	0.226202	-0.085864	-0.024736	0.301712	0.134797	1.336456	2.395863	7.466563	-0.164646	1.134673	-0.25942	10.156009	6.051827	4.016059	2.074772	3.249256	-18.454744	26.996539	6.04051	4.650687	11.087899	-0.004406	-0.183019	0.134528	0.081401	-0.157885	-0.259268	0.343882	0.056201	0.917663	2.178316	4.374693	-0.339606	-0.855363	-2.567514	11.205835	4.244468	6.906301	13.778787	4.398451	-10.409841	31.140915	-4.901724	1.343046	20.003173	0.693994	0.070365	-0.256922	0.26757	0.192086	0.185698	-0.021227	0.396188	1.790659	1.686094	11.095755	0.050906	1.441681	1.044477	6.294279	2.522514	5.971387	8.799231	2.668253	-10.122769	30.513704	-2.355939	3.086475	15.996466	0.386127	0.158456	-0.086148	0.057551	0.195281	-0.01556	-0.032122	0.370854	1.343667	2.26989	7.425291	-0.156551	1.085584	0.391613	8.721701	2.857579	3.197669	5.710788	1.038868	-10.180116	27.180934	0.085263	6.324898	9.210892	-0.039534	0.236937	0.076244	-0.109173	0.199869	-0.232186	-0.071305	0.316206	0.911883	2.035912	4.207983	-0.241178	-0.212496	-1.003339	9.651496
30	6.509542	5.971304	13.849553	4.354409	-16.55183	32.487342	2.531023	2.470956	21.365367	0.685149	-0.163966	-0.202065	0.390814	-0.014302	0.236577	0.260457	0.18536	1.588541	1.721429	9.93095	0.087861	1.427765	1.14041	6.705491	4.571524	6.267459	7.863139	3.458919	-17.974886	28.360481	4.562478	3.160097	14.573507	0.238664	-0.158051	-0.022324	0.1628	-0.108041	-0.148227	0.300762	0.093816	1.092316	2.110579	5.786236	-0.211281	0.449453	-1.069895	9.538246	6.055738	4.301322	-1.114195	2.82966	-20.064584	23.876302	6.142374	5.591828	5.857863	-0.15443	-0.18262	0.217566	0.022992	-0.180758	-0.32823	0.333509	0.018816	0.675454	1.670815	2.89898	-0.311246	-1.537781	-3.144075	9.302152	3.913578	6.851965	12.080179	3.988464	-10.74236	29.518673	-4.111176	1.714489	18.287724	0.617385	0.096349	-0.217114	0.203888	0.191732	0.064593	-0.017214	0.387166	1.612169	1.690264	9.699696	0.00032	1.360897	0.593587	6.388149	1.932023	5.704726	6.390724	2.33304	-11.212033	28.333719	-1.563454	4.102194	12.842161	0.229179	0.188603	-0.023529	-0.015152	0.189949	-0.116509	-0.044542	0.333527	1.101373	1.979811	5.739868	-0.163458	0.626818	-0.129515	8.006655	2.684126	2.728748	3.165825	0.512581	-11.652479	24.369749	0.699545	7.606911	4.280124	-0.190901	0.255512	0.157198	-0.168647	0.19109	-0.282289	-0.103708	0.261124	0.685821	1.553967	2.797279	-0.208704	-0.494069	-1.567034	7.977054
31	6.013291	6.032357	12.344977	4.18502	-17.039958	30.618928	3.00584	2.71891	19.281347	0.570758	-0.153375	-0.141506	0.32478	-0.035733	0.109076	0.262735	0.158271	1.405213	1.675299	8.554241	0.028345	1.175587	0.527406	6.774536	3.848149	5.985054	5.741426	3.177134	-19.116197	25.831443	4.72937	4.104303	10.595712	0.091905	-0.160153	0.04481	0.112232	-0.127386	-0.229938	0.295717	0.057332	0.869163	1.77925	4.310349	-0.233221	-0.21631	-1.585096	8.524439	6.251388	4.384087	-4.242989	2.206449	-21.565247	20.881682	6.035735	6.496557	0.192071	-0.281537	-0.181	0.292573	-0.030431	-0.197951	-0.362416	0.319482	-0.005678	0.483046	1.180575	1.77211	-0.25584	-1.999207	-3.278447	7.302306	3.529169	6.641563	10.36349	3.588343	-11.200736	27.888956	-3.366182	2.244827	16.366086	0.534214	0.119998	-0.171712	0.147155	0.19137	-0.030604	-0.016538	0.372517	1.429689	1.638159	8.340107	-0.037621	1.226754	0.245729	6.21997	1.376631	5.202625	4.049032	1.890763	-12.376758	26.141694	-0.914809	5.321778	9.288066	0.070699	0.212258	0.035286	-0.079281	0.183548	-0.181709	-0.064243	0.291607	0.880419	1.648297	4.274903	-0.160722	0.235743	-0.548127	7.039336	2.789698	2.03324	0.880045	-0.249316	-12.998241	21.570836	1.125473	8.895424	-1.084847	-0.320382	0.26614	0.236362	-0.221177	0.182681	-0.299797	-0.136997	0.206599	0.50867	1.100576	1.727833	-0.171111	-0.483035	-1.95523	6.290508
32	5.442512	5.948624	10.834226	4.045142	-17.62936	28.738297	3.396923	3.128632	16.93861	0.453108	-0.147753	-0.08126	0.265859	-0.055656	0.005705	0.262968	0.129243	1.223238	1.581294	7.232864	-0.017155	0.831777	0.023038	6.651102	3.165987	5.467389	3.724919	2.776369	-20.248027	23.387212	4.710425	5.096134	6.274805	-0.030478	-0.163207	0.113054	0.072897	-0.143867	-0.275437	0.287712	0.02793	0.674282	1.427935	3.068277	-0.230492	-0.801278	-1.797081	7.253039	6.584868	4.234612	-7.226006	1.433851	-22.772872	18.144519	5.777072	7.304148	-5.751345	-0.372716	-0.18339	0.369371	-0.074882	-0.212007	-0.378474	0.309787	-0.015428	0.345872	0.772788	1.018211	-0.18854	-2.352688	-3.0132	5.560245	3.108127	6.28282	8.640484	3.201704	-11.79839	26.270906	-2.690847	2.936841	14.256655	0.440201	0.141401	-0.120762	0.09487	0.190137	-0.10055	-0.019358	0.35268	1.248912	1.538296	7.047483	-0.06391	1.028685	-0.001397	5.853735	0.905363	4.446665	1.800506	1.308847	-13.484577	23.964944	-0.436192	6.679944	5.354693	-0.066053	0.228365	0.095939	-0.127867	0.178501	-0.216346	-0.089116	0.249293	0.688614	1.30518	3.055368	-0.150346	-0.052288	-0.869782	5.930774	3.149503	1.128524	-1.153143	-1.200115	-14.085733	18.871378	1.374949	10.112445	-6.707927	-0.412821	0.26778	0.326165	-0.264111	0.174782	-0.293824	-0.164859	0.156038	0.379671	0.730923	1.010302	-0.134403	-0.380337	-2.142453	4.810881
33	4.840105	5.707171	9.336996	3.909147	-18.298449	26.879122	3.692876	3.703169	14.34412	0.342444	-0.14682	-0.021441	0.217158	-0.073207	-0.07369	0.261099	0.100722	1.047696	1.448142	5.995185	-0.048828	0.433315	-0.350477	6.338301	2.571261	4.722877	1.834009	2.248657	-21.24919	21.101761	4.549124	6.028605	1.695173	-0.118716	-0.166042	0.187187	0.043242	-0.157556	-0.292786	0.278731	0.007119	0.512319	1.079911	2.070382	-0.205928	-1.272326	-1.739032	5.890235	6.978903	3.836601	-9.945575	0.603945	-23.54991	15.821425	5.441247	8.016019	-11.746537	-0.426859	-0.12806	0.547201	-0.132163	-0.163096	-0.294555	0.21579	-0.017789	0.19299	0.530546	0.647333	-0.140762	-3.017225	-2.089867	3.204332	2.674484	5.782944	6.929531	2.817598	-12.508611	24.68637	-2.105838	3.772857	11.971933	0.332611	0.160669	-0.065801	0.044203	0.187447	-0.147776	-0.026056	0.328566	1.076007	1.40057	5.849574	-0.080208	0.777724	-0.171369	5.374208	0.554435	3.436574	-0.326906	0.577943	-14.396436	21.8348	-0.135049	8.072323	1.098529	-0.163754	0.237888	0.168229	-0.159157	0.176311	-0.226509	-0.116156	0.209678	0.531698	0.976651	2.08352	-0.134547	-0.259404	-1.088038	4.818315	3.686851	0.053977	-2.960668	-2.247091	-14.821176	16.382288	1.48329	11.206201	-12.349982	-0.426847	0.207485	0.489338	-0.257956	0.125147	-0.22662	-0.142283	0.087121	0.237003	0.5001	0.630633	-0.104632	-0.821239	-1.829643	2.987651
34	4.258576	5.311644	7.874837	3.748333	-19.012128	25.080234	3.875737	4.41316	11.522067	0.243648	-0.148513	0.038903	0.178377	-0.088186	-0.130381	0.257129	0.074403	0.883902	1.286029	4.866014	-0.068442	0.027873	-0.58577	5.855665	2.093931	3.766835	0.088813	1.615605	-22.009887	19.051478	4.309096	6.829709	-3.040636	-0.171603	-0.167413	0.273233	0.020577	-0.166197	-0.288324	0.267737	-0.00446	0.383027	0.755185	1.308761	-0.165089	-1.629787	-1.473218	4.573865	7.3656	3.202356	-12.271043	-0.177181	-23.842095	14.088674	5.114001	8.696206	-17.49322	-0.454206	-0.034131	0.76315	-0.202495	-0.071119	-0.151298	0.062521	-0.027454	0.041359	0.422088	0.512628	-0.124045	-3.453437	-0.989833	0.743945	2.257526	5.148461	5.255014	2.417229	-13.266508	23.158185	-1.626941	4.718738	9.514221	0.212062	0.178016	-0.007057	-0.007005	0.183174	-0.176281	-0.036999	0.301183	0.916328	1.235909	4.768274	-0.088971	0.499869	-0.297654	4.851825	0.342469	2.191555	-2.307515	-0.278586	-15.007418	19.791161	0.007288	9.386568	-3.384912	-0.21789	0.240482	0.261831	-0.176481	0.175249	-0.217073	-0.140623	0.173183	0.409602	0.68211	1.342977	-0.115712	-0.450626	-1.191408	3.812075	4.297201	-1.136313	-4.570681	-3.272241	-15.160253	14.239002	1.501303	12.153233	-17.724236	-0.359004	0.076712	0.711713	-0.194276	0.025589	-0.106848	-0.056704	0.00447	0.063222	0.43338	0.5368	-0.083858	-1.843775	-0.999779	0.82131
35	3.747219	4.77447	6.467014	3.536335	-19.723045	23.383305	3.929792	5.203961	8.514565	0.15775	-0.150598	0.100407	0.147286	-0.100853	-0.166619	0.251402	0.051251	0.736417	1.106359	3.864214	-0.078252	-0.343101	-0.689186	5.246742	1.748959	2.629733	-1.487402	0.924852	-22.460504	17.318498	4.052501	7.478899	-7.80945	-0.1893	-0.177522	0.35684	0.008408	-0.176948	-0.282562	0.267438	-0.006407	0.294777	0.477567	0.775227	-0.117122	-1.855589	-1.09257	3.5333	7.714112	2.388097	-14.08794	-0.817242	-23.686624	13.119298	4.883615	9.437425	-22.642554	-0.427291	-0.009345	0.835306	-0.223855	-0.036134	-0.108478	0.007069	-0.033178	-0.006938				-2.78923	-0.432126	0.002631	1.889483	4.382789	3.642497	1.980224	-13.979948	21.708482	-1.261617	5.733284	6.883261	0.0887	0.193083	0.057762	-0.056556	0.178222	-0.190099	-0.051932	0.272116	0.773716	1.056422	3.817588	-0.092782	0.231662	-0.40477	4.318597	0.27104	0.750008	-4.121941	-1.206239	-15.27369	17.886781	0.03457	10.538308	-7.967487	-0.236466	0.242201	0.370293	-0.189597	0.17867	-0.199777	-0.164233	0.142686	0.32629	0.446805	0.833762	-0.096515	-0.609538	-1.209224	3.044493	4.881656	-2.375334	-5.994873	-4.162198	-15.108601	12.597834	1.491245	12.95431	-22.518879	-0.31135	0.007286	0.831816	-0.175268	-0.02298	-0.059064	-0.01187	-0.031102	-0.009155	0.38009	0.41206	-0.11322	-2.256774	-0.51958	-0.029596
36	3.341331	4.109199	5.127553	3.253831	-20.377747	21.829957	3.856653	6.013892	5.376264	0.086496	-0.152107	0.162787	0.122474	-0.111369	-0.185938	0.244774	0.032089	0.608176	0.920716	3.000951	-0.079848	-0.651877	-0.680689	4.568501	1.542139	1.372003	-2.864869	0.239059	-22.595325	15.995268	3.828451	8.006284	-12.457173	-0.184704	-0.12693	0.526559	-0.026405	-0.125898	-0.190493	0.180785	-0.004302	0.166932	0.345586	0.577915	-0.089431	-1.959935	-0.578998	1.941409	8.040323	1.493023	-15.327415	-1.25958	-23.185183	13.041983	4.827629	10.305882	-26.863944	-0.345439	-0.015196	0.843171	-0.19941	-0.026706	-0.095352	-0.002591	-0.031683	-0.018398				-1.728494	-0.039233	-0.099573	1.601886	3.484045	2.112308	1.488824	-14.549264	20.358985	-1.004898	6.775648	4.091226	-0.020317	0.205094	0.129371	-0.098772	0.174153	-0.193319	-0.069683	0.243435	0.650511	0.874537	3.003104	-0.09361	0.01436	-0.502862	3.784663	0.328675	-0.827976	-5.756116	-2.13137	-15.221012	16.192099	0.00434	11.489972	-12.500748	-0.187357	0.158604	0.546736	-0.147011	0.116266	-0.116055	-0.118538	0.078939	0.187766	0.363292	0.695155	-0.090085	-1.282261	-0.806188	1.742577	5.37515	-3.580846	-7.219234	-4.835566	-14.716566	11.621133	1.524424	13.633098	-26.428622	-0.288648	-0.015743	0.882334	-0.18344	-0.031406	-0.049776	-0.003146	-0.037838	-0.022162				-2.13198	-0.278902	-0.124413
37	3.057807	3.328478	3.864968	2.891876	-20.928415	20.458504	3.684682	6.791347	2.168323	0.032906	-0.153413	0.227278	0.103939	-0.119688	-0.191606	0.238191	0.017704	0.499944	0.739806	2.278986	-0.074364	-0.894524	-0.586392	3.872726	1.476818	0.090901	-4.006494	-0.378834	-22.479518	15.184843	3.676096	8.477162	-16.786754	-0.175987	-0.056213	0.692312	-0.077113	-0.05397	-0.077379	0.062701	-0.010842	0.046609	0.276423	0.482707	-0.091577	-1.767428	-0.218176	0.526206	8.395828	0.635041	-15.983281	-1.490496	-22.461512	13.899573	4.996398	11.29746	-29.932756	-0.236959	-0.022816	0.826263	-0.148542	-0.019955	-0.075407	-0.003362	-0.026007	-0.024131				-0.62418	0.197049	-0.072019	1.420551	2.448553	0.675513	0.931843	-14.890844	19.130843	-0.839717	7.806015	1.172978	-0.094488	0.213061	0.205792	-0.126557	0.172473	-0.189112	-0.088587	0.217224	0.54725	0.701747	2.322384	-0.092674	-0.131001	-0.585207	3.261766	0.49578	-2.456196	-7.19572	-2.979567	-14.934253	14.799314	-0.027807	12.246557	-16.824608	-0.129898	0.072069	0.685441	-0.107748	0.053923	-0.047763	-0.063947	0.028676	0.081064	0.262911	0.517707	-0.085229	-1.778651	-0.413663	0.742276	5.758635	-4.654433	-8.207017	-5.257153	-14.07026	11.445359	1.672526	14.224605	-29.20914	-0.278506	-0.02824	0.894996	-0.187518	-0.029613	-0.037943	-0.003369	-0.038242	-0.025342				-1.711306	-0.076643	-0.078983
38	2.897186	2.447779	2.685319	2.453102	-21.34493	19.302949	3.465106	7.502753	-1.044273	-0.002036	-0.155482	0.295056	0.091429	-0.125847	-0.186757	0.232321	0.008486	0.410718	0.572804	1.692333	-0.063186	-1.079138	-0.437324	3.198773	1.5576	-1.091026	-4.871844	-0.878897	-22.227192	14.989151	3.63182	8.963174	-20.566436	-0.149046	-0.026777	0.767546	-0.100906	-0.01753	-0.024368	0.003978	-0.015896	-0.00998				-1.311285	-0.061749	-0.042781	8.844199	-0.08611	-16.109514	-1.532179	-21.632477	15.633987	5.400269	12.336883	-31.797274	-0.128651	-0.024198	0.825223	-0.087474	-0.009245	-0.03685	-0.006643	-0.018282	-0.031963				0.299161	0.179868	-0.04619	1.360928	1.280147	-0.665149	0.309686	-14.958856	18.043469	-0.743083	8.781597	-1.814876	-0.124688	0.216397	0.283911	-0.137858	0.173386	-0.179186	-0.106933	0.194387	0.462951	0.547503	1.76586	-0.09054	-0.223071	-0.637389	2.771629	0.749652	-4.023867	-8.419918	-3.692445	-14.531797	13.821785	-0.019371	12.838828	-20.762861	-0.095028	0.001854	0.766725	-0.088137	0.004679	-0.006883	-0.019113	-0.005941	0.011222	0.14905	0.35722	-0.10799	-1.887641	-0.15225	0.121812	6.054026	-5.490214	-8.912057	-5.432862	-13.281046	12.14079	1.987926	14.750896	-30.749864	-0.262734	-0.036722	0.874422	-0.173749	-0.024016	-0.019466	-0.004839	-0.03519	-0.027872				-1.076852	0.044078	-0.01125
39	2.848726	1.49158	1.596831	1.949869	-21.619503	18.393629	3.257672	8.129531	-4.196789	-0.019502	-0.159368	0.363491	0.083805	-0.130186	-0.174637	0.227492	0.004146	0.338579	0.425881	1.227501	-0.048091	-1.203121	-0.266547	2.578394	1.78998	-2.055066	-5.425959	-1.233166	-21.952506	15.485168	3.733291	9.506244	-23.571445	-0.115196	-0.031593	0.775679	-0.097642	-0.013739	-0.013753	-0.002425	-0.01687	-0.018684				-0.710146	-0.004505	-0.084476	9.436132	-0.619175	-15.802296	-1.428364	-20.804666	18.109776	6.011003	13.319014	-32.585665	-0.031611	-0.024095	0.880014	-0.025986	0.002926	0.018623	-0.009862	-0.010292	-0.038459				1.04469	-0.161692	0.005026	1.425222	0.000904	-1.909773	-0.362712	-14.759817	17.114825	-0.689448	9.660771	-4.804492	-0.119976	0.214766	0.360686	-0.137624	0.175584	-0.163997	-0.123356	0.174349	0.395406	0.417404	1.318525	-0.087282	-0.298614	-0.646131	2.336611	1.068113	-5.406822	-9.398587	-4.236405	-14.132649	13.383033	0.058566	13.303432	-24.117076	-0.091522	-0.030471	0.790516	-0.092172	-0.013084	0.005707	-0.003385	-0.018095	-0.014015				-1.576016	-0.059129	-0.081121	6.30719	-5.994218	-9.296249	-5.387837	-12.478362	13.689571	2.480621	15.207678	-31.122185	-0.218911	-0.041196	0.852067	-0.138695	-0.015212	0.007042	-0.006598	-0.028989	-0.029165				-0.355437	0.005791	0.053097
40	2.896134	0.500195	0.614661	1.401792	-21.767338	17.758008	3.114038	8.66246	-7.235065	-0.020559	-0.166702	0.427681	0.080515	-0.134026	-0.159147	0.224838	0.003811	0.281814	0.301311	0.866988	-0.031071	-1.253562	-0.100387	2.038766	2.176014	-2.719356	-5.649208	-1.438416	-21.721436	16.698735	4.014376	10.092768	-25.651472	-0.091218	-0.035605	0.767735	-0.083453	-0.012315	0.001255	-0.003262	-0.015197	-0.023474				-0.076917	-0.010376	-0.059117	10.192852	-0.972972	-15.176266	-1.231318	-20.083471	21.166457	6.777959	14.162761	-32.549444	0.049366	-0.025527	1.007848	0.027915	0.015295	0.086822	-0.012941	-0.00352	-0.043032				1.706066	-0.771959	0.059046	1.602328	-1.340126	-3.052238	-1.058079	-14.355699	16.366534	-0.647582	10.415136	-7.731732	-0.095961	0.207775	0.435247	-0.132556	0.177233	-0.143193	-0.137089	0.155733	0.340865	0.311702	0.962665	-0.082596	-0.383145	-0.600846	1.96417	1.430595	-6.485697	-10.096369	-4.600024	-13.830012	13.591193	0.227044	13.669753	-26.687461	-0.110102	-0.041924	0.774232	-0.103054	-0.014829	0.009266	-0.00303	-0.019718	-0.018144				-0.996449	-0.056155	-0.068398	6.568106	-6.108285	-9.343899	-5.141251	-11.800674	15.998493	3.112017	15.575299	-30.562753	-0.135285	-0.043132	0.874321	-0.086092	-0.003825	0.045061	-0.00853	-0.020644	-0.029124				0.366085	-0.256592	0.098102
41	3.022608	-0.467376	-0.236587	0.833634	-21.824804	17.422183	3.067107	9.09743	-10.124508	-0.006673	-0.171662	0.490587	0.078181	-0.132912	-0.135702	0.216095	0.005603	0.230275	0.207676	0.615844	-0.015012	-1.207936	0.033449	1.539669	2.70746	-3.05936	-5.543599	-1.511045	-21.540961	18.59187	4.487849	10.660284	-26.791419	-0.074873	-0.034688	0.763232	-0.062582	-0.009125	0.024248	-0.004367	-0.011968	-0.02748				0.528672	-0.118179	-0.022498	11.1008	-1.208937	-14.343054	-0.99617	-19.571769	24.667676	7.647523	14.844339	-31.984714	0.110339	-0.029873	1.182067	0.068576	0.025877	0.156518	-0.015353	0.001159	-0.045513				2.321928	-1.503058	0.098839	1.869922	-2.664634	-4.072526	-1.74242	-13.854489	15.831655	-0.58018	11.037758	-10.548338	-0.067127	0.199211	0.502881	-0.129511	0.179945	-0.119548	-0.150755	0.139138	0.298488	0.225624	0.680354	-0.076142	-0.448919	-0.502911	1.667978	1.817118	-7.165073	-10.482208	-4.78334	-13.679572	14.506789	0.50025	13.955033	-28.329799	-0.12959	-0.049052	0.739775	-0.103214	-0.0145	0.021091	-0.003902	-0.019887	-0.023299				-0.351948	-0.080968	-0.042183	6.875032	-5.830423	-9.067896	-4.696888	-11.375127	18.936555	3.814814	15.842984	-29.400314	-0.021945	-0.044093	0.966836	-0.025428	0.008783	0.094344	-0.010624	-0.011784	-0.0289				1.099892	-0.754227	0.119483
