Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21
51	2.976058	0.114648	11.789451	32.255741	15.259788	13.166192	14.54357	-4.124534	-12.468744	3.858062	0.556335	11.329634	30.43781	13.850055	14.04037	15.584307	-5.425114	-12.773138	6.169096	2.155116	12.962468	29.167123	13.749605	14.381245	16.492079	-4.387158	-12.401308	5.353311	0.115785	13.239999	29.587545	12.892845	12.507343	13.59798	-7.090352	-13.312607	5.213855	-0.312025	10.612433	31.685192	14.99219	13.192184	14.116661	-9.067256	-14.426984	4.703039	1.100297	12.226115	31.76037	14.537597	13.198598	14.799073	-7.751505	-13.539613	5.953125	0.940139	12.777743	28.055124	12.494666	13.019569	16.840155	-7.344971	-13.262453	6.271821	0.611857	12.88535	30.351722	13.311382	12.879047	15.991512	-8.11756	-13.724827	5.010124	1.016789	12.500647	30.873899	13.879233	13.897094	14.813518	-6.838293	-12.992978	5.173033	0.248828	11.708338	28.493101	12.657536	13.36638	15.793735	-7.448723	-14.421795	6.883907	2.103478	13.012193	27.748283	13.031793	13.483077	16.436772	-7.916037	-13.515012	1.553087	-1.145333	12.072267	33.430083	14.533524	13.080017	13.170438	-5.30111	-12.634888	4.224048	-0.589995	11.987787	30.907739	14.023652	12.876719	15.585244	-9.07613	-13.796315	6.687061	2.044362	13.773602	29.48242	13.432755	13.035593	16.035006	-5.433266	-12.500158	5.591583	0.699347	12.681508	29.459783	13.879057	14.830405	15.78771	-6.706284	-12.967806	6.87705	0.749636	12.592324	27.019038	12.719145	13.998701	16.677031	-7.494882	-13.530391	6.463243	0.497983	12.591321	27.93163	12.209208	13.508199	16.387578	-8.810532	-14.398045	5.363904	0.858378	13.906906	30.077218	13.615989	12.897532	15.749	-6.635809	-13.600348	6.402259	0.044593	13.385274	30.141578	13.759166	13.561675	14.876701	-8.977202	-14.11341	4.72505	-0.056008	10.578422	29.60208	12.690317	13.299389	16.303526	-9.726512	-14.092718	4.516737	-0.488884	11.917154	31.112761	14.315538	12.324471	16.420559	-9.976375	-15.117448
52	1.809781	-0.169837	11.983477	35.576354	16.486198	11.950524	13.227326	-3.880188	-12.301489	2.765994	0.324907	11.638997	33.731443	14.974389	12.702886	14.25214	-5.087389	-12.623718	4.976793	1.982888	13.363245	32.794571	14.837108	12.616497	15.321677	-4.05007	-12.144568	4.202348	-0.08107	13.574111	33.002405	14.375427	11.379167	12.578589	-6.841153	-12.942161	4.171153	-0.533952	10.874834	35.017357	16.191905	12.007535	12.918552	-8.567189	-14.294309	3.431579	0.852391	12.538504	34.930173	15.942806	12.140776	13.830505	-7.471886	-13.30435	4.747085	0.60516	12.903956	31.433527	13.85202	11.963582	15.726423	-7.012393	-13.00116	5.164306	0.362123	12.978068	33.390603	14.549014	11.988219	15.233136	-7.892033	-13.459736	3.851125	0.781858	12.670445	34.18978	15.192107	12.724546	13.730157	-6.470868	-12.588582	4.063169	-0.065614	11.732704	31.881271	13.81375	12.03612	15.225691	-7.302853	-14.070893	5.950636	1.782076	13.000856	30.908728	14.242553	12.394993	15.260227	-7.396066	-13.393102	0.447645	-1.36368	12.519261	36.552843	16.017701	12.066809	12.03162	-5.109191	-12.474368	3.157398	-0.919225	12.08527	34.165047	15.232647	11.670355	14.503911	-8.639429	-13.550806	5.515392	1.772176	13.986721	32.896463	14.773701	11.887309	14.999688	-5.212424	-12.355941	4.374983	0.498464	13.142869	32.998966	15.239911	13.324756	14.811789	-6.439434	-12.818179	5.833224	0.508182	12.827398	30.560231	13.922136	12.630783	15.822337	-7.075705	-13.119978	5.395091	0.169507	12.672012	31.35922	13.547009	12.431187	15.405936	-8.509266	-13.746899	4.203977	0.481713	13.929551	33.629928	14.805828	11.425654	14.484415	-6.256956	-13.373508	5.302946	-0.1799	13.675882	33.536528	15.099134	12.237436	13.656936	-8.375079	-13.732136	3.593926	-0.297769	10.785219	33.166288	13.948701	11.933432	15.124388	-9.238859	-13.714917	3.450025	-0.781591	11.890489	34.341038	15.473292	11.288172	15.534679	-9.789052	-14.813837
53	0.512859	-0.39416	12.196078	38.958357	17.711169	10.711936	11.757791	-3.694193	-12.183785	1.555131	0.131701	11.973297	37.085464	16.114089	11.375035	12.712392	-4.775183	-12.511015	3.590192	1.840545	13.789869	36.589447	15.959997	10.839079	13.85534	-3.652302	-11.953631	2.920023	-0.216313	13.929722	36.47058	15.896841	10.243257	11.400416	-6.48886	-12.677666	2.986608	-0.686669	11.250036	38.451094	17.353737	10.703408	11.576931	-8.052604	-14.161967	1.985573	0.661677	12.864447	38.200268	17.332086	10.960612	12.582614	-7.099029	-13.067786	3.373522	0.340454	13.086327	34.947324	15.237028	10.832847	14.315354	-6.617872	-12.858996	3.869586	0.166974	13.1426	36.56295	15.822254	10.98627	14.116135	-7.600061	-13.229997	2.478908	0.587075	12.855502	37.625879	16.551816	11.487872	12.369209	-6.023252	-12.290049	2.788391	-0.32039	11.852938	35.434761	14.95063	10.638696	14.343471	-7.034242	-13.791008	4.822966	1.500964	13.071915	34.26542	15.46874	11.186232	13.824251	-6.83668	-13.320937	-0.768496	-1.54084	12.909582	39.693133	17.513317	11.034909	10.744423	-4.841242	-12.433631	1.966138	-1.177607	12.225391	37.499139	16.423544	10.449923	13.22331	-8.127842	-13.385704	4.168416	1.541958	14.194868	36.422124	16.116875	10.660804	13.736487	-5.001785	-12.286236	2.944353	0.339498	13.654723	36.687675	16.588462	11.673882	13.593329	-6.142051	-12.709025	4.637189	0.317926	13.111902	34.282333	15.13669	11.209683	14.743649	-6.607862	-12.787347	4.194138	-0.090858	12.837953	34.907066	14.9274	11.298889	14.201127	-8.123306	-13.223608	2.880889	0.160423	13.981461	37.273776	15.997372	9.965581	13.098505	-5.874856	-13.270573	4.023753	-0.352875	14.037083	37.04534	16.423179	10.777898	12.22862	-7.629646	-13.469841	2.358845	-0.469673	11.105115	36.82097	15.227973	10.495796	13.748135	-8.655692	-13.475994	2.250463	-0.983583	11.954239	37.686834	16.587361	10.139697	14.388885	-9.531586	-14.5425
54	-0.959694	-0.533462	12.437448	42.361773	18.91328	9.441603	10.192029	-3.560752	-12.132512	0.181853	0.002966	12.328768	40.449205	17.264113	10.072758	11.023254	-4.501042	-12.437959	1.980623	1.75404	14.255596	40.493555	17.102006	9.05025	12.139766	-3.203175	-11.819279	1.475642	-0.265592	14.305672	39.959385	17.404163	9.053711	10.091595	-6.032591	-12.483256	1.622135	-0.750733	11.7371	41.919056	18.47076	9.316116	10.15586	-7.563461	-14.039467	0.389852	0.535879	13.199325	41.525031	18.659836	9.67243	11.171881	-6.660592	-12.808536	1.87083	0.151701	13.317294	38.523963	16.603556	9.617025	12.71231	-6.191733	-12.767877	2.420103	0.03281	13.380017	39.806463	17.090831	9.868467	12.762248	-7.274923	-13.001812	0.936532	0.437568	13.073169	41.100264	17.911594	10.190744	10.864915	-5.514651	-12.065809	1.382867	-0.510032	12.066109	39.049225	16.064485	9.210603	13.243705	-6.698614	-13.564938	3.523846	1.279951	13.222569	37.739675	16.678016	9.857941	12.244501	-6.288617	-13.246677	-2.148861	-1.64693	13.206454	42.847523	18.963247	9.949492	9.327146	-4.486151	-12.479316	0.665122	-1.357026	12.400861	40.848643	17.589709	9.223892	11.834203	-7.605784	-13.259038	2.671831	1.358175	14.399069	39.993358	17.420497	9.352389	12.351637	-4.797765	-12.243761	1.344225	0.220089	14.180368	40.436673	17.890596	9.931696	12.246647	-5.825968	-12.611511	3.262311	0.200958	13.460574	38.125611	16.355234	9.728954	13.479641	-6.130729	-12.535472	2.83643	-0.258801	13.100046	38.509185	16.35135	10.115334	12.812844	-7.66485	-12.863545	1.424391	-0.092288	14.063749	40.920562	17.184645	8.535158	11.676822	-5.525792	-13.250604	2.586489	-0.475209	14.433727	40.581106	17.718622	9.244191	10.7256	-6.80887	-13.286902	1.023792	-0.572818	11.50085	40.479144	16.526485	9.042896	12.273009	-8.038503	-13.338659	0.893878	-1.06515	12.13058	41.091752	17.649314	8.892427	13.018586	-9.217878	-14.320619
55	-2.5899	-0.59153	12.706303	45.754319	20.065782	8.139818	8.60481	-3.43619	-12.12919	-1.348972	-0.0568	12.698901	43.77692	18.407927	8.797222	9.294024	-4.244973	-12.394055	0.194187	1.725537	14.750705	44.413513	18.23313	7.257711	10.31833	-2.727294	-11.70891	-0.125282	-0.232484	14.688527	43.434974	18.840438	7.801153	8.715081	-5.495139	-12.307787	0.09577	-0.738142	12.287742	45.359598	19.548066	7.904943	8.730325	-7.111811	-13.928119	-1.404166	0.506503	13.542191	44.881388	19.857729	8.269553	9.639951	-6.138748	-12.515369	0.225667	0.064945	13.59574	42.114535	17.902796	8.316059	10.955693	-5.737711	-12.697296	0.772455	-0.008624	13.711536	43.090802	18.311787	8.611288	11.191235	-6.913123	-12.763282	-0.818716	0.358893	13.341345	44.562247	19.216434	8.826574	9.274807	-4.926163	-11.910929	-0.1907	-0.60917	12.385584	42.66387	17.142863	7.772459	11.948563	-6.317005	-13.384915	2.029417	1.145997	13.455563	41.283271	17.840441	8.416466	10.58965	-5.780799	-13.14641	-3.688895	-1.674903	13.419374	46.012679	20.313877	8.800041	7.843973	-4.056657	-12.536977	-0.783303	-1.422322	12.618179	44.169805	18.716761	8.005308	10.379822	-7.105253	-13.162317	0.981481	1.244998	14.598804	43.566591	18.62924	7.954584	10.88334	-4.582729	-12.216672	-0.461478	0.157836	14.681646	44.190115	19.092176	8.133123	10.819525	-5.476102	-12.516018	1.73143	0.153796	13.861644	41.998453	17.56058	8.198619	12.129391	-5.676025	-12.332827	1.319633	-0.332096	13.438308	42.100387	17.794593	8.888107	11.328413	-7.157265	-12.63818	-0.189167	-0.241654	14.18318	44.51405	18.343413	7.145994	10.259473	-5.229402	-13.286233	0.957068	-0.533456	14.839861	44.088696	18.959526	7.672374	9.221781	-5.956688	-13.162754	-0.473757	-0.587785	11.958034	44.089616	17.837243	7.600441	10.738623	-7.425001	-13.285634	-0.610606	-1.031969	12.401847	44.490483	18.659254	7.590584	11.52082	-8.863478	-14.143543
56	-4.408699	-0.541104	13.009261	49.115244	21.110348	6.804153	7.030443	-3.26954	-12.158187	-3.094881	-0.018027	13.089802	47.038496	19.503897	7.539127	7.586067	-3.973705	-12.359002	-1.793483	1.773102	15.263717	48.282037	19.313108	5.480072	8.472477	-2.229137	-11.600626	-1.904647	-0.108765	15.060393	46.867842	20.144582	6.49788	7.303594	-4.870064	-12.12351	-1.64106	-0.630054	12.874657	48.737102	20.554548	6.495892	7.337231	-6.695125	-13.810889	-3.356687	0.558243	13.885168	48.229888	20.922122	6.814453	8.07133	-5.540532	-12.204973	-1.540112	0.072982	13.8967	45.665095	19.109428	6.984154	9.129694	-5.250591	-12.624713	-1.031303	0.031979	14.10736	46.371346	19.463333	7.272836	9.508143	-6.508683	-12.517908	-2.739524	0.347299	13.644953	47.980898	20.426181	7.42563	7.674282	-4.26862	-11.779952	-1.934706	-0.618613	12.781955	46.235704	18.171797	6.342282	10.532395	-5.910726	-13.217607	0.344857	1.108126	13.754083	44.835476	18.928771	6.906227	8.932092	-5.31679	-13.00757	-5.435107	-1.589207	13.544185	49.18263	21.474769	7.575464	6.326942	-3.527497	-12.545515	-2.381194	-1.373562	12.871079	47.438629	19.789897	6.802956	8.913298	-6.627324	-13.076191	-0.860194	1.196286	14.79541	47.102866	19.730515	6.513605	9.391017	-4.335988	-12.191002	-2.417761	0.149668	15.133165	47.902105	20.176932	6.338854	9.376843	-5.08004	-12.409425	-0.005748	0.199038	14.320599	45.84924	18.714748	6.606819	10.733468	-5.259973	-12.160184	-0.405565	-0.291	13.850029	45.645958	19.220463	7.608617	9.791244	-6.600858	-12.525428	-1.944808	-0.285661	14.334617	48.031415	19.440697	5.793267	8.864442	-4.966479	-13.323534	-0.836311	-0.531445	15.224541	47.53337	20.124296	6.112777	7.762272	-5.125947	-13.049948	-2.158661	-0.521226	12.444751	47.633517	19.131343	6.177775	9.187964	-6.836616	-13.263305	-2.283691	-0.870736	12.761651	47.843476	19.594695	6.261054	9.942312	-8.455364	-14.000632
57	-6.370497	-0.398675	13.332084	52.435776	22.024305	5.461034	5.483376	-3.020367	-12.186724	-5.031895	0.11102	13.496051	50.2406	20.510892	6.28313	5.932245	-3.646344	-12.295752	-3.929642	1.88432	15.767849	52.059621	20.312969	3.745508	6.673985	-1.711473	-11.472062	-3.833621	0.093602	15.394991	50.233291	21.287455	5.196895	5.885349	-4.160945	-11.91578	-3.561575	-0.44105	13.45246	52.052588	21.467428	5.109308	5.983011	-6.278982	-13.659047	-5.483395	0.702829	14.2056	51.526464	21.800969	5.365288	6.513183	-4.829015	-11.888815	-3.440491	0.185648	14.189727	49.128776	20.186793	5.679133	7.285935	-4.70085	-12.536298	-3.012565	0.175032	14.545029	49.609362	20.498036	5.899161	7.749231	-6.01505	-12.27272	-4.845311	0.427838	13.969866	51.318334	21.457513	6.021221	6.107653	-3.52189	-11.634342	-3.888591	-0.519686	13.2368	49.734728	19.114024	4.940368	9.02307	-5.471679	-13.031563	-1.531863	1.170651	14.102681	48.357551	19.908779	5.366966	7.309069	-4.881328	-12.813681	-7.353957	-1.39886	13.614032	52.337561	22.428917	6.313636	4.815169	-2.901825	-12.472014	-4.161665	-1.192655	13.153955	50.638691	20.761335	5.623178	7.460274	-6.149508	-12.969124	-2.872656	1.230301	14.979408	50.560167	20.666767	5.06731	7.902053	-4.015765	-12.148087	-4.53011	0.2177	15.489793	51.521665	21.072767	4.615094	7.949885	-4.599146	-12.265579	-1.925191	0.325791	14.816657	49.645249	19.789231	4.975831	9.333315	-4.866352	-11.989612	-2.347961	-0.141702	14.315817	49.134632	20.575694	6.282363	8.243061	-5.994566	-12.465605	-3.867761	-0.205599	14.513932	51.449938	20.422774	4.488765	7.49261	-4.702995	-13.315324	-2.794419	-0.45539	15.548297	50.87982	21.167256	4.623164	6.364406	-4.349157	-12.909553	-4.081679	-0.361455	12.944559	51.093121	20.358036	4.781791	7.641898	-6.272507	-13.225016	-4.108161	-0.600368	13.171267	51.129012	20.439253	4.944402	8.333093	-7.974413	-13.864283
58	-8.464681	-0.165301	13.643216	55.689336	22.759408	4.157537	3.972763	-2.635776	-12.183799	-7.176343	0.340015	13.899847	53.370275	21.364154	5.040213	4.35982	-3.206504	-12.160881	-6.20368	2.060501	16.224372	55.691873	21.181669	2.111634	4.975914	-1.161921	-11.299492	-5.882023	0.365693	15.653443	53.504431	22.243733	3.961074	4.468804	-3.366049	-11.676772	-5.685867	-0.164982	13.965895	55.290838	22.232456	3.78117	4.669204	-5.818589	-13.433506	-7.714347	0.904899	14.473971	54.750286	22.530871	3.984058	4.991455	-4.018948	-11.575567	-5.457412	0.379472	14.431276	52.490517	21.135702	4.455927	5.471322	-4.071155	-12.416976	-5.109332	0.390084	14.964472	52.788907	21.427312	4.561692	5.969676	-5.421135	-12.031476	-7.071198	0.582038	14.279315	54.573477	22.315828	4.665019	4.587515	-2.710838	-11.448916	-6.028253	-0.3233	13.707457	53.154308	19.945425	3.594067	7.464557	-4.979268	-12.801953	-3.581942	1.322107	14.468148	51.816015	20.750149	3.857565	5.73871	-4.435989	-12.550518	-9.45453	-1.092221	13.630644	55.44392	23.113789	5.06057	3.335479	-2.150732	-12.271737	-6.10372	-0.902672	13.434751	53.773762	21.599235	4.478284	6.028356	-5.63238	-12.808956	-4.99846	1.322823	15.13201	53.934885	21.458724	3.664585	6.429058	-3.613589	-12.075469	-6.734917	0.346433	15.742571	55.041316	21.796956	3.004569	6.549959	-4.036508	-12.074565	-4.041396	0.544312	15.326085	53.343892	20.736021	3.341905	7.947642	-4.469675	-11.80684	-4.513994	0.111894	14.812645	52.559081	21.801163	4.924235	6.705061	-5.325362	-12.408476	-5.938186	-0.021222	14.69841	54.773621	21.263687	3.248285	6.129217	-4.389036	-13.229351	-4.871788	-0.308475	15.776092	54.119454	22.071451	3.258611	5.014318	-3.618158	-12.716369	-6.212603	-0.123051	13.436709	54.473282	21.471429	3.419752	6.114508	-5.702962	-13.129239	-6.074767	-0.238523	13.579586	54.328861	21.173136	3.685742	6.717494	-7.391983	-13.706115
59	-10.632485	0.114584	13.890264	58.865102	23.340725	2.943069	2.489199	-2.127875	-12.129414	-9.456922	0.63515	14.262347	56.426369	22.064787	3.845354	2.858581	-2.645746	-11.944023	-8.556986	2.273997	16.600839	59.175891	21.918666	0.615431	3.375439	-0.57957	-11.080036	-7.997744	0.678562	15.784341	56.663754	23.021655	2.855198	3.053707	-2.503943	-11.404786	-7.955342	0.167493	14.366179	58.454095	22.854372	2.545434	3.377273	-5.283711	-13.128653	-10.019316	1.143668	14.616347	57.848835	23.096298	2.764115	3.527588	-3.102179	-11.268838	-7.58958	0.635363	14.562541	55.730261	21.947598	3.370647	3.717367	-3.346575	-12.244617	-7.307029	0.665109	15.270452	55.87088	22.232782	3.352958	4.200885	-4.684695	-11.792388	-9.400726	0.813679	14.510435	57.706083	22.954765	3.446721	3.125261	-1.847958	-11.197772	-8.341063	-0.032174	14.148308	56.474321	20.632706	2.352926	5.878533	-4.395047	-12.509544	-5.763523	1.535721	14.801913	55.185264	21.453906	2.442884	4.222209	-3.942387	-12.220886	-11.673664	-0.707014	13.587564	58.476178	23.571683	3.876872	1.895754	-1.296241	-11.947922	-8.19966	-0.51724	13.659031	56.831023	22.268855	3.406913	4.615894	-5.033183	-12.571074	-7.225547	1.46257	15.197398	57.183503	22.081939	2.385561	4.978671	-3.097457	-11.955422	-9.010773	0.534293	15.826865	58.407631	22.315232	1.607347	5.189727	-3.372776	-11.818099	-6.292856	0.826427	15.803822	56.934066	21.559611	1.761927	6.577444	-4.041201	-11.610906	-6.859958	0.443077	15.291486	55.911248	22.858674	3.579371	5.188126	-4.585895	-12.310639	-8.147167	0.253236	14.853927	57.985713	21.933402	2.113148	4.761143	-3.971779	-13.036169	-7.050242	-0.087847	15.856473	57.231775	22.810572	2.089337	3.700458	-2.911784	-12.44839	-8.529475	0.18454	13.88874	57.758966	22.423319	2.12209	4.616924	-5.086025	-12.945227	-8.15272	0.173698	13.905847	57.432411	21.800733	2.537298	5.112177	-6.694249	-13.500563
60	-12.839738	0.400126	13.987794	61.925768	23.76896	1.892175	1.030095	-1.508755	-12.000049	-11.824176	0.969465	14.508306	59.370718	22.602859	2.771455	1.430523	-1.949727	-11.634296	-10.955613	2.498783	16.837747	62.471435	22.504825	-0.668153	1.872583	0.033034	-10.811315	-10.141007	0.993484	15.732528	59.698841	23.64741	1.927065	1.639949	-1.602395	-11.105617	-10.339909	0.532468	14.563276	61.511047	23.322598	1.473021	2.093593	-4.642883	-12.735202	-12.336132	1.377171	14.607315	60.821943	23.559889	1.725281	2.108303	-2.136977	-10.969057	-9.807291	0.912524	14.538663	58.849544	22.647557	2.450348	2.035554	-2.545716	-12.008425	-9.548881	0.952869	15.404924	58.857518	22.961768	2.307955	2.462599	-3.843772	-11.551272	-11.768224	1.083548	14.628367	60.724679	23.437042	2.397371	1.699683	-0.979065	-10.89494	-10.760688	0.323932	14.504171	59.683163	21.18436	1.262346	4.2857	-3.700604	-12.156573	-8.031327	1.774715	15.028006	58.4238	22.03481	1.211624	2.760216	-3.367419	-11.834699	-13.969962	-0.271563	13.431662	61.381703	23.806118	2.851854	0.504853	-0.360044	-11.484582	-10.401376	-0.080007	13.755637	59.801041	22.789829	2.456303	3.213709	-4.334338	-12.260948	-9.494954	1.608326	15.146657	60.311837	22.598366	1.258203	3.545022	-2.500454	-11.796964	-11.308012	0.743617	15.747003	61.630563	22.697921	0.427264	3.861105	-2.647126	-11.513349	-8.654093	1.14809	16.182317	60.376947	22.249453	0.311899	5.219661	-3.551314	-11.408243	-9.324467	0.813052	15.687607	59.172575	23.742301	2.309235	3.698575	-3.775094	-12.153915	-10.444233	0.569315	14.932788	61.078208	22.454698	1.121519	3.381357	-3.431652	-12.73848	-9.298323	0.184801	15.757386	60.219654	23.399993	1.144123	2.404195	-2.204989	-12.10058	-10.953747	0.524605	14.249433	60.9398	23.216102	0.930378	3.152598	-4.391123	-12.6747	-10.308302	0.58946	14.067322	60.428451	22.345413	1.545751	3.527213	-5.886876	-13.236335
61	-15.041319	0.650991	13.888055	64.858285	24.101924	1.030931	-0.410347	-0.847416	-11.809433	-14.191132	1.294072	14.57863	62.184287	23.037965	1.868484	0.053471	-1.17142	-11.264638	-13.355882	2.700297	16.907919	65.592063	22.976859	-1.730712	0.428041	0.649454	-10.515341	-12.283259	1.262703	15.432407	62.595208	24.1563	1.212858	0.234292	-0.698916	-10.787872	-12.763852	0.890872	14.521872	64.448839	23.68776	0.592667	0.8042	-3.916028	-12.28265	-14.615364	1.565478	14.363909	63.60849	23.939147	0.954174	0.734788	-1.184766	-10.683548	-12.083025	1.174204	14.319415	61.832901	23.249764	1.722398	0.435262	-1.693515	-11.699985	-11.802146	1.208077	15.241453	61.703793	23.63437	1.520386	0.780536	-2.919556	-11.306019	-14.123955	1.362071	14.549377	63.57909	23.764634	1.611445	0.306592	-0.158403	-10.543998	-13.222018	0.713329	14.709067	62.749823	21.619243	0.381278	2.701515	-2.891805	-11.752347	-10.324876	1.994294	15.099231	61.518558	22.543889	0.197163	1.3413	-2.719027	-11.418247	-16.271901	0.162626	13.125956	64.137567	23.903166	2.031997	-0.848102	0.584607	-10.921746	-12.667807	0.365093	13.638262	62.65643	23.192179	1.68922	1.818	-3.532373	-11.893352	-11.767891	1.717118	14.900762	63.264249	23.029463	0.366645	2.133035	-1.84621	-11.596358	-13.589551	0.941382	15.436393	64.651668	22.962641	-0.451818	2.567426	-1.894299	-11.158963	-11.063249	1.460122	16.412319	63.674517	22.845674	-0.970248	3.868999	-2.997623	-11.213942	-11.829385	1.164833	15.911216	62.310549	24.469638	1.191244	2.245307	-2.901742	-11.936522	-12.783137	0.876638	14.875258	64.02301	22.856518	0.323942	1.993139	-2.771115	-12.343396	-11.597775	0.484119	15.434405	63.071179	23.851267	0.452337	1.114088	-1.491484	-11.668985	-13.41908	0.855229	14.441009	63.987211	23.862124	-0.097135	1.728836	-3.605457	-12.326982	-12.502077	0.955957	13.980386	63.297332	22.840797	0.755178	1.973796	-4.99588	-12.911336
62	-17.198324	0.845677	13.521125	67.609042	24.36992	0.415001	-1.824934	-0.205219	-11.572313	-16.483801	1.565392	14.380378	64.810661	23.410219	1.217174	-1.281133	-0.368946	-10.863412	-15.728036	2.850228	16.747819	68.503135	23.347184	-2.525109	-0.98053	1.232779	-10.215839	-14.40837	1.460753	14.864663	65.34927	24.584056	0.705341	-1.152223	0.166473	-10.458476	-15.164616	1.210138	14.170789	67.215539	23.976757	-0.031703	-0.496546	-3.125791	-11.793363	-16.834621	1.70396	13.92213	66.221538	24.27742	0.409265	-0.610817	-0.307656	-10.415775	-14.374649	1.394838	13.907389	64.667089	23.773648	1.182823	-1.087884	-0.834118	-11.326401	-14.034046	1.409249	14.809	64.418283	24.285897	0.955269	-0.846549	-1.98281	-11.058768	-16.431845	1.620921	14.280307	66.282285	24.005154	1.059008	-1.06715	0.580223	-10.177994	-15.649855	1.090224	14.702489	65.647775	21.989671	-0.255059	1.142946	-2.007639	-11.324756	-12.585739	2.143977	14.939514	64.417892	23.018519	-0.53428	-0.032456	-2.01435	-10.992981	-18.523186	0.557033	12.603674	66.683797	23.912866	1.492774	-2.163917	1.458246	-10.290082	-14.945437	0.771973	13.248765	65.370084	23.535521	1.146535	0.430811	-2.658645	-11.50013	-14.009085	1.773482	14.477399	66.052767	23.426848	-0.317785	0.743532	-1.1962	-11.370569	-15.828937	1.110658	14.935814	67.493324	23.171532	-1.087957	1.295784	-1.16872	-10.777175	-13.470098	1.714623	16.41422	66.790018	23.365594	-2.0196	2.529323	-2.380192	-11.043203	-14.303126	1.452709	15.901535	65.303066	25.079397	0.270399	0.834402	-1.995221	-11.670251	-15.11045	1.130672	14.631075	66.797278	23.193719	-0.255077	0.612655	-2.036632	-11.880887	-13.92211	0.780713	14.880511	65.779396	24.196202	0.000361	-0.177224	-0.783907	-11.1699	-15.856246	1.135742	14.387947	66.877797	24.403913	-0.916751	0.354045	-2.750313	-11.930526	-14.700139	1.246778	13.624602	66.027703	23.311842	0.169415	0.461339	-4.065272	-12.532354
