Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21
25	-18.397669	-7.009364	-18.501094	41.65286	11.177604	19.915054	-25.565054	1.485814	-3.123093	-16.008839	-8.359459	-19.508142	39.176635	10.691872	18.700952	-23.958584	4.856668	1.344185	-18.114836	-6.933366	-19.440434	42.060389	11.114988	19.675161	-26.372251	2.628028	-2.011882	-17.057072	-7.693998	-18.90657	42.32909	11.839621	19.984551	-27.088816	1.925813	-1.404933	-18.995471	-6.801468	-17.894894	42.772948	11.287153	19.953761	-25.351248	3.646183	-2.199405	-17.700891	-6.707618	-18.867189	42.09404	10.970671	20.185424	-26.851896	2.07367	-2.394846	-13.887847	-6.560598	-16.492224	43.534461	11.451455	17.244109	-26.853405	1.1214	-1.698206	-15.479235	-8.005688	-17.371247	41.446268	11.0566	19.389006	-26.003187	2.42082	-2.051111	-12.245263	-8.863455	-16.46919	38.552705	11.249584	20.350256	-24.416226	3.531322	-1.765851	-16.857063	-8.175824	-17.690467	42.482395	11.94617	20.701368	-26.23137	4.155484	0.917724	-16.001571	-6.444418	-16.354869	40.599266	11.406167	18.669834	-25.381438	-0.485454	-4.246978	-17.838291	-7.194111	-19.739321	40.354824	11.471515	20.196988	-25.79488	2.427438	-0.461891	-16.950534	-7.044307	-18.23495	41.934164	11.062846	19.726405	-25.64521	0.511386	-4.717807	-17.809971	-7.616806	-19.636034	41.964278	10.519322	19.406235	-26.061047	4.706485	0.298492	-16.008376	-8.5863	-18.65009	43.196036	11.381379	18.170725	-26.880929	3.538303	0.115632	-14.864711	-7.794001	-16.072786	42.244804	11.031967	20.399578	-26.905152	2.198561	-5.20463	-18.04922	-7.790727	-17.463449	42.893988	11.35197	21.00116	-26.463722	2.641445	-0.606557	-17.636473	-7.303773	-18.435606	42.794454	11.551755	19.393588	-26.715075	2.198988	-1.062396	-17.432749	-8.07944	-19.641498	41.651466	10.678959	19.105945	-23.970598	3.912178	0.264527	-19.166344	-7.053888	-19.91648	40.004156	12.084018	22.44081	-23.550667	5.003498	1.376478	-17.367126	-7.584585	-17.636201	43.196058	11.279011	19.620603	-26.796439	2.764488	-1.347474
26	-16.419732	-7.400692	-18.092906	39.643534	11.2549	19.45776	-24.732444	0.875129	-3.363744	-14.081929	-8.641733	-19.034851	37.272476	10.769787	18.242478	-23.355652	4.524794	1.067175	-16.155323	-7.245317	-19.120445	40.212169	11.17623	19.373424	-25.831884	2.159898	-2.382068	-15.053564	-8.0839	-18.507883	40.398449	11.922282	19.48252	-26.642944	1.582746	-1.543168	-17.032542	-7.084741	-17.736773	41.068446	11.195097	19.652572	-25.156101	3.328958	-2.399425	-15.842466	-7.154277	-18.516225	40.116304	11.074168	19.566599	-26.578901	1.770769	-2.329673	-11.990251	-6.826947	-15.962489	41.649446	11.545298	16.627899	-26.177584	0.515378	-1.982378	-13.513772	-8.440201	-16.955869	39.649554	11.101328	18.860851	-25.627429	1.966264	-2.241329	-10.150657	-9.1342	-15.762004	36.638691	11.253249	19.968776	-23.654968	2.854762	-2.335511	-14.751831	-8.537841	-17.330868	40.501819	11.888994	20.296302	-25.981208	3.913113	0.844418	-13.982445	-6.744848	-15.865307	38.618094	11.454504	18.252743	-24.343702	-1.172719	-4.614535	-15.8099	-7.553372	-19.184386	38.41315	11.508768	19.675508	-25.394274	2.142652	-0.620323	-15.056117	-7.40834	-17.860336	40.140436	11.109528	19.279934	-24.972335	-0.049951	-5.075808	-15.790616	-7.883032	-19.204476	40.248745	10.548029	18.926118	-25.629651	4.400159	0.079698	-14.034429	-8.845199	-18.256956	41.439148	11.438483	17.72207	-26.438705	3.211645	-0.11667	-13.019512	-8.12855	-15.750196	40.453924	11.080301	19.947472	-26.584409	1.745693	-5.311686	-16.289997	-8.027106	-17.324388	41.507174	11.245691	20.649064	-26.261288	2.359403	-0.606485	-15.69155	-7.584746	-17.974007	41.00736	11.627154	18.804032	-26.417071	1.830605	-1.188004	-15.579683	-8.385513	-19.361558	40.054031	10.662405	18.630824	-23.259875	3.460882	0.028662	-17.141043	-7.522955	-19.451501	37.984403	12.173998	21.95516	-23.414492	4.720188	1.221568	-15.401443	-7.99478	-17.218652	41.316831	11.365335	19.057978	-26.208523	2.251187	-1.579967
27	-14.408963	-7.729216	-17.628394	37.543003	11.32069	19.059561	-23.613319	0.268302	-3.709194	-12.110047	-8.857057	-18.450265	35.250933	10.835923	17.800831	-22.471292	4.13869	0.628147	-14.197542	-7.502228	-18.704356	38.238175	11.251185	19.06918	-24.971919	1.657939	-2.877739	-13.041679	-8.411922	-18.027973	38.32203	12.029725	18.997382	-25.884341	1.160684	-1.822726	-15.010907	-7.399526	-17.478838	39.129729	11.181101	19.305721	-24.649228	2.894278	-2.679859	-13.952492	-7.554719	-18.063025	37.992567	11.219049	18.912262	-25.958261	1.433471	-2.364553	-10.046507	-7.058141	-15.375436	39.598171	11.666755	16.064747	-25.211026	-0.168515	-2.360794	-11.521876	-8.860203	-16.443991	37.72675	11.209838	18.324616	-24.979345	1.420959	-2.530378	-8.063547	-9.358206	-14.958661	34.659809	11.275323	19.599519	-22.588097	2.093985	-2.987347	-12.599058	-8.903102	-16.85975	38.347743	11.889401	19.860614	-25.455348	3.599974	0.670178	-11.949638	-6.994828	-15.305114	36.563318	11.491078	17.897852	-23.05179	-1.932919	-5.076358	-13.711127	-7.87143	-18.509815	36.300184	11.554993	19.166168	-24.670957	1.786984	-0.896809	-13.150119	-7.728503	-17.404768	38.24318	11.166477	18.833328	-24.054182	-0.674683	-5.503113	-13.721047	-8.138429	-18.643923	38.405338	10.635876	18.393273	-24.907411	4.027154	-0.253261	-12.031076	-9.057666	-17.789072	39.525202	11.530041	17.31623	-25.700923	2.799597	-0.473952	-11.126045	-8.448082	-15.328692	38.523934	11.180846	19.447922	-25.977139	1.227735	-5.477475	-14.479041	-8.278521	-17.045626	39.951745	11.220373	20.204041	-25.732697	2.007144	-0.698228	-13.683323	-7.848728	-17.370722	39.021352	11.74518	18.204934	-25.790546	1.385851	-1.441392	-13.685742	-8.664261	-18.937041	38.316796	10.678313	18.116579	-22.280058	2.92493	-0.326226	-15.033399	-7.966644	-18.784152	35.817643	12.243239	21.385762	-23.006574	4.422935	1.001473	-13.427613	-8.349452	-16.730892	39.338219	11.482293	18.495622	-25.335155	1.671682	-1.907281
28	-12.368589	-7.984071	-17.099152	35.372909	11.357053	18.761983	-22.179863	-0.319607	-4.203279	-10.108008	-8.984686	-17.76453	33.150992	10.863894	17.421133	-21.268554	3.698922	0.015878	-12.248223	-7.696611	-18.205106	36.194	11.313074	18.782747	-23.837059	1.117063	-3.478107	-11.04549	-8.66563	-17.478363	36.158433	12.130973	18.55998	-24.843652	0.671237	-2.250019	-12.95875	-7.71376	-17.132252	37.027603	11.20675	18.963941	-23.861031	2.372264	-3.041356	-12.03535	-7.895929	-17.539433	35.770219	11.378388	18.282229	-25.006997	1.066864	-2.512432	-8.053514	-7.234024	-14.737925	37.393512	11.790408	15.618344	-23.912563	-0.906538	-2.863821	-9.512267	-9.239075	-15.833524	35.700578	11.363188	17.829512	-24.027441	0.784668	-2.940195	-5.998769	-9.519316	-14.083922	32.652513	11.285066	19.279087	-21.241799	1.271678	-3.713616	-10.425851	-9.235241	-16.276263	36.06703	11.913231	19.427796	-24.60476	3.202052	0.378146	-9.909314	-7.176165	-14.664256	34.45988	11.485946	17.63304	-21.486587	-2.728704	-5.649874	-11.584474	-8.13522	-17.753441	34.091504	11.583518	18.706903	-23.670523	1.37546	-1.287882	-11.247773	-7.987288	-16.863005	36.262714	11.213696	18.434412	-22.863473	-1.341735	-6.011455	-11.615073	-8.356032	-17.939478	36.462835	10.759811	17.84431	-23.871911	3.584081	-0.721654	-10.012388	-9.21825	-17.254711	37.515004	11.629679	16.978076	-24.711938	2.324561	-0.951528	-9.189776	-8.73173	-14.802943	36.490804	11.310375	18.940105	-25.059772	0.65181	-5.724406	-12.628502	-8.527774	-16.631606	38.272573	11.245358	19.713489	-24.907239	1.610432	-0.889146	-11.631836	-8.081736	-16.654028	36.89976	11.864197	17.643742	-24.881619	0.882249	-1.814526	-11.763539	-8.903531	-18.383446	36.472657	10.713157	17.612411	-21.068723	2.318475	-0.803427	-12.85271	-8.332405	-17.930919	33.53735	12.239252	20.792693	-22.265832	4.112898	0.69257	-11.454546	-8.620261	-16.178221	37.287222	11.603483	17.983918	-24.146295	1.037549	-2.344527
29	-10.302456	-8.171565	-16.507705	33.166426	11.351289	18.579451	-20.482427	-0.89396	-4.855263	-8.096992	-9.030773	-17.010289	31.023472	10.843261	17.126019	-19.788771	3.212669	-0.733193	-10.303951	-7.814536	-17.616571	34.11887	11.334776	18.536726	-22.409561	0.515418	-4.178665	-9.072502	-8.821795	-16.853884	33.948018	12.187361	18.210846	-23.483716	0.120726	-2.855954	-10.890596	-7.99881	-16.700074	34.807048	11.235683	18.6645	-22.783019	1.788717	-3.486921	-10.085962	-8.151905	-16.965852	33.483804	11.521788	17.747646	-23.699425	0.656876	-2.812931	-6.02872	-7.34171	-14.068064	35.089544	11.886648	15.326356	-22.314671	-1.661653	-3.50411	-7.489716	-9.551839	-15.14353	33.615398	11.517169	17.422107	-22.80424	0.091813	-3.469442	-3.969971	-9.596222	-13.157887	30.641602	11.251106	19.055495	-19.615589	0.410415	-4.522641	-8.260053	-9.505068	-15.606848	33.731139	11.923061	19.029458	-23.46666	2.734509	-0.023347	-7.860658	-7.287624	-13.953794	32.325415	11.426839	17.468971	-19.669311	-3.520427	-6.336415	-9.445108	-8.322942	-16.927893	31.823131	11.567721	18.343723	-22.364803	0.90535	-1.820164	-9.342369	-8.18583	-16.248253	34.221251	11.234565	18.113206	-21.416645	-2.02759	-6.586713	-9.491966	-8.513772	-17.116205	34.473427	10.883405	17.331844	-22.574909	3.083729	-1.311648	-7.979133	-9.309507	-16.639443	35.432644	11.713124	16.740813	-23.442574	1.783873	-1.569677	-7.224972	-8.963687	-14.189912	34.400325	11.439584	18.461236	-23.864072	0.037265	-6.059642	-10.740611	-8.74643	-16.063814	36.493054	11.289319	19.222202	-23.765368	1.176117	-1.209148	-9.545175	-8.257936	-15.825353	34.664663	11.945968	17.174417	-23.659854	0.32099	-2.332163	-9.818131	-9.078714	-17.692017	34.53446	10.75381	17.173764	-19.608536	1.642081	-1.431067	-10.624381	-8.598311	-16.961992	31.196626	12.141166	20.241262	-21.224248	3.784478	0.293937	-9.487399	-8.799979	-15.582042	35.204881	11.703821	17.569326	-22.68551	0.372237	-2.897032
30	-8.205998	-8.287411	-15.853911	30.9407	11.288714	18.528121	-18.532584	-1.465473	-5.665899	-6.084808	-8.988416	-16.197569	28.901305	10.753342	16.948548	-18.00375	2.676563	-1.614294	-8.350653	-7.871098	-16.954056	32.047663	11.309714	18.336559	-20.741595	-0.14139	-4.950654	-7.103718	-8.891683	-16.170119	31.731843	12.176398	17.959596	-21.851208	-0.463477	-3.608409	-8.824983	-8.221628	-16.189533	32.524915	11.225918	18.442189	-21.412892	1.176475	-4.018597	-8.10703	-8.321947	-16.366817	31.182476	11.619743	17.339307	-22.119025	0.202794	-3.254198	-3.984471	-7.361236	-13.374056	32.718954	11.925154	15.227286	-20.413335	-2.408845	-4.298903	-5.451369	-9.769857	-14.37941	31.495651	11.629614	17.148318	-21.312248	-0.628678	-4.135472	-1.977016	-9.585045	-12.200726	28.641549	11.158137	18.949941	-17.745136	-0.462592	-5.407076	-6.124004	-9.671587	-14.859634	31.386469	11.883667	18.710641	-22.01289	2.200161	-0.551759	-5.792466	-7.313426	-13.177831	30.161202	11.295395	17.448466	-17.55508	-4.274822	-7.158655	-7.300388	-8.430175	-16.062774	29.542384	11.490434	18.1024	-20.793343	0.391876	-2.488549	-7.410832	-8.31322	-15.560001	32.120665	11.205497	17.916627	-19.667223	-2.711075	-7.230114	-7.36357	-8.59031	-16.192969	32.470313	10.973701	16.90067	-21.028678	2.533395	-2.013256	-5.928694	-9.330096	-15.940667	33.316093	11.754043	16.610055	-21.919891	1.191985	-2.308689	-5.236128	-9.108521	-13.49086	32.28189	11.530915	18.062196	-22.35388	-0.603727	-6.511573	-8.828458	-8.911211	-15.373918	34.659438	11.316958	18.770268	-22.378875	0.711607	-1.645146	-7.444251	-8.360309	-14.920801	32.366697	11.961969	16.836908	-22.159562	-0.277138	-2.987264	-7.854745	-9.183865	-16.894954	32.538362	10.782585	16.827809	-17.94012	0.923858	-2.189357	-8.361068	-8.735415	-15.923916	28.822761	11.921088	19.806841	-19.844522	3.43469	-0.21652	-7.523988	-8.877783	-14.954645	33.117272	11.761262	17.294764	-20.963597	-0.307462	-3.583376
31	-6.078961	-8.324231	-15.147236	28.717309	11.156793	18.614054	-16.339738	-2.041356	-6.604985	-4.064921	-8.873831	-15.344719	26.808327	10.587191	16.893486	-15.94435	2.105193	-2.595192	-6.372886	-7.862645	-16.207152	30.003476	11.223337	18.199661	-18.799485	-0.850942	-5.794779	-5.116616	-8.860992	-15.42318	29.537907	12.062303	17.841066	-19.903874	-1.062932	-4.516635	-6.771573	-8.36592	-15.611421	30.226548	11.152287	18.311639	-19.779374	0.559117	-4.631976	-6.091571	-8.378349	-15.745029	28.89833	11.627473	17.110035	-20.25417	-0.297476	-3.861399	-1.924884	-7.27494	-12.660463	30.312259	11.869299	15.347767	-18.204154	-3.125943	-5.245823	-3.393279	-9.866148	-13.544791	29.361905	11.655185	17.047299	-19.562721	-1.349788	-4.951015	-0.021528	-9.469446	-11.224253	26.666569	10.987606	18.996135	-15.610945	-1.324764	-6.363852	-4.024453	-9.721474	-14.065892	29.07135	11.768276	18.507446	-20.275752	1.621521	-1.187627	-3.700134	-7.264998	-12.364291	27.974917	11.099606	17.57117	-15.187652	-4.984922	-8.077879	-5.152743	-8.440798	-15.17686	27.28415	11.328677	18.013079	-18.951204	-0.149488	-3.300027	-5.43894	-8.378972	-14.818316	29.979011	11.120959	17.84489	-17.663339	-3.373485	-7.925806	-5.239057	-8.570686	-15.202325	30.477598	10.997382	16.592557	-19.236912	1.947458	-2.807106	-3.850073	-9.268456	-15.144541	31.185915	11.723723	16.603798	-20.127001	0.559828	-3.167863	-3.226707	-9.158808	-12.732162	30.163393	11.560243	17.76738	-20.586288	-1.253696	-7.069374	-6.895525	-8.988128	-14.561134	32.792374	11.298712	18.401768	-20.732778	0.212336	-2.213881	-5.34247	-8.367539	-13.96733	30.036393	11.885291	16.681571	-20.366866	-0.894209	-3.791236	-5.867617	-9.19579	-15.994066	30.49398	10.775967	16.618582	-16.022713	0.18624	-3.090125	-6.082918	-8.756182	-14.885558	26.445568	11.586829	19.544861	-18.159431	3.072477	-0.839607	-5.557778	-8.848774	-14.307822	31.048503	11.751181	17.193022	-18.987721	-0.977811	-4.410141
32	-3.932919	-8.279425	-14.401915	26.517747	10.952794	18.822951	-13.926716	-2.615248	-7.622813	-2.033185	-8.692878	-14.461046	24.759006	10.339332	16.967587	-13.618168	1.513378	-3.660579	-4.367882	-7.793812	-15.387384	27.999159	11.07724	18.1338	-16.604635	-1.591875	-6.70089	-3.104149	-8.732991	-14.622412	27.391184	11.837489	17.855351	-17.671138	-1.657585	-5.550958	-4.731415	-8.40109	-14.956291	27.943878	10.979607	18.307036	-17.842126	-0.049824	-5.345099	-4.037185	-8.318967	-15.099368	26.652317	11.518074	17.063347	-18.141649	-0.817974	-4.619189	0.151214	-7.084183	-11.928779	27.893092	11.699574	15.679357	-15.705839	-3.803655	-6.315621	-1.312122	-9.833048	-12.646699	27.226694	11.569578	17.126032	-17.579756	-2.05126	-5.907259	1.901493	-9.266512	-10.243491	24.72415	10.750345	19.180406	-13.254244	-2.16314	-7.368635	-1.957295	-9.64874	-13.248101	26.802823	11.553875	18.451322	-18.257702	1.021643	-1.9155	-1.580764	-7.129076	-11.526755	25.774333	10.821435	17.874292	-12.521986	-5.637238	-9.060794	-3.008129	-8.348529	-14.289737	25.080933	11.068904	18.082417	-16.856881	-0.699743	-4.237911	-3.405536	-8.36796	-14.022932	27.802904	10.956741	17.932105	-15.365121	-3.990171	-8.672577	-3.120646	-8.455858	-14.178065	28.50401	10.940306	16.426045	-17.212259	1.345005	-3.672758	-1.736888	-9.116723	-14.249485	29.059483	11.603757	16.732871	-18.066478	-0.094957	-4.143214	-1.189375	-9.081752	-11.919144	28.064011	11.488185	17.6335	-18.527714	-1.901025	-7.755995	-4.94475	-8.970858	-13.660362	30.915525	11.221907	18.141073	-18.857886	-0.312722	-2.899016	-3.245522	-8.272449	-12.999851	27.704432	11.700463	16.735538	-18.293262	-1.510454	-4.734019	-3.855136	-9.11744	-15.018935	28.416247	10.718869	16.556514	-13.860543	-0.542354	-4.103629	-3.801845	-8.674365	-13.895392	24.085541	11.142556	19.493509	-16.181015	2.70539	-1.571196	-3.586971	-8.721039	-13.651479	29.0123	11.661452	17.265603	-16.773785	-1.619704	-5.35731
33	-1.787542	-8.135801	-13.624767	24.371317	10.661888	19.154083	-11.273687	-3.169866	-8.667349	-0.007411	-8.439587	-13.553635	22.773068	10.007277	17.179167	-11.024021	0.913266	-4.791746	-2.346624	-7.652837	-14.502595	26.048049	10.867916	18.153016	-14.147198	-2.350185	-7.661257	-1.073399	-8.496695	-13.769211	25.316896	11.493273	18.009184	-15.152532	-2.238756	-6.691588	-2.697403	-8.337272	-14.238581	25.691869	10.716445	18.419095	-15.644017	-0.649107	-6.147274	-1.935778	-8.135057	-14.421577	24.46321	11.263323	17.204815	-15.775393	-1.333235	-5.520883	2.24466	-6.780873	-11.172798	25.490515	11.385697	16.231996	-12.888165	-4.430449	-7.476959	0.798706	-9.645068	-11.681509	25.107147	11.336114	17.403974	-15.340189	-2.70828	-7.007918	3.776841	-8.973056	-9.274313	22.83964	10.445803	19.526246	-10.643695	-2.96274	-8.410698	0.086161	-9.449787	-12.418176	24.596636	11.21937	18.571499	-15.942636	0.431971	-2.729473	0.546956	-6.920411	-10.680188	23.58681	10.465897	18.31792	-9.606767	-6.236565	-10.048697	-0.874201	-8.156665	-13.413988	22.956701	10.708556	18.306592	-14.524745	-1.252697	-5.276209	-1.317254	-8.285677	-13.189103	25.615381	10.712617	18.15517	-12.821083	-4.556168	-9.454017	-1.011819	-8.236823	-13.144796	26.563771	10.784493	16.437135	-14.923533	0.747887	-4.606474	0.405395	-8.867491	-13.25643	26.951628	11.385588	17.001627	-15.736555	-0.757992	-5.234548	0.870914	-8.890983	-11.072513	25.99587	11.315148	17.660793	-16.231461	-2.540523	-8.549045	-2.97392	-8.852831	-12.69605	29.041284	11.078095	18.017406	-16.742875	-0.853003	-3.698038	-1.154075	-8.076099	-12.04279	25.395282	11.399739	17.006483	-15.947816	-2.113189	-5.796131	-1.817869	-8.945806	-13.991883	26.312007	10.59787	16.664046	-11.431461	-1.242515	-5.20589	-1.531386	-8.506368	-12.991024	21.769766	10.591898	19.678799	-13.906724	2.339882	-2.395223	-1.613937	-8.489921	-12.988907	27.028539	11.47395	17.531369	-14.293949	-2.219205	-6.404281
34	0.335229	-7.909454	-12.82799	22.292415	10.297335	19.56977	-8.419128	-3.696048	-9.692315	1.984543	-8.119386	-12.628487	20.85892	9.610715	17.503939	-8.210996	0.31068	-5.946883	-0.343219	-7.425042	-13.568362	24.166744	10.59675	18.26389	-11.426532	-3.113383	-8.646938	0.953757	-8.148073	-12.867424	23.340411	11.038815	18.297596	-12.360675	-2.805077	-7.895036	-0.672112	-8.165744	-13.454355	23.488326	10.360115	18.660088	-13.151617	-1.240302	-7.050779	0.214597	-7.829039	-13.698914	22.355227	10.85249	17.512283	-13.157971	-1.822523	-6.534673	4.343632	-6.392135	-10.390537	23.134503	10.952135	16.943586	-9.80532	-5.012259	-8.667834	2.929624	-9.326054	-10.66116	23.023551	10.972719	17.829813	-12.884875	-3.317295	-8.204842	5.59945	-8.620052	-8.32964	21.025816	10.100277	19.996116	-7.836695	-3.728393	-9.469935	2.110982	-9.147905	-11.57686	22.461646	10.782633	18.845652	-13.369731	-0.124929	-3.618674	2.657722	-6.638398	-9.828595	21.453569	10.027805	18.87628	-6.440528	-6.777114	-11.013122	1.232394	-7.876389	-12.556461	20.942439	10.256388	18.67496	-11.960913	-1.808527	-6.374635	0.817057	-8.121326	-12.321473	23.443803	10.376367	18.514211	-10.015939	-5.068567	-10.272057	1.082932	-7.937245	-12.118917	24.668397	10.54839	16.603618	-12.410805	0.170525	-5.590074	2.559435	-8.513404	-12.163516	24.887481	11.065858	17.403141	-13.128335	-1.417491	-6.440638	2.945825	-8.579969	-10.197358	23.981454	11.031045	17.868209	-13.684205	-3.169416	-9.43552	-0.983664	-8.634945	-11.699622	27.179613	10.868526	18.055579	-14.37492	-1.39277	-4.605915	0.924951	-7.78386	-11.108324	23.144116	10.982277	17.485033	-13.332143	-2.691881	-6.949615	0.230978	-8.683292	-12.942155	24.197455	10.402901	16.954945	-8.725983	-1.895538	-6.350157	0.711329	-8.283633	-12.166913	19.52093	9.964535	20.056109	-11.385823	1.974569	-3.273121	0.353308	-8.180642	-12.314721	25.107589	11.207965	17.944762	-11.592597	-2.788501	-7.489987
35	2.400563	-7.601129	-12.016113	20.323352	9.860544	20.048845	-5.342438	-4.185669	-10.672567	3.899479	-7.727905	-11.685292	19.049074	9.1658	17.941668	-5.17156	-0.296147	-7.088108	1.613398	-7.114941	-12.602315	22.36462	10.276235	18.456278	-8.469825	-3.877173	-9.630143	2.94905	-7.705753	-11.925013	21.473992	10.507001	18.694857	-9.334083	-3.36455	-9.107928	1.333113	-7.904121	-12.606192	21.349198	9.935905	19.007851	-10.388154	-1.830124	-8.044543	2.39482	-7.421373	-12.923662	20.346178	10.31347	17.938137	-10.32207	-2.283147	-7.609438	6.418759	-5.924494	-9.57264	20.883848	10.407124	17.784402	-6.437944	-5.547926	-9.846864	5.062807	-8.871063	-9.580941	21.022384	10.478135	18.381404	-10.184692	-3.871286	-9.45788	7.335862	-8.222089	-7.433087	19.338576	9.731491	20.58848	-4.82966	-4.464747	-10.533091	4.09929	-8.744368	-10.715908	20.442243	10.255817	19.276333	-10.524724	-0.632652	-4.59997	4.724144	-6.303104	-8.97574	19.417185	9.532707	19.486506	-3.089711	-7.272376	-11.944224	3.288018	-7.532015	-11.714045	19.055771	9.743086	19.149978	-9.199206	-2.367784	-7.479573	2.957428	-7.8849	-11.436541	21.327961	9.9642	18.974657	-6.984841	-5.546348	-11.122722	3.142151	-7.560168	-11.111964	22.856844	10.236159	16.939032	-9.64949	-0.376485	-6.612927	4.698758	-8.067242	-10.984308	22.892075	10.666657	17.905149	-10.275261	-2.070521	-7.73823	5.006997	-8.170797	-9.301317	22.046619	10.658461	18.222917	-10.915713	-3.78891	-10.360275	1.019157	-8.331809	-10.695346	25.338077	10.607004	18.250581	-11.7708	-1.92172	-5.610279	2.977723	-7.417077	-10.188961	20.983374	10.474919	18.114588	-10.485036	-3.24565	-8.151173	2.267974	-8.345	-11.893181	22.100751	10.136566	17.408721	-5.774431	-2.49438	-7.496819	2.886647	-8.024847	-11.415263	17.393282	9.285485	20.606015	-8.611297	1.598439	-4.17926	2.29221	-7.795064	-11.610915	23.292603	10.869721	18.492303	-8.647453	-3.33812	-8.56033
