hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-1.623356	9.403305	9.946965	21.444267	12.131513	48.888792	-8.865379	-17.028982	5.098318	-3.063017	8.716236	7.762443	20.009035	7.249081	55.587354	-9.497624	-18.726846	2.608061	-2.111468	8.639087	12.908681	18.799082	10.784139	47.806523	-9.389393	-18.100711	4.948837	-1.957777	8.689074	7.899860	21.197997	6.767323	54.581710	-10.960830	-19.035163	1.741061	-1.579414	7.975845	10.070539	21.187445	12.066231	48.434215	-8.990350	-17.188837	3.913638	-2.093417	9.088834	9.811360	20.209421	10.102057	51.446385	-11.007184	-17.305849	5.404881	-1.011262	9.830891	12.320698	20.363429	11.695119	48.245093	-10.898313	-18.115731	3.734789	-1.472521	10.566147	10.674840	22.797140	9.651001	53.704404	-7.739262	-17.102549	1.309356	-1.604168	9.076853	11.037044	18.918232	12.252265	48.120217	-10.090428	-17.754277	3.612358	0.154328	9.580667	12.893370	19.558296	12.468730	46.678893	-12.377516	-19.195690	6.698669	0.485011	7.834072	12.349241	18.415064	12.343165	45.921939	-13.367635	-20.456701	8.823567	0.660841	11.210257	11.670568	21.986773	6.916921	55.109432	-10.544309	-17.799996	3.947070	-0.762261	10.004730	7.236978	20.728406	6.228050	54.776888	-10.703712	-18.763441	3.185914	-0.413112	9.808102	8.346705	21.721503	6.698014	55.612303	-9.978850	-17.607944	5.005715	0.642105	11.175001	10.889498	23.186645	8.116051	53.400094	-8.132411	-16.132960	4.052730	-0.913152	9.927812	14.954271	18.845235	11.642639	46.696085	-9.530914	-17.894359	3.958945	-1.156617	8.896523	10.833457	18.923759	9.562124	48.741277	-10.633791	-18.867650	4.126258	-0.790794	9.977564	10.596263	22.644803	7.686227	53.510097	-6.943539	-16.391949	1.306884	-0.872822	10.762694	8.482488	20.983157	8.676616	54.594945	-9.821635	-17.553332	2.189604	0.033075	7.619900	8.021403	19.442574	10.287768	52.264621	-10.836099	-18.743667	1.919235	0.036618	11.221883	10.020292	19.336985	5.677929	54.842619	-10.696905	-18.886202	3.170421
	-1.439893	9.972094	8.103047	22.590160	10.125731	53.179928	-8.551649	-16.726924	3.869812	-2.876926	8.973650	5.804122	20.597843	5.431010	59.566044	-9.672130	-18.903908	1.686853	-2.017707	8.930500	11.166899	19.673436	8.864361	51.998310	-9.496460	-18.208953	3.709020	-1.783236	9.012038	5.976594	22.008882	4.930148	58.478588	-10.857188	-19.070719	0.707043	-1.263418	8.775315	8.245847	22.506106	9.848789	52.802176	-8.755269	-17.117818	2.949485	-1.869166	9.568645	7.920025	21.147263	8.179297	55.738592	-10.938039	-17.544998	4.441360	-0.754970	10.362632	10.307516	21.571954	9.734893	52.614818	-10.739412	-18.230650	2.694801	-1.285454	11.257155	8.536504	24.027624	7.407950	58.175862	-7.592535	-16.921081	0.481447	-1.330744	9.685354	9.212317	20.273173	10.465505	52.441385	-10.114599	-17.612909	2.505248	0.477402	10.394268	10.797733	20.960109	10.597383	51.268712	-12.126232	-19.341824	5.145340	0.899910	8.525847	10.119859	19.692224	10.328369	50.712441	-12.957440	-20.317030	7.257896	0.917756	11.837521	9.456274	23.198377	4.960550	59.394231	-10.375059	-17.821380	2.927191	-0.547120	10.344201	5.466726	21.468959	4.559078	58.557909	-10.662619	-18.602215	2.130764	-0.254435	10.589772	6.364377	22.551901	4.514281	59.891926	-9.928107	-17.676698	3.977004	0.795845	11.879277	8.966797	24.266869	5.841678	57.679676	-7.799924	-16.006924	3.062693	-0.718219	10.606501	13.157467	20.033310	9.751827	51.075483	-9.534243	-17.816149	2.966595	-0.995511	9.333373	8.858053	20.108133	7.876215	52.876126	-10.753483	-18.946308	2.964873	-0.713144	10.745646	8.821796	23.665155	5.570944	57.587119	-6.905941	-16.205070	0.517246	-0.847388	11.170228	6.536730	21.597777	6.653190	58.715306	-9.802000	-17.361541	1.238223	0.239127	8.273405	6.213099	20.343766	8.332604	56.383503	-10.541040	-18.603488	0.715516	0.212401	11.571607	8.040380	19.772022	3.773073	58.827120	-10.676676	-18.864076	1.704873
	-1.269670	10.405352	6.021279	23.501022	8.175162	57.394644	-8.201332	-16.443106	2.720927	-2.681595	9.136405	3.688617	21.028742	3.737073	63.435071	-9.742304	-18.999190	0.798176	-1.912613	9.175078	9.232836	20.389982	6.997940	56.083246	-9.575462	-18.303141	2.572506	-1.575312	9.282638	3.910590	22.663395	3.179638	62.271194	-10.681953	-19.017208	-0.219459	-0.942291	9.560634	6.221488	23.628359	7.595958	57.107116	-8.518983	-17.003764	2.078520	-1.635254	9.969692	5.838082	21.963189	6.343841	59.943443	-10.823096	-17.825656	3.481566	-0.510892	10.846050	8.096563	22.642021	7.788140	56.907060	-10.558953	-18.332312	1.760859	-1.150732	11.804665	6.211932	25.082510	5.255012	62.547886	-7.431311	-16.702682	-0.256245	-1.070812	10.316572	7.196228	21.552759	8.653687	56.672211	-10.085412	-17.455516	1.520735	0.795946	11.217671	8.499890	22.227167	8.658687	55.745796	-11.808066	-19.494640	3.757853	1.307982	9.265501	7.703471	20.843359	8.255295	55.404753	-12.504488	-20.162697	5.797926	1.124628	12.323767	7.061667	24.173306	3.075769	63.535130	-10.107810	-17.784238	1.977731	-0.320069	10.598536	3.530822	22.001110	3.010139	62.238787	-10.507142	-18.383248	1.138349	-0.120894	11.217634	4.252880	23.224705	2.470533	64.040399	-9.845331	-17.762932	2.997804	0.920320	12.475659	6.876806	25.151878	3.654217	61.873729	-7.498619	-15.973431	2.097602	-0.540673	11.247461	11.178154	21.103269	7.844825	55.380729	-9.489250	-17.695400	2.066400	-0.850621	9.740230	6.725731	21.166297	6.193119	56.918705	-10.824357	-19.001020	1.936605	-0.651270	11.381307	6.871116	24.477404	3.557211	61.590904	-6.856649	-16.004328	-0.257155	-0.836505	11.375132	4.409085	22.020782	4.836050	62.710095	-9.672307	-17.146907	0.282761	0.438380	8.867580	4.173924	21.106199	6.428301	60.404046	-10.203326	-18.477537	-0.456919	0.351572	11.785868	5.891081	20.104663	2.059497	62.674521	-10.584351	-18.778724	0.356114
	-1.095972	10.676777	3.742143	24.227178	6.362013	61.521051	-7.813971	-16.203626	1.625400	-2.456945	9.166413	1.404344	21.281451	2.255612	67.141267	-9.665431	-18.976813	-0.072503	-1.794831	9.346827	7.142451	20.980463	5.246041	60.044801	-9.605484	-18.379238	1.506759	-1.304862	9.464746	1.667209	23.086601	1.602926	65.915403	-10.380573	-18.836403	-1.052071	-0.620362	10.264148	3.995970	24.490661	5.403332	61.311215	-8.265863	-16.848387	1.270226	-1.371066	10.252937	3.545247	22.611766	4.659884	64.027198	-10.626236	-18.096892	2.512486	-0.287002	11.211604	5.693291	23.525856	5.932620	61.075825	-10.336048	-18.389680	0.919312	-1.058689	12.105208	3.702596	25.908144	3.319177	66.754991	-7.231711	-16.478778	-0.921338	-0.815104	10.922258	4.975125	22.705666	6.870157	60.803700	-9.971229	-17.271491	0.633877	1.101730	11.984644	6.065746	23.351892	6.737845	60.092226	-11.420842	-19.627676	2.492739	1.675443	9.985968	5.111208	21.828676	6.200173	59.916056	-11.977226	-20.003547	4.467797	1.295886	12.636070	4.551166	24.911236	1.332602	67.520638	-9.740854	-17.695923	1.063074	-0.052016	10.782135	1.424283	22.351747	1.602930	65.839884	-10.234614	-18.130111	0.184162	0.005220	11.611414	1.986517	23.699590	0.669545	68.007828	-9.691360	-17.858580	2.051393	1.046236	12.920818	4.594966	25.797818	1.646150	65.946264	-7.234740	-16.039215	1.141318	-0.390506	11.770309	9.000359	22.006892	6.016469	59.557996	-9.353628	-17.516192	1.245886	-0.717386	10.069533	4.412566	22.005672	4.562998	60.826553	-10.784850	-19.004222	1.037111	-0.576197	11.834897	4.707815	25.058177	1.747499	65.488818	-6.769518	-15.830673	-1.031495	-0.804016	11.384814	2.144639	22.298873	3.255580	66.562426	-9.427840	-16.928214	-0.684665	0.637909	9.353358	1.940875	21.732068	4.642428	64.316865	-9.810402	-18.359434	-1.617186	0.471361	11.821627	3.558583	20.321841	0.606758	66.344016	-10.388806	-18.628359	-0.883118
	-0.898469	10.703707	1.271408	24.745161	4.787251	65.508064	-7.368341	-16.034507	0.575784	-2.193130	9.066141	-0.983255	21.394879	1.002478	70.673094	-9.446375	-18.846485	-0.948089	-1.655981	9.393589	4.898217	21.427875	3.697120	63.816847	-9.534643	-18.422765	0.494665	-0.970957	9.552831	-0.685971	23.306025	0.218839	69.416191	-9.949184	-18.550600	-1.843306	-0.301897	10.819411	1.641231	25.088647	3.368743	65.376172	-7.972825	-16.672016	0.474540	-1.063460	10.409959	1.122657	23.096253	3.151157	67.975234	-10.334626	-18.307977	1.528835	-0.080706	11.420615	3.197798	24.216868	4.212303	65.101996	-10.046779	-18.375469	0.121376	-0.973847	12.167665	1.112188	26.557408	1.616248	70.796073	-6.977802	-16.286761	-1.564695	-0.541602	11.447530	2.567882	23.668250	5.178633	64.823208	-9.739259	-17.051649	-0.189686	1.392948	12.617384	3.548831	24.284276	4.903209	64.265998	-10.946171	-19.703618	1.320416	1.988623	10.619401	2.452205	22.678384	4.223183	64.238030	-11.372329	-19.847459	3.224576	1.441338	12.717201	1.983647	25.396113	-0.191830	71.297988	-9.260364	-17.574777	0.156303	0.291470	10.863653	-0.889460	22.489851	0.415483	69.335010	-9.805272	-17.852095	-0.740103	0.145782	11.798148	-0.378584	24.020012	-0.899481	71.811248	-9.451855	-17.951483	1.109595	1.209441	13.216523	2.190028	26.219383	-0.151296	69.882985	-6.981136	-16.159923	0.180537	-0.257309	12.135972	6.689098	22.756029	4.329866	63.588242	-9.119027	-17.287023	0.464480	-0.588448	10.299406	1.991581	22.649740	3.027535	64.602905	-10.628071	-18.967638	0.202207	-0.462673	12.110663	2.392052	25.449569	0.171110	69.266594	-6.620051	-15.704528	-1.812385	-0.718961	11.170574	-0.221751	22.444301	1.964809	70.223433	-9.053545	-16.715266	-1.669413	0.842541	9.654665	-0.454690	22.197020	3.055324	68.080995	-9.333564	-18.241017	-2.773098	0.596843	11.688883	1.110732	20.441588	-0.597543	69.837407	-10.083391	-18.431983	-2.059799
	-0.670635	10.488361	-1.285554	25.098664	3.448938	69.341017	-6.858265	-15.921435	-0.450159	-1.881194	8.804004	-3.397259	21.376798	0.039495	73.960809	-9.051530	-18.601216	-1.849253	-1.500304	9.307931	2.579666	21.770111	2.353251	67.396276	-9.351744	-18.430024	-0.497529	-0.557772	9.489773	-3.083057	23.290272	-0.866097	72.690678	-9.336173	-18.158734	-2.621771	0.003235	11.159546	-0.754465	25.433238	1.573126	69.252439	-7.616503	-16.500874	-0.349394	-0.700510	10.397648	-1.347648	23.395547	1.876232	71.724047	-9.915839	-18.421981	0.520712	0.106004	11.408047	0.702997	24.671283	2.688163	68.923731	-9.654888	-18.250039	-0.662778	-0.863612	11.913593	-1.473896	27.005544	0.231738	74.588024	-6.625560	-16.168020	-2.217500	-0.235516	11.849874	0.044798	24.419962	3.629784	68.713635	-9.374985	-16.809521	-0.984352	1.670266	13.051203	1.040421	24.991453	3.200439	68.248239	-10.378589	-19.677341	0.191266	2.208373	11.052563	-0.174483	23.359947	2.401449	68.273162	-10.658881	-19.693190	2.054789	1.573516	12.563398	-0.551596	25.682905	-1.481094	74.842886	-8.678703	-17.454688	-0.768286	0.703032	10.822639	-3.331148	22.467535	-0.544817	72.713389	-9.241985	-17.563526	-1.656997	0.317532	11.712170	-2.792448	24.163391	-2.153212	75.373503	-9.073668	-18.025139	0.150384	1.441448	13.322599	-0.257327	26.380239	-1.668156	73.619679	-6.694475	-16.299839	-0.793404	-0.133192	12.264093	4.294801	23.333245	2.867067	67.408476	-8.756812	-17.007317	-0.308524	-0.463552	10.350382	-0.475641	23.065666	1.676622	68.171914	-10.312308	-18.901517	-0.604735	-0.291166	12.162404	-0.012637	25.643265	-1.105952	72.868938	-6.373805	-15.630972	-2.606494	-0.573532	10.745258	-2.606441	22.496970	0.947730	73.670071	-8.565530	-16.514447	-2.673478	1.051885	9.719828	-2.898658	22.515624	1.710072	71.663024	-8.755431	-18.114867	-3.930547	0.739995	11.356110	-1.382277	20.469973	-1.512398	73.100867	-9.636109	-18.204159	-3.202112
	-0.407638	9.970613	-3.841229	25.269910	2.397882	72.946051	-6.254357	-15.855571	-1.462445	-1.538921	8.391525	-5.743843	21.279173	-0.657284	76.991120	-8.491969	-18.279585	-2.785764	-1.334651	9.045810	0.258945	22.017300	1.264093	70.711230	-9.021299	-18.386600	-1.485769	-0.099463	9.283210	-5.421290	23.136545	-1.684996	75.743480	-8.580976	-17.721029	-3.414762	0.275827	11.229121	-3.082737	25.568724	0.071031	72.891722	-7.176702	-16.365262	-1.233864	-0.300428	10.209899	-3.756875	23.549350	0.830799	75.245566	-9.366476	-18.447507	-0.514176	0.272202	11.177272	-1.701222	24.934054	1.367384	72.521357	-9.159622	-18.034794	-1.465186	-0.711057	11.422006	-3.977833	27.307908	-0.904061	78.152200	-6.175568	-16.123241	-2.895478	0.109852	12.051602	-2.485585	24.932744	2.305461	72.407538	-8.847181	-16.575097	-1.786124	1.927091	13.221663	-1.380705	25.429930	1.674101	71.996706	-9.701959	-19.515300	-0.928462	2.336824	11.265650	-2.688610	23.906029	0.732940	72.047620	-9.860007	-19.532410	0.913057	1.697756	12.171232	-2.979066	25.808233	-2.521771	78.112263	-8.001526	-17.361618	-1.721376	1.173912	10.576010	-5.815712	22.301149	-1.200843	75.902462	-8.537149	-17.275072	-2.587566	0.508834	11.402977	-5.161147	24.191990	-3.148833	78.708232	-8.571669	-18.069628	-0.835022	1.735925	13.236605	-2.631671	26.322754	-2.906383	77.124496	-6.330898	-16.422432	-1.783965	-0.014507	12.139832	1.891674	23.772960	1.631394	71.008578	-8.276679	-16.694466	-1.099803	-0.342384	10.219947	-2.894475	23.331297	0.513879	71.538002	-9.876821	-18.831837	-1.430557	-0.071866	11.990789	-2.393254	25.685491	-2.097778	76.270222	-6.028318	-15.590488	-3.419089	-0.373388	10.109953	-4.925544	22.485468	0.201111	76.859081	-7.973819	-16.334126	-3.701386	1.262706	9.499277	-5.267899	22.698585	0.649975	75.005725	-8.058276	-17.978058	-5.095165	0.892501	10.840945	-3.814121	20.459088	-2.171800	76.123626	-9.055907	-17.982983	-4.343214
	-0.122630	9.212072	-6.313970	25.294276	1.585982	76.315268	-5.557075	-15.813720	-2.474204	-1.189788	7.820524	-7.937534	21.150271	-1.076799	79.707216	-7.759012	-17.922826	-3.767696	-1.170844	8.634990	-1.995850	22.214601	0.384275	73.776468	-8.567236	-18.302334	-2.481677	0.369595	8.885840	-7.590471	22.900100	-2.173189	78.480490	-7.679954	-17.285403	-4.239942	0.496454	11.019206	-5.277595	25.552111	-1.132202	76.274002	-6.646642	-16.286765	-2.189253	0.108407	9.822682	-6.019254	23.585350	0.037239	78.478907	-8.666877	-18.399590	-1.575819	0.410829	10.722643	-3.955823	25.046429	0.276828	75.847799	-8.557607	-17.786277	-2.316775	-0.493649	10.690705	-6.323317	27.442877	-1.755254	81.408862	-5.597653	-16.174097	-3.614313	0.476884	12.039806	-4.914339	25.258321	1.208428	75.885949	-8.179531	-16.370104	-2.621939	2.149015	13.114065	-3.663992	25.617416	0.352007	75.483422	-8.909408	-19.251188	-2.070983	2.346849	11.175193	-4.993519	24.282504	-0.722548	75.473429	-8.967450	-19.367519	-0.228075	1.817317	11.581611	-5.252525	25.818224	-3.329058	81.087210	-7.249404	-17.310375	-2.699932	1.659606	10.104045	-8.227380	22.066909	-1.583426	78.878161	-7.736306	-17.003371	-3.543238	0.697510	10.829564	-7.375155	24.125534	-3.833707	81.719940	-7.924324	-18.069065	-1.857064	2.067574	12.928412	-4.838710	26.069668	-3.833328	80.331052	-5.845650	-16.508164	-2.788471	0.093818	11.723868	-0.458187	24.091460	0.642794	74.342471	-7.677968	-16.371419	-1.928532	-0.225041	9.844326	-5.167138	23.455490	-0.386898	74.614778	-9.315217	-18.778981	-2.317769	0.176739	11.566812	-4.660098	25.604137	-2.781598	79.414548	-5.577990	-15.577065	-4.254337	-0.144612	9.303024	-7.107867	22.447126	-0.308651	79.768562	-7.308163	-16.186744	-4.752295	1.466532	9.003181	-7.454966	22.776562	-0.128637	78.072551	-7.248960	-17.831718	-6.271599	1.036662	10.141499	-6.083741	20.462986	-2.572859	78.853953	-8.346013	-17.813544	-5.502267
	0.174981	8.234578	-8.633653	25.160243	1.036720	79.375346	-4.748964	-15.787739	-3.493306	-0.856446	7.120092	-9.959169	21.038539	-1.262275	82.117230	-6.890767	-17.577629	-4.788341	-1.014126	8.080151	-4.117629	22.386696	-0.272548	76.533639	-7.986875	-18.186638	-3.494541	0.804580	8.340438	-9.593392	22.666253	-2.415320	80.950412	-6.703436	-16.896539	-5.088284	0.645580	10.522570	-7.300362	25.418982	-2.016480	79.362862	-6.018986	-16.282301	-3.218745	0.489288	9.263760	-8.110111	23.558927	-0.530587	81.417974	-7.837435	-18.320821	-2.657258	0.523382	10.096179	-6.066330	25.077225	-0.601249	78.909216	-7.869840	-17.587720	-3.233260	-0.226673	9.822959	-8.540915	27.453584	-2.398128	84.410080	-4.928852	-16.291695	-4.367870	0.843327	11.757194	-7.143118	25.397094	0.391093	79.072703	-7.364661	-16.215718	-3.516285	2.320012	12.753429	-5.801571	25.605353	-0.751581	78.688629	-8.001855	-18.954743	-3.253494	2.274221	10.859826	-7.115724	24.541175	-1.995795	78.613212	-8.018983	-19.226706	-1.387929	1.932891	10.843908	-7.365146	25.740278	-3.911227	83.754855	-6.447614	-17.302915	-3.696444	2.111326	9.355281	-10.467564	21.817771	-1.666232	81.563383	-6.862898	-16.775058	-4.528371	0.860485	10.079779	-9.421120	24.019281	-4.288206	84.453316	-7.185848	-18.035705	-2.905453	2.382542	12.413641	-6.858353	25.691252	-4.476541	83.231953	-5.235464	-16.555868	-3.789120	0.187755	11.058706	-2.724794	24.321942	-0.135196	77.416800	-6.989005	-16.068240	-2.797132	-0.108261	9.287110	-7.286988	23.495731	-1.069429	77.444064	-8.674912	-18.750428	-3.267862	0.421670	10.918652	-6.779911	25.453641	-3.190520	82.293323	-5.047210	-15.588470	-5.108745	0.087084	8.370733	-9.127688	22.409893	-0.606074	82.385745	-6.600136	-16.088716	-5.817274	1.650967	8.270650	-9.420992	22.775108	-0.645394	80.846689	-6.350610	-17.674993	-7.457783	1.153171	9.302021	-8.145312	20.528809	-2.762039	81.293179	-7.552576	-17.729680	-6.684334
	0.475271	7.134672	-10.808431	24.901079	0.704092	82.142859	-3.859431	-15.763413	-4.520609	-0.552905	6.314712	-11.811493	20.981624	-1.230973	84.202268	-5.929512	-17.284592	-5.831608	-0.857985	7.436490	-6.102750	22.550221	-0.749945	79.013477	-7.316297	-18.059207	-4.520593	1.155633	7.634950	-11.419926	22.493235	-2.386373	83.090775	-5.696579	-16.607112	-5.944027	0.739112	9.807239	-9.187730	25.203906	-2.627391	82.188504	-5.316757	-16.338546	-4.301503	0.821636	8.556948	-10.035876	23.506038	-0.873233	84.037425	-6.904196	-18.249175	-3.752514	0.622173	9.334245	-8.055060	25.057035	-1.259026	81.687065	-7.108698	-17.500006	-4.219744	0.095612	8.850208	-10.641778	27.318420	-2.790778	87.082143	-4.180294	-16.468345	-5.158614	1.187760	11.248709	-9.199851	25.406529	-0.189471	81.996740	-6.453010	-16.114121	-4.463179	2.434056	12.192366	-7.816642	25.456250	-1.626806	81.590761	-6.993316	-18.698718	-4.474781	2.136861	10.328599	-9.046195	24.688928	-3.035708	81.398859	-7.036780	-19.155735	-2.573810	2.047417	10.010827	-9.338447	25.588816	-4.262297	86.094268	-5.630222	-17.332154	-4.700132	2.492082	8.392465	-12.536996	21.598873	-1.522226	83.974534	-5.968729	-16.606234	-5.526421	0.981829	9.181615	-11.262624	23.887159	-4.481877	86.831597	-6.381177	-17.975250	-3.975911	2.633962	11.691902	-8.712930	25.233962	-4.833062	85.803967	-4.523859	-16.564185	-4.763978	0.265969	10.191596	-4.894606	24.478173	-0.715777	80.209429	-6.232986	-15.815999	-3.701878	0.016106	8.556839	-9.218321	23.447930	-1.476973	79.957052	-7.963301	-18.753192	-4.287668	0.640637	10.064217	-8.753734	25.267042	-3.322573	84.877576	-4.460331	-15.627467	-5.977360	0.306918	7.359619	-11.005102	22.392724	-0.703840	84.699253	-5.884462	-16.054789	-6.878367	1.807835	7.354630	-11.186908	22.710755	-0.918822	83.320180	-5.406993	-17.495096	-8.640483	1.228670	8.351872	-9.994331	20.681629	-2.756732	83.423626	-6.719858	-17.754421	-7.879697
	0.781836	5.964201	-12.850351	24.518161	0.604618	84.563004	-2.917473	-15.723156	-5.556654	-0.274718	5.439545	-13.538601	20.995370	-1.016381	85.977455	-4.936657	-17.069695	-6.871040	-0.686688	6.733217	-7.940396	22.704496	-1.030543	81.167827	-6.569005	-17.938309	-5.547823	1.429173	6.830601	-13.159249	22.389499	-2.172604	84.976772	-4.719729	-16.414302	-6.782676	0.809632	8.901178	-10.982128	24.905856	-2.939120	84.714261	-4.558555	-16.450764	-5.422373	1.115243	7.746473	-11.858663	23.455627	-1.010996	86.346719	-5.923256	-18.221742	-4.848006	0.738571	8.484571	-9.972663	25.002640	-1.702246	84.183087	-6.297007	-17.544400	-5.259426	0.464319	7.834951	-12.691784	27.074720	-2.979959	89.476782	-3.404101	-16.671676	-5.968294	1.504153	10.514226	-11.128539	25.301181	-0.515893	84.633081	-5.479509	-16.074662	-5.457825	2.511346	11.500381	-9.763657	25.223008	-2.288524	84.198884	-5.924953	-18.508350	-5.709762	1.993189	9.686656	-10.880140	24.766247	-3.888930	83.906186	-6.067814	-19.144545	-3.766051	2.171070	9.124820	-11.215734	25.374153	-4.387627	88.109513	-4.830679	-17.382874	-5.698039	2.774386	7.251978	-14.449856	21.435049	-1.169317	86.069070	-5.097494	-16.523762	-6.513774	1.083353	8.222038	-12.981303	23.737010	-4.485736	88.928607	-5.563325	-17.910200	-5.050296	2.806087	10.787714	-10.483365	24.742808	-4.923102	88.059592	-3.781755	-16.537335	-5.694571	0.336644	9.202634	-6.983264	24.573247	-1.122308	82.722173	-5.439812	-15.633841	-4.626713	0.159859	7.740480	-11.028370	23.331616	-1.664848	82.214261	-7.213486	-18.772839	-5.340673	0.834638	9.051127	-10.630283	25.070641	-3.198781	87.165561	-3.853632	-15.695556	-6.846860	0.524329	6.304947	-12.800020	22.397942	-0.622084	86.727733	-5.187181	-16.085192	-7.915717	1.949590	6.317137	-12.830373	22.595607	-0.982705	85.519333	-4.474423	-17.273556	-9.799835	1.270542	7.326481	-11.696030	20.911990	-2.584056	85.261157	-5.900821	-17.879652	-9.061945
	1.106772	4.779915	-14.819503	24.050647	0.699766	86.660769	-1.978765	-15.657891	-6.596849	-0.004180	4.521979	-15.188016	21.086863	-0.637483	87.437679	-3.980711	-16.950832	-7.873916	-0.486709	5.999991	-9.675538	22.846077	-1.137125	83.025073	-5.779814	-17.837002	-6.557302	1.630326	5.940643	-14.860868	22.371140	-1.760791	86.548392	-3.841786	-16.342562	-7.573582	0.905510	7.879655	-12.761069	24.545332	-3.008419	86.984118	-3.783588	-16.598074	-6.553890	1.396527	6.859961	-13.645909	23.423703	-0.950872	88.338706	-4.951625	-18.261502	-5.924142	0.908656	7.571643	-11.859224	24.916586	-1.919067	86.376356	-5.455894	-17.709821	-6.324218	0.902740	6.790909	-14.722062	26.710624	-2.899408	91.497155	-2.639481	-16.884397	-6.783300	1.816718	9.597065	-13.020915	25.108680	-0.603614	86.992996	-4.502806	-16.089272	-6.476109	2.585527	10.719581	-11.709011	24.932115	-2.721660	86.475957	-4.859790	-18.365886	-6.909985	1.904827	8.970423	-12.671567	24.762740	-4.506059	86.064205	-5.174376	-19.172790	-4.936200	2.324477	8.201424	-13.022940	25.097856	-4.251674	89.747780	-4.085561	-17.439645	-6.674595	2.982859	6.023889	-16.282383	21.321893	-0.674830	87.879276	-4.283934	-16.528673	-7.464060	1.200825	7.233073	-14.620877	23.557237	-4.265754	90.677706	-4.768276	-17.861807	-6.107751	2.914845	9.719550	-12.244645	24.243914	-4.748590	89.989829	-3.079825	-16.481883	-6.567877	0.418541	8.162315	-9.016086	24.613015	-1.359506	84.934639	-4.638758	-15.537801	-5.551732	0.354879	6.864791	-12.745306	23.131666	-1.579422	84.144673	-6.437174	-18.799463	-6.397614	1.024832	7.912683	-12.462169	24.877778	-2.825601	89.138843	-3.256960	-15.797378	-7.701375	0.769688	5.222427	-14.569199	22.421687	-0.349838	88.443144	-4.526760	-16.184696	-8.902863	2.109028	5.198455	-14.434551	22.436070	-0.836054	87.428386	-3.613010	-16.995700	-10.913311	1.305550	6.241803	-13.318093	21.195187	-2.245929	86.800927	-5.139814	-18.077642	-10.199639
