hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	2.945927	3.936245	19.799186	12.396643	11.470192	27.531305	-8.103363	-13.863983	20.498756
	2.680348	3.424005	19.115743	13.308003	11.085753	30.352047	-7.798963	-12.660427	19.908501
	2.565362	2.877933	18.440271	14.250342	10.612759	33.377494	-7.432229	-11.509079	18.728816
	2.532291	2.365061	17.730593	15.233343	10.364547	36.528948	-7.047784	-10.512634	17.212064
	2.577352	2.146694	17.019182	16.266146	9.996341	39.719019	-6.669040	-9.710286	15.338174
	2.695210	2.148881	16.329819	17.305873	9.544962	42.784716	-6.188086	-9.110995	13.310605
	2.835648	2.444936	15.636686	18.402539	8.739425	45.712381	-5.766854	-8.555289	11.234190
	3.034737	2.753675	14.916448	19.613385	8.213109	48.385885	-5.294055	-8.165823	9.183635
	3.277649	3.258321	14.175213	20.903360	7.750776	50.983593	-4.952760	-7.939029	7.302563
	3.594892	3.768573	13.390451	21.954879	7.163559	53.525852	-4.451385	-7.785850	5.515124
	4.103887	4.193089	12.466755	23.301779	6.738482	55.837415	-3.996814	-7.651677	3.862128
	4.854121	4.649564	11.366233	24.512800	6.467266	58.076132	-3.611099	-7.540324	2.166909
	5.726707	4.980323	10.069995	25.510562	6.296414	60.281515	-3.197486	-7.504655	0.702579
	6.696910	5.307956	8.536848	26.377952	6.158477	62.418788	-2.716786	-7.491986	-0.717413
	7.585550	5.664000	6.895158	27.428606	6.082094	64.471996	-2.278902	-7.435278	-2.280834
	8.183114	6.033249	5.210350	28.269954	6.104661	66.427958	-1.801714	-7.710183	-3.793093
	8.473751	6.265131	3.424264	29.403814	6.114113	68.179911	-1.372051	-7.916349	-5.155902
	8.359770	6.298456	1.613553	30.565829	6.018059	69.728151	-0.985245	-8.304935	-6.431976
	8.120077	5.916722	-0.125541	31.498505	6.082906	71.170398	-0.725777	-8.359074	-7.435468
	7.745929	5.379045	-1.915944	32.150602	6.038356	72.340428	-0.407895	-8.232696	-8.383513
	7.317681	4.371915	-3.717687	32.223817	6.334817	73.194438	-0.099931	-7.985205	-9.523800
	6.842888	3.261899	-5.537937	32.221440	6.703947	73.910793	0.080128	-7.595223	-10.556024
	6.400378	2.071473	-7.309337	32.140619	7.336941	74.213221	0.185091	-7.113042	-11.567469
	5.984686	0.561717	-8.960306	31.916630	8.409354	74.158265	0.336706	-6.688457	-12.455303
	5.629153	-0.788315	-10.618493	31.534408	9.551821	73.807912	0.469559	-6.544411	-13.302884
	5.247965	-1.980382	-12.244725	31.194859	10.658477	73.136736	0.539164	-6.483439	-14.025922
	4.742793	-2.633311	-13.757904	30.678907	11.648205	72.110473	0.563781	-6.389877	-14.664865
	4.084129	-3.265598	-15.194290	30.041853	12.480323	70.622144	0.510444	-6.267534	-15.305565
	3.356390	-3.755240	-16.547567	29.127450	13.235770	68.951058	0.409867	-6.186982	-15.718940
	2.517750	-3.729951	-17.796527	28.248319	13.947136	66.961841	0.220100	-6.056552	-16.051724
	1.634613	-3.799572	-18.885403	27.415058	14.626296	64.473513	0.012928	-5.962357	-16.217653
	0.743825	-4.075684	-19.857305	26.642607	15.376518	61.607324	-0.176236	-5.977590	-16.180265
	-0.116989	-4.418420	-20.706465	25.754306	16.224639	58.464308	-0.402024	-6.061148	-16.235717
	-0.841567	-4.968610	-21.459661	24.794135	17.467167	54.975873	-0.472467	-6.180371	-16.013549
	-1.543668	-5.746859	-22.215243	23.814857	18.922043	51.196729	-0.581976	-6.414891	-15.588086
	-2.111422	-6.625389	-22.706914	22.656063	20.386457	47.121417	-0.704542	-6.579893	-15.022073
	-2.566044	-7.682911	-22.953854	21.345004	22.010734	42.752852	-0.867702	-6.879516	-14.366640
	-2.868804	-8.898810	-22.850736	19.842530	23.946006	38.210172	-0.988681	-7.226387	-13.655709
	-3.108178	-10.210863	-22.615591	17.965065	25.867322	33.490515	-1.255249	-7.532338	-12.955674
	-3.331294	-11.494620	-22.120882	15.999037	27.213018	29.174784	-1.600270	-7.831720	-12.186303
	-3.594569	-12.721546	-21.512106	13.978768	27.929082	24.985482	-1.905617	-8.170689	-11.472306
	-3.835342	-13.488737	-20.983854	12.150615	28.397923	21.193932	-2.270439	-8.753110	-10.694226
	-4.083484	-13.856453	-20.463322	10.599902	28.355537	17.857605	-2.850377	-9.572471	-10.087095
	-4.408043	-13.715170	-20.012384	9.254150	27.914700	15.039544	-3.603502	-10.582419	-9.512389
	-4.679757	-13.398881	-19.623841	8.247406	27.386785	12.786952	-4.401244	-11.583873	-9.173465
	-4.859764	-12.852579	-19.384955	7.354547	26.805106	11.094417	-5.365405	-12.594315	-8.928257
	-5.005377	-12.508153	-19.242209	6.636927	26.488653	9.790094	-6.140077	-13.461436	-8.748974
	-5.064703	-12.214330	-19.141444	6.147695	26.400172	8.802114	-6.806803	-14.116378	-8.606682
	-5.051621	-12.121474	-19.053279	5.830536	26.517781	8.141512	-7.482624	-14.345573	-8.532383
	-4.971952	-12.307332	-19.044422	5.751718	26.685534	8.089844	-7.878974	-14.227876	-8.492245
	-4.859616	-12.733879	-18.962879	5.804924	26.770792	8.526526	-8.106485	-13.866327	-8.488122
	-4.750161	-13.224602	-18.782751	6.047207	26.865309	9.312786	-8.204014	-13.261567	-8.632565
