Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20
63	-5.567717	3.012493	3.705748	88.084887	20.251445	-1.447585	10.143558	-4.200234	-7.331301	-1.605981	3.359017	4.947997	80.637217	20.270359	-0.277491	13.302971	-4.870284	-4.687946	-0.103923	2.65418	5.695414	78.897753	20.158587	2.096149	16.14457	-7.877014	-7.300317	-3.473016	1.16549	2.554151	83.234767	20.59555	1.684619	11.054755	-4.494689	-5.999316	-3.465647	3.178989	6.889662	89.570107	21.109009	0.518121	9.073737	-5.230884	-6.17872	-4.070715	2.250755	3.662878	89.517946	18.322435	-1.30358	13.544824	-5.38152	-6.45779	-6.757733	1.588447	0.703633	82.691299	18.339528	-0.013637	13.845926	-5.930404	-7.834108	-3.757893	3.496778	3.454804	84.075237	18.294985	1.797219	13.251202	-8.444374	-8.426943	-2.043851	1.415949	3.054427	79.05042	19.301192	2.281414	14.627639	-5.782339	-6.794668	-2.038037	4.453186	6.021265	84.498571	22.679667	-1.1511	13.584142	-5.364351	-7.302099	-4.49616	1.564445	2.220261	79.791376	20.938778	2.899233	13.147654	-2.952815	-7.65878	-7.704962	3.184258	3.284797	88.790866	19.728287	0.301206	11.019663	-5.607454	-8.211412	-5.026029	3.545884	5.537533	89.245644	20.122904	-1.308349	11.279681	-5.626122	-6.76762	-5.601056	2.176365	3.35262	79.453113	19.232395	3.302381	12.446458	-5.889008	-8.362315	-5.858832	3.088253	3.37415	84.743385	18.605836	2.640903	11.293732	-5.74252	-7.622032	-6.94246	2.793778	5.813042	93.031988	23.185144	-2.903665	11.638158	-3.35475	-7.529029	-3.466571	3.370764	4.446989	87.888157	20.949359	-0.204129	10.824973	-2.626229	-4.886804	-4.714757	2.271535	3.82813	83.181814	20.644828	3.429091	10.836868	-4.059426	-6.078879	-1.790612	6.384608	9.167423	86.52697	21.090643	-2.073629	11.066564	-5.090775	-6.453147	-4.071788	3.374334	5.648503	87.760167	21.262762	-1.503814	13.818893	-5.505863	-7.539159
64	-8.134145	3.170757	3.335058	90.331701	20.871667	-2.382648	9.294094	-3.462225	-7.871556	-4.224667	3.649793	4.565257	83.214971	20.975408	-1.172999	12.540456	-4.106145	-5.336583	-2.417162	2.797798	5.302849	81.306919	20.884352	1.19252	15.411167	-7.398166	-8.096551	-6.026751	1.463095	2.316348	85.768089	21.054171	0.690152	10.454456	-3.929038	-6.779791	-6.197703	3.526081	6.807208	91.946577	21.215075	-0.529446	8.50098	-4.753551	-6.707721	-6.679791	2.329508	3.427964	91.846174	18.724053	-2.38031	12.973001	-5.006813	-7.23029	-9.331012	1.943732	0.538632	85.056997	18.790827	-0.656234	13.139117	-5.238365	-8.638919	-6.37651	3.948446	3.357632	86.565186	18.862642	0.811648	12.534066	-7.775316	-9.120242	-4.237121	1.794857	2.792032	81.863873	19.621738	1.337377	13.826904	-5.436579	-7.636922	-4.587922	4.457169	5.621775	86.773541	23.286057	-1.918087	13.057261	-5.015302	-8.066784	-6.860773	1.914813	1.799611	82.090527	21.547984	2.343241	12.54001	-2.412672	-8.369641	-10.27346	3.388106	3.153931	90.931121	19.719584	-0.546575	10.315401	-4.921704	-8.666872	-7.543333	3.845117	5.21529	91.588106	20.512086	-2.047752	10.661127	-5.130676	-7.366581	-7.957096	2.575262	2.975845	81.775389	19.739076	2.648083	11.759757	-5.390731	-8.859359	-8.262237	3.456199	3.019008	87.084156	18.75933	2.032583	10.766544	-5.369162	-8.213953	-9.509161	2.884785	5.410579	95.017884	23.300924	-3.69135	11.00762	-2.949583	-7.844726	-6.108506	3.625113	4.174552	90.467667	21.230777	-1.19983	10.114263	-2.395892	-5.799322	-7.375675	2.73457	3.579396	85.859628	20.875971	2.633223	10.2586	-3.625119	-6.887377	-4.307552	6.545104	9.019412	89.098945	21.391898	-3.217829	10.260946	-4.69238	-6.877724	-6.623208	3.449506	5.469965	90.118755	21.539454	-2.326775	13.159812	-5.124806	-8.074128
65	-10.797533	3.180466	2.938603	92.194071	21.450819	-3.170419	8.495854	-2.682368	-8.316834	-6.986317	3.801982	4.238591	85.473388	21.66658	-2.037221	11.879266	-3.33595	-6.003723	-4.892534	2.858138	4.903896	83.392684	21.594995	0.369878	14.785583	-6.954631	-8.856413	-8.757002	1.639163	2.127704	87.947172	21.45343	-0.254692	9.967961	-3.317965	-7.526668	-9.06808	3.725998	6.786731	93.944723	21.288093	-1.48577	8.006609	-4.276987	-7.180173	-9.415699	2.331144	3.183649	93.804588	19.153965	-3.332293	12.499711	-4.638994	-7.930836	-11.999805	2.237747	0.331826	87.03737	19.263112	-1.091447	12.579582	-4.66555	-9.316238	-9.154668	4.248727	3.30951	88.737521	19.433823	-0.156582	11.94549	-7.108694	-9.785972	-6.641089	2.08485	2.49828	84.378549	19.870203	0.502125	13.17038	-5.071867	-8.404805	-7.238561	4.335142	5.242982	88.679515	23.781478	-2.545459	12.580291	-4.601611	-8.720689	-9.347937	2.186002	1.431636	84.01485	22.109504	1.912393	11.91374	-1.986769	-8.923036	-12.891906	3.443806	3.056818	92.651678	19.657685	-1.268651	9.685593	-4.210486	-8.9967	-10.179889	4.01558	4.931087	93.560549	20.892812	-2.708896	10.124932	-4.597371	-7.889154	-10.445772	2.858143	2.579347	83.739499	20.217087	2.134442	11.068701	-5.044133	-9.215418	-10.770153	3.719534	2.728146	89.099086	18.903094	1.475683	10.313452	-5.00699	-8.733892	-12.093905	2.891423	4.986957	96.565327	23.293832	-4.237474	10.501544	-2.53261	-8.076557	-8.92689	3.717694	3.966523	92.640455	21.43175	-2.111814	9.473774	-2.137183	-6.635918	-10.179934	3.057042	3.43924	88.209996	21.034124	1.833108	9.766182	-3.152761	-7.671959	-6.992462	6.507421	8.850404	91.329186	21.58332	-4.245542	9.558636	-4.259785	-7.221816	-9.243233	3.428118	5.370996	92.091056	21.749299	-3.044869	12.574699	-4.710628	-8.48421
66	-13.491108	3.06859	2.479919	93.630303	21.967654	-3.725507	7.738173	-1.892743	-8.624799	-9.809411	3.813642	3.959979	87.368203	22.332196	-2.82354	11.317138	-2.580747	-6.647602	-7.44225	2.857125	4.480932	85.125788	22.261496	-0.295657	14.224006	-6.525027	-9.544843	-11.574754	1.699238	1.959292	89.728214	21.778848	-1.077708	9.57205	-2.680283	-8.189471	-12.002141	3.786715	6.782108	95.533776	21.341944	-2.280803	7.584816	-3.817047	-7.586082	-12.207154	2.271807	2.88601	95.35687	19.596439	-4.081607	12.107609	-4.247783	-8.537157	-14.672703	2.495672	0.077373	88.608713	19.74011	-1.280444	12.097178	-4.258789	-9.828297	-12.030023	4.374609	3.266678	90.467346	19.979074	-0.98889	11.473055	-6.444161	-10.362337	-9.178221	2.306205	2.173357	86.55475	20.043597	-0.170086	12.644199	-4.691486	-9.07137	-9.908488	4.125739	4.852304	90.192394	24.155306	-2.960585	12.133748	-4.128772	-9.225347	-11.886118	2.37681	1.105293	85.554604	22.608132	1.635163	11.233493	-1.677643	-9.295239	-15.498449	3.368954	2.945542	93.936089	19.561309	-1.810689	9.108571	-3.495869	-9.196766	-12.867584	4.069762	4.670265	95.136335	21.255949	-3.246389	9.665281	-4.047233	-8.310848	-12.995482	3.02967	2.136486	85.286293	20.667449	1.83236	10.353639	-4.834029	-9.421886	-13.322642	3.878118	2.467788	90.678155	19.032027	1.064573	9.891349	-4.674555	-9.133864	-14.639173	2.838595	4.523321	97.655599	23.179072	-4.495629	10.100375	-2.064364	-8.239063	-11.815847	3.675087	3.761488	94.385932	21.561739	-2.842542	8.919985	-1.840296	-7.368645	-13.051808	3.21404	3.370708	90.100981	21.107718	1.132984	9.332435	-2.677675	-8.374107	-9.756222	6.306428	8.630307	93.184606	21.671841	-5.084127	8.994934	-3.767715	-7.49358	-11.87568	3.30296	5.318402	93.629136	21.905467	-3.609423	12.074332	-4.244387	-8.780211
67	-16.156265	2.863291	1.917918	94.537178	22.397294	-3.931117	7.003797	-1.153646	-8.735058	-12.619884	3.67217	3.714646	88.795237	22.956013	-3.454853	10.837439	-1.886218	-7.209156	-10.012324	2.804241	4.01673	86.442838	22.862735	-0.730814	13.686548	-6.094894	-10.118163	-14.401218	1.649305	1.777321	91.007048	22.009681	-1.67501	9.217324	-2.065991	-8.696924	-14.934668	3.707247	6.725663	96.623192	21.391253	-2.808756	7.22404	-3.389621	-7.902588	-14.998912	2.166578	2.506073	96.409779	20.037298	-4.535296	11.774681	-3.79596	-9.015948	-17.298621	2.734159	-0.228382	89.737149	20.213123	-1.190717	11.625804	-4.03886	-10.139077	-14.920373	4.370753	3.178443	91.768092	20.480377	-1.609535	11.053857	-5.785144	-10.810972	-11.786479	2.474962	1.797086	88.339478	20.149357	-0.616458	12.215624	-4.306681	-9.613109	-12.552311	3.850415	4.429196	91.251787	24.400489	-3.099198	11.693913	-3.609506	-9.541721	-14.431185	2.480359	0.812695	86.660181	23.032883	1.551856	10.47195	-1.485673	-9.458424	-18.038241	3.178197	2.771827	94.71002	19.445232	-2.096784	8.538593	-2.828	-9.240324	-15.564908	4.01529	4.423638	96.278389	21.600327	-3.6258	9.271868	-3.495671	-8.611974	-15.534438	3.100855	1.619629	86.326868	21.092256	1.822678	9.61596	-4.715544	-9.488327	-15.859918	3.968017	2.197866	91.848638	19.148837	0.83605	9.439364	-4.377478	-9.398704	-17.094736	2.743644	4.00108	98.209636	22.960969	-4.394544	9.766689	-1.53164	-8.326752	-14.710613	3.517315	3.516809	95.646876	21.625913	-3.306986	8.469534	-1.498918	-7.969474	-15.907191	3.246962	3.307631	91.549886	21.117961	0.599941	8.886788	-2.261374	-8.953714	-12.533021	5.973841	8.329026	94.622829	21.668453	-5.669587	8.576751	-3.20707	-7.694791	-14.470721	3.064723	5.268774	94.660748	22.018518	-3.956836	11.658194	-3.709941	-8.966203
68	-18.762431	2.621076	1.253976	94.962028	22.74777	-3.788697	6.269177	-0.510278	-8.65943	-15.368299	3.413306	3.478012	89.779918	23.531505	-3.896193	10.384357	-1.292187	-7.653278	-12.556209	2.710221	3.492109	87.282331	23.37946	-0.863125	13.115086	-5.658786	-10.515659	-17.182712	1.531675	1.556624	91.822011	22.159782	-2.016873	8.828877	-1.536287	-9.031591	-17.824238	3.529197	6.579186	97.261143	21.442049	-3.056342	6.889568	-2.996173	-8.130517	-17.755034	2.04083	2.051608	97.00779	20.461344	-4.69398	11.447265	-3.288933	-9.368854	-19.843594	2.965203	-0.577076	90.379747	20.675124	-0.797196	11.096361	-3.997498	-10.218172	-17.775463	4.257032	2.996772	92.573128	20.919988	-1.924821	10.627085	-5.162333	-11.070326	-14.40725	2.606174	1.348391	89.668402	20.202093	-0.775274	11.81574	-3.946567	-9.997075	-15.133579	3.533461	3.962042	91.801426	24.521349	-2.914553	11.226646	-3.076776	-9.640981	-16.941083	2.498683	0.539037	87.282404	23.379957	1.709231	9.62438	-1.38486	-9.405334	-20.492724	2.919945	2.518073	95.037328	19.325975	-2.130518	7.91152	-2.262089	-9.138902	-18.238364	3.86082	4.181983	96.939977	21.929822	-3.8126	8.924793	-2.965746	-8.772486	-18.021134	3.106019	1.028466	86.892494	21.490308	2.100645	8.885774	-4.615709	-9.469917	-18.349645	4.002157	1.892688	92.557968	19.248859	0.839223	8.906719	-4.12579	-9.488807	-19.45312	2.627681	3.429776	98.29532	22.667926	-3.982113	9.429258	-0.979842	-8.341845	-17.556629	3.278444	3.199683	96.375422	21.637871	-3.438214	8.108554	-1.138847	-8.405116	-18.695252	3.175147	3.204093	92.49399	21.071192	0.305368	8.361618	-1.969538	-9.353409	-15.261939	5.549482	7.91354	95.588484	21.594586	-5.936467	8.270928	-2.602289	-7.823734	-17.005338	2.738192	5.18646	95.228958	22.100526	-4.079265	11.285051	-3.130379	-9.058386
69	-21.280232	2.387763	0.481384	94.845238	23.01127	-3.240081	5.525376	-0.008016	-8.387979	-18.009012	3.052127	3.230885	90.246759	24.043416	-4.071511	9.90175	-0.860916	-7.929846	-15.054476	2.591637	2.907156	87.675977	23.807394	-0.692946	12.462004	-5.227942	-10.710668	-19.879984	1.375402	1.270294	92.108053	22.2281	-2.028182	8.335634	-1.162381	-9.152279	-20.637429	3.273763	6.306502	97.388535	21.492908	-2.967624	6.543721	-2.650354	-8.249483	-20.444373	1.916321	1.520634	97.088016	20.844581	-4.491278	11.063676	-2.752896	-9.560171	-22.304503	3.195677	-0.946098	90.584458	21.121851	-0.137313	10.488228	-4.059991	-10.106849	-20.550872	4.076019	2.685986	92.865237	21.28976	-1.874521	10.107657	-4.640525	-11.087829	-17.002119	2.716551	0.832058	90.571828	20.223551	-0.660916	11.374426	-3.628427	-10.224113	-17.640834	3.200196	3.458588	91.882126	24.540997	-2.436976	10.700201	-2.579394	-9.540607	-19.393346	2.457745	0.267581	87.458658	23.658321	2.109391	8.722855	-1.321529	-9.187939	-22.833631	2.626871	2.152903	94.872724	19.214518	-1.857755	7.157271	-1.866578	-8.872301	-20.867855	3.63469	3.929832	97.165655	22.24976	-3.806942	8.584354	-2.487661	-8.80177	-20.425058	3.0681	0.357583	86.938146	21.842673	2.698195	8.187356	-4.486327	-9.397134	-20.776135	3.993743	1.536659	92.800402	19.326809	1.087179	8.252665	-3.931661	-9.389723	-21.692679	2.501388	2.81564	97.8686	22.301302	-3.246283	9.014333	-0.478919	-8.258153	-20.330951	3.002863	2.800851	96.622252	21.624406	-3.249228	7.778764	-0.817729	-8.673185	-21.384962	3.037242	3.022683	92.924027	20.976008	0.289833	7.714242	-1.830223	-9.536531	-17.915539	5.082242	7.385419	96.117824	21.483832	-5.901365	8.008134	-2.006415	-7.888875	-19.452943	2.34288	5.033834	95.292885	22.152798	-3.928112	10.904572	-2.546114	-9.045003
70	-23.698376	2.209994	-0.37131	94.23767	23.193644	-2.319468	4.787365	0.364815	-7.976912	-20.521541	2.634689	2.957219	90.222599	24.493197	-3.954601	9.339258	-0.615353	-8.032584	-17.486842	2.464544	2.259787	87.570881	24.119892	-0.173551	11.672351	-4.827299	-10.648786	-22.479424	1.223719	0.906596	91.906655	22.232058	-1.702548	7.711422	-0.962415	-9.077006	-23.358265	2.983073	5.914303	97.043101	21.531645	-2.568822	6.13337	-2.369437	-8.24865	-23.051202	1.820723	0.930707	96.688214	21.166192	-3.928774	10.567698	-2.252975	-9.577269	-24.658766	3.428	-1.316665	90.280323	21.539076	0.819476	9.789524	-4.148904	-9.835133	-23.224558	3.871191	2.244276	92.681533	21.590398	-1.461852	9.460304	-4.245883	-10.862468	-19.534137	2.81579	0.246184	90.967293	20.232034	-0.228041	10.817105	-3.371741	-10.259952	-20.050683	2.872512	2.922453	91.445088	24.455263	-1.645123	10.065486	-2.178847	-9.224172	-21.759363	2.381281	-0.019569	87.138002	23.854952	2.802721	7.797972	-1.255143	-8.844943	-25.059638	2.342504	1.677031	94.266161	19.113827	-1.291067	6.27046	-1.635393	-8.469138	-23.415676	3.356	3.639182	96.878099	22.552227	-3.540991	8.200815	-2.110289	-8.674942	-22.731801	3.02078	-0.375019	86.489771	22.126211	3.593308	7.518456	-4.312877	-9.290055	-23.137971	3.952054	1.128962	92.61632	19.384504	1.554297	7.47981	-3.78981	-9.129296	-23.814413	2.379591	2.179937	96.98602	21.86442	-2.246857	8.465333	-0.099468	-8.060772	-23.004621	2.72964	2.301784	96.342056	21.607929	-2.697675	7.408502	-0.614109	-8.739176	-23.972339	2.868545	2.749639	92.88504	20.842228	0.546376	6.965468	-1.81029	-9.515072	-20.45574	4.611132	6.730143	96.130926	21.356032	-5.516073	7.709364	-1.497577	-7.87295	-21.79206	1.922527	4.77578	94.87171	22.17684	-3.478196	10.446125	-2.027924	-8.919201
71	-26.001739	2.121021	-1.278461	93.164324	23.295396	-1.048928	4.081303	0.633482	-7.494485	-22.886416	2.199903	2.644662	89.71517	24.880797	-3.518422	8.677359	-0.557246	-7.965104	-19.843121	2.354205	1.568005	87.018661	24.311096	0.661123	10.747022	-4.475533	-10.360092	-24.969808	1.110509	0.462278	91.235522	22.185401	-1.034774	6.968557	-0.922687	-8.834577	-25.968547	2.688153	5.414427	96.238032	21.537216	-1.880024	5.620108	-2.165971	-8.115678	-25.55961	1.7761	0.298638	95.822181	21.406464	-3.004458	9.928251	-1.848859	-9.410013	-26.913916	3.657436	-1.670448	89.552574	21.905061	2.003017	9.034462	-4.187408	-9.491536	-25.746387	3.685242	1.661096	91.951214	21.803688	-0.630212	8.67604	-3.976528	-10.382005	-21.990052	2.9138	-0.383495	90.925222	20.249494	0.464517	10.132301	-3.165268	-10.140681	-22.356579	2.573613	2.362708	90.550812	24.274687	-0.584201	9.31444	-1.88433	-8.742027	-24.029831	2.305988	-0.334974	86.374588	23.96202	3.771746	6.886185	-1.169136	-8.441805	-27.168261	2.09848	1.105117	93.239925	19.022311	-0.444426	5.292609	-1.526297	-7.973491	-25.867307	3.06341	3.295649	96.152032	22.823687	-3.021004	7.749329	-1.830577	-8.42062	-24.936975	2.986692	-1.138271	85.598378	22.324369	4.73728	6.864763	-4.108164	-9.155011	-25.416006	3.879631	0.667127	91.948865	19.416656	2.249153	6.619178	-3.666616	-8.731258	-25.808188	2.276811	1.540899	95.673686	21.34579	-1.021655	7.761526	0.126945	-7.742365	-25.570825	2.494597	1.721945	95.598415	21.605429	-1.831588	6.947013	-0.55692	-8.622355	-26.432129	2.697771	2.360396	92.317654	20.677148	1.112533	6.155554	-1.873105	-9.287369	-22.885331	4.170849	5.978617	95.707285	21.225979	-4.844666	7.304649	-1.12135	-7.780532	-24.012251	1.515671	4.401483	94.006832	22.171867	-2.73474	9.864221	-1.630031	-8.683282
72	-28.158508	2.153433	-2.208618	91.622037	23.307946	0.557499	3.445511	0.826231	-7.026235	-25.070533	1.793472	2.272032	88.704942	25.195801	-2.715007	7.926099	-0.672635	-7.743619	-22.1065	2.284005	0.844501	86.037581	24.37022	1.795724	9.710926	-4.182934	-9.885245	-27.324751	1.071246	-0.05815	90.083077	22.099718	-0.013982	6.153868	-1.003824	-8.474851	-28.4342	2.419321	4.815924	94.958348	21.474774	-0.912767	4.991525	-2.031416	-7.854775	-27.938858	1.806405	-0.354971	94.47468	21.537395	-1.710042	9.148605	-1.581615	-9.062036	-29.047394	3.873521	-1.986784	88.383441	22.178213	3.389138	8.241519	-4.136331	-9.120553	-28.112171	3.543996	0.985141	90.768118	21.933813	0.526499	7.82386	-3.761094	-9.749194	-24.343205	3.014256	-1.044835	90.408032	20.284563	1.421322	9.315313	-3.001795	-9.871828	-24.545156	2.324238	1.783399	89.224328	23.994049	0.722424	8.462961	-1.676157	-8.14766	-26.190636	2.260783	-0.685788	85.190707	23.962913	5.006025	6.006197	-1.078037	-8.009123	-29.143765	1.925575	0.46274	91.788483	18.933308	0.669232	4.298559	-1.480193	-7.452165	-28.190942	2.784991	2.884661	94.954498	23.037017	-2.205472	7.22114	-1.642068	-8.050586	-27.004503	2.985547	-1.893208	84.231114	22.394078	6.112818	6.21974	-3.889521	-8.984005	-27.60935	3.790892	0.177668	90.885018	19.414142	3.102325	5.747016	-3.515173	-8.268148	-27.649187	2.2093	0.919082	93.929347	20.724739	0.398257	6.916584	0.194744	-7.317354	-28.014453	2.318616	1.07954	94.415121	21.62556	-0.681863	6.389062	-0.633399	-8.352475	-28.775533	2.545281	1.877933	91.319632	20.499962	1.914006	5.3553	-1.960188	-8.934807	-25.186634	3.787711	5.143852	94.821285	21.090304	-3.884109	6.735875	-0.909988	-7.60303	-26.076898	1.16708	3.886279	92.653023	22.129053	-1.656828	9.12494	-1.404132	-8.336073
73	-30.16591	2.299461	-3.122598	89.69412	23.225699	2.410578	2.88703	0.970294	-6.606962	-27.080864	1.445627	1.834519	87.271079	25.431161	-1.583441	7.129641	-0.90136	-7.431001	-24.246751	2.283034	0.101576	84.612149	24.269207	3.230898	8.617742	-3.951404	-9.279004	-29.540671	1.113874	-0.632082	88.525491	21.982724	1.294888	5.331938	-1.144318	-8.066182	-30.750879	2.190268	4.148193	93.278695	21.323344	0.262522	4.297421	-1.921489	-7.518916	-30.180195	1.912186	-1.009675	92.718739	21.557003	-0.118862	8.295488	-1.430407	-8.596959	-31.038762	4.064587	-2.251152	86.811312	22.321739	4.916462	7.426434	-4.009423	-8.756955	-30.287784	3.465212	0.24016	89.117902	21.961132	1.982386	6.956529	-3.553323	-9.032353	-26.573446	3.117061	-1.717844	89.435479	20.325294	2.604801	8.405158	-2.87212	-9.48917	-26.589131	2.149245	1.188934	87.457886	23.584557	2.25929	7.552835	-1.522522	-7.510521	-28.207412	2.27943	-1.078095	83.577632	23.82149	6.501308	5.174855	-1.015322	-7.564693	-30.987542	1.828767	-0.211674	89.982562	18.830592	1.982267	3.349718	-1.448418	-6.957377	-30.366392	2.54831	2.41025	93.311175	23.156297	-1.101108	6.644445	-1.510832	-7.611559	-28.923202	3.019318	-2.604368	82.47389	22.318941	7.638	5.589751	-3.680882	-8.76639	-29.689333	3.694198	-0.319706	89.41105	19.356205	4.088018	4.906856	-3.313816	-7.774135	-29.34619	2.178563	0.326526	91.827212	20.009675	1.945641	6.002928	0.151265	-6.848602	-30.299147	2.220079	0.392802	92.776817	21.666242	0.735775	5.76114	-0.804158	-7.975942	-30.981669	2.423878	1.313647	89.87911	20.318462	2.926705	4.613845	-2.044649	-8.494694	-27.356007	3.474877	4.26335	93.505266	20.927873	-2.679097	6.004893	-0.833954	-7.352513	-27.986903	0.902014	3.244592	90.886514	22.047802	-0.294549	8.285238	-1.316426	-7.930328
74	-31.98479	2.565883	-3.977023	87.365614	23.002814	4.470816	2.406341	1.060933	-6.23387	-28.885591	1.19495	1.315582	85.38718	25.540233	-0.09589	6.309697	-1.20597	-7.072381	-26.263994	2.355977	-0.641293	82.815735	24.010921	4.894557	7.534481	-3.763729	-8.615911	-31.57778	1.254922	-1.249968	86.533122	21.824427	2.892818	4.550119	-1.317056	-7.64477	-32.877883	2.017593	3.427924	91.172249	21.035244	1.616555	3.591281	-1.800745	-7.141836	-32.236695	2.102577	-1.642189	90.519632	21.432839	1.756057	7.435006	-1.387193	-8.063941	-32.872296	4.224773	-2.463012	84.877716	22.310236	6.535921	6.603124	-3.841698	-8.412115	-32.255215	3.454444	-0.540972	87.035863	21.866621	3.663928	6.124074	-3.325868	-8.30669	-28.664918	3.21792	-2.376502	88.03928	20.345121	3.963725	7.449079	-2.776319	-9.030085	-28.494053	2.047984	0.588583	85.329395	23.039539	3.955973	6.642808	-1.390448	-6.892862	-30.074033	2.370545	-1.499848	81.613282	23.528262	8.184678	4.40259	-0.995419	-7.122303	-32.660763	1.824719	-0.891127	87.801001	18.684	3.474309	2.495654	-1.416063	-6.51886	-32.38015	2.371032	1.884524	91.256638	23.14699	0.265942	6.048376	-1.414114	-7.141739	-30.661407	3.087932	-3.247484	80.337843	22.066062	9.26821	4.989172	-3.507585	-8.481039	-31.629228	3.596854	-0.808379	87.55094	19.222691	5.165623	4.128262	-3.068543	-7.274395	-30.871287	2.187764	-0.221165	89.344256	19.193896	3.582062	5.090535	0.019957	-6.398775	-32.419345	2.194654	-0.317732	90.754174	21.700219	2.358758	5.113925	-1.009676	-7.555808	-33.033838	2.342024	0.698262	88.025102	20.133837	4.099252	3.953556	-2.118226	-8.006044	-29.392349	3.234236	3.372538	91.797506	20.713852	-1.280731	5.159704	-0.839329	-7.056832	-29.724314	0.742141	2.482718	88.710509	21.917153	1.337199	7.402949	-1.336343	-7.514721
