hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-1.160559	-6.309382	6.776854	14.334420	19.128333	41.095980	-4.174920	-12.811765	15.530417
	-1.029424	-6.238328	5.578462	15.670218	17.781377	45.407619	-3.666168	-12.672823	14.161905
	-0.870070	-5.955191	4.427568	16.978700	16.092756	50.022565	-2.997713	-12.553627	12.911094
	-0.680466	-5.471900	3.230782	18.152009	14.226037	54.495175	-2.639039	-12.582677	11.682294
	-0.529508	-5.010440	1.950530	19.026865	12.273247	58.884878	-2.558873	-12.634577	10.610579
	-0.235746	-4.365496	0.603448	19.614588	10.322723	63.425928	-2.406343	-12.609400	9.441439
	0.115794	-3.738006	-0.874181	20.076947	8.400632	67.852360	-2.438601	-12.581839	8.474160
	0.569183	-2.962398	-2.414510	20.593505	6.548146	72.133134	-2.417999	-12.357304	7.573508
	1.112486	-2.349599	-4.152696	20.829709	4.722269	76.147686	-2.275588	-12.012436	6.535219
	1.667399	-1.655751	-6.082034	20.661752	2.767155	80.109360	-1.859834	-11.684452	5.541179
	2.167498	-1.058548	-8.219502	20.527322	0.892901	83.852417	-1.219543	-11.535352	4.598684
	2.548374	-0.578625	-10.544367	20.249431	-0.688183	87.124281	-0.418517	-11.288848	3.749465
	2.649950	-0.210156	-13.004766	19.933051	-2.106208	90.090117	0.644115	-10.981730	2.853325
	2.548079	-0.042372	-15.508192	19.647770	-3.265447	92.713378	1.696598	-10.710701	1.965271
	2.314472	0.075501	-17.964534	19.376229	-4.190503	94.940183	2.727567	-10.372294	1.015408
	2.068171	-0.189368	-20.338678	19.328495	-4.938846	96.964693	3.596960	-9.922517	0.182667
	1.962177	-0.402722	-22.619875	19.302848	-4.972051	98.524774	4.514813	-9.558286	-0.652540
	1.973937	-0.910818	-24.797544	19.443308	-4.600289	99.597954	5.184506	-9.160828	-1.568259
	2.062315	-1.504895	-26.855480	19.739664	-4.025225	100.036365	5.635144	-9.011843	-2.465497
	2.274774	-2.229445	-28.770341	19.969369	-3.247954	100.067906	5.942508	-9.221255	-3.300422
	2.521804	-2.901015	-30.530693	20.289286	-2.264755	99.873578	6.201099	-9.453104	-4.353704
	2.790350	-3.480416	-32.153947	20.867507	-1.237507	99.320340	6.384438	-9.837707	-5.428429
	2.885342	-3.973679	-33.731652	21.505675	-0.211833	98.311867	6.403119	-10.251580	-6.258632
	2.948024	-4.401269	-35.261794	22.132469	0.805615	96.761869	6.402092	-10.702392	-6.972380
	2.905666	-4.703482	-36.693717	22.743163	1.934306	95.228708	6.387959	-11.053171	-7.720625
	2.754300	-5.040804	-37.962622	23.293888	3.179972	93.333458	6.209503	-11.275128	-8.457302
	2.580038	-5.526925	-39.113489	23.838855	4.721115	90.998453	6.013573	-11.343116	-8.956401
	2.449761	-6.139430	-40.145672	24.139394	6.353801	88.355935	5.805587	-11.290927	-9.329123
	2.344887	-6.715231	-40.936819	24.594183	8.302043	85.438930	5.576765	-11.291848	-9.638772
	2.271753	-7.373229	-41.707184	25.073084	10.450625	82.213183	5.380477	-11.472836	-9.980168
	2.256465	-7.979302	-42.263374	25.604886	12.715974	78.616989	5.149508	-11.696272	-10.309236
	2.354706	-8.658984	-42.654340	26.185791	15.215958	74.812919	4.904280	-11.863892	-10.631131
	2.354193	-9.561839	-42.918128	26.450629	17.622454	70.939876	4.739934	-11.770038	-10.912423
	2.242549	-10.127459	-42.993949	26.686925	19.910227	66.781479	4.552211	-11.436320	-11.226896
	2.164258	-10.868990	-42.840934	26.505753	22.333766	62.247672	4.414253	-11.066988	-11.551181
	2.107181	-11.665593	-42.535475	25.782107	24.802211	57.907174	4.357450	-10.571354	-11.810596
	2.102665	-12.466611	-42.061083	24.559470	26.871423	53.512341	4.306227	-10.148082	-12.182529
	2.136244	-12.898540	-41.416836	22.972434	28.600587	49.319859	4.280326	-10.039325	-12.570028
	2.101218	-12.961024	-40.672210	21.151564	29.627622	45.388326	4.320016	-9.828649	-12.962730
	2.009640	-12.906796	-39.866277	19.313403	30.243930	41.730929	4.459005	-9.833814	-13.353939
	1.836764	-12.655052	-39.025080	17.336333	30.090902	38.282260	4.586100	-9.993774	-13.706393
	1.616219	-12.222197	-38.084125	15.211443	29.147281	35.152001	4.617992	-10.250633	-14.014883
	1.274100	-11.641448	-37.105911	13.141360	27.704936	32.456827	4.555886	-10.452793	-14.345483
	0.856507	-10.909083	-36.120445	10.979462	25.778944	29.938380	4.440635	-10.535643	-14.679191
	0.381831	-10.037015	-35.080954	9.010325	23.710085	27.662384	4.299529	-10.649249	-15.014944
	-0.006449	-9.317330	-34.014061	7.354688	21.472189	25.589571	4.261593	-10.674998	-15.283089
	-0.386088	-8.817834	-33.125686	5.922135	19.507489	23.771546	4.106378	-10.912402	-15.497217
	-0.614940	-8.635774	-32.091704	4.779411	18.147691	22.083596	3.999644	-11.181106	-15.369243
	-0.833228	-8.521758	-31.142796	3.954612	17.397573	20.536059	3.952386	-11.568945	-14.750663
	-1.002121	-8.887459	-30.142197	3.456313	17.384237	19.570736	4.147225	-12.047590	-13.252525
