Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
5.51	874.805	1049.445	1348.45	892.496	1041.037	1075.388	696.011	1064.159	1248.693	702.146	1060.629	1159.697	795.559	1112.871	1378.164	796.953	1110.389	1031.938	755.345	770.295	1416.267	755.638	660.044	1415.575	705.94	770.247	1369.089	707.271	660.479	1362.907	704.276	293.374	1430.152	710.146	212.603	1422.072	672.203	295.278	1386.953	675.137	215.593	1379.117	651.261	95.42	1370.438	640.325	48.932	1372.121	674.007	66.309	1415.454	786.724	775.672	1003.477	787.151	665.188	1009.908	726.556	777.621	1035.714	720.291	668.769	1039.161	703.711	257.612	1018.767	713.008	177.868	1029.373	670.181	261.096	1060.129	677.437	176.843	1066.349	657.915	89.628	1080.325	647.823	45.561	1079.134	680.741	57.02	1036.701	786.315	941.141	1405.925	773.123	555.113	1413.557	764.596	537.346	1270.166	770.162	498.741	1419.713	822.251	463.672	1366.886	717.006	110.417	1411.194	739.797	123.862	1328.054	866.658	66.024	1330.48	834.732	62.052	1436.219	874.006	70.271	1378.44	802.356	946.608	1022.554	764.853	542.684	1025.356	754.994	532.17	1165.218	751.328	483.918	1021.748	807.478	454.093	1073.099	724.776	107.844	1034.006	743.897	120.87	1118.968	873.812	60.337	1124.408	842.591	50.845	1010.391	888.814	65.219	1075.7
5.517	874.759	1049.452	1348.448	892.456	1041.042	1075.383	695.958	1064.158	1248.697	702.088	1060.633	1159.695	795.491	1112.872	1378.174	796.891	1110.38	1031.947	755.317	770.291	1416.259	755.611	660.052	1415.576	705.904	770.244	1369.093	707.25	660.459	1362.932	704.266	293.366	1430.147	710.14	212.615	1422.079	672.193	295.278	1386.958	675.125	215.588	1379.114	651.263	95.42	1370.438	640.32	48.934	1372.125	674.002	66.314	1415.45	786.693	775.664	1003.492	787.132	665.182	1009.908	726.515	777.599	1035.727	720.272	668.777	1039.17	703.705	257.61	1018.773	712.996	177.865	1029.375	670.174	261.084	1060.125	677.428	176.848	1066.354	657.912	89.625	1080.32	647.824	45.564	1079.135	680.736	57.019	1036.706	786.283	941.146	1405.915	773.109	555.109	1413.552	764.577	537.341	1270.178	770.139	498.734	1419.716	822.244	463.665	1366.886	717.012	110.407	1411.181	739.81	123.859	1328.056	866.672	66.025	1330.492	834.735	62.044	1436.232	874.0	70.269	1378.438	802.312	946.6	1022.558	764.846	542.672	1025.365	754.981	532.17	1165.221	751.329	483.919	1021.745	807.467	454.117	1073.105	724.775	107.843	1034.008	743.883	120.874	1118.981	873.808	60.326	1124.412	842.598	50.849	1010.392	888.81	65.211	1075.706
5.524	874.711	1049.463	1348.449	892.394	1041.044	1075.378	695.913	1064.158	1248.695	702.029	1060.635	1159.699	795.424	1112.87	1378.176	796.833	1110.371	1031.957	755.281	770.299	1416.237	755.589	660.055	1415.575	705.866	770.247	1369.088	707.218	660.482	1362.869	704.251	293.364	1430.147	710.134	212.604	1422.074	672.178	295.269	1386.959	675.124	215.579	1379.123	651.261	95.416	1370.436	640.316	48.938	1372.124	674.003	66.304	1415.458	786.672	775.66	1003.483	787.115	665.175	1009.901	726.48	777.611	1035.724	720.244	668.767	1039.164	703.698	257.597	1018.774	712.986	177.862	1029.371	670.162	261.08	1060.126	677.426	176.835	1066.357	657.911	89.626	1080.324	647.819	45.563	1079.142	680.741	57.015	1036.703	786.253	941.144	1405.928	773.094	555.111	1413.552	764.559	537.352	1270.178	770.125	498.739	1419.733	822.239	463.671	1366.888	717.004	110.41	1411.198	739.81	123.859	1328.055	866.67	66.019	1330.498	834.727	62.057	1436.233	874.001	70.274	1378.448	802.278	946.599	1022.555	764.844	542.668	1025.371	754.975	532.167	1165.214	751.307	483.833	1021.704	807.467	454.097	1073.109	724.777	107.837	1034.02	743.884	120.873	1118.976	873.811	60.335	1124.412	842.599	50.846	1010.399	888.818	65.218	1075.702
5.53	874.667	1049.477	1348.459	892.34	1041.052	1075.372	695.868	1064.151	1248.688	701.994	1060.618	1159.697	795.359	1112.875	1378.167	796.79	1110.364	1031.962	755.247	770.291	1416.262	755.551	660.056	1415.57	705.836	770.241	1369.083	707.202	660.459	1362.929	704.237	293.359	1430.151	710.122	212.603	1422.082	672.169	295.263	1386.959	675.116	215.578	1379.125	651.25	95.411	1370.438	640.32	48.93	1372.114	673.993	66.302	1415.45	786.638	775.673	1003.479	787.099	665.174	1009.893	726.446	777.597	1035.719	720.22	668.758	1039.16	703.691	257.603	1018.773	712.988	177.854	1029.372	670.157	261.076	1060.128	677.419	176.832	1066.352	657.912	89.62	1080.328	647.823	45.561	1079.135	680.731	57.022	1036.705	786.206	941.15	1405.927	773.066	555.121	1413.561	764.528	537.345	1270.167	770.103	498.738	1419.726	822.231	463.667	1366.886	717.006	110.404	1411.185	739.793	123.851	1328.057	866.673	66.022	1330.502	834.727	62.047	1436.231	873.984	70.279	1378.443	802.237	946.599	1022.555	764.822	542.669	1025.354	754.951	532.171	1165.228	751.312	483.913	1021.755	807.442	454.113	1073.116	724.787	107.834	1034.002	743.868	120.872	1118.978	873.802	60.33	1124.422	842.591	50.839	1010.393	888.819	65.21	1075.708
5.537	874.626	1049.478	1348.452	892.293	1041.052	1075.366	695.81	1064.156	1248.687	701.946	1060.627	1159.697	795.303	1112.873	1378.169	796.742	1110.356	1031.959	755.217	770.289	1416.249	755.532	660.049	1415.573	705.797	770.239	1369.084	707.165	660.461	1362.888	704.223	293.356	1430.162	710.117	212.594	1422.077	672.16	295.256	1386.961	675.106	215.567	1379.12	651.24	95.416	1370.448	640.319	48.924	1372.123	673.995	66.31	1415.46	786.603	775.664	1003.464	787.079	665.172	1009.899	726.419	777.586	1035.717	720.198	668.75	1039.163	703.68	257.606	1018.776	712.985	177.858	1029.374	670.152	261.068	1060.128	677.42	176.828	1066.365	657.918	89.614	1080.324	647.822	45.557	1079.131	680.737	57.014	1036.71	786.169	941.15	1405.924	773.052	555.114	1413.554	764.529	537.339	1270.173	770.09	498.728	1419.724	822.218	463.671	1366.893	717.005	110.409	1411.191	739.8	123.855	1328.059	866.665	66.024	1330.5	834.732	62.055	1436.237	873.999	70.264	1378.45	802.19	946.609	1022.544	764.809	542.668	1025.366	754.932	532.153	1165.228	751.312	483.913	1021.742	807.446	454.097	1073.116	724.781	107.839	1034.002	743.88	120.859	1118.978	873.799	60.328	1124.419	842.596	50.865	1010.427	888.814	65.21	1075.711
5.544	874.578	1049.479	1348.452	892.259	1041.06	1075.359	695.766	1064.155	1248.689	701.898	1060.62	1159.703	795.254	1112.874	1378.167	796.688	1110.366	1031.975	755.191	770.289	1416.235	755.495	660.038	1415.573	705.768	770.239	1369.081	707.149	660.456	1362.902	704.206	293.353	1430.151	710.112	212.593	1422.086	672.149	295.254	1386.963	675.103	215.565	1379.112	651.251	95.402	1370.436	640.31	48.919	1372.125	673.995	66.303	1415.459	786.576	775.66	1003.477	787.052	665.166	1009.882	726.386	777.594	1035.724	720.172	668.748	1039.17	703.681	257.601	1018.779	712.98	177.85	1029.37	670.142	261.068	1060.13	677.416	176.818	1066.369	657.912	89.614	1080.337	647.828	45.555	1079.135	680.74	57.0	1036.708	786.139	941.152	1405.915	773.034	555.118	1413.56	764.505	537.328	1270.179	770.067	498.727	1419.734	822.205	463.676	1366.897	717.001	110.405	1411.206	739.806	123.861	1328.054	866.663	66.02	1330.496	834.719	62.051	1436.238	873.999	70.276	1378.446	802.153	946.616	1022.546	764.799	542.657	1025.363	754.923	532.16	1165.224	751.294	483.895	1021.755	807.415	454.105	1073.113	724.774	107.838	1034.007	743.873	120.867	1118.972	873.8	60.33	1124.415	842.589	50.842	1010.394	888.814	65.207	1075.711
5.55	874.54	1049.478	1348.442	892.191	1041.069	1075.347	695.737	1064.154	1248.686	701.859	1060.621	1159.687	795.211	1112.871	1378.168	796.642	1110.376	1031.968	755.155	770.285	1416.23	755.47	660.052	1415.567	705.724	770.229	1369.069	707.116	660.469	1362.84	704.208	293.349	1430.166	710.106	212.597	1422.088	672.142	295.243	1386.975	675.099	215.557	1379.121	651.252	95.399	1370.453	640.324	48.921	1372.126	673.989	66.3	1415.467	786.549	775.658	1003.463	787.039	665.171	1009.89	726.373	777.577	1035.71	720.15	668.745	1039.162	703.673	257.596	1018.779	712.976	177.85	1029.376	670.133	261.066	1060.132	677.407	176.822	1066.353	657.904	89.618	1080.326	647.821	45.556	1079.136	680.734	57.006	1036.701	786.108	941.159	1405.914	773.01	555.118	1413.557	764.483	537.332	1270.172	770.05	498.74	1419.732	822.195	463.681	1366.897	716.995	110.398	1411.188	739.793	123.861	1328.057	866.663	66.018	1330.503	834.732	62.048	1436.228	873.998	70.274	1378.445	802.118	946.611	1022.538	764.791	542.653	1025.366	754.919	532.158	1165.231	751.278	483.896	1021.743	807.411	454.107	1073.102	724.771	107.831	1034.008	743.868	120.873	1118.979	873.792	60.335	1124.415	842.604	50.84	1010.39	888.821	65.207	1075.706
5.557	874.495	1049.482	1348.449	892.146	1041.075	1075.339	695.694	1064.151	1248.684	701.819	1060.616	1159.689	795.18	1112.879	1378.164	796.598	1110.382	1031.97	755.119	770.29	1416.221	755.436	660.047	1415.558	705.688	770.228	1369.058	707.101	660.451	1362.904	704.194	293.352	1430.16	710.097	212.59	1422.079	672.135	295.247	1386.969	675.094	215.556	1379.123	651.245	95.402	1370.441	640.312	48.927	1372.12	673.994	66.298	1415.457	786.521	775.65	1003.469	787.02	665.178	1009.879	726.349	777.578	1035.722	720.127	668.742	1039.161	703.661	257.595	1018.773	712.962	177.842	1029.369	670.129	261.067	1060.127	677.402	176.811	1066.35	657.912	89.607	1080.329	647.811	45.56	1079.148	680.729	57.008	1036.708	786.075	941.156	1405.909	773.002	555.117	1413.547	764.473	537.319	1270.167	770.021	498.732	1419.734	822.181	463.679	1366.9	717.001	110.397	1411.194	739.797	123.848	1328.059	866.661	66.026	1330.502	834.728	62.048	1436.235	873.99	70.287	1378.439	802.1	946.626	1022.544	764.769	542.668	1025.35	754.903	532.151	1165.225	751.289	483.89	1021.74	807.393	454.107	1073.088	724.765	107.834	1034.012	743.862	120.867	1118.974	873.791	60.335	1124.416	842.605	50.867	1010.431	888.811	65.206	1075.708
5.564	874.47	1049.483	1348.439	892.118	1041.085	1075.327	695.666	1064.154	1248.681	701.769	1060.623	1159.687	795.154	1112.88	1378.16	796.563	1110.386	1031.973	755.087	770.29	1416.193	755.411	660.044	1415.549	705.653	770.221	1369.052	707.075	660.458	1362.853	704.191	293.349	1430.165	710.09	212.591	1422.083	672.123	295.239	1386.965	675.093	215.554	1379.132	651.252	95.396	1370.433	640.308	48.91	1372.125	673.988	66.298	1415.462	786.488	775.655	1003.464	787.005	665.167	1009.883	726.319	777.581	1035.719	720.106	668.737	1039.159	703.657	257.588	1018.78	712.959	177.839	1029.365	670.115	261.059	1060.134	677.402	176.808	1066.359	657.904	89.607	1080.336	647.824	45.556	1079.143	680.729	57.0	1036.702	786.049	941.163	1405.911	772.977	555.117	1413.55	764.468	537.327	1270.161	770.006	498.747	1419.731	822.17	463.691	1366.895	716.994	110.405	1411.194	739.814	123.85	1328.067	866.675	66.023	1330.5	834.727	62.051	1436.239	873.984	70.288	1378.442	802.041	946.636	1022.531	764.763	542.659	1025.36	754.896	532.144	1165.214	751.259	483.889	1021.734	807.397	454.106	1073.096	724.758	107.835	1034.003	743.871	120.867	1118.973	873.794	60.341	1124.413	842.597	50.865	1010.426	888.805	65.212	1075.707
5.57	874.433	1049.487	1348.44	892.074	1041.086	1075.32	695.629	1064.146	1248.672	701.731	1060.623	1159.684	795.129	1112.886	1378.166	796.521	1110.399	1031.974	755.057	770.289	1416.203	755.39	660.048	1415.552	705.621	770.225	1369.049	707.057	660.44	1362.848	704.183	293.341	1430.172	710.092	212.587	1422.086	672.115	295.235	1386.965	675.085	215.555	1379.121	651.249	95.399	1370.437	640.315	48.925	1372.135	673.991	66.294	1415.463	786.461	775.67	1003.446	786.974	665.174	1009.875	726.287	777.579	1035.71	720.08	668.745	1039.159	703.649	257.585	1018.78	712.962	177.837	1029.376	670.113	261.053	1060.129	677.393	176.805	1066.356	657.899	89.605	1080.332	647.811	45.555	1079.134	680.738	57.0	1036.699	786.013	941.165	1405.905	772.957	555.123	1413.544	764.437	537.323	1270.16	769.994	498.748	1419.725	822.164	463.689	1366.898	716.991	110.405	1411.192	739.81	123.86	1328.061	866.669	66.025	1330.49	834.727	62.047	1436.24	873.987	70.279	1378.451	802.003	946.632	1022.519	764.752	542.665	1025.348	754.89	532.14	1165.215	751.236	483.902	1021.723	807.377	454.117	1073.087	724.752	107.822	1033.997	743.865	120.873	1118.976	873.788	60.346	1124.412	842.606	50.844	1010.385	888.812	65.208	1075.692
5.577	874.4	1049.49	1348.445	892.026	1041.088	1075.309	695.594	1064.152	1248.673	701.688	1060.627	1159.683	795.114	1112.882	1378.167	796.5	1110.4	1031.963	755.031	770.291	1416.195	755.366	660.039	1415.545	705.594	770.22	1369.027	707.031	660.449	1362.836	704.173	293.34	1430.166	710.096	212.588	1422.089	672.112	295.233	1386.979	675.078	215.554	1379.119	651.247	95.401	1370.441	640.316	48.919	1372.129	673.995	66.297	1415.458	786.455	775.672	1003.455	786.968	665.176	1009.878	726.268	777.579	1035.719	720.059	668.745	1039.164	703.635	257.579	1018.768	712.94	177.832	1029.363	670.098	261.052	1060.126	677.39	176.802	1066.363	657.909	89.604	1080.33	647.826	45.543	1079.143	680.734	56.989	1036.697	785.987	941.165	1405.905	772.953	555.12	1413.546	764.434	537.321	1270.156	769.974	498.74	1419.723	822.146	463.686	1366.895	716.995	110.399	1411.196	739.798	123.852	1328.065	866.667	66.03	1330.492	834.721	62.042	1436.234	874.0	70.279	1378.444	801.968	946.642	1022.518	764.744	542.668	1025.353	754.873	532.146	1165.211	751.241	483.893	1021.726	807.373	454.107	1073.093	724.749	107.831	1034.003	743.869	120.861	1118.968	873.791	60.34	1124.413	842.602	50.842	1010.392	888.805	65.208	1075.703
5.584	874.373	1049.496	1348.436	891.999	1041.088	1075.306	695.565	1064.147	1248.671	701.662	1060.62	1159.679	795.09	1112.876	1378.167	796.464	1110.411	1031.973	755.006	770.297	1416.174	755.351	660.052	1415.553	705.571	770.213	1369.026	707.017	660.44	1362.85	704.169	293.341	1430.157	710.088	212.585	1422.084	672.109	295.236	1386.966	675.08	215.549	1379.119	651.248	95.399	1370.44	640.312	48.913	1372.129	673.998	66.299	1415.461	786.428	775.679	1003.446	786.935	665.169	1009.867	726.229	777.591	1035.705	720.035	668.735	1039.155	703.636	257.579	1018.773	712.949	177.829	1029.366	670.09	261.046	1060.123	677.385	176.791	1066.35	657.903	89.594	1080.335	647.82	45.542	1079.13	680.735	56.996	1036.703	785.962	941.158	1405.906	772.943	555.121	1413.543	764.418	537.318	1270.151	769.957	498.743	1419.724	822.141	463.694	1366.9	716.987	110.401	1411.2	739.806	123.848	1328.059	866.67	66.029	1330.491	834.732	62.051	1436.23	873.99	70.278	1378.433	801.941	946.638	1022.513	764.726	542.671	1025.34	754.863	532.135	1165.213	751.216	483.902	1021.721	807.363	454.099	1073.083	724.761	107.829	1033.998	743.846	120.869	1118.969	873.793	60.348	1124.416	842.596	50.846	1010.388	888.814	65.216	1075.708
5.59	874.339	1049.496	1348.42	891.948	1041.088	1075.302	695.52	1064.148	1248.664	701.617	1060.617	1159.678	795.058	1112.878	1378.173	796.433	1110.419	1031.969	754.984	770.298	1416.175	755.323	660.049	1415.542	705.546	770.217	1369.026	706.995	660.451	1362.827	704.162	293.334	1430.169	710.087	212.579	1422.092	672.096	295.236	1386.968	675.07	215.547	1379.124	651.241	95.398	1370.446	640.308	48.919	1372.13	673.99	66.298	1415.458	786.405	775.669	1003.448	786.926	665.171	1009.873	726.205	777.577	1035.714	720.009	668.731	1039.143	703.614	257.576	1018.78	712.945	177.821	1029.374	670.09	261.032	1060.129	677.378	176.781	1066.347	657.893	89.607	1080.324	647.819	45.546	1079.133	680.732	56.998	1036.704	785.906	941.181	1405.906	772.924	555.12	1413.548	764.412	537.326	1270.154	769.945	498.733	1419.729	822.13	463.704	1366.903	716.996	110.39	1411.199	739.797	123.842	1328.054	866.668	66.031	1330.498	834.73	62.053	1436.238	873.988	70.279	1378.445	801.912	946.646	1022.505	764.704	542.669	1025.346	754.85	532.141	1165.209	751.231	483.886	1021.719	807.344	454.102	1073.089	724.764	107.816	1034.003	743.852	120.857	1118.969	873.791	60.351	1124.421	842.597	50.838	1010.394	888.811	65.217	1075.714
5.597	874.309	1049.505	1348.422	891.925	1041.098	1075.297	695.5	1064.148	1248.661	701.577	1060.615	1159.672	795.032	1112.872	1378.177	796.417	1110.416	1031.971	754.967	770.304	1416.177	755.309	660.053	1415.549	705.531	770.215	1369.016	706.99	660.423	1362.857	704.152	293.34	1430.173	710.083	212.587	1422.086	672.102	295.236	1386.966	675.069	215.542	1379.12	651.251	95.396	1370.445	640.324	48.909	1372.132	673.993	66.293	1415.463	786.379	775.66	1003.456	786.902	665.162	1009.845	726.183	777.576	1035.709	719.991	668.74	1039.143	703.61	257.571	1018.772	712.942	177.823	1029.366	670.072	261.031	1060.13	677.386	176.786	1066.357	657.9	89.607	1080.323	647.825	45.524	1079.134	680.732	56.995	1036.703	785.876	941.186	1405.896	772.904	555.126	1413.542	764.389	537.326	1270.147	769.935	498.732	1419.724	822.126	463.697	1366.903	716.999	110.397	1411.192	739.811	123.861	1328.075	866.662	66.034	1330.492	834.728	62.056	1436.235	873.995	70.275	1378.441	801.875	946.652	1022.491	764.696	542.671	1025.342	754.839	532.131	1165.208	751.215	483.884	1021.715	807.34	454.111	1073.094	724.755	107.832	1034.01	743.855	120.866	1118.973	873.782	60.35	1124.422	842.597	50.843	1010.394	888.807	65.22	1075.708
5.604	874.276	1049.502	1348.422	891.904	1041.1	1075.286	695.467	1064.144	1248.655	701.542	1060.617	1159.661	795.012	1112.866	1378.183	796.397	1110.428	1031.974	754.951	770.297	1416.183	755.296	660.054	1415.548	705.513	770.217	1369.016	706.965	660.442	1362.831	704.144	293.334	1430.161	710.069	212.586	1422.091	672.085	295.237	1386.966	675.066	215.539	1379.131	651.247	95.401	1370.441	640.319	48.911	1372.121	673.999	66.276	1415.466	786.36	775.661	1003.442	786.895	665.166	1009.85	726.16	777.568	1035.7	719.972	668.717	1039.132	703.608	257.564	1018.777	712.937	177.822	1029.368	670.072	261.024	1060.121	677.373	176.775	1066.352	657.898	89.602	1080.335	647.816	45.534	1079.128	680.728	56.986	1036.709	785.857	941.187	1405.891	772.9	555.121	1413.542	764.376	537.322	1270.141	769.915	498.736	1419.732	822.108	463.7	1366.907	717.007	110.393	1411.197	739.806	123.856	1328.067	866.674	66.032	1330.504	834.729	62.055	1436.237	873.985	70.281	1378.447	801.82	946.66	1022.481	764.695	542.667	1025.343	754.829	532.127	1165.217	751.194	483.892	1021.713	807.341	454.098	1073.076	724.749	107.819	1033.995	743.853	120.858	1118.965	873.776	60.362	1124.424	842.596	50.842	1010.391	888.802	65.22	1075.707
5.61	874.241	1049.509	1348.413	891.86	1041.097	1075.285	695.448	1064.143	1248.657	701.518	1060.615	1159.664	794.976	1112.863	1378.183	796.373	1110.425	1031.973	754.935	770.295	1416.167	755.282	660.052	1415.55	705.502	770.218	1369.019	706.965	660.439	1362.88	704.148	293.329	1430.164	710.074	212.576	1422.103	672.084	295.227	1386.974	675.062	215.541	1379.121	651.243	95.397	1370.45	640.308	48.911	1372.123	674.002	66.286	1415.461	786.347	775.667	1003.439	786.877	665.167	1009.857	726.14	777.555	1035.705	719.961	668.722	1039.125	703.605	257.569	1018.777	712.933	177.819	1029.368	670.053	261.018	1060.125	677.373	176.773	1066.358	657.893	89.595	1080.325	647.813	45.535	1079.138	680.726	56.987	1036.7	785.83	941.186	1405.899	772.874	555.121	1413.548	764.356	537.33	1270.146	769.907	498.746	1419.733	822.107	463.702	1366.915	716.991	110.402	1411.207	739.805	123.842	1328.067	866.664	66.029	1330.495	834.728	62.055	1436.24	873.987	70.272	1378.444	801.828	946.65	1022.491	764.682	542.664	1025.334	754.816	532.128	1165.223	751.208	483.788	1021.671	807.325	453.925	1072.837	724.752	107.811	1033.996	743.843	120.856	1118.966	873.781	60.354	1124.415	842.606	50.846	1010.391	888.793	65.21	1075.704
5.617	874.222	1049.511	1348.408	891.809	1041.09	1075.276	695.416	1064.138	1248.642	701.483	1060.61	1159.661	794.936	1112.86	1378.179	796.35	1110.429	1031.967	754.924	770.309	1416.175	755.265	660.057	1415.547	705.483	770.219	1369.009	706.936	660.451	1362.809	704.139	293.331	1430.176	710.066	212.588	1422.107	672.082	295.222	1386.975	675.059	215.534	1379.124	651.246	95.398	1370.453	640.317	48.907	1372.138	673.994	66.292	1415.468	786.336	775.666	1003.433	786.88	665.156	1009.842	726.129	777.553	1035.701	719.945	668.713	1039.117	703.593	257.564	1018.777	712.925	177.805	1029.375	670.052	261.01	1060.141	677.365	176.771	1066.352	657.894	89.593	1080.326	647.817	45.531	1079.133	680.729	56.982	1036.708	785.807	941.185	1405.89	772.875	555.124	1413.54	764.345	537.322	1270.145	769.888	498.751	1419.744	822.093	463.703	1366.906	716.991	110.39	1411.203	739.798	123.853	1328.099	866.673	66.032	1330.505	834.737	62.056	1436.24	874.001	70.28	1378.444	801.793	946.666	1022.469	764.673	542.661	1025.345	754.818	532.121	1165.222	751.189	483.797	1021.68	807.319	454.095	1073.077	724.754	107.811	1033.991	743.846	120.856	1118.967	873.773	60.351	1124.412	842.594	50.841	1010.389	888.791	65.231	1075.712
5.624	874.205	1049.51	1348.414	891.797	1041.095	1075.275	695.391	1064.136	1248.638	701.447	1060.605	1159.66	794.896	1112.847	1378.182	796.325	1110.439	1031.958	754.904	770.313	1416.165	755.252	660.06	1415.549	705.47	770.214	1369.012	706.932	660.433	1362.876	704.135	293.329	1430.179	710.06	212.578	1422.106	672.074	295.222	1386.982	675.048	215.537	1379.13	651.248	95.393	1370.445	640.313	48.915	1372.136	673.996	66.28	1415.463	786.307	775.654	1003.416	786.872	665.15	1009.842	726.107	777.539	1035.698	719.926	668.697	1039.109	703.584	257.56	1018.781	712.924	177.814	1029.367	670.048	261.009	1060.141	677.366	176.763	1066.369	657.896	89.592	1080.333	647.802	45.53	1079.14	680.726	56.972	1036.708	785.786	941.193	1405.883	772.857	555.118	1413.543	764.336	537.318	1270.157	769.879	498.738	1419.748	822.085	463.705	1366.927	716.995	110.397	1411.204	739.799	123.852	1328.079	866.669	66.042	1330.506	834.731	62.043	1436.241	873.983	70.284	1378.448	801.763	946.661	1022.474	764.655	542.658	1025.335	754.809	532.123	1165.226	751.188	483.88	1021.709	807.315	454.089	1073.069	724.741	107.815	1034.003	743.851	120.849	1118.98	873.772	60.352	1124.403	842.599	50.84	1010.391	888.798	65.235	1075.715
5.63	874.179	1049.511	1348.41	891.746	1041.1	1075.265	695.364	1064.129	1248.633	701.417	1060.601	1159.642	794.852	1112.849	1378.178	796.314	1110.44	1031.955	754.9	770.309	1416.167	755.246	660.053	1415.542	705.46	770.216	1369.009	706.922	660.439	1362.852	704.131	293.327	1430.192	710.057	212.575	1422.11	672.065	295.223	1386.983	675.044	215.53	1379.135	651.247	95.392	1370.449	640.305	48.913	1372.124	673.995	66.277	1415.472	786.307	775.649	1003.426	786.853	665.155	1009.83	726.089	777.535	1035.699	719.919	668.698	1039.118	703.588	257.56	1018.784	712.923	177.805	1029.368	670.043	261.007	1060.132	677.364	176.757	1066.359	657.892	89.593	1080.326	647.812	45.531	1079.14	680.723	56.98	1036.706	785.769	941.193	1405.885	772.844	555.129	1413.55	764.337	537.319	1270.158	769.876	498.746	1419.742	822.084	463.699	1366.916	716.993	110.395	1411.22	739.793	123.868	1328.09	866.66	66.035	1330.495	834.724	62.055	1436.243	873.982	70.286	1378.454	801.735	946.659	1022.469	764.668	542.65	1025.349	754.814	532.115	1165.224	751.184	483.869	1021.706	807.322	454.093	1073.077	724.756	107.807	1033.996	743.843	120.857	1118.967	873.759	60.362	1124.417	842.603	50.846	1010.389	888.799	65.224	1075.716
