Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
14.263	2174.76	1094.622	1557.395	2174.198	1072.397	1333.176	1998.356	1139.707	1496.365	2004.161	1139.215	1395.802	2108.568	1172.048	1600.582	2141.74	1157.209	1293.765	2196.491	820.872	1624.759	2257.091	729.668	1615.247	2141.833	790.325	1598.049	2198.212	696.034	1587.643	2150.827	358.043	1576.678	2126.866	282.06	1559.857	2118.038	376.934	1538.573	2092.939	302.658	1520.812	2032.362	195.676	1487.048	2009.718	157.437	1478.972	2037.068	156.639	1533.619	2018.667	830.418	1274.776	2002.376	722.231	1282.162	1965.761	844.922	1315.062	1943.63	736.96	1319.579	1823.125	317.257	1315.134	1799.293	241.191	1330.522	1793.026	336.45	1354.802	1765.582	257.017	1365.631	1700.598	152.499	1392.993	1676.515	113.44	1396.167	1705.306	121.196	1347.952																			2227.948	94.932	1477.103	2179.796	90.812	1575.852																									1891.919	47.75	1417.214	1844.297	57.568	1315.882				2197.047	144.179	1523.146
14.27	2175.67	1099.094	1558.178	2175.986	1074.688	1334.37	1999.939	1144.465	1496.15	2006.243	1143.114	1395.446	2108.911	1176.644	1600.795	2144.706	1160.274	1295.44	2196.399	824.488	1624.079	2256.105	732.883	1614.107	2141.182	794.523	1598.446	2196.247	699.553	1588.07	2163.386	352.291	1576.618	2144.117	274.946	1559.876	2129.821	369.092	1538.275	2109.796	293.131	1520.774	2055.136	181.916	1486.686	2035.256	142.326	1478.559	2061.727	143.296	1533.779	2015.763	835.604	1274.284	1997.11	727.196	1282.483	1963.61	850.738	1315.395	1938.861	743.316	1319.76	1812.241	323.791	1315.273	1788.339	247.718	1330.362	1782.823	342.701	1355.608	1755.005	263.42	1365.943	1690.009	160.711	1392.983	1664.435	122.628	1396.484	1693.348	128.787	1348.139																			2257.432	94.718	1477.464	2208.201	86.048	1576.006																									1876.474	47.996	1417.232	1829.279	58.948	1315.958				2222.871	141.603	1523.534
14.277	2176.566	1103.078	1558.971	2177.894	1076.971	1335.673	2001.601	1148.818	1496.019	2008.288	1146.742	1395.117	2109.457	1180.915	1600.969	2147.193	1163.092	1296.894	2195.436	827.423	1623.806	2253.947	734.914	1613.212	2139.904	798.259	1598.269	2193.426	702.444	1587.738	2175.799	346.391	1576.957	2161.132	268.104	1560.35	2141.409	361.237	1538.587	2125.98	284.253	1521.043	2078.164	169.103	1487.046	2061.426	127.708	1479.924	2087.481	130.92	1533.93	2013.872	840.067	1274.39	1992.695	732.091	1282.803	1961.935	856.349	1315.495	1934.638	749.642	1319.936	1802.176	330.301	1315.315	1777.915	254.287	1330.023	1773.337	349.087	1356.23	1745.111	269.89	1365.977	1679.718	169.624	1392.828	1652.972	132.719	1396.743	1682.347	137.012	1348.547																			2286.022	95.756	1477.82	2237.595	84.805	1577.226																									1861.361	48.327	1417.079	1814.506	60.767	1315.9				2248.284	140.118	1523.978
14.283	2177.539	1106.656	1559.673	2179.826	1079.266	1336.946	2003.39	1152.874	1496.015	2010.306	1150.008	1394.954	2110.314	1184.893	1601.138	2149.538	1165.67	1298.161	2193.539	829.576	1623.931	2250.657	736.037	1612.829	2137.887	801.316	1597.677	2189.628	704.571	1587.22	2187.785	340.733	1577.843	2177.85	261.663	1561.181	2152.732	353.628	1539.486	2141.897	275.8	1521.721	2100.954	157.051	1488.779	2087.499	114.429	1480.155	2113.719	119.273	1534.721	2012.407	844.306	1274.351	1988.929	736.867	1283.115	1960.655	861.737	1315.301	1931.105	755.643	1320.026	1792.742	337.145	1315.234	1768.177	261.092	1329.458	1764.626	355.558	1356.754	1736.045	276.469	1366.161	1670.415	178.501	1392.959	1642.16	142.931	1397.25	1671.542	145.592	1348.879																			2313.419	97.903	1478.156	2266.262	83.468	1577.804																									1846.518	49.007	1416.953	1799.785	63.0	1315.814				2272.855	139.159	1524.24
14.29	2178.518	1109.723	1560.292	2181.824	1081.57	1338.092	2005.159	1156.457	1496.145	2012.304	1153.051	1394.938	2111.331	1188.405	1601.332	2151.416	1167.95	1299.228	2191.29	830.835	1623.731	2246.552	736.12	1612.71	2135.298	803.692	1596.971	2185.135	706.024	1586.463	2199.475	335.13	1579.098	2194.078	255.753	1562.608	2163.759	345.923	1540.606	2156.994	268.13	1523.335	2123.936	145.504	1490.212	2113.012	102.326	1481.886	2139.174	108.768	1536.35	2011.25	848.471	1274.192	1985.621	741.229	1283.269	1959.818	866.851	1315.144	1928.241	761.315	1320.145	1784.098	343.852	1315.247	1759.088	267.876	1328.899	1756.604	362.135	1357.239	1727.655	283.065	1366.376	1661.728	187.731	1393.242	1632.185	153.321	1398.083	1661.122	154.407	1349.478																			2339.43	101.188	1478.37	2293.935	83.2	1578.455																									1833.025	49.896	1415.86	1785.346	65.602	1315.754				2296.631	139.506	1525.115
14.297	2179.489	1112.259	1560.883	2183.765	1083.84	1339.052	2006.879	1159.522	1496.435	2014.178	1155.628	1395.035	2112.406	1191.406	1601.595	2153.28	1169.632	1299.927	2188.457	831.467	1624.143	2241.836	735.458	1612.75	2132.318	805.339	1596.372	2180.17	706.831	1585.557	2210.538	329.997	1580.897	2209.537	250.491	1564.043	2174.709	338.932	1541.849	2171.863	261.074	1524.862	2146.015	135.336	1492.743	2137.84	91.427	1484.357	2164.106	99.57	1538.478	2010.384	852.427	1273.901	1983.24	745.677	1283.288	1959.295	871.596	1314.955	1926.088	766.61	1320.265	1776.034	350.588	1315.039	1750.548	274.646	1328.339	1749.484	368.578	1357.704	1719.852	289.785	1366.412	1653.706	197.046	1393.843	1622.524	164.224	1399.474	1650.966	163.305	1350.517																			2363.834	105.408	1478.504	2320.396	84.332	1579.727																									1818.881	52.13	1415.644	1770.737	68.491	1315.954				2318.498	140.454	1526.587
14.303	2180.436	1114.273	1561.465	2185.774	1085.965	1339.983	2008.696	1162.056	1496.978	2015.876	1157.801	1395.451	2113.505	1193.788	1601.978	2154.453	1171.727	1300.589	2185.619	831.067	1624.088	2235.145	734.277	1615.001	2129.104	806.298	1595.793	2175.25	706.977	1584.169	2221.053	325.403	1582.726	2224.117	246.081	1565.562	2184.622	332.669	1543.831	2185.977	254.823	1526.718	2167.168	126.287	1495.409	2161.762	82.115	1487.159	2188.09	91.774	1541.002	2009.934	855.982	1273.623	1981.487	749.673	1283.261	1959.142	875.818	1314.716	1924.7	771.298	1320.42	1768.929	356.931	1314.956	1742.578	281.398	1327.793	1742.924	375.041	1357.97	1712.65	296.479	1366.564	1646.162	206.4	1394.709	1613.742	174.918	1401.603	1641.163	171.968	1352.208																			2386.42	110.452	1478.94	2345.346	86.131	1580.385																									1805.183	55.151	1415.356	1756.193	71.698	1316.158				2341.179	143.436	1526.852
14.31	2181.401	1115.755	1561.905	2187.559	1087.904	1340.643	2010.408	1163.948	1497.639	2017.48	1159.651	1395.9	2114.569	1195.49	1602.475	2155.713	1173.553	1301.148	2183.05	829.72	1623.719	2230.317	732.467	1614.951	2125.962	806.622	1595.298	2170.3	706.682	1582.821	2230.787	321.491	1584.65	2237.767	242.398	1567.433	2193.544	327.523	1546.347	2199.029	249.471	1528.981	2187.084	118.515	1498.297	2184.275	73.879	1490.141	2210.685	85.343	1543.682	2009.878	859.088	1273.319	1980.414	753.06	1283.113	1959.377	879.456	1314.51	1924.035	775.176	1320.536	1761.814	363.367	1314.651	1734.952	287.833	1327.365	1737.162	381.251	1358.283	1706.002	302.944	1366.696	1639.105	215.746	1395.833	1605.578	185.63	1403.912	1632.202	180.752	1354.009																			2406.695	116.23	1479.366	2368.899	89.256	1580.493																									1791.86	58.667	1414.962	1741.837	75.183	1316.607				2359.953	146.135	1528.04
14.317	2182.383	1116.739	1562.264	2188.949	1089.667	1341.168	2012.004	1165.274	1498.434	2018.76	1161.11	1396.489	2115.595	1196.415	1603.097	2156.904	1175.221	1301.797	2180.129	828.48	1624.288	2225.59	730.203	1614.997	2123.0	806.568	1594.809	2165.471	705.99	1581.618	2239.57	318.233	1586.375	2249.858	239.439	1569.977	2202.212	321.824	1547.804	2211.343	243.766	1530.524	2205.411	111.886	1501.203	2205.227	67.114	1493.054	2231.413	80.236	1546.368	2010.273	861.557	1273.075	1980.169	755.849	1282.972	1960.016	882.316	1314.318	1924.058	778.211	1320.674	1755.979	369.261	1314.415	1728.064	294.077	1326.908	1732.152	387.146	1358.644	1699.886	309.263	1366.882	1632.55	224.883	1396.844	1598.04	196.278	1406.393	1623.459	189.882	1355.799																			2424.708	122.445	1480.244	2389.511	93.303	1581.723																									1779.66	62.801	1414.79	1727.607	78.943	1317.132				2376.597	149.499	1529.351
14.323	2183.351	1117.151	1562.541	2190.277	1091.021	1341.464	2013.256	1165.896	1499.343	2019.981	1162.143	1397.132	2116.634	1196.685	1603.826	2158.03	1176.729	1302.441	2177.724	826.738	1624.596	2221.469	727.483	1614.672	2120.363	806.069	1594.535	2161.15	704.938	1580.825	2247.493	315.567	1588.014	2260.939	237.104	1571.991	2209.669	317.205	1549.615	2221.985	239.322	1532.806	2221.968	106.329	1504.048	2224.084	61.691	1495.658	2249.973	76.153	1549.01	2011.27	863.396	1272.813	1980.788	757.73	1282.746	1961.098	884.268	1314.151	1924.703	780.339	1320.724	1750.945	374.607	1314.385	1721.607	299.959	1326.457	1727.987	392.526	1358.925	1694.365	315.246	1366.968	1626.472	234.014	1397.865	1591.009	206.943	1408.601	1614.365	199.117	1357.168																			2440.054	128.833	1481.275	2407.448	97.701	1583.208																									1766.804	66.664	1414.097	1713.582	83.112	1317.458				2390.936	153.127	1531.186
14.33	2184.298	1117.017	1562.79	2191.282	1092.163	1341.808	2014.378	1165.898	1500.309	2020.929	1162.702	1397.844	2117.734	1196.218	1604.582	2159.041	1178.081	1303.262	2175.852	824.579	1624.766	2217.788	725.28	1615.586	2118.238	805.216	1594.255	2157.697	703.587	1580.193	2254.155	313.242	1589.533	2270.292	235.359	1574.066	2215.805	313.087	1551.736	2230.831	235.649	1535.253	2236.243	101.707	1506.681	2240.471	57.41	1498.519	2265.913	72.892	1551.507	2012.67	864.319	1272.659	1982.123	758.709	1282.553	1962.613	885.198	1314.045	1926.365	781.258	1320.624	1746.714	379.559	1314.236	1715.729	305.526	1325.962	1724.596	397.653	1359.19	1689.433	321.014	1366.97	1620.861	243.294	1398.557	1584.662	217.788	1410.737	1605.305	208.528	1358.623																			2453.052	134.595	1483.23	2422.39	102.025	1584.836																									1756.33	70.79	1411.638	1699.63	87.256	1317.73				2403.5	156.587	1532.545
14.337	2185.19	1116.319	1563.097	2192.543	1092.959	1341.268	2015.285	1165.259	1501.231	2021.634	1162.862	1398.585	2118.922	1195.116	1605.354	2159.876	1179.198	1304.234	2173.88	822.346	1624.955	2215.129	722.668	1616.105	2116.755	803.89	1594.043	2155.295	701.989	1579.65	2259.394	311.146	1591.302	2277.947	233.728	1576.192	2220.617	309.386	1553.902	2237.922	232.533	1537.722	2247.979	97.85	1508.953	2254.1	53.675	1500.742	2278.936	70.273	1553.744	2014.643	864.387	1272.522	1984.347	758.703	1282.298	1964.532	885.088	1313.961	1928.508	781.054	1320.551	1743.192	384.228	1314.069	1710.395	310.839	1325.413	1722.058	402.372	1359.433	1684.953	326.586	1366.971	1615.713	252.581	1398.974	1578.91	228.89	1412.385	1597.721	218.34	1359.617																			2463.084	139.633	1485.152	2434.087	105.9	1586.888																									1744.105	74.549	1409.972	1685.696	91.816	1317.831				2412.487	159.215	1535.027
14.343	2185.99	1115.133	1563.335	2193.213	1093.253	1341.559	2015.917	1164.076	1502.104	2022.185	1162.559	1399.264	2120.24	1193.736	1605.913	2160.421	1180.102	1305.243	2172.678	820.087	1625.651	2213.414	719.994	1616.614	2115.837	802.211	1593.953	2153.797	700.122	1579.35	2263.244	309.121	1592.98	2283.459	232.181	1578.086	2224.18	306.219	1555.91	2243.327	229.924	1539.83	2256.989	94.478	1510.96	2264.402	50.597	1502.924	2288.783	68.013	1555.902	2016.936	863.457	1272.472	1987.223	757.619	1282.087	1966.717	883.903	1313.927	1931.281	779.681	1320.409	1740.603	388.432	1313.986	1705.535	316.027	1324.807	1720.262	406.848	1359.613	1681.147	332.052	1366.923	1611.236	261.857	1399.088	1573.74	239.966	1413.763	1590.271	228.233	1360.924																			2470.493	143.267	1487.257	2442.502	108.857	1589.082																									1731.685	78.081	1408.419	1671.836	96.528	1318.034				2419.3	161.744	1537.084
14.35	2186.721	1113.547	1563.632	2193.807	1093.173	1341.827	2016.378	1162.288	1502.863	2022.53	1161.698	1399.847	2121.385	1191.652	1606.729	2160.74	1180.643	1306.309	2172.04	817.711	1626.306	2212.381	717.464	1617.129	2115.324	800.274	1594.168	2152.909	698.012	1579.454	2265.766	307.008	1594.518	2286.991	230.274	1579.55	2226.726	303.53	1557.384	2246.931	227.278	1541.473	2262.979	91.514	1512.905	2271.576	47.755	1504.918	2295.214	66.007	1557.942	2019.568	861.687	1272.544	1990.78	755.541	1281.875	1969.155	881.611	1313.912	1934.679	777.112	1320.242	1738.722	392.47	1313.796	1700.986	321.173	1323.966	1719.333	411.029	1359.694	1677.888	337.542	1366.674	1607.467	271.211	1399.091	1569.18	251.247	1414.687	1583.847	238.12	1361.515																			2475.347	145.216	1489.393	2447.925	110.669	1591.363																									1718.853	81.341	1407.007	1657.761	102.039	1317.934				2422.921	160.524	1537.865
14.357	2187.315	1111.648	1563.951	2194.301	1092.655	1342.116	2016.577	1160.055	1503.462	2022.691	1160.29	1400.339	2122.399	1189.139	1607.5	2160.752	1180.686	1307.301	2171.871	815.361	1626.962	2211.997	715.015	1617.564	2115.177	798.167	1594.648	2151.795	695.891	1580.394	2267.065	304.734	1595.606	2288.848	228.088	1580.747	2228.148	301.02	1558.32	2248.781	224.773	1542.643	2266.137	88.608	1514.539	2275.352	44.919	1506.908	2298.546	63.899	1559.957	2022.692	859.039	1272.817	1994.978	752.448	1281.767	1971.752	878.302	1314.045	1938.628	773.398	1320.149	1737.65	396.32	1313.609	1697.445	326.327	1323.32	1719.214	415.175	1359.889	1675.391	343.033	1366.432	1604.073	280.532	1398.445	1565.288	262.775	1415.084	1578.635	248.345	1361.754																			2478.065	145.298	1491.866	2450.343	111.099	1593.601																									1705.624	85.432	1406.244	1644.44	108.61	1317.754				2424.916	160.688	1540.022
14.363	2187.774	1109.494	1564.292	2194.287	1091.657	1343.071	2016.635	1157.303	1503.878	2022.779	1158.36	1400.726	2123.203	1186.229	1608.176	2160.432	1180.243	1308.092	2172.143	813.019	1627.491	2212.056	712.606	1617.896	2115.347	795.915	1595.313	2152.035	693.427	1580.807	2267.07	302.29	1596.407	2288.806	225.698	1581.782	2228.182	298.503	1559.111	2248.775	222.252	1543.727	2266.442	85.653	1515.835	2276.055	41.756	1508.715	2298.694	61.511	1561.733	2025.902	855.674	1273.131	1999.87	748.646	1281.762	1974.557	874.046	1314.355	1943.245	768.511	1320.023	1736.986	400.426	1313.401	1694.626	331.591	1322.849	1720.022	419.22	1360.007	1673.597	348.638	1366.323	1600.984	290.002	1397.907	1561.399	274.124	1414.59	1573.657	259.049	1361.474																			2478.336	143.547	1493.643	2449.97	110.055	1595.694																									1693.056	90.055	1405.371	1632.34	116.155	1317.273				2424.597	159.611	1542.073
14.37	2188.225	1107.094	1564.602	2194.562	1090.346	1343.394	2016.576	1154.065	1504.147	2022.757	1155.823	1401.035	2123.745	1182.993	1608.772	2159.828	1179.134	1308.751	2172.824	810.518	1627.951	2212.576	710.164	1618.09	2115.902	793.484	1596.04	2152.25	690.899	1581.647	2265.95	299.544	1597.144	2287.967	222.823	1582.428	2226.847	295.684	1560.129	2246.937	219.346	1544.945	2264.242	82.472	1516.811	2273.808	38.628	1510.144	2296.093	58.668	1563.112	2029.182	851.438	1273.494	2005.175	743.843	1281.759	1977.593	868.785	1314.708	1948.279	762.7	1320.017	1737.723	404.075	1313.388	1692.533	337.104	1322.579	1721.781	423.3	1360.298	1672.599	354.594	1366.492	1598.549	299.465	1397.464	1558.068	285.549	1414.206	1569.554	269.859	1360.94																			2476.314	140.054	1495.448	2447.193	107.415	1597.544																									1681.307	95.764	1404.344	1621.745	124.396	1316.525				2422.294	156.918	1543.552
14.377	2188.574	1104.422	1564.944	2194.99	1088.58	1342.977	2016.377	1150.286	1504.31	2022.678	1152.712	1401.2	2123.988	1179.378	1609.367	2158.83	1177.455	1309.124	2173.895	807.823	1628.211	2213.665	707.58	1618.136	2116.714	790.68	1596.832	2152.974	688.144	1582.464	2263.698	296.347	1597.98	2284.916	219.365	1583.204	2224.237	292.68	1561.365	2243.506	216.112	1546.215	2259.619	78.994	1517.587	2268.761	35.097	1511.099	2291.046	55.149	1564.127	2032.753	846.443	1274.087	2010.832	738.229	1281.793	1980.918	862.263	1315.877	1953.789	755.888	1320.238	1739.295	407.805	1313.354	1691.216	342.82	1322.557	1724.597	427.459	1360.498	1672.473	360.946	1366.683	1596.309	308.993	1396.851	1555.208	296.731	1413.473	1566.43	280.629	1360.215																			2472.11	135.187	1497.022	2442.208	103.152	1599.036																									1670.67	102.066	1403.308	1612.562	133.497	1315.256				2419.153	152.104	1542.556
14.383	2188.836	1101.526	1565.331	2194.553	1086.133	1343.983	2016.001	1146.188	1504.357	2022.509	1148.867	1401.324	2123.898	1175.501	1609.959	2157.667	1175.076	1309.269	2175.151	805.167	1628.488	2215.074	704.781	1618.182	2117.87	787.523	1597.551	2154.134	685.007	1583.178	2260.227	292.662	1599.016	2280.221	215.381	1584.178	2220.394	289.599	1562.775	2238.459	212.646	1547.569	2252.595	75.489	1518.361	2261.277	31.51	1511.868	2283.643	51.171	1564.998	2036.503	840.836	1274.591	2017.077	732.007	1281.689	1984.432	855.739	1315.969	1959.785	748.325	1320.334	1741.736	411.526	1313.283	1690.938	348.76	1322.41	1728.241	431.645	1360.581	1673.125	367.622	1366.985	1594.692	318.617	1396.352	1553.139	307.667	1412.541	1564.081	291.837	1359.355																			2465.837	129.27	1498.227	2435.237	97.442	1600.232																									1661.179	108.892	1401.986	1605.024	143.099	1313.978				2412.401	146.123	1544.122
14.39	2189.099	1098.282	1565.78	2194.383	1083.172	1344.256	2015.742	1141.526	1504.317	2022.318	1144.493	1401.435	2123.476	1171.241	1610.61	2156.195	1172.001	1309.323	2176.807	801.846	1628.177	2216.921	701.392	1617.481	2119.163	783.995	1598.13	2155.469	681.487	1583.89	2255.808	288.63	1600.008	2275.024	210.943	1585.752	2215.598	286.329	1564.116	2232.048	209.057	1548.886	2243.242	73.883	1519.188	2250.195	29.756	1512.659	2273.282	48.448	1565.796	2040.319	834.658	1274.968	2023.468	725.208	1281.661	1988.572	847.003	1318.321	1966.24	740.083	1320.697	1745.126	415.196	1313.099	1691.712	354.73	1322.256	1732.564	435.972	1360.625	1674.991	374.124	1366.933	1594.056	328.35	1396.033	1552.053	318.841	1411.826	1562.855	302.749	1358.569																			2457.268	121.985	1498.886	2424.734	90.314	1602.491																									1652.868	116.207	1400.736	1598.888	153.25	1312.192				2404.045	139.462	1545.693
14.397	2189.287	1094.687	1566.296	2194.414	1079.788	1344.458	2015.325	1136.49	1504.315	2022.016	1139.526	1401.612	2122.837	1166.626	1611.338	2154.852	1168.206	1309.261	2178.414	798.117	1627.995	2218.381	698.06	1617.959	2120.507	780.044	1598.636	2156.845	677.56	1584.533	2250.895	284.053	1600.732	2267.358	206.108	1586.846	2209.996	283.09	1565.471	2224.48	205.367	1550.275	2231.105	75.658	1520.061	2235.155	31.037	1513.207	2259.401	47.84	1566.389	2044.309	827.877	1275.431	2030.147	718.71	1281.035	1992.612	838.979	1319.265	1973.075	730.433	1322.009	1749.322	418.801	1312.752	1693.572	360.571	1322.05	1738.047	439.899	1360.39	1677.89	380.686	1366.916	1594.661	337.882	1395.813	1552.0	329.834	1411.017	1562.884	314.019	1357.778																			2446.264	112.188	1499.143	2412.363	81.469	1602.784																									1645.725	123.78	1399.197	1593.9	163.624	1310.621				2394.799	131.681	1546.248
14.403	2189.392	1090.609	1566.854	2194.276	1075.88	1344.69	2014.871	1130.987	1504.313	2021.741	1134.009	1401.737	2122.018	1161.585	1612.149	2153.036	1163.792	1309.527	2179.988	793.999	1627.857	2221.003	693.488	1617.269	2121.798	775.651	1599.221	2158.207	673.126	1585.243	2244.955	280.15	1601.675	2258.224	201.536	1587.457	2203.816	279.766	1566.792	2216.155	201.738	1551.492	2218.962	76.009	1520.453	2220.124	31.412	1513.514	2245.465	46.459	1566.753	2048.333	820.798	1275.964	2037.018	711.218	1280.846	1996.864	830.243	1320.274	1980.166	721.154	1322.598	1754.489	422.187	1312.371	1696.166	366.546	1321.601	1744.306	443.634	1360.016	1681.683	386.979	1366.572	1596.304	347.467	1395.993	1553.253	340.617	1410.239	1564.175	324.895	1357.045																			2435.485	100.989	1499.612	2401.059	69.776	1601.398																									1639.899	131.597	1397.539	1590.469	174.191	1308.949				2384.82	121.942	1547.291
14.41	2189.317	1086.115	1567.5	2194.168	1071.302	1344.902	2014.415	1125.199	1504.452	2021.322	1128.018	1402.039	2121.425	1156.897	1612.398	2151.493	1158.818	1309.32	2181.249	789.435	1627.956	2222.682	689.081	1617.149	2122.843	770.657	1599.95	2159.506	668.363	1585.942	2238.788	276.008	1602.368	2250.315	197.113	1587.616	2197.291	276.696	1567.923	2207.204	198.393	1552.387	2206.416	76.43	1520.744	2204.812	31.745	1513.763	2231.185	45.267	1567.043	2052.444	813.454	1276.431	2044.035	703.426	1280.702	2001.307	821.15	1321.388	1987.525	711.6	1323.323	1760.718	425.165	1312.041	1700.125	371.937	1321.286	1751.448	447.123	1359.606	1686.522	393.115	1366.201	1599.209	356.819	1395.694	1555.79	351.437	1409.732	1566.455	335.92	1356.225																			2423.523	87.458	1499.737	2387.898	58.636	1601.101																									1635.309	139.621	1395.857	1588.255	184.789	1306.97				2374.854	112.31	1547.43
14.417	2189.192	1081.258	1568.209	2194.102	1066.374	1345.109	2013.785	1119.063	1504.76	2020.782	1121.502	1402.34	2120.573	1151.217	1613.199	2150.136	1153.334	1309.046	2181.956	784.11	1628.697	2224.102	684.3	1617.361	2122.555	765.478	1601.523	2161.033	663.014	1586.459	2232.727	272.038	1602.639	2242.344	192.919	1587.697	2190.586	273.453	1568.817	2198.425	195.123	1553.316	2193.888	77.129	1521.239	2189.756	32.981	1514.189	2216.882	44.424	1567.36	2056.579	805.559	1276.79	2051.057	695.486	1280.497	2005.802	811.842	1322.451	1995.04	701.944	1324.073	1768.199	427.64	1311.736	1705.004	377.288	1320.802	1759.199	450.302	1359.065	1692.31	398.944	1365.754	1603.359	365.872	1395.64	1559.627	361.827	1409.317	1570.276	346.562	1356.041																			2411.197	76.02	1498.356	2374.872	50.34	1600.992																									1632.182	147.459	1394.041	1587.198	195.22	1305.383				2364.214	103.345	1546.636
14.423	2188.743	1075.976	1568.83	2193.959	1060.973	1345.286	2012.908	1112.72	1505.256	2020.003	1114.578	1402.784	2119.665	1145.175	1614.105	2148.891	1147.205	1308.733	2181.941	778.546	1629.798	2225.191	679.327	1618.085	2122.825	759.382	1602.324	2162.532	657.384	1586.94	2227.501	268.126	1602.412	2235.061	188.779	1587.116	2184.581	270.883	1569.787	2190.538	192.264	1553.819	2180.348	77.433	1521.847	2174.359	33.332	1514.793	2201.986	43.988	1567.969	2060.688	797.557	1277.171	2058.017	687.419	1280.369	2010.459	802.143	1323.776	2002.645	692.16	1324.897	1776.1	429.896	1311.413	1710.908	382.058	1320.301	1767.747	453.142	1358.553	1698.854	404.421	1365.079	1608.75	374.495	1395.658	1564.873	372.018	1409.124	1575.279	356.668	1355.711																			2398.38	65.746	1495.965	2362.295	49.078	1601.963																									1629.131	155.251	1392.446	1587.469	205.409	1303.754				2351.385	97.956	1545.347
14.43	2187.677	1070.224	1569.347	2193.65	1055.165	1345.603	2011.525	1106.238	1505.823	2018.752	1107.497	1403.262	2118.812	1138.695	1615.165	2147.719	1140.731	1308.351	2180.953	773.559	1631.224	2224.794	675.256	1620.047	2122.24	753.575	1602.64	2163.76	652.279	1587.405	2223.105	264.767	1601.329	2227.49	185.321	1585.351	2179.52	269.155	1569.693	2182.377	190.484	1553.309	2165.831	77.88	1520.897	2158.636	33.727	1514.979	2186.952	44.886	1567.646	2064.687	789.65	1277.485	2064.881	679.647	1280.165	2015.047	793.056	1324.796	2010.185	682.648	1325.785	1784.643	431.77	1310.854	1717.691	386.592	1319.961	1776.917	455.587	1357.942	1706.317	409.41	1364.395	1615.385	382.561	1395.636	1571.322	381.352	1408.885	1581.521	366.251	1355.439																			2383.247	59.913	1492.95	2346.989	49.42	1600.59																									1628.426	162.765	1390.788	1588.99	215.126	1302.291				2337.604	94.395	1540.153
