Time	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
78	0.616489	6.893868	-46.184641	24.229835	9.503540	79.881904	-4.346791	-8.545485	-11.317724	0.497999	5.841815	-43.837150	22.629645	11.004496	77.773804	-5.428644	-8.427297	-10.919564	1.394446	5.795191	-44.735765	21.494720	12.775697	72.890999	-5.956200	-10.341305	-10.166626	0.972697	8.399107	-45.091977	20.521696	12.148967	75.467235	-5.681291	-10.531437	-9.907561	0.586497	7.126522	-44.359973	22.084369	12.579935	73.769778	-6.187363	-10.373885	-9.199286	1.005045	8.013769	-46.555926	19.448894	8.465425	79.187648	-6.363523	-9.146138	-8.093530	2.636488	7.157828	-45.285961	23.501671	13.124477	73.336804	-5.954276	-9.692457	-10.432711	0.535330	6.844430	-45.854906	21.155110	11.313680	74.675844	-5.436431	-8.286045	-7.889974	0.562179	7.098745	-45.803276	21.448696	10.911575	76.313313	-6.139573	-8.667803	-9.257526	0.807280	7.602000	-44.004092	20.514346	11.647028	75.202229	-5.901418	-8.656387	-9.664643	0.770634	4.930986	-45.961390	21.337261	11.975585	74.977403	-5.876266	-7.426361	-9.594248	0.654403	6.466360	-44.373472	21.686606	12.846269	74.307972	-4.743385	-8.151661	-10.250190	0.245484	4.859275	-43.692317	22.056587	13.484542	72.502881	-5.334294	-8.215087	-10.595142	0.559834	6.294020	-44.761692	21.653870	10.826035	76.169240	-5.700555	-8.894633	-9.127635	1.545439	8.212260	-44.667513	22.635682	11.936393	77.361724	-5.445097	-9.618742	-8.588200	-0.070094	7.507105	-45.143533	22.602410	11.414601	76.101223	-5.879162	-9.043062	-8.744836	0.995106	7.162687	-46.336775	22.709808	11.645824	77.855016	-5.542052	-8.114624	-12.000073	0.681180	7.876552	-45.765399	21.579342	10.662784	75.812515	-4.976442	-7.937498	-9.696400	1.079081	7.664742	-47.346979	21.795372	11.421476	76.639217	-4.466041	-7.122400	-11.779591	0.970757	7.178491	-45.985223	21.967608	11.091120	77.189233	-5.423564	-8.044119	-9.723933	0.289974	5.004177	-45.685896	22.763356	11.772769	75.436417	-5.752205	-8.428788	-9.395999	1.331592	7.906441	-45.409248	23.102904	12.194791	75.483501	-6.095080	-8.591502	-10.710769	0.607539	7.487737	-46.417355	22.109916	11.557259	74.891962	-5.710147	-8.096067	-10.471087
79	0.493233	6.116817	-46.942051	24.035724	11.107002	76.937632	-4.486081	-8.611136	-11.657606	0.360667	5.260890	-44.668952	22.336579	12.412988	75.031480	-5.589787	-8.726133	-11.033986	1.299128	5.248894	-45.252546	21.296416	14.403646	69.677492	-6.135808	-10.379906	-10.253256	0.901849	8.019885	-45.794755	20.252435	13.588133	72.649553	-5.837440	-10.525150	-10.131393	0.631996	6.600796	-44.982606	21.858180	14.414362	70.810607	-6.297086	-10.052515	-9.419637	0.967944	7.380489	-47.144689	19.279106	9.963086	76.126392	-6.536543	-9.182282	-8.407314	2.514320	6.772341	-45.815411	22.945078	14.748608	70.200925	-6.074781	-9.437332	-10.538911	0.280014	6.317248	-46.339467	20.501158	12.643052	71.714740	-5.644539	-8.478971	-8.009598	0.358828	6.533296	-46.444419	21.017035	12.147440	73.412318	-6.221626	-8.682735	-9.441802	0.728662	6.916765	-44.580867	19.937690	13.023693	72.283746	-5.973967	-8.528810	-9.985622	0.576612	4.144026	-46.625244	20.977618	13.050484	72.172304	-6.024659	-7.515795	-9.811043	0.540526	5.855061	-44.842657	20.691387	14.173467	71.452655	-4.906380	-8.358307	-10.312814	0.053497	4.192324	-44.346548	21.690841	14.775520	69.629898	-5.470451	-8.252304	-10.767681	0.401677	5.766425	-45.368565	20.967485	11.972198	73.349658	-5.872533	-8.817155	-9.322984	1.503390	7.705229	-45.435399	22.258024	13.457241	74.645429	-5.556470	-9.530514	-8.633229	-0.202702	6.803666	-45.785333	22.339601	13.001456	73.147601	-6.000465	-9.076508	-9.054905	0.826229	6.548748	-46.898293	22.276396	12.917390	74.799964	-5.649742	-8.243812	-12.275370	0.442952	7.389845	-46.095354	20.750205	11.918682	72.617530	-5.062388	-8.074504	-9.929447	0.783118	7.288228	-47.983901	20.906769	12.359547	73.860830	-4.553362	-7.127899	-11.835947	0.817205	6.549158	-46.538345	21.648412	12.610562	74.203718	-5.501342	-8.268097	-9.971560	0.077016	4.421055	-46.222111	22.361996	13.210156	72.329065	-5.928997	-8.584695	-9.560948	1.288460	7.398774	-45.943725	22.625855	13.665811	72.413228	-6.188678	-8.769548	-10.803675	0.383574	6.966764	-46.976182	21.422194	12.640318	71.969202	-5.797939	-8.079608	-10.568878
80	0.351364	5.337820	-47.533778	23.635916	12.705649	73.715080	-4.632149	-8.618424	-11.862260	0.232044	4.662834	-45.329819	21.853788	13.818933	72.041048	-5.777031	-9.039475	-11.046839	1.185358	4.734275	-45.608101	20.983957	16.031349	66.209597	-6.342466	-10.501362	-10.257610	0.796435	7.609868	-46.297212	19.824697	15.023100	69.501082	-6.002364	-10.491797	-10.250250	0.660388	6.073229	-45.432937	21.447130	16.226291	67.597921	-6.408841	-9.787720	-9.577708	0.924455	6.709027	-47.534126	19.013672	11.478855	72.759447	-6.711056	-9.311678	-8.650788	2.341367	6.383643	-46.173163	22.215007	16.301097	66.816488	-6.190359	-9.252808	-10.562507	0.048282	5.718289	-46.596063	19.709882	13.999149	68.435971	-5.875462	-8.748356	-8.065900	0.169453	5.914564	-46.894043	20.449402	13.389332	70.236928	-6.309150	-8.742239	-9.563855	0.630049	6.189823	-44.974827	19.242331	14.349525	69.095467	-6.045331	-8.469217	-10.228019	0.360193	3.403572	-47.096374	20.479967	14.063945	69.094949	-6.183753	-7.741491	-9.959182	0.415816	5.245517	-45.123290	19.557166	15.434017	68.360182	-5.059232	-8.581840	-10.343236	-0.147658	3.523325	-44.841600	21.192673	16.046703	66.503142	-5.630073	-8.346177	-10.851048	0.261274	5.187870	-45.757501	20.175413	13.123725	70.212624	-6.024117	-8.841118	-9.431912	1.430729	7.174949	-45.999613	21.722092	14.945283	71.626980	-5.668801	-9.491915	-8.637895	-0.334673	6.066875	-46.241347	21.865764	14.576343	69.933013	-6.105036	-9.106477	-9.306479	0.636477	5.919985	-47.251668	21.761556	14.192809	71.423667	-5.794979	-8.482661	-12.404128	0.210732	6.879885	-46.193927	19.807352	13.185182	69.102550	-5.171800	-8.314563	-10.061194	0.489205	6.851274	-48.421996	19.906818	13.315786	70.802956	-4.659569	-7.248157	-11.779390	0.651802	5.930383	-46.883384	21.051373	14.074984	70.940951	-5.604107	-8.556266	-10.113401	-0.133396	3.821572	-46.559247	21.757130	14.641318	68.926878	-6.103426	-8.807462	-9.663566	1.227251	6.895895	-46.280750	21.957398	15.099119	69.061422	-6.278629	-9.030233	-10.788433	0.178656	6.420960	-47.334192	20.611158	13.722738	68.785329	-5.886333	-8.140420	-10.623619
81	0.206401	4.543988	-47.964604	23.078049	14.292562	70.245764	-4.784953	-8.625950	-11.950966	0.131421	4.027110	-45.780589	21.199291	15.228047	68.764586	-6.002124	-9.406453	-10.966030	1.065944	4.239926	-45.751045	20.543980	17.668345	62.425666	-6.592825	-10.768548	-10.170423	0.667374	7.156991	-46.623965	19.283348	16.447357	66.071974	-6.172221	-10.476490	-10.279475	0.672832	5.530286	-45.688108	20.869709	18.003879	64.099431	-6.533359	-9.647733	-9.660281	0.879017	6.013222	-47.729113	18.678308	13.013359	69.104179	-6.896920	-9.556513	-8.825290	2.128698	5.971430	-46.321526	21.328730	17.775674	63.152522	-6.312198	-9.212550	-10.489983	-0.151464	5.058035	-46.643421	18.837862	15.382113	64.863674	-6.133553	-9.129415	-8.071439	0.013134	5.228843	-47.093017	19.768650	14.652020	66.712305	-6.417617	-8.916137	-9.608926	0.513348	5.425081	-45.157536	18.466867	15.617914	65.597770	-6.133442	-8.537063	-10.384170	0.139891	2.693248	-47.382327	19.898843	15.056754	65.774024	-6.351900	-8.119041	-10.037474	0.291883	4.618363	-45.176476	18.335838	16.632929	64.963209	-5.218178	-8.902624	-10.335972	-0.344076	2.835014	-45.135015	20.581173	17.320736	63.078763	-5.814864	-8.548690	-10.833546	0.140523	4.575431	-45.945015	19.344620	14.291792	66.791214	-6.168219	-9.002958	-9.464672	1.330884	6.611040	-46.341998	21.058065	16.392018	68.291230	-5.790780	-9.558495	-8.603752	-0.458302	5.292937	-46.485637	21.188740	16.122342	66.429383	-6.205219	-9.176463	-9.490790	0.443869	5.274979	-47.415885	21.210946	15.495411	67.764499	-5.982629	-8.851403	-12.423218	-0.005083	6.336393	-46.092273	18.821458	14.481676	65.307364	-5.316639	-8.686156	-10.100241	0.200961	6.356346	-48.635397	18.859926	14.295424	67.448603	-4.794293	-7.550082	-11.624930	0.489206	5.306410	-47.043380	20.246340	15.479565	67.432932	-5.742960	-8.927628	-10.169474	-0.322913	3.197324	-46.709101	20.991816	16.073457	65.257154	-6.281259	-9.125796	-9.717586	1.145393	6.394163	-46.403896	21.131448	16.483460	65.421051	-6.371552	-9.397800	-10.662342	-0.000755	5.846132	-47.468062	19.711634	14.811170	65.303538	-5.983433	-8.347667	-10.632662
82	0.077927	3.716832	-48.190304	22.372356	15.878263	66.476579	-4.961717	-8.709495	-11.919242	0.078369	3.334444	-46.006519	20.422849	16.657370	65.187981	-6.275784	-9.876445	-10.808654	0.958554	3.744560	-45.705316	19.998294	19.323225	58.382119	-6.885716	-11.179046	-10.019327	0.525929	6.632653	-46.743727	18.642533	17.867961	62.323939	-6.350469	-10.534192	-10.218986	0.676324	4.961377	-45.743305	20.159690	19.747170	60.310542	-6.682867	-9.690146	-9.665172	0.840301	5.296452	-47.671779	18.281392	14.593360	65.080865	-7.114931	-9.979892	-8.916421	1.897348	5.516816	-46.247747	20.321608	19.185990	59.205399	-6.458301	-9.377375	-10.323079	-0.302230	4.331554	-46.437101	17.914236	16.812093	60.930806	-6.432908	-9.697059	-8.026744	-0.104715	4.490018	-47.077881	19.038153	15.953212	62.891453	-6.553937	-9.231755	-9.585712	0.387588	4.630304	-45.123005	17.668013	16.850195	61.779959	-6.256080	-8.791992	-10.453809	-0.062484	2.000301	-47.436767	19.254915	16.076676	62.160937	-6.543514	-8.701133	-10.034582	0.183186	3.961321	-45.048590	17.113601	17.816532	61.301511	-5.394418	-9.372622	-10.292953	-0.517308	2.111888	-45.206173	19.883002	18.629871	59.342275	-6.030658	-8.902005	-10.717797	0.042752	3.936862	-45.901859	18.515929	15.499271	63.040910	-6.331124	-9.359735	-9.424488	1.214369	6.006182	-46.468618	20.310513	17.806197	64.653268	-5.937838	-9.774272	-8.535312	-0.562808	4.481807	-46.515657	20.354443	17.639176	62.632419	-6.320742	-9.343560	-9.604513	0.270474	4.604194	-47.348167	20.641293	16.871780	63.769660	-6.226326	-9.398284	-12.332916	-0.185018	5.730606	-45.765790	17.832719	15.854958	61.181504	-5.513940	-9.249011	-10.034400	-0.077752	5.809774	-48.622942	17.826363	15.317961	63.808007	-4.971297	-8.071833	-11.399994	0.349035	4.654351	-46.987230	19.256857	16.817010	63.626910	-5.941321	-9.441397	-10.137327	-0.468664	2.535877	-46.624549	20.061375	17.513179	61.264682	-6.478670	-9.600262	-9.726810	1.044777	5.887299	-46.316458	20.198001	17.824433	61.510353	-6.483591	-9.887643	-10.447529	-0.150019	5.240495	-47.377863	18.759123	15.918425	61.515713	-6.100703	-8.746799	-10.594633
83	-0.018959	2.854591	-48.231000	21.570792	17.484451	62.443347	-5.176270	-8.924355	-11.804278	0.083846	2.579742	-46.018996	19.572497	18.118208	61.326665	-6.601965	-10.481118	-10.594786	0.881958	3.233452	-45.439182	19.314782	20.997687	54.062342	-7.221920	-11.755265	-9.814015	0.388999	6.022122	-46.656383	17.927934	19.300388	58.271706	-6.540222	-10.713248	-10.089078	0.678110	4.368463	-45.613089	19.340620	21.455399	56.260367	-6.863655	-9.936038	-9.606439	0.816132	4.571907	-47.396304	17.842185	16.232763	60.746689	-7.372519	-10.577961	-8.942258	1.668761	5.014145	-45.964246	19.223937	20.551112	55.002088	-6.638817	-9.770095	-10.076317	-0.405731	3.560083	-46.026792	16.970009	18.296790	56.707122	-6.768088	-10.450822	-7.951127	-0.174064	3.704583	-46.823061	18.279028	17.317505	58.743496	-6.731292	-9.743656	-9.488670	0.263718	3.816479	-44.885860	16.886429	18.083537	57.662779	-6.421337	-9.268194	-10.443690	-0.226989	1.312653	-47.251257	18.560914	17.167590	58.258007	-6.774496	-9.493504	-9.961805	0.104837	3.263093	-44.727888	15.951227	19.028909	57.335432	-5.602507	-10.070838	-10.202494	-0.653522	1.351303	-45.059817	19.109349	19.993543	55.315047	-6.281949	-9.418517	-10.518102	-0.031627	3.284251	-45.620467	17.715215	16.774059	58.943184	-6.536866	-9.950983	-9.324900	1.090072	5.349738	-46.343703	19.491146	19.193655	60.667996	-6.134102	-10.200846	-8.433202	-0.639895	3.640009	-46.347054	19.415381	19.139290	58.562743	-6.469705	-9.650149	-9.655837	0.137197	3.906573	-47.041379	20.041182	18.353858	59.445659	-6.523074	-10.124355	-12.153067	-0.313086	5.043223	-45.230296	16.860263	17.348509	56.731173	-5.767094	-10.025590	-9.874992	-0.333763	5.201515	-48.340868	16.856765	16.433495	59.832840	-5.215610	-8.887908	-11.117109	0.242630	3.966668	-46.758347	18.164324	18.112819	59.573634	-6.196215	-10.101350	-10.046990	-0.567752	1.845547	-46.342170	19.011103	18.954635	57.017417	-6.707403	-10.224925	-9.713178	0.925750	5.371768	-45.960240	19.168099	19.116827	57.273557	-6.640208	-10.548412	-10.156335	-0.265050	4.607531	-47.081213	17.773107	17.059174	57.443967	-6.249147	-9.346452	-10.514320
84	-0.058583	1.956421	-48.032356	20.660953	19.139879	58.076487	-5.448937	-9.367923	-11.603048	0.167666	1.758871	-45.777946	18.655807	19.611818	57.132263	-6.992659	-11.273768	-10.333325	0.850634	2.700764	-44.948906	18.459835	22.669741	49.500171	-7.589284	-12.488123	-9.577182	0.272191	5.322076	-46.363411	17.150029	20.758595	53.937326	-6.748139	-11.054587	-9.910729	0.682543	3.762521	-45.269905	18.386226	23.099024	51.933247	-7.086981	-10.442168	-9.496628	0.820454	3.854486	-46.867175	17.335412	17.953825	56.071499	-7.681951	-11.389922	-8.901380	1.466730	4.456662	-45.430447	18.024521	21.872050	50.520001	-6.867507	-10.458381	-9.752967	-0.448642	2.751685	-45.396633	16.002922	19.853799	52.181354	-7.140586	-11.434533	-7.852653	-0.192684	2.892648	-46.334259	17.492437	18.757353	54.293011	-6.955430	-10.473200	-9.331655	0.154580	2.997119	-44.411553	16.137527	19.365027	53.202752	-6.642381	-10.043904	-10.346011	-0.338735	0.628808	-46.827521	17.801864	18.351882	54.084139	-7.057366	-10.481390	-9.837533	0.066326	2.526693	-44.226864	14.885648	20.312842	53.072292	-5.857509	-11.035253	-10.064126	-0.732346	0.555090	-44.652297	18.219424	21.421662	50.966153	-6.582461	-10.134492	-10.233268	-0.083923	2.629941	-45.133712	16.936911	18.128911	54.549342	-6.787237	-10.768267	-9.185643	0.969886	4.655381	-46.008069	18.608670	20.560412	56.403850	-6.381331	-10.813345	-8.314004	-0.677330	2.775895	-45.941898	18.382318	20.633302	54.177916	-6.679496	-10.170850	-9.645279	0.058895	3.191233	-46.494297	19.359725	19.942393	54.819722	-6.861418	-11.003464	-11.905680	-0.376850	4.267305	-44.502789	15.893703	18.992632	51.979262	-6.078267	-11.022305	-9.640661	-0.553271	4.535398	-47.835811	15.959658	17.672377	55.585452	-5.527390	-9.965650	-10.802986	0.188042	3.236814	-46.332417	16.990148	19.377493	55.242108	-6.514241	-10.950749	-9.907445	-0.604574	1.130887	-45.831137	17.828491	20.380339	52.511268	-6.990672	-11.023847	-9.696001	0.798766	4.856872	-45.379922	18.068110	20.363644	52.787392	-6.844187	-11.355152	-9.839051	-0.329777	3.947807	-46.543415	16.744648	18.256746	53.051294	-6.452234	-10.189896	-10.392441
85	-0.045019	1.050303	-47.635880	19.644748	20.832785	53.454957	-5.765136	-10.025053	-11.341552	0.313854	0.906433	-45.335139	17.679465	21.106416	52.689578	-7.429615	-12.222449	-10.054316	0.866668	2.153558	-44.262245	17.422797	24.298429	44.772535	-7.974390	-13.346205	-9.337511	0.192192	4.535519	-45.849334	16.296407	22.250817	49.334495	-6.988306	-11.607394	-9.704725	0.692088	3.166726	-44.762993	17.313325	24.658527	47.429597	-7.350577	-11.166854	-9.374077	0.859622	3.163443	-46.109422	16.723841	19.741109	51.127619	-8.037999	-12.392112	-8.814893	1.302880	3.866164	-44.698825	16.736989	23.152818	45.856164	-7.142587	-11.394338	-9.390093	-0.432079	1.926858	-44.584753	15.002699	21.470084	47.436901	-7.547129	-12.627248	-7.754038	-0.165645	2.076968	-45.647410	16.661261	20.263978	49.617541	-7.223240	-11.399172	-9.141813	0.066617	2.192351	-43.753974	15.396826	20.714612	48.499034	-6.911064	-11.070820	-10.192347	-0.380697	-0.041054	-46.158058	16.931126	19.633599	49.661521	-7.402731	-11.650197	-9.681524	0.066826	1.770170	-43.581088	13.911991	21.683053	48.574203	-6.167543	-12.242461	-9.894441	-0.758804	-0.251006	-44.041757	17.200585	22.873365	46.405997	-6.925113	-11.006288	-9.898193	-0.104837	1.986421	-44.421731	16.154764	19.588452	49.862561	-7.087830	-11.851238	-9.019241	0.872216	3.934741	-45.421336	17.620971	21.890219	51.845314	-6.684794	-11.631384	-8.193572	-0.681082	1.911763	-45.345623	17.283390	22.126503	49.561884	-6.954573	-10.895481	-9.599760	0.052021	2.475720	-45.691352	18.509323	21.604439	49.926093	-7.229558	-12.003303	-11.611326	-0.363769	3.405171	-43.584164	14.901756	20.805532	46.951587	-6.457374	-12.249812	-9.353979	-0.701365	3.789065	-47.085062	15.132701	19.107053	51.053831	-5.925356	-11.340895	-10.475220	0.188190	2.479025	-45.726081	15.761122	20.619086	50.679905	-6.883436	-11.986254	-9.744751	-0.581123	0.407183	-45.114428	16.527107	21.765520	47.820346	-7.337962	-11.973094	-9.701763	0.675420	4.356863	-44.575062	16.889562	21.546730	48.091036	-7.101311	-12.307988	-9.541222	-0.345488	3.272127	-45.818979	15.668570	19.506150	48.433930	-6.712090	-11.222670	-10.248845
86	0.030499	0.169608	-46.999938	18.459611	22.528947	48.585712	-6.121921	-10.942918	-11.025268	0.520541	0.057904	-44.680568	16.608921	22.543912	48.032219	-7.901574	-13.322330	-9.789075	0.938372	1.609600	-43.359977	16.154456	25.796304	39.945560	-8.370499	-14.335488	-9.131945	0.152823	3.698637	-45.156095	15.361639	23.762140	44.561909	-7.264675	-12.355161	-9.500137	0.711179	2.607896	-44.087927	16.109975	26.084071	42.810622	-7.666522	-12.137499	-9.274933	0.934471	2.523663	-45.145395	15.955371	21.550540	46.006131	-8.430062	-13.554500	-8.709181	1.194500	3.264725	-43.766640	15.344340	24.361731	41.081619	-7.481198	-12.593246	-9.022411	-0.360878	1.110197	-43.624669	13.957942	23.114466	42.573865	-7.988825	-14.003470	-7.688337	-0.085570	1.283779	-44.747700	15.738919	21.827262	44.771509	-7.543264	-12.545614	-8.946539	0.011094	1.429634	-42.911247	14.619940	22.146653	43.603902	-7.233934	-12.356414	-10.005442	-0.356374	-0.684597	-45.303733	15.929157	20.972618	45.094819	-7.797406	-12.936472	-9.521428	0.112339	1.021656	-42.789855	13.024180	23.153462	43.876726	-6.552390	-13.704646	-9.716011	-0.726255	-1.036444	-43.228777	16.011812	24.290461	41.709516	-7.310493	-12.043469	-9.542273	-0.092593	1.364685	-43.529776	15.330888	21.133999	44.997155	-7.427395	-13.149979	-8.852261	0.808159	3.216253	-44.637016	16.520794	23.167683	47.104939	-7.024617	-12.598633	-8.090674	-0.650887	1.073799	-44.546343	16.113026	23.607636	44.753188	-7.314942	-11.865324	-9.540025	0.113067	1.780077	-44.687284	17.455501	23.260119	44.892643	-7.610920	-13.065088	-11.306512	-0.287688	2.494786	-42.525120	13.856852	22.734240	41.769016	-6.897099	-13.649908	-9.056137	-0.770974	2.971504	-46.159644	14.327169	20.723730	46.350497	-6.391582	-12.926916	-10.157145	0.243722	1.713751	-44.950469	14.490331	21.828641	45.951471	-7.292892	-13.198305	-9.589827	-0.505685	-0.304789	-44.211909	15.126703	23.082739	43.023249	-7.751798	-13.062560	-9.751742	0.572152	3.888020	-43.565706	15.623719	22.643129	43.269546	-7.412174	-13.401894	-9.310742	-0.299284	2.588545	-44.907329	14.522411	20.804887	43.642728	-7.039314	-12.443631	-10.100045
87	0.150429	-0.662195	-46.170281	17.111522	24.169400	43.592460	-6.506601	-12.066804	-10.691949	0.769729	-0.743258	-43.851166	15.423628	23.846916	43.276873	-8.381213	-14.522040	-9.573166	1.044438	1.095491	-42.313438	14.723549	27.117537	35.142942	-8.765319	-15.415304	-8.985062	0.168391	2.841510	-44.272774	14.309928	25.256836	39.698241	-7.589543	-13.335606	-9.331629	0.741000	2.107761	-43.276841	14.802959	27.347873	38.185199	-8.029924	-13.327364	-9.233761	1.042279	1.972295	-43.991851	14.968942	23.301984	40.825044	-8.843334	-14.846387	-8.615432	1.143978	2.687360	-42.680284	13.861701	25.459273	36.329624	-7.885531	-14.002744	-8.702669	-0.245803	0.339140	-42.543791	12.861760	24.729213	37.719259	-8.467534	-15.536163	-7.697929	0.032526	0.531771	-43.708102	14.722473	23.397957	39.902074	-7.902908	-13.847208	-8.779944	-0.007135	0.732978	-41.924859	13.760454	23.630491	38.646654	-7.604433	-13.834420	-9.823580	-0.250302	-1.276678	-44.268679	14.752941	22.329564	40.470548	-8.239190	-14.324220	-9.387306	0.188081	0.312275	-41.906917	12.170157	24.671549	39.118815	-6.992602	-15.306008	-9.558136	-0.644438	-1.767382	-42.263399	14.668900	25.602119	37.016156	-7.729351	-13.226107	-9.215395	-0.047192	0.777871	-42.488998	14.431950	22.735455	40.063601	-7.796172	-14.620650	-8.710391	0.792053	2.533096	-43.662954	15.289039	24.350469	42.272685	-7.396894	-13.716654	-8.030955	-0.597927	0.291793	-43.581154	14.875387	25.046296	39.869293	-7.754773	-13.059806	-9.497123	0.255211	1.135655	-43.474082	16.130434	24.796648	39.837050	-7.998216	-14.168760	-11.031186	-0.150783	1.575743	-41.337062	12.720977	24.723842	36.547312	-7.408494	-15.207295	-8.794114	-0.747936	2.087966	-45.080383	13.497169	22.522224	41.563176	-6.926843	-14.682191	-9.875699	0.354055	0.969057	-44.007864	13.190092	22.978915	41.142704	-7.731787	-14.575777	-9.480455	-0.393366	-0.973884	-43.138305	13.659589	24.301078	38.209221	-8.230722	-14.305102	-9.860515	0.499091	3.460798	-42.412991	14.286069	23.649284	38.438702	-7.762005	-14.613419	-9.166137	-0.192048	1.913076	-43.850752	13.306791	22.130439	38.792192	-7.426907	-13.810031	-9.969595
88	0.304237	-1.407153	-45.141227	15.588617	25.658984	38.593794	-6.923311	-13.402086	-10.391706	1.040026	-1.455800	-42.885069	14.126182	24.932119	38.557389	-8.836030	-15.770396	-9.432867	1.165655	0.648930	-41.147257	13.177069	28.176770	30.491963	-9.144956	-16.572673	-8.934340	0.228907	2.002563	-43.267039	13.163993	26.687717	34.881849	-7.953271	-14.489882	-9.221530	0.777255	1.686802	-42.362945	13.430819	28.426929	33.659491	-8.424658	-14.704589	-9.273171	1.167518	1.524913	-42.714707	13.786463	24.917139	35.726754	-9.258188	-16.203795	-8.560703	1.147574	2.167125	-41.490085	12.329264	26.408268	31.732305	-8.347814	-15.570248	-8.477808	-0.114132	-0.355570	-41.396266	11.729855	26.249654	33.001208	-8.972262	-17.146858	-7.797261	0.181375	-0.150243	-42.557232	13.606225	24.918876	35.150860	-8.304537	-15.284731	-8.683530	0.013842	0.122368	-40.838933	12.790781	25.108444	33.769124	-8.014220	-15.426333	-9.682804	-0.082834	-1.813352	-43.127603	13.457020	23.654672	35.911641	-8.710527	-15.769473	-9.302603	0.284120	-0.316666	-40.949973	11.314633	26.169067	34.426371	-7.475385	-16.951935	-9.449391	-0.528374	-2.412114	-41.196228	13.217214	26.741577	32.467229	-8.175297	-14.532131	-8.968718	0.028534	0.249663	-41.322937	13.426111	24.335851	35.211513	-8.187484	-16.214358	-8.627387	0.822619	1.914956	-42.548715	13.953270	25.403451	37.484329	-7.795173	-14.964641	-8.033867	-0.537010	-0.402034	-42.492860	13.578498	26.395322	35.044240	-8.258883	-14.442969	-9.500349	0.449971	0.559968	-42.126923	14.613387	26.148726	34.889943	-8.385910	-15.296220	-10.809283	0.014416	0.699862	-40.086632	11.510636	26.670525	31.444011	-7.970208	-16.834079	-8.601049	-0.649974	1.175232	-43.899015	12.608614	24.427508	36.824134	-7.522063	-16.512378	-9.656533	0.497778	0.274006	-42.944866	11.887366	24.050697	36.367899	-8.178975	-16.061385	-9.434854	-0.273927	-1.575407	-41.954963	12.181395	25.416599	33.475446	-8.750898	-15.675069	-10.017330	0.468719	3.102662	-41.146708	12.888785	24.539102	33.730654	-8.136337	-15.948168	-9.133085	-0.029710	1.262880	-42.688428	12.043383	23.460088	33.994381	-7.869719	-15.282129	-9.880477
