Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z	R.ASYX	R.ASYY	R.ASYZ
21.425	2200.137	1013.358	1561.832	2220.241	999.495	1332.004	2030.233	1072.391	1475.703	2044.132	1068.262	1378.851	2131.454	1086.725	1600.393	2167.698	1083.314	1280.211	2129.785	731.391	1610.432	2157.302	626.207	1598.314	2071.762	723.393	1575.815	2095.044	616.099	1561.503	2033.783	250.424	1554.132	2001.784	178.541	1533.406	1995.308	275.834	1525.98	1962.635	205.364	1505.25	1892.677	86.905	1461.817	1881.226	42.834	1458.734	1906.574	56.234	1512.391	2217.656	765.044	1252.828				2169.283	729.757	1285.302				2096.025	533.999	1286.214	2016.891	519.888	1298.16	2097.044	570.609	1324.929	2014.19	556.493	1334.014	1923.49	571.978	1357.317	1884.903	595.013	1366.227	1882.945	559.823	1321.727																			2110.922	52.084	1453.593	2061.405	47.782	1558.198																2282.631	676.163	1246.547							1833.009	381.25	1424.046	1814.92	413.916	1320.871				2064.49	85.401	1494.193
21.431	2200.834	1016.097	1561.684	2220.781	1004.508	1332.107	2030.985	1075.9	1476.896	2044.324	1072.611	1379.814	2134.033	1089.724	1601.015	2168.747	1087.926	1281.532	2119.679	733.682	1610.17	2142.048	627.297	1598.4	2060.733	728.141	1576.651	2078.346	619.746	1563.334	2005.724	252.811	1553.899	1972.981	181.134	1533.457	1968.039	278.461	1525.177	1934.437	208.386	1504.665	1862.589	88.805	1462.196	1851.021	44.904	1459.244	1876.462	58.187	1512.733	2224.732	773.705	1252.424				2177.484	735.947	1284.092	2243.947	647.907	1278.287	2111.31	528.922	1285.877	2033.712	508.88	1298.392	2109.759	565.839	1324.005	2028.102	545.696	1333.277	1935.402	555.17	1356.898	1895.119	574.966	1365.535	1895.56	539.906	1320.956																			2080.475	52.102	1453.675	2030.979	48.289	1558.16																2293.647	687.749	1246.553							1860.803	358.062	1424.506	1840.107	388.648	1321.351				2034.655	86.104	1494.518
21.438	2202.492	1020.011	1559.886	2221.612	1009.859	1332.23	2032.374	1079.672	1477.989	2045.066	1077.289	1380.723	2139.189	1093.357	1600.961	2169.537	1093.55	1281.472	2109.469	736.691	1609.602	2126.242	629.066	1597.867	2049.767	733.936	1576.996	2061.14	624.789	1564.663	1977.864	256.135	1553.898	1944.563	184.663	1533.716	1940.244	281.546	1524.558	1906.363	212.016	1504.477	1833.051	92.067	1463.198	1820.912	48.15	1459.959	1846.839	60.951	1513.468	2231.204	782.436	1251.921				2185.324	743.101	1283.173	2255.562	657.778	1277.95	2126.479	523.326	1285.733	2050.716	497.47	1298.831	2122.092	560.59	1323.401	2042.175	534.166	1333.176	1948.167	537.523	1357.107	1905.932	553.558	1365.458	1909.213	518.638	1320.923																			2050.351	52.134	1453.587	2000.782	48.239	1557.784																2303.545	699.769	1246.6							1889.802	334.907	1425.063	1866.857	363.245	1321.536				2004.896	86.76	1494.662
21.445	2204.99	1024.555	1558.47	2223.042	1015.611	1332.482	2034.355	1083.579	1479.056	2046.211	1082.42	1381.637	2144.921	1098.064	1601.143	2171.051	1099.818	1282.002	2099.073	740.272	1608.811	2110.042	631.95	1596.897	2038.935	740.68	1576.796	2044.204	630.991	1564.804	1950.367	260.321	1554.111	1916.525	188.995	1534.175	1913.087	285.74	1524.502	1878.741	216.449	1504.816	1804.169	97.379	1464.614	1791.261	53.919	1460.812	1817.449	65.329	1514.374	2237.489	791.801	1251.457	2313.078	711.658	1246.888	2192.804	750.525	1282.224	2266.321	667.987	1277.873	2141.586	517.412	1285.986	2067.905	485.903	1299.334	2134.326	554.672	1323.217	2056.693	522.253	1333.33	1961.227	518.13	1357.479	1918.093	530.811	1365.983	1923.736	496.796	1321.297																			2019.869	52.233	1453.338	1970.365	47.881	1557.223																									1920.537	311.475	1425.221	1895.603	338.011	1321.581				1975.675	87.9	1495.53
21.451	2207.68	1029.258	1556.718	2224.755	1021.887	1332.781	2036.872	1087.783	1479.994	2047.949	1087.875	1382.333	2152.038	1103.552	1600.606	2172.291	1106.535	1282.566	2088.785	744.366	1607.75	2094.012	635.582	1595.232	2028.466	748.156	1576.114	2027.916	638.351	1563.922	1923.29	265.731	1554.58	1889.101	194.454	1534.881	1886.326	291.352	1524.88	1851.128	222.185	1505.573	1776.202	104.853	1466.141	1762.115	61.925	1461.65	1788.767	71.449	1515.476	2243.31	800.855	1251.035	2321.702	723.634	1247.339	2199.867	758.135	1281.554	2276.333	678.355	1277.896	2156.481	511.15	1286.479	2085.834	473.868	1300.359	2145.801	547.997	1323.065	2071.506	509.663	1333.711	1975.727	498.218	1358.632	1931.696	506.734	1366.386	1940.166	473.655	1322.47																			1989.416	52.202	1452.891	1940.032	48.017	1557.032																									1952.922	287.393	1425.107	1926.101	313.366	1321.307				1946.782	89.441	1496.489
21.458	2210.804	1033.078	1555.253	2226.802	1028.345	1332.969	2039.821	1092.27	1481.029	2049.995	1093.656	1383.002	2160.072	1109.512	1599.408	2173.56	1113.661	1282.896	2078.832	749.256	1606.61	2078.27	640.469	1593.521	2018.924	756.41	1574.88	2012.384	646.868	1562.303	1896.723	272.75	1555.29	1862.403	201.676	1535.907	1859.869	298.499	1525.664	1824.621	229.196	1506.602	1749.453	114.085	1468.278	1733.914	71.947	1462.818	1760.987	79.316	1516.662	2248.631	810.239	1250.586	2329.599	735.334	1247.678	2206.289	765.987	1281.018	2285.262	688.673	1278.204	2171.925	504.198	1287.296	2103.584	462.032	1301.189	2158.57	540.534	1324.044	2086.221	497.051	1334.597	1991.496	477.641	1360.208	1946.965	482.102	1367.455	1959.793	451.229	1323.036																			1958.836	52.313	1452.502	1909.671	48.549	1556.829																									1985.582	264.39	1424.648	1958.701	289.513	1320.886				1920.027	91.171	1498.041
21.465	2213.817	1035.289	1554.524	2229.018	1035.06	1333.215	2043.135	1096.956	1482.204	2052.287	1099.47	1383.637	2168.415	1115.24	1597.546	2174.948	1120.849	1283.098	2069.226	754.976	1605.496	2062.93	646.391	1591.801	2009.911	765.357	1573.523	1997.485	656.463	1560.329	1871.333	281.057	1556.464	1836.844	209.95	1537.243	1834.587	306.707	1526.476	1799.381	237.397	1507.502	1724.117	124.711	1470.334	1706.732	83.523	1464.117	1734.271	88.476	1517.986	2253.799	819.208	1250.232	2336.476	746.392	1248.274	2212.441	773.775	1280.944	2292.871	698.976	1278.085	2187.535	496.872	1288.362	2121.893	450.227	1302.215	2170.896	532.466	1325.09	2102.884	483.0	1335.678	2007.983	456.825	1361.792	1963.884	456.91	1369.211	1979.775	427.671	1325.0																			1927.911	52.724	1452.065	1879.514	49.388	1557.153																									2024.047	244.246	1423.104	1992.887	266.649	1319.967				1893.175	92.367	1499.735
21.471	2216.966	1037.101	1553.181	2231.409	1042.007	1333.242	2046.911	1102.085	1483.812	2054.975	1105.389	1384.34	2176.721	1120.325	1595.13	2176.265	1128.187	1283.198	2059.864	761.675	1604.569	2048.067	653.411	1590.111	2001.445	775.154	1572.151	1983.569	667.093	1558.257	1846.987	290.5	1557.571	1812.655	219.214	1538.635	1810.49	315.827	1526.896	1775.498	246.285	1508.154	1700.446	136.334	1472.016	1681.023	96.327	1465.272	1708.811	98.528	1519.146	2258.315	827.792	1249.795	2342.63	756.862	1248.819	2218.193	782.218	1280.622	2300.209	708.615	1279.329	2202.302	489.888	1289.572	2142.011	437.302	1303.64	2183.411	523.772	1326.394	2119.605	469.086	1337.096	2026.903	434.616	1364.641	1981.773	431.794	1371.678	2000.973	403.573	1327.692																			1897.759	53.526	1452.263	1849.771	50.355	1557.417																									2062.222	223.637	1421.308	2028.675	245.037	1318.767				1867.358	93.535	1501.335
21.478	2220.436	1039.356	1551.397	2233.982	1049.116	1333.398	2051.081	1107.567	1485.915	2057.863	1111.247	1384.924	2184.784	1124.303	1592.87	2177.379	1135.338	1283.224	2051.114	768.953	1603.605	2033.593	661.545	1588.65	1993.739	785.657	1570.795	1970.334	678.826	1556.054	1823.971	300.939	1558.791	1789.911	229.484	1540.121	1787.848	325.879	1527.227	1753.374	256.014	1508.547	1678.708	148.925	1473.89	1656.988	110.46	1466.264	1684.814	109.858	1520.147	2262.418	836.1	1249.814	2347.703	766.338	1249.314	2222.872	789.876	1280.571	2306.058	717.696	1280.169	2217.455	482.427	1290.818	2161.894	424.926	1304.932	2197.411	513.753	1328.36	2137.267	454.788	1338.687	2046.357	412.426	1367.354	2002.3	404.291	1376.219	2023.129	379.824	1329.71																			1868.441	54.208	1452.71	1820.192	50.637	1557.723																									2101.958	204.626	1419.432	2065.781	224.895	1317.214				1842.424	94.728	1503.26
21.485	2224.034	1042.246	1549.542	2236.601	1056.065	1333.564	2055.427	1113.104	1487.762	2060.847	1117.247	1385.677	2191.638	1127.451	1591.051	2178.389	1142.252	1283.253	2042.923	777.075	1602.841	2019.536	670.934	1587.529	1986.841	796.933	1569.521	1957.945	691.626	1553.892	1802.723	312.463	1559.842	1769.24	240.502	1541.885	1767.125	336.748	1527.266	1733.352	266.423	1508.895	1659.469	162.706	1475.264	1635.106	126.031	1467.014	1662.798	122.662	1521.003	2265.74	843.708	1250.174	2351.791	774.533	1249.981	2226.549	797.172	1280.88	2310.969	725.857	1281.582	2234.161	473.778	1292.538	2182.386	412.729	1306.471	2210.305	504.004	1329.777	2156.024	439.792	1340.469	2067.128	389.646	1370.154	2024.125	377.3	1379.37	2046.567	356.147	1331.822																			1840.486	54.383	1453.277	1793.795	53.566	1558.116																									2143.341	187.246	1416.717	2103.878	206.37	1315.277				1818.814	95.989	1504.801
21.491	2227.547	1044.97	1548.212	2239.147	1062.439	1333.618	2059.912	1118.389	1488.888	2064.047	1123.316	1386.722	2198.938	1129.192	1588.013	2179.564	1148.637	1283.338	2035.63	785.776	1602.355	2006.421	681.155	1586.73	1981.169	808.801	1568.501	1946.596	705.333	1552.22	1783.462	324.555	1560.856	1750.746	252.08	1543.862	1748.599	347.905	1526.985	1715.525	276.95	1509.35	1642.865	177.559	1476.195	1615.823	143.082	1467.387	1642.972	136.883	1521.448	2268.306	850.044	1250.761	2354.77	781.496	1251.085	2229.369	803.529	1281.513	2314.371	732.932	1283.523	2249.001	466.215	1293.871	2202.611	401.006	1307.377	2224.182	493.55	1331.978	2175.103	425.241	1342.145	2089.217	366.922	1372.898	2047.897	350.018	1382.42	2071.363	332.306	1333.939																			1813.653	54.313	1453.561	1766.37	55.487	1558.888																									2185.862	172.058	1413.411	2143.015	189.557	1312.993				1796.515	97.458	1506.279
21.498	2231.607	1047.783	1546.395	2241.314	1068.163	1333.319	2064.272	1123.341	1489.492	2067.659	1129.223	1388.039	2204.434	1131.516	1586.664	2180.895	1154.34	1283.409	2029.42	794.761	1602.29	1994.489	691.993	1586.064	1976.655	820.623	1567.799	1936.458	719.641	1551.147	1766.856	337.41	1561.668	1734.483	263.81	1545.781	1731.942	359.3	1526.755	1699.938	287.66	1509.867	1629.204	193.615	1476.711	1599.231	161.829	1467.351	1625.375	152.667	1521.441	2270.214	855.127	1251.689	2356.721	786.777	1253.305	2231.032	808.893	1282.469	2315.683	738.294	1285.498	2264.497	458.139	1295.012	2224.233	388.711	1308.314	2238.357	482.666	1334.203	2194.773	410.82	1343.999	2112.65	344.02	1375.303	2073.65	322.736	1385.306	2097.274	308.696	1335.541																			1788.766	54.436	1454.26	1740.398	59.206	1559.299																									2229.286	158.949	1409.653	2182.708	174.473	1310.203				1775.325	99.987	1507.901
21.505	2235.219	1050.236	1544.962	2243.176	1073.135	1332.913	2068.49	1127.907	1489.781	2071.157	1134.91	1388.71	2209.059	1133.922	1585.599	2182.08	1159.384	1283.386	2023.254	803.815	1602.608	1983.71	703.141	1585.194	1972.74	832.754	1567.743	1927.334	733.927	1550.157	1750.888	349.745	1562.747	1720.159	276.001	1547.396	1716.866	371.04	1526.837	1686.199	298.643	1510.421	1618.26	211.134	1477.111	1585.321	182.638	1466.823	1610.039	170.175	1521.239	2271.086	858.944	1253.033	2357.194	790.234	1255.835	2231.354	813.253	1283.586	2315.335	741.927	1287.209	2279.928	449.572	1295.986	2244.651	377.392	1308.678	2253.031	471.303	1336.298	2214.8	396.258	1345.304	2137.44	320.921	1377.127	2100.971	295.545	1387.559	2124.768	285.02	1337.158																			1765.188	56.327	1454.944	1715.398	64.843	1559.51																									2273.84	148.54	1405.225	2223.643	160.085	1307.464				1756.245	103.626	1508.683
21.511	2238.528	1052.641	1543.825	2244.633	1077.577	1332.704	2072.438	1132.258	1489.982	2074.873	1140.264	1389.099	2213.185	1136.209	1584.717	2183.379	1163.802	1283.202	2017.867	812.797	1602.709	1973.931	713.944	1584.298	1969.073	844.002	1567.146	1919.294	747.449	1549.09	1736.637	363.002	1563.668	1707.005	288.602	1548.981	1703.18	383.279	1526.778	1673.708	310.359	1510.711	1608.991	229.86	1477.203	1574.017	204.541	1465.578	1595.876	188.964	1520.293	2270.936	861.785	1254.999	2356.334	792.176	1258.303	2230.578	816.381	1284.992	2313.494	744.005	1288.293	2294.748	440.656	1296.522	2265.495	365.695	1308.67	2267.698	459.428	1338.251	2235.491	381.426	1346.69	2163.526	297.73	1378.208	2129.56	268.751	1389.231	2154.045	260.958	1338.341																			1742.968	61.418	1456.246	1691.319	72.707	1559.366																									2317.602	139.957	1400.708	2264.256	148.158	1303.881				1736.772	111.055	1510.225
21.518	2241.363	1054.758	1543.066	2245.684	1080.902	1332.341	2075.948	1136.575	1490.115	2078.273	1145.235	1389.481	2216.981	1138.681	1584.103	2184.519	1167.667	1282.723	2012.369	821.518	1602.157	1965.38	724.279	1583.627	1965.38	854.462	1565.668	1912.397	759.485	1547.539	1723.455	376.656	1563.848	1693.983	302.138	1549.986	1690.451	396.341	1526.173	1661.375	323.137	1510.947	1599.806	249.297	1476.941	1563.23	227.037	1463.846	1582.072	208.913	1518.962	2269.847	863.547	1257.32	2354.641	792.893	1260.477	2228.698	818.078	1286.364	2310.896	744.626	1288.894	2309.942	430.972	1297.23	2286.29	353.921	1308.294	2282.53	446.923	1340.039	2256.019	366.328	1347.211	2190.608	274.577	1378.39	2160.22	242.111	1389.318	2184.3	237.56	1338.275																			1721.017	69.156	1458.067	1668.547	82.646	1558.943																									2360.639	133.605	1395.973	2305.065	137.835	1300.083				1715.99	120.182	1511.884
21.525	2243.862	1056.852	1542.33	2246.021	1083.33	1332.043	2079.157	1140.717	1490.249	2081.271	1149.687	1389.676	2219.871	1141.308	1583.984	2185.791	1170.791	1281.991	2007.359	830.222	1601.41	1958.39	733.829	1583.423	1962.093	863.656	1563.104	1907.131	769.677	1545.604	1710.732	390.49	1563.032	1680.443	316.157	1549.534	1678.485	410.175	1524.693	1648.485	337.179	1509.538	1589.286	268.686	1476.471	1551.557	249.01	1462.259	1567.83	229.277	1517.592	2268.337	863.746	1259.389	2352.084	792.26	1262.138	2226.369	818.659	1287.581	2307.645	744.13	1289.594	2325.144	421.707	1297.629	2306.72	342.227	1307.392	2297.272	433.937	1341.312	2276.731	351.497	1347.546	2218.842	251.529	1378.151	2192.382	215.748	1388.609	2215.976	214.839	1337.127																			1698.97	79.791	1459.861	1646.889	93.905	1557.758																									2403.001	129.182	1391.418	2346.131	129.322	1295.918				1695.965	132.031	1512.944
21.531	2245.974	1059.134	1541.568	2246.26	1084.819	1331.39	2082.041	1144.769	1490.441	2083.877	1153.508	1389.577	2223.207	1144.297	1583.605	2186.952	1172.95	1281.155	2003.565	838.465	1600.426	1953.398	742.552	1583.779	1959.991	871.547	1559.936	1903.7	778.055	1543.733	1698.464	404.01	1561.361	1666.339	330.596	1548.069	1667.521	424.182	1522.306	1636.448	352.066	1506.708	1577.224	287.658	1475.553	1538.515	270.457	1460.724	1552.917	249.288	1516.036	2266.378	863.522	1260.619	2348.833	790.49	1263.006	2223.604	818.854	1288.467	2303.482	742.892	1290.08	2339.526	410.182	1297.974	2326.842	330.062	1306.422	2312.009	420.421	1342.341	2297.51	336.749	1347.556	2247.635	229.277	1376.779	2225.282	190.651	1386.504	2248.462	193.499	1334.742																			1675.422	89.145	1461.127	1622.87	106.155	1554.995																									2443.999	126.695	1387.207	2387.014	123.102	1291.804				1675.188	144.466	1512.051
21.538	2247.703	1061.729	1540.845	2246.431	1085.902	1330.593	2084.289	1148.596	1490.449	2086.021	1156.671	1389.273	2226.124	1147.441	1583.115	2187.964	1174.238	1280.633	2001.52	845.565	1599.508	1950.897	749.492	1583.933	1959.238	877.945	1557.094	1902.23	784.693	1542.301	1687.157	416.707	1559.791	1651.739	344.694	1546.852	1657.736	437.706	1520.192	1623.771	366.963	1504.635	1562.775	306.136	1473.918	1523.144	291.342	1458.88	1536.375	268.988	1514.046	2264.164	862.412	1261.017	2344.912	787.545	1263.37	2219.844	818.929	1288.646	2298.695	741.259	1291.086	2353.421	398.942	1297.406	2347.094	318.039	1305.349	2326.558	406.601	1342.97	2318.207	322.251	1347.412	2277.296	208.006	1374.476	2258.989	167.016	1383.122	2281.804	173.484	1331.724																			1650.406	105.105	1456.344	1598.677	123.402	1552.624																									2483.163	125.893	1383.556	2427.16	119.193	1287.71				1649.419	158.449	1508.769
21.545	2249.225	1064.416	1540.295	2246.347	1086.375	1330.027	2086.146	1152.116	1490.329	2087.682	1159.171	1388.686	2228.616	1150.57	1582.354	2188.974	1174.92	1280.338	2001.448	850.723	1598.623	1950.315	754.699	1584.038	1959.815	882.521	1555.235	1902.235	789.592	1541.559	1676.887	429.003	1558.837	1637.637	358.875	1545.616	1649.792	451.651	1518.319	1611.304	382.778	1503.181	1546.787	325.109	1472.172	1506.575	311.902	1457.649	1519.138	288.568	1512.492	2261.553	860.786	1260.597	2340.318	783.691	1263.72	2216.598	818.953	1289.492	2293.1	739.13	1292.664	2366.613	387.262	1296.682	2366.521	306.021	1304.186	2340.647	392.935	1342.974	2339.063	307.948	1347.245	2307.068	188.166	1371.519	2292.943	145.295	1378.626	2314.914	155.53	1328.019																			1625.689	120.522	1453.36	1575.665	139.981	1549.821																									2520.364	127.03	1380.664	2466.124	117.864	1283.912				1630.391	173.557	1505.991
21.551	2250.619	1067.081	1540.071	2246.438	1086.808	1329.538	2087.813	1155.341	1490.178	2088.838	1160.95	1388.106	2230.641	1153.757	1581.396	2189.942	1175.301	1280.293	2003.033	853.71	1598.043	1951.473	757.858	1584.137	1961.365	885.51	1554.72	1902.713	793.0	1541.644	1667.505	441.214	1557.967	1624.38	373.528	1544.196	1641.541	465.807	1517.89	1599.261	399.294	1502.221	1531.072	344.533	1472.031	1490.248	333.024	1457.193	1502.451	308.638	1511.746	2258.551	858.443	1259.943	2334.806	778.847	1264.077	2212.8	818.871	1290.342	2286.418	736.485	1294.28	2379.512	375.341	1295.661	2385.502	294.504	1302.993	2354.658	379.157	1342.879	2358.76	294.539	1346.607	2336.797	170.27	1368.244	2326.993	125.873	1373.567	2349.17	140.668	1323.296																			1602.676	137.609	1449.196	1553.589	157.468	1546.666																									2555.175	130.069	1378.54	2503.303	119.17	1280.804				1609.853	189.432	1503.312
21.558	2251.917	1069.59	1539.987	2246.802	1087.157	1329.217	2089.252	1158.221	1490.114	2089.692	1162.074	1387.689	2232.248	1156.972	1580.358	2190.858	1175.557	1280.25	2005.654	854.89	1598.201	1954.14	759.06	1584.353	1963.299	887.091	1555.667	1905.025	794.343	1542.342	1659.504	453.245	1557.21	1612.702	388.202	1542.879	1634.101	479.976	1517.957	1588.192	416.097	1501.922	1516.398	364.865	1472.119	1474.85	355.432	1457.962	1487.15	329.573	1512.008	2255.255	855.524	1259.331	2328.459	773.285	1264.121	2208.188	818.372	1290.915	2278.66	733.194	1295.324	2392.192	363.732	1294.115	2404.736	283.696	1301.718	2366.768	365.992	1341.17	2377.607	281.867	1345.037	2365.98	154.782	1364.824	2360.304	109.598	1368.416	2381.743	128.365	1319.045																			1578.393	155.471	1444.932	1532.439	175.803	1543.552																									2587.141	135.12	1377.348	2537.783	123.161	1278.488				1590.216	206.128	1499.098
21.565	2253.161	1071.822	1540.067	2247.464	1087.377	1329.165	2090.396	1160.689	1490.302	2090.387	1162.719	1387.599	2233.469	1160.069	1579.431	2191.655	1175.679	1280.299	2009.166	854.684	1598.868	1958.061	758.765	1584.718	1965.803	887.016	1557.614	1908.104	793.967	1543.541	1653.085	464.959	1556.262	1602.449	402.867	1541.625	1628.207	494.037	1518.375	1578.572	433.135	1502.03	1503.543	386.129	1472.757	1461.14	379.007	1459.97	1473.729	351.708	1513.155	2251.416	852.136	1258.573	2321.272	767.114	1264.03	2203.184	817.263	1290.909	2269.969	729.256	1295.612	2404.744	353.126	1291.917	2423.318	274.507	1300.21	2377.542	353.452	1337.853	2394.963	270.41	1342.363	2393.64	141.817	1361.933	2392.466	96.026	1363.894	2412.464	118.758	1315.446																			1554.315	174.562	1440.071	1512.192	195.21	1540.464																									2615.938	142.779	1377.156	2568.877	129.8	1277.356				1570.685	223.438	1493.686
21.571	2254.285	1073.682	1540.397	2248.27	1087.216	1329.5	2091.366	1162.473	1490.879	2090.933	1162.952	1387.797	2234.098	1162.831	1578.748	2192.371	1175.565	1280.542	2013.422	852.935	1599.809	1963.014	756.648	1585.038	1968.642	885.532	1560.189	1912.047	792.046	1545.232	1648.015	476.607	1555.521	1593.613	417.771	1540.507	1623.947	507.939	1518.905	1570.787	450.228	1502.081	1492.939	408.291	1473.779	1449.753	403.741	1462.301	1462.689	374.446	1514.321	2247.352	848.393	1257.813	2313.891	760.474	1263.694	2197.874	815.561	1290.377	2261.096	724.899	1295.289	2416.327	344.663	1288.783	2440.445	268.677	1297.914	2386.087	342.503	1332.7	2410.034	261.069	1338.206	2419.046	131.032	1359.731	2422.268	85.434	1360.444	2440.581	111.34	1312.796																			1530.646	194.781	1435.521	1492.78	215.939	1537.662																									2640.362	152.891	1378.42	2596.332	138.541	1277.74				1551.458	241.648	1489.764
21.578	2255.258	1075.042	1541.04	2249.237	1086.786	1330.166	2092.196	1163.516	1491.769	2091.383	1162.832	1388.354	2234.107	1165.063	1578.502	2193.084	1175.111	1281.01	2018.176	849.861	1600.723	1968.644	753.52	1585.429	1971.967	882.768	1562.992	1916.519	788.713	1546.949	1644.433	488.261	1554.895	1586.577	433.019	1539.611	1621.698	521.639	1519.328	1564.912	467.624	1502.369	1484.724	431.07	1474.72	1441.09	429.788	1465.443	1453.751	398.261	1515.64	2243.304	844.211	1256.332	2306.333	753.798	1262.486	2192.825	813.541	1289.498	2252.792	720.262	1294.725	2425.902	339.506	1285.07	2455.701	264.967	1295.335	2392.494	332.969	1325.852	2422.474	253.826	1332.306	2441.355	122.369	1358.016	2449.195	77.204	1357.789	2465.509	105.611	1311.101																			1508.139	216.398	1431.4	1474.208	237.868	1535.378																									2659.465	164.798	1380.843	2618.136	148.091	1279.407				1533.312	260.861	1486.146
21.585	2256.11	1075.852	1541.872	2250.222	1086.079	1331.07	2092.746	1163.808	1492.848	2091.652	1162.362	1389.091	2233.433	1166.686	1578.59	2193.987	1174.307	1281.581	2023.324	845.805	1601.764	1975.096	748.791	1585.404	1975.696	878.76	1565.79	1922.385	783.852	1548.548	1642.616	499.824	1554.29	1581.269	448.474	1539.02	1621.599	535.05	1519.633	1561.404	484.92	1502.568	1479.174	454.272	1475.58	1435.273	455.955	1467.155	1446.907	422.948	1516.587	2239.595	839.942	1254.608	2299.504	747.612	1260.859	2188.283	811.349	1288.526	2244.985	716.399	1293.687	2433.474	335.418	1281.922	2467.923	262.284	1293.391	2397.154	325.111	1319.52	2432.194	248.142	1326.789	2459.486	116.245	1356.582	2471.365	71.882	1356.659	2486.086	101.525	1310.244																			1487.193	239.422	1428.029	1456.727	261.001	1533.36																									2672.643	177.674	1384.623	2635.59	157.422	1282.07				1515.212	280.972	1483.682
21.591	2256.747	1076.062	1542.834	2251.108	1085.226	1332.306	2093.051	1163.131	1494.07	2091.766	1161.392	1389.941	2234.243	1167.796	1578.35	2194.958	1173.306	1282.162	2028.819	840.893	1602.954	1982.193	743.242	1585.277	1979.957	873.487	1568.349	1927.661	778.209	1549.841	1642.449	511.369	1553.847	1577.762	464.216	1538.571	1623.151	548.548	1519.906	1559.987	502.358	1502.723	1476.451	477.87	1475.947	1432.583	482.567	1468.002	1442.457	448.308	1516.842	2236.185	836.017	1253.035	2293.571	742.178	1259.364	2184.426	809.22	1287.774	2238.351	712.722	1292.821	2437.62	331.476	1278.928	2476.228	260.369	1292.685	2400.534	319.437	1315.393	2438.866	244.163	1323.918	2473.288	112.242	1354.273	2487.775	68.783	1355.962	2502.892	99.294	1309.69																			1468.827	263.708	1425.827	1440.636	286.319	1532.092																									2679.914	188.928	1389.335	2647.375	165.035	1285.115				1500.258	302.328	1481.676
