hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	-0.090613	0.590387	5.763217	12.781589	17.055441	38.743082	-10.534966	-12.753557	23.830350	-0.583195	-0.596816	4.249116	12.086312	18.381276	38.079816	-9.958849	-12.800685	26.306546	0.641130	-0.382261	5.277143	11.766845	16.487047	39.266139	-11.809231	-15.847833	23.329527	0.078845	-1.069704	3.768049	12.694197	16.117408	41.256939	-11.113928	-15.756635	26.009929	-0.535788	0.465065	4.438246	13.416242	17.758639	39.920737	-10.215725	-12.990286	22.835629	1.421290	0.379579	5.324280	12.354454	16.436114	40.195961	-8.890004	-13.001159	25.116177	-0.789049	-0.953590	4.419087	12.023292	18.998920	37.267362	-8.217312	-13.537212	26.466539	-0.190340	0.309283	2.165577	13.325187	16.315966	45.704926	-6.665272	-14.894754	13.915389	1.039998	-0.036559	5.141351	11.708037	14.830605	39.987810	-9.359592	-13.317709	22.923275	0.631967	0.085714	3.299849	13.308788	15.895588	41.629326	-10.849055	-12.676872	33.660820	1.278629	0.389234	3.360542	13.254665	15.240292	42.958580	-11.497646	-12.810013	34.523094	0.007537	-2.143205	4.695198	9.600650	17.388130	31.960496	-9.414443	-12.470006	31.056896	0.033737	-0.965645	5.448412	7.701242	17.370185	28.006070	-13.469688	-13.634090	28.542314
	0.264598	1.163496	4.954106	14.034327	16.181728	42.165366	-10.207645	-13.555126	22.653564	-0.315937	-0.147583	3.416077	13.326184	17.682955	41.660662	-9.423988	-13.137899	24.778083	0.937866	0.181109	4.545115	12.932830	15.880591	42.635656	-11.297193	-16.556622	22.195392	0.371464	-0.493689	3.061841	13.923462	15.419571	44.642316	-10.946557	-16.370002	24.530630	-0.223554	0.950360	3.567672	14.637981	17.088374	43.240356	-9.520461	-13.604212	21.540175	1.672483	1.035634	4.472530	13.599235	15.616452	43.775146	-8.305257	-13.709866	23.884447	-0.489326	-0.514722	3.670147	13.150854	18.134166	40.677891	-7.842954	-14.304248	25.271391	0.186899	0.825712	1.346074	14.604694	15.426747	49.100275	-6.530097	-15.499973	13.470994	1.405246	0.559090	4.399992	12.754783	13.978551	43.443762	-9.317627	-13.643857	21.599423	0.936356	0.511763	2.477177	14.363895	15.067847	44.927244	-11.300553	-12.969750	33.407306	1.538549	0.859178	2.473002	14.258408	14.238475	46.447669	-11.747631	-12.997400	34.064820	0.184383	-2.007121	3.950547	10.455018	16.796558	35.023947	-9.294151	-13.043091	30.514763	0.054280	-1.154393	4.803275	8.358424	17.017036	30.975192	-13.125353	-14.614533	27.479488
	0.640184	1.778457	4.072372	15.272174	15.153820	45.573290	-9.813806	-14.230005	21.516381	0.002050	0.444141	2.549933	14.601460	16.784995	45.265790	-8.871108	-13.511015	23.156212	1.290224	0.846682	3.712035	14.139879	15.131318	46.017513	-10.874465	-17.201271	21.039101	0.686308	0.204447	2.279669	15.189381	14.508626	48.041537	-10.730198	-16.935004	23.063584	0.096276	1.496537	2.652610	15.873112	16.251086	46.556034	-8.815841	-14.148373	20.240317	1.944280	1.823148	3.595037	14.888392	14.626086	47.331962	-7.802749	-14.332790	22.675518	-0.160896	0.081768	2.884851	14.330727	17.094485	44.086448	-7.604927	-14.815008	23.918348	0.616432	1.398596	0.468462	15.864805	14.390436	52.474195	-6.382297	-16.002362	13.133951	1.883740	1.241761	3.547795	13.827049	13.002447	46.922894	-9.256843	-14.006618	20.333890	1.270254	1.001158	1.567852	15.397511	14.042626	48.261313	-11.717786	-13.194658	33.141723	1.825752	1.345476	1.508806	15.235105	13.119144	49.962619	-11.986115	-13.053327	33.570222	0.442714	-1.673842	3.199793	11.333085	16.058382	38.194424	-9.207086	-13.536004	29.542216	0.174222	-1.181678	4.137081	9.069934	16.660875	34.066577	-12.544609	-15.727267	26.281531
	1.039428	2.363070	3.076342	16.467689	14.016272	48.966043	-9.451523	-14.733574	20.415845	0.376567	1.120650	1.606054	15.873810	15.703437	48.871232	-8.320734	-13.860975	21.556607	1.703338	1.551733	2.735716	15.333276	14.230082	49.401670	-10.546577	-17.707167	19.929848	1.022588	0.982877	1.377626	16.446973	13.397158	51.441121	-10.460818	-17.371779	21.641821	0.419981	2.064463	1.666393	17.093404	15.259015	49.858399	-8.203359	-14.574781	18.937977	2.229513	2.631911	2.665739	16.193171	13.523367	50.854773	-7.378414	-14.837217	21.563771	0.193412	0.788584	2.018745	15.529230	15.882788	47.485755	-7.539275	-15.068655	22.471531	1.119251	1.956539	-0.525665	17.020532	13.247156	55.823917	-6.238667	-16.293063	12.852814	2.599619	1.867927	2.415215	14.872731	11.945626	50.461701	-9.126927	-14.379700	19.216525	1.664418	1.502917	0.506806	16.363027	12.861114	51.623499	-12.005476	-13.309922	32.924683	2.157789	1.817414	0.439333	16.142549	11.915420	53.470004	-12.157540	-12.934413	33.114268	0.763240	-1.188456	2.432936	12.246667	15.203235	41.429485	-9.206028	-13.888386	28.215022	0.365173	-1.047791	3.450851	9.875126	16.273104	37.233296	-11.900743	-16.851967	25.006791
	1.482233	2.861018	1.917221	17.574828	12.810857	52.348794	-9.136647	-15.052795	19.371673	0.840206	1.784901	0.517893	17.083704	14.498683	52.455002	-7.760649	-14.130288	20.090820	2.183452	2.220639	1.593328	16.432500	13.202260	52.767587	-10.263755	-17.999882	18.944054	1.399012	1.763074	0.315316	17.637729	12.150812	54.817849	-10.121025	-17.636671	20.304186	0.756526	2.604711	0.569626	18.267425	14.149130	53.144034	-7.684641	-14.839026	17.680677	2.541727	3.383512	1.643457	17.454777	12.340171	54.345428	-6.969097	-15.178863	20.618859	0.592722	1.528846	1.028376	16.679486	14.543042	50.866253	-7.547964	-15.160532	21.102845	1.753245	2.423603	-1.722170	17.974090	12.040567	59.157127	-6.041076	-16.295814	12.605513	3.951995	2.249463	0.582479	15.748473	10.798254	54.216341	-8.886625	-14.685851	18.280359	2.214621	1.938536	-0.818029	17.194254	11.583277	55.022670	-12.113857	-13.261786	32.786729	2.563741	2.271626	-0.768386	16.925009	10.646171	56.940338	-12.200897	-12.646201	32.764203	1.139367	-0.615133	1.621736	13.200432	14.263182	44.699065	-9.270950	-14.134991	26.692979	0.590477	-0.758547	2.740443	10.807511	15.814686	40.432385	-11.386223	-17.900366	23.635034
	1.994917	3.211125	0.558999	18.509843	11.605389	55.709872	-8.816250	-15.154727	18.426217	1.494551	2.313457	-0.842485	18.142415	13.241831	56.013180	-7.186239	-14.250203	18.841011	2.714273	2.776664	0.307933	17.349732	12.108980	56.071692	-9.980449	-18.024839	18.111542	1.850644	2.452803	-0.928054	18.682697	10.866443	58.143483	-9.702272	-17.701326	19.091809	1.133571	3.057625	-0.675753	19.357227	12.987146	56.406521	-7.220797	-14.891211	16.529859	2.911070	4.028792	0.479410	18.580085	11.091059	57.806891	-6.573045	-15.300554	19.816181	1.069115	2.224667	-0.116563	17.697308	13.144574	54.205089	-7.543999	-15.125797	19.917521	2.650212	2.710529	-3.267718	18.627658	10.812647	62.508982	-5.728161	-15.998016	12.353055	7.192032	2.082743	-3.154004	16.095964	9.455969	58.682461	-8.503882	-14.856136	17.525175	3.164591	2.197882	-2.616114	17.795819	10.264167	58.517493	-12.061442	-13.029008	32.759847	3.066933	2.685482	-2.125768	17.514188	9.351556	60.345300	-12.075253	-12.216401	32.548456	1.603291	-0.017895	0.701987	14.170512	13.246025	48.000770	-9.338761	-14.337084	25.154104	0.822259	-0.327566	1.996257	11.874923	15.251769	43.632328	-11.057372	-18.840668	22.194457
	2.582230	3.372106	-0.973336	19.178923	10.487175	59.005603	-8.413991	-15.017656	17.596567	2.628947	2.561260	-2.776094	18.909168	11.958692	59.639317	-6.586747	-14.154143	17.825625	3.246345	3.173310	-1.076240	18.030962	11.006996	59.265427	-9.632881	-17.789537	17.408547	2.401218	2.983699	-2.336459	19.493374	9.639646	61.384405	-9.202269	-17.526195	18.031983	1.595269	3.368526	-2.087134	20.302965	11.845036	59.631721	-6.790419	-14.719843	15.510305	3.361936	4.534188	-0.852044	19.482152	9.820769	61.222429	-6.247512	-15.198649	19.030533	1.634861	2.810825	-1.421665	18.501055	11.762222	57.470011	-7.484563	-14.931165	18.916547	4.166960	2.688756	-5.534387	18.874725	9.568735	66.019409	-5.267771	-15.456814	12.043386	16.988542	1.605635	-13.508737	14.674894	7.484960	65.606268	-7.964964	-14.859973	16.923494	5.137966	2.114520	-5.417100	17.978108	8.907862	62.318920	-11.861282	-12.643253	32.874815	3.653285	3.011180	-3.598398	17.847595	8.097769	63.645673	-11.762805	-11.670317	32.427779	2.282128	0.527250	-0.471371	15.088637	12.138207	51.375665	-9.334821	-14.514280	23.735221	1.048477	0.215916	1.202955	13.044814	14.554698	46.818156	-10.853062	-19.652103	20.769232
	3.201399	3.380448	-2.615177	19.551279	9.485029	62.178084	-7.874406	-14.686917	16.849412	5.121274	2.341004	-6.143555	19.155063	10.559634	63.710777	-5.939318	-13.847247	16.983207	3.707976	3.430530	-2.543040	18.464690	9.889303	62.303487	-9.105657	-17.362127	16.795592	3.024102	3.320211	-3.870267	19.997045	8.544378	64.487250	-8.593890	-17.090306	17.129738	2.182327	3.505623	-3.647935	20.997927	10.784369	62.785659	-6.355846	-14.316286	14.614682	3.879423	4.885906	-2.336321	20.125144	8.593327	64.552501	-5.989407	-14.928257	18.167232	2.247265	3.232629	-2.859735	19.041853	10.472136	60.618877	-7.316737	-14.552991	18.062920	7.790108	2.113931	-10.010964	18.409489	8.162477	70.297766	-4.628784	-14.780792	11.645985	42.184298	23.772377	-64.993063	7.344546	3.795155	78.909082	-7.294115	-14.695753	16.417224	10.539778	1.488418	-11.489703	17.101996	7.311820	67.331546	-11.467256	-12.140072	33.127452	4.253639	3.230764	-5.140385	17.910516	6.929131	66.799152	-11.250944	-11.052911	32.316049	3.535359	0.886041	-2.254118	15.819832	10.911020	54.959399	-9.200637	-14.620243	22.506817	1.273989	0.822670	0.337048	14.253791	13.712837	49.983261	-10.701893	-20.274163	19.429890
	3.773321	3.321362	-4.327595	19.668289	8.561444	65.171182	-7.179863	-14.254514	16.127563	12.430442	1.716167	-14.397131	18.068595	8.629145	69.600142	-5.199413	-13.422310	16.228956	4.041205	3.637305	-4.100939	18.706578	8.701666	65.165757	-8.341097	-16.856688	16.230459	3.630619	3.502128	-5.489485	20.226581	7.569484	67.411592	-7.840555	-16.477314	16.349882	2.867875	3.504124	-5.297722	21.373196	9.831415	65.822112	-5.837452	-13.727040	13.802422	4.406700	5.095980	-3.952470	20.507223	7.433866	67.749754	-5.716346	-14.562085	17.215046	2.819096	3.476982	-4.393040	19.323450	9.313150	63.604400	-6.973860	-14.026297	17.315442	18.992003	2.414074	-23.161583	15.876523	6.013700	77.354333	-3.829626	-14.099990	11.160324	38.271730	65.381262	-145.792544	1.196146	0.638788	89.848035	-6.562610	-14.376676	15.905009	26.970526	6.011421	-33.916413	12.792319	4.742575	76.329400	-10.854035	-11.575061	33.434490	4.770850	3.386383	-6.748480	17.766981	5.829421	69.776249	-10.520852	-10.470442	32.121936	6.375483	0.802053	-5.604194	16.073504	9.492043	59.147166	-8.910839	-14.582514	21.485665	1.523967	1.439216	-0.642228	15.429991	12.744892	53.125264	-10.571278	-20.638865	18.196839
	4.205070	3.281611	-6.100039	19.635352	7.650524	67.945950	-6.365730	-13.816203	15.363097	33.586319	14.987766	-51.849971	12.265389	5.098317	80.748892	-4.321349	-13.017796	15.477281	4.208404	3.829425	-5.766682	18.825045	7.432084	67.839008	-7.407197	-16.333342	15.648844	4.126614	3.593938	-7.185524	20.261242	6.649594	70.128514	-6.928170	-15.788728	15.648640	3.565440	3.425071	-7.005190	21.439872	8.972170	68.693220	-5.146366	-13.081096	13.034654	4.859567	5.213780	-5.686638	20.670498	6.310292	70.777380	-5.300967	-14.187439	16.232695	3.270732	3.598598	-6.010493	19.400919	8.253206	66.388306	-6.412368	-13.448276	16.626517	41.567154	21.960118	-72.657164	8.329838	2.461192	89.307473	-2.932969	-13.481972	10.582272	23.054915	75.506113	105.908670	-1.797372	-2.036365	98.533777	-5.838158	-13.957625	15.279039	48.642374	44.708889	-110.220575	3.013960	1.101041	89.597096	-10.030955	-11.048128	33.691646	5.114937	3.544260	-8.449296	17.538614	4.740932	72.557643	-9.564890	-10.048180	31.766454	14.080680	0.137666	-13.645455	14.993284	7.621881	65.163172	-8.480122	-14.357333	20.637122	1.844667	2.017880	-1.790350	16.503203	11.695951	56.244666	-10.449984	-20.732031	17.061310
	4.425810	3.309264	-7.932366	19.568417	6.705521	70.480309	-5.482099	-13.442891	14.501541	42.371263	55.409554	-131.783737	4.390396	1.349938	92.377348	-3.305348	-12.726515	14.659177	4.208746	3.969366	-7.546447	18.888680	6.134271	70.316837	-6.439679	-15.799506	14.965717	4.443786	3.639529	-8.953432	20.188685	5.735657	72.613207	-5.901261	-15.090609	14.958566	4.162277	3.322593	-8.773925	21.295040	8.160534	71.359471	-4.225342	-12.511430	12.288070	5.162955	5.301943	-7.529709	20.684477	5.178021	73.606499	-4.647915	-13.867040	15.276927	3.559201	3.663628	-7.727630	19.364811	7.236026	68.951251	-5.629357	-12.936600	15.943353	39.465585	70.987986	-158.551132	1.795443	-0.185093	97.554923	-2.021934	-12.931467	9.920659	17.204305	72.269174	166.324125	-4.610400	-4.625609	106.536615	-5.120903	-13.552257	14.501692	29.357609	76.388079	-78.564853	-0.875065	-0.865648	96.371459	-9.037034	-10.679650	33.792761	5.222092	3.744345	-10.235780	17.348880	3.628516	75.114675	-8.423926	-9.860329	31.189173	37.168429	6.901839	-42.974756	9.248754	4.464012	76.489270	-7.944944	-13.975259	19.881771	2.282963	2.501233	-3.138543	17.406522	10.637363	59.332562	-10.300013	-20.575264	16.024813
	4.424574	3.415489	-9.806154	19.540285	5.731687	72.746972	-4.553808	-13.186628	13.535481	25.892544	75.426208	26.881028	1.151197	-1.141917	99.602497	-2.218259	-12.554886	13.735565	4.085738	4.021871	-9.431806	18.943848	4.879075	72.589111	-5.522903	-15.281963	14.145701	4.568461	3.648471	-10.784470	20.081352	4.822007	74.842635	-4.840806	-14.431516	14.197177	4.562607	3.220071	-10.601825	21.072165	7.360326	73.779564	-3.098983	-12.067526	11.539893	5.282410	5.393379	-9.463121	20.621335	4.038708	76.201267	-3.757803	-13.629318	14.339353	3.680488	3.695753	-9.554539	19.306396	6.236848	71.289084	-4.659357	-12.581279	15.224232	27.693158	75.683869	-57.921756	0.906187	-1.627067	101.177443	-1.164053	-12.432872	9.212394	17.219250	71.349689	164.523384	-5.003678	-5.646404	108.446227	-4.367394	-13.275239	13.613861	19.672502	74.120042	168.103828	-3.653056	-3.160658	103.927808	-7.936140	-10.534995	33.636504	5.086801	3.985893	-12.054984	17.268463	2.513543	77.408670	-7.210450	-9.973654	30.369707	44.488640	59.745755	-133.108600	1.339365	1.432354	87.623839	-7.327096	-13.539270	19.134369	2.840894	2.828730	-4.647704	18.078656	9.644646	62.359318	-10.039743	-20.164518	15.102090
	4.263124	3.554920	-11.707750	19.561405	4.780037	74.716995	-3.603049	-13.061773	12.510997	18.844385	72.532951	164.748237	-1.338389	-3.654616	106.959641	-1.158010	-12.458568	12.713687	3.899781	3.999068	-11.392659	18.992007	3.727849	74.626870	-4.650910	-14.840610	13.215937	4.541421	3.614021	-12.670582	19.977739	3.926061	76.798762	-3.807586	-13.873313	13.312512	4.725761	3.133049	-12.456967	20.873283	6.567855	75.903223	-1.880796	-11.764530	10.747099	5.235169	5.455376	-11.465983	20.536086	2.947484	78.521120	-2.704383	-13.486257	13.387796	3.667329	3.704523	-11.468406	19.278582	5.264037	73.392656	-3.569938	-12.420800	14.450148	27.098621	74.894293	29.903536	0.838840	-2.436252	102.527474	-0.385238	-12.001357	8.500016	22.266016	73.402661	158.066004	-2.437084	-4.955162	103.566728	-3.570295	-13.164635	12.663428	17.416793	71.612439	162.126686	-5.420492	-4.808779	108.517349	-6.816860	-10.592184	33.138758	4.782761	4.216185	-13.883353	17.289504	1.445849	79.415491	-6.061239	-10.474368	29.337969	31.188152	75.326782	-171.802172	-0.885057	-0.135220	93.314882	-6.632424	-13.158392	18.334190	3.460962	2.969414	-6.232108	18.469019	8.760827	65.274642	-9.581612	-19.476743	14.291618
	4.035390	3.615282	-13.670951	19.596394	3.908299	76.389541	-2.671355	-13.024177	11.494678	18.002722	71.130297	161.336290	-2.081573	-4.605835	109.613036	-0.187835	-12.378271	11.649632	3.700095	3.927979	-13.376804	18.993624	2.752146	76.377926	-3.780620	-14.498589	12.227646	4.419876	3.531542	-14.588523	19.864388	3.085092	78.458112	-2.825800	-13.451366	12.314627	4.685042	3.081558	-14.308494	20.729157	5.797992	77.690484	-0.711867	-11.624452	9.873580	5.075483	5.417732	-13.523911	20.443870	1.974376	80.532120	-1.590131	-13.432294	12.412884	3.568861	3.705379	-13.405969	19.282703	4.357524	75.227382	-2.457378	-12.418661	13.618538	36.071096	70.335551	-167.373273	1.750604	-2.418539	101.251254	0.325464	-11.673091	7.808414	35.146047	68.471108	-162.554376	0.302484	-4.198125	98.380162	-2.783616	-13.162416	11.670404	19.761177	72.141108	165.065897	-4.372921	-4.931207	106.667960	-5.799935	-10.804236	32.248900	4.432351	4.346364	-15.752239	17.337745	0.480031	81.145093	-5.038068	-11.282231	28.156935	25.891547	75.924322	150.517391	-1.824030	-1.177877	96.895689	-5.865052	-12.889612	17.468416	4.063675	2.943678	-7.842388	18.597313	7.969899	68.031243	-8.900349	-18.561108	13.550241
	3.807825	3.536071	-15.706988	19.578252	3.169888	77.758646	-1.815438	-12.992139	10.532179	21.600584	72.993694	166.983522	-0.188815	-3.413868	105.735875	0.688165	-12.261529	10.603343	3.515136	3.812796	-15.337074	18.901870	2.031253	77.789082	-2.888112	-14.212715	11.235302	4.242973	3.407781	-16.492309	19.685037	2.362142	79.783657	-1.898272	-13.136983	11.258892	4.527635	3.049417	-16.161236	20.610494	5.079352	79.132787	0.301135	-11.635055	8.927244	4.859177	5.264385	-15.612468	20.308343	1.166890	82.203460	-0.504060	-13.420147	11.421820	3.434627	3.687660	-15.305734	19.278587	3.582545	76.748791	-1.423923	-12.474854	12.737277	40.747907	35.091804	-103.582771	6.604900	-1.671313	97.922222	0.985908	-11.450875	7.151668	43.997081	27.686100	-86.453454	5.671168	-3.652140	94.530578	-2.050155	-13.192169	10.665560	27.894622	72.966337	-20.064022	-1.932698	-4.235907	101.437057	-5.018637	-11.187451	30.983502	4.113033	4.344334	-17.655746	17.335293	-0.313169	82.586889	-4.156241	-12.118503	26.803782	28.929784	75.830163	-158.920533	-1.509843	-1.421475	96.802091	-5.035555	-12.740833	16.563760	4.583626	2.795247	-9.498246	18.558150	7.211383	70.607293	-8.024353	-17.533997	12.829558
	3.603262	3.369913	-17.748975	19.436796	2.630196	78.778241	-1.098427	-12.912707	9.630587	32.487569	73.529846	-154.859246	1.934007	-1.627856	100.277501	1.483943	-12.096264	9.592586	3.355412	3.638840	-17.250959	18.687942	1.623631	78.831001	-1.980041	-13.911662	10.276486	4.028835	3.246643	-18.336695	19.390337	1.836822	80.736258	-1.029236	-12.869942	10.208257	4.337196	2.995993	-18.028840	20.464588	4.454729	80.237768	1.098342	-11.740939	7.941589	4.619311	5.053184	-17.696217	20.066012	0.547121	83.507140	0.513992	-13.365084	10.443372	3.310958	3.619408	-17.153486	19.204097	2.998377	77.931964	-0.539410	-12.510934	11.825890	23.622244	4.728438	-43.646110	14.378319	0.206117	91.029666	1.603372	-11.311806	6.541755	17.871964	2.858301	-32.674218	14.791208	-1.877737	86.455944	-1.365364	-13.205092	9.701758	42.314717	49.018852	-130.449638	1.351200	-3.859704	98.087724	-4.551727	-11.791798	29.419891	3.852540	4.217050	-19.546081	17.232603	-0.842341	83.696838	-3.480338	-12.791612	25.142456	43.115927	67.816210	-151.694285	-0.570301	-1.529375	95.569799	-4.183415	-12.712868	15.615428	4.963472	2.580223	-11.220721	18.445909	6.425079	72.985093	-6.986473	-16.499449	12.096990
	3.427815	3.162435	-19.722949	19.148871	2.370563	79.393314	-0.567088	-12.814207	8.775887	48.625237	32.295194	-100.306329	5.705163	-0.587247	97.791236	2.185593	-11.906310	8.620419	3.224893	3.398150	-19.105072	18.350177	1.552456	79.496227	-1.085232	-13.558882	9.356278	3.794983	3.026776	-20.098020	18.974636	1.587913	81.291533	-0.248150	-12.606044	9.203454	4.147725	2.913921	-19.890273	20.248719	3.974204	80.999504	1.652972	-11.885978	6.942422	4.368959	4.833556	-19.746221	19.675228	0.144671	84.416844	1.439505	-13.212167	9.527386	3.224469	3.495657	-18.949597	19.001028	2.650990	78.756285	0.170215	-12.515700	10.913777	8.987386	1.764278	-27.739718	18.107479	1.710651	85.995413	2.152132	-11.264837	5.972835	7.370420	2.837005	-23.663105	17.371453	-1.124823	83.198119	-0.715452	-13.183624	8.824660	29.122950	13.522018	-60.376645	9.665061	-2.543140	91.543187	-4.339494	-12.575573	27.625438	3.664482	3.948977	-21.381102	17.008198	-1.025947	84.443787	-3.024596	-13.363792	23.126042	40.120723	11.450184	-59.020613	7.256939	-0.821678	90.685651	-3.364052	-12.825612	14.576082	5.174157	2.377500	-12.976816	18.314711	5.593078	75.126632	-5.833863	-15.514476	11.318489
	3.298346	2.881407	-21.587293	18.766000	2.469391	79.576588	-0.218857	-12.763926	7.956966	19.925151	2.539508	-38.846888	14.917199	2.422799	88.309762	2.741498	-11.720725	7.697699	3.127677	3.096423	-20.877558	17.920668	1.808008	79.786587	-0.256915	-13.195430	8.443037	3.568781	2.722874	-21.770831	18.464391	1.660625	81.447925	0.399349	-12.353905	8.247143	3.959073	2.816428	-21.698778	19.955447	3.698610	81.399306	1.971932	-12.036427	5.975297	4.117694	4.598660	-21.734138	19.158548	0.007903	84.915962	2.206974	-12.997898	8.705474	3.174347	3.331959	-20.673204	18.650463	2.577114	79.199447	0.704440	-12.491440	10.028429	4.497811	2.011490	-24.901791	18.762785	2.551497	84.092667	2.569070	-11.338231	5.404810	4.101656	3.001903	-22.346108	17.831992	-0.684665	82.237549	-0.117839	-13.128978	8.044615	11.308505	3.713580	-32.239739	15.139305	-1.151002	85.637211	-4.179427	-13.399909	25.647872	3.551932	3.520450	-23.129457	16.668959	-0.831382	84.816582	-2.650660	-13.941268	20.945196	15.467683	2.330558	-27.666458	14.645334	0.426893	83.660822	-2.609308	-13.065568	13.428102	5.230958	2.242948	-14.705880	18.180433	4.751699	76.975826	-4.622570	-14.595745	10.468179
	3.233501	2.495505	-23.323517	18.367064	2.929156	79.355212	0.005854	-12.780074	7.184889	8.708043	2.192703	-28.642158	16.934857	4.073558	83.836851	3.113017	-11.567060	6.806483	3.062556	2.747714	-22.543191	17.456166	2.352607	79.709551	0.435140	-12.904059	7.490724	3.369046	2.346268	-23.352612	17.904723	2.036984	81.225164	0.889227	-12.183195	7.333477	3.775707	2.693002	-23.415175	19.615497	3.690960	81.427238	2.108244	-12.170573	5.121864	3.885443	4.319079	-23.620035	18.588430	0.164663	85.020877	2.746689	-12.796299	7.940590	3.150148	3.125471	-22.300739	18.193837	2.783644	79.268979	1.070068	-12.442340	9.166648	3.068117	1.875612	-24.997680	18.592253	3.352846	83.084388	2.829327	-11.514037	4.806081	2.967840	2.713381	-23.040898	17.690328	-0.105773	81.774985	0.390903	-13.068121	7.319063	5.137808	3.713899	-27.440201	16.481549	-0.276557	83.256622	-3.888602	-14.157000	23.567666	3.494227	2.959692	-24.765801	16.250193	-0.300838	84.817726	-2.211506	-14.469413	18.862446	7.270468	2.895875	-21.341761	16.885190	0.670519	81.685361	-1.926670	-13.336934	12.210179	5.177272	2.166479	-16.376488	18.043829	3.964640	78.491342	-3.397374	-13.737929	9.550023
	3.227114	2.030025	-24.922202	17.997691	3.685614	78.755222	0.162857	-12.848628	6.496195	5.372004	2.443782	-26.849632	16.836529	5.061818	82.050372	3.310582	-11.477194	5.954736	3.010929	2.384434	-24.088995	17.009952	3.114941	79.281582	0.948696	-12.725626	6.511322	3.194332	1.933562	-24.830894	17.363201	2.658773	80.651913	1.235171	-12.168551	6.502510	3.613523	2.515334	-25.015982	19.270398	3.987887	81.087583	2.144602	-12.276679	4.432708	3.692967	3.972751	-25.357276	18.027625	0.630600	84.735266	3.034172	-12.642235	7.156910	3.146524	2.859704	-23.806681	17.697329	3.268192	78.970253	1.273447	-12.407541	8.311212	2.610632	1.524050	-25.899260	18.161593	4.283387	82.146592	2.971944	-11.736160	4.222545	2.565400	2.202104	-24.274348	17.371429	0.709396	81.245241	0.789962	-13.079847	6.599284	3.227853	3.497758	-27.078928	16.653336	0.600509	82.166627	-3.457338	-14.800962	21.495464	3.456240	2.336923	-26.275368	15.796505	0.475109	84.457925	-1.709169	-14.848785	16.983178	4.415060	3.141178	-20.407898	17.660210	0.721564	81.450744	-1.321043	-13.534004	10.992087	5.050925	2.113019	-17.995357	17.899996	3.281899	79.658668	-2.190184	-12.920458	8.587939
	3.240731	1.549899	-26.379665	17.683733	4.636379	77.803502	0.277524	-12.957309	5.910946	4.212970	2.455606	-27.209322	16.259117	5.881847	80.908827	3.377055	-11.472429	5.214138	2.938773	2.049839	-25.513902	16.613892	4.007167	78.524187	1.297781	-12.647688	5.601297	3.036998	1.505762	-26.179864	16.902887	3.482632	79.744631	1.467937	-12.329939	5.826112	3.486389	2.263675	-26.475458	18.945674	4.594771	80.383920	2.146037	-12.360528	3.888723	3.542703	3.555581	-26.924215	17.520846	1.379083	84.074709	3.128230	-12.547457	6.349369	3.158227	2.527874	-25.167450	17.221493	4.007279	78.316099	1.347463	-12.419734	7.487122	2.453903	1.147066	-26.962997	17.666067	5.312171	81.024059	3.017347	-11.971597	3.747747	2.431158	1.620037	-25.569830	17.047333	1.732896	80.471211	1.089723	-13.248793	5.901621	2.618779	2.966331	-27.891983	16.540616	1.661143	81.271850	-2.985043	-15.309549	19.518983	3.414682	1.712074	-27.649415	15.339587	1.416882	83.747894	-1.233647	-15.056699	15.261637	3.326411	2.927635	-21.138877	17.902221	0.932701	81.610487	-0.792613	-13.609103	9.846244	4.864786	2.071685	-19.585509	17.746452	2.725372	80.477681	-1.036173	-12.155753	7.595708
